"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Bedfordshire and Hertfordshire","Bedford","Outside London","95","85","30060","28120"
"In post","2023","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","15","10","[c]","[c]"
"In post","2023","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","440","405","35530","31280"
"In post","2023","Asian","Bedfordshire and Hertfordshire","Luton","Outside London","120","105","27510","27000"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","300","275","31980","31280"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","105","100","32830","29140"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","130","120","34150","28540"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","95","90","33460","28480"
"In post","2023","Asian","Cheshire","Cheshire East","Outside London","45","45","28630","27140"
"In post","2023","Asian","Cheshire","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Cheshire","Warrington","Outside London","40","35","36120","34670"
"In post","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Cumbria","East Cumbria","Outside London","10","10","[c]","[c]"
"In post","2023","Asian","Cumbria","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","Derby","Outside London","130","115","27080","28120"
"In post","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","15","15","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","Outside London","840","790","32600","28130"
"In post","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","35","30","33020","30320"
"In post","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","30","25","[c]","[c]"
"In post","2023","Asian","Devon","Devon CC","Outside London","55","50","34520","30930"
"In post","2023","Asian","Devon","Plymouth","Outside London","15","15","[c]","[c]"
"In post","2023","Asian","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Dorset","Outside London","15","15","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Somerset CC","Outside London","10","10","[c]","[c]"
"In post","2023","Asian","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Cambridgeshire CC","Outside London","90","85","37040","32570"
"In post","2023","Asian","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Norwich and East Norfolk","Outside London","15","15","[c]","[c]"
"In post","2023","Asian","East Anglia","Peterborough","Outside London","225","185","25560","22400"
"In post","2023","Asian","East Anglia","Suffolk CC","Outside London","50","50","30170","28120"
"In post","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","Outside London","320","310","33260","28130"
"In post","2023","Asian","East Wales","Flintshire and Wrexham","Outside London","10","10","[c]","[c]"
"In post","2023","Asian","East Wales","Monmouthshire and Newport","Outside London","140","130","36700","34530"
"In post","2023","Asian","East Wales","Powys","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","15","15","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","10","5","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Angus and Dundee City","Outside London","50","50","30390","28610"
"In post","2023","Asian","Eastern Scotland","City of Edinburgh","Outside London","210","200","37440","33590"
"In post","2023","Asian","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Falkirk","Outside London","15","10","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","West Lothian","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Essex","Essex Haven Gateway","Outside London","20","20","[c]","[c]"
"In post","2023","Asian","Essex","Essex Thames Gateway","Outside London","40","40","28820","25610"
"In post","2023","Asian","Essex","Heart of Essex","Outside London","40","35","33300","29150"
"In post","2023","Asian","Essex","Southend-on-Sea","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Essex","Thurrock","Outside London","20","20","[c]","[c]"
"In post","2023","Asian","Essex","West Essex","Outside London","55","50","41820","31280"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","405","390","38070","34760"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","230","215","34860","28880"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","35","35","32400","28120"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","20","20","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","150","145","37890","34300"
"In post","2023","Asian","Greater Manchester","Greater Manchester North East","Outside London","95","90","28700","28120"
"In post","2023","Asian","Greater Manchester","Greater Manchester North West","Outside London","100","90","26080","25870"
"In post","2023","Asian","Greater Manchester","Greater Manchester South East","Outside London","60","55","25930","22480"
"In post","2023","Asian","Greater Manchester","Greater Manchester South West","Outside London","1105","1055","31790","28130"
"In post","2023","Asian","Greater Manchester","Manchester","Outside London","605","580","34270","30440"
"In post","2023","Asian","Hampshire and Isle of Wight","Central Hampshire","Outside London","80","80","32430","29860"
"In post","2023","Asian","Hampshire and Isle of Wight","Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","North Hampshire","Outside London","60","55","28690","27470"
"In post","2023","Asian","Hampshire and Isle of Wight","Portsmouth","Outside London","70","65","31020","28130"
"In post","2023","Asian","Hampshire and Isle of Wight","South Hampshire","Outside London","125","105","31880","27070"
"In post","2023","Asian","Hampshire and Isle of Wight","Southampton","Outside London","50","50","33710","27880"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","145","135","28110","27110"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","60","55","32220","28880"
"In post","2023","Asian","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - East","Hackney and Newham","London","1490","1400","39070","34370"
"In post","2023","Asian","Inner London - East","Haringey and Islington","London","185","170","31860","32520"
"In post","2023","Asian","Inner London - East","Lambeth","London","240","230","39090","34450"
"In post","2023","Asian","Inner London - East","Lewisham and Southwark","London","95","90","35090","32520"
"In post","2023","Asian","Inner London - East","Tower Hamlets","London","1130","1090","43970","40000"
"In post","2023","Asian","Inner London - West","Camden and City of London","London","290","275","33850","29660"
"In post","2023","Asian","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","110","105","34270","33800"
"In post","2023","Asian","Inner London - West","Wandsworth","London","90","85","31140","30840"
"In post","2023","Asian","Inner London - West","Westminster","London","6090","5920","45280","41550"
"In post","2023","Asian","Kent","East Kent","Outside London","55","55","29280","25880"
"In post","2023","Asian","Kent","Kent Thames Gateway","Outside London","40","35","32600","31280"
"In post","2023","Asian","Kent","Medway","Outside London","55","50","30390","31280"
"In post","2023","Asian","Kent","Mid Kent","Outside London","25","25","[c]","[c]"
"In post","2023","Asian","Kent","West Kent","Outside London","5","5","[c]","[c]"
"In post","2023","Asian","Lancashire","Blackburn with Darwen","Outside London","105","95","28270","28120"
"In post","2023","Asian","Lancashire","Blackpool","Outside London","140","135","31360","28120"
"In post","2023","Asian","Lancashire","Chorley and West Lancashire","Outside London","25","20","[c]","[c]"
"In post","2023","Asian","Lancashire","East Lancashire","Outside London","60","55","26850","28120"
"In post","2023","Asian","Lancashire","Lancaster and Wyre","Outside London","10","10","[c]","[c]"
"In post","2023","Asian","Lancashire","Mid Lancashire","Outside London","795","710","26060","22520"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","775","695","26610","24360"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","145","125","28640","25960"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","75","70","29850","28120"
"In post","2023","Asian","Lincolnshire","Lincolnshire CC","Outside London","25","20","[c]","[c]"
"In post","2023","Asian","Merseyside","East Merseyside","Outside London","10","10","[c]","[c]"
"In post","2023","Asian","Merseyside","Liverpool","Outside London","170","160","32320","27650"
"In post","2023","Asian","Merseyside","Sefton","Outside London","60","55","35290","28120"
"In post","2023","Asian","Merseyside","Wirral","Outside London","20","20","[c]","[c]"
"In post","2023","Asian","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","35","35","44520","36530"
"In post","2023","Asian","North Yorkshire","North Yorkshire CC","Outside London","35","30","32440","27470"
"In post","2023","Asian","North Yorkshire","York","Outside London","50","50","33950","31730"
"In post","2023","Asian","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland","Belfast","Outside London","15","15","[c]","[c]"
"In post","2023","Asian","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northumberland, and Tyne and Wear","Sunderland","Outside London","40","40","26160","27890"
"In post","2023","Asian","Northumberland, and Tyne and Wear","Tyneside","Outside London","485","460","31490","28120"
"In post","2023","Asian","Outer London - East and North East","Barking & Dagenham and Havering","London","170","155","32780","32520"
"In post","2023","Asian","Outer London - East and North East","Bexley and Greenwich","London","110","100","32800","32520"
"In post","2023","Asian","Outer London - East and North East","Enfield","London","55","50","32750","32520"
"In post","2023","Asian","Outer London - East and North East","Redbridge and Waltham Forest","London","540","480","30090","30240"
"In post","2023","Asian","Outer London - South","Bromley","London","40","35","34370","32520"
"In post","2023","Asian","Outer London - South","Croydon","London","1795","1685","37420","32580"
"In post","2023","Asian","Outer London - South","Merton, Kingston upon Thames and Sutton","London","80","75","35100","32520"
"In post","2023","Asian","Outer London - West and North West","Barnet","London","425","405","40530","33330"
"In post","2023","Asian","Outer London - West and North West","Brent","London","135","120","32140","32520"
"In post","2023","Asian","Outer London - West and North West","Ealing","London","160","145","33130","32520"
"In post","2023","Asian","Outer London - West and North West","Harrow and Hillingdon","London","1210","1100","32190","30200"
"In post","2023","Asian","Outer London - West and North West","Hounslow and Richmond upon Thames","London","620","570","32380","30280"
"In post","2023","Asian","Overseas","Overseas","Overseas","170","170","51850","53970"
"In post","2023","Asian","Shropshire and Staffordshire","Shropshire","Outside London","10","10","[c]","[c]"
"In post","2023","Asian","Shropshire and Staffordshire","Staffordshire CC","Outside London","175","165","35050","32060"
"In post","2023","Asian","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","55","50","27610","25750"
"In post","2023","Asian","Shropshire and Staffordshire","Telford and Wrekin","Outside London","150","145","38390","36160"
"In post","2023","Asian","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","35","30","30450","28120"
"In post","2023","Asian","South Yorkshire","Sheffield","Outside London","485","450","31300","26780"
"In post","2023","Asian","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Southern Scotland","South Lanarkshire","Outside London","60","55","30070","22520"
"In post","2023","Asian","Surrey, East and West Sussex","Brighton and Hove","Outside London","15","15","[c]","[c]"
"In post","2023","Asian","Surrey, East and West Sussex","East Surrey","Outside London","50","45","33490","31280"
"In post","2023","Asian","Surrey, East and West Sussex","East Sussex CC","Outside London","20","15","[c]","[c]"
"In post","2023","Asian","Surrey, East and West Sussex","West Surrey","Outside London","190","185","33870","31280"
"In post","2023","Asian","Surrey, East and West Sussex","West Sussex (North East)","Outside London","80","70","28960","27490"
"In post","2023","Asian","Surrey, East and West Sussex","West Sussex (South West)","Outside London","25","25","[c]","[c]"
"In post","2023","Asian","Tees Valley and Durham","Darlington","Outside London","50","45","37850","31450"
"In post","2023","Asian","Tees Valley and Durham","Durham","Outside London","55","45","29150","25880"
"In post","2023","Asian","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","20","15","[c]","[c]"
"In post","2023","Asian","Tees Valley and Durham","South Teesside","Outside London","40","35","27710","24520"
"In post","2023","Asian","Unknown","Unknown","Unknown","70","65","33840","28120"
"In post","2023","Asian","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","10","[c]","[c]"
"In post","2023","Asian","West Central Scotland","Glasgow City","Outside London","370","345","31870","28120"
"In post","2023","Asian","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","15","15","[c]","[c]"
"In post","2023","Asian","West Central Scotland","North Lanarkshire","Outside London","15","15","[c]","[c]"
"In post","2023","Asian","West Midlands","Birmingham","Outside London","3485","3275","29790","28120"
"In post","2023","Asian","West Midlands","Coventry","Outside London","475","445","35820","31310"
"In post","2023","Asian","West Midlands","Dudley","Outside London","110","95","25420","21690"
"In post","2023","Asian","West Midlands","Sandwell","Outside London","105","95","27870","28120"
"In post","2023","Asian","West Midlands","Solihull","Outside London","265","240","29140","27010"
"In post","2023","Asian","West Midlands","Walsall","Outside London","55","50","28120","28120"
"In post","2023","Asian","West Midlands","Wolverhampton","Outside London","275","255","27330","28120"
"In post","2023","Asian","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","Central Valleys","Outside London","45","40","29760","28120"
"In post","2023","Asian","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","South West Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","Swansea","Outside London","100","90","30440","22500"
"In post","2023","Asian","West Yorkshire","Bradford","Outside London","930","835","25660","22520"
"In post","2023","Asian","West Yorkshire","Calderdale and Kirklees","Outside London","175","160","28030","28120"
"In post","2023","Asian","West Yorkshire","Leeds","Outside London","1455","1380","33370","28480"
"In post","2023","Asian","West Yorkshire","Wakefield","Outside London","40","35","31300","29050"
"In post","2023","Black","Bedfordshire and Hertfordshire","Bedford","Outside London","45","45","29670","28120"
"In post","2023","Black","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","10","10","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","170","160","34330","31280"
"In post","2023","Black","Bedfordshire and Hertfordshire","Luton","Outside London","50","45","29540","28120"
"In post","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","95","90","32220","31280"
"In post","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","60","55","31180","28800"
"In post","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","105","105","32100","28770"
"In post","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","50","45","29550","28120"
"In post","2023","Black","Cheshire","Cheshire East","Outside London","15","15","[c]","[c]"
"In post","2023","Black","Cheshire","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2023","Black","Cheshire","Warrington","Outside London","20","20","[c]","[c]"
"In post","2023","Black","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","Black","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Derbyshire and Nottinghamshire","Derby","Outside London","40","35","27960","28120"
"In post","2023","Black","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","15","10","[c]","[c]"
"In post","2023","Black","Derbyshire and Nottinghamshire","Nottingham","Outside London","340","330","29810","28100"
"In post","2023","Black","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","15","15","[c]","[c]"
"In post","2023","Black","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","15","10","[c]","[c]"
"In post","2023","Black","Devon","Devon CC","Outside London","20","15","[c]","[c]"
"In post","2023","Black","Devon","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2023","Black","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","10","10","[c]","[c]"
"In post","2023","Black","Dorset and Somerset","Dorset","Outside London","5","5","[c]","[c]"
"In post","2023","Black","Dorset and Somerset","Somerset CC","Outside London","5","5","[c]","[c]"
"In post","2023","Black","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","East Anglia","Cambridgeshire CC","Outside London","45","40","41280","33830"
"In post","2023","Black","East Anglia","North and West Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","Black","East Anglia","Norwich and East Norfolk","Outside London","15","15","[c]","[c]"
"In post","2023","Black","East Anglia","Peterborough","Outside London","35","30","27100","23390"
"In post","2023","Black","East Anglia","Suffolk CC","Outside London","40","40","30040","29050"
"In post","2023","Black","East Wales","Cardiff and Vale of Glamorgan","Outside London","110","105","32520","28130"
"In post","2023","Black","East Wales","Flintshire and Wrexham","Outside London","10","10","[c]","[c]"
"In post","2023","Black","East Wales","Monmouthshire and Newport","Outside London","70","65","35460","31560"
"In post","2023","Black","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2023","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","15","15","[c]","[c]"
"In post","2023","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Eastern Scotland","Angus and Dundee City","Outside London","15","15","[c]","[c]"
"In post","2023","Black","Eastern Scotland","City of Edinburgh","Outside London","110","105","35000","31940"
"In post","2023","Black","Eastern Scotland","Clackmannanshire and Fife","Outside London","5","5","[c]","[c]"
"In post","2023","Black","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Eastern Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Essex","Essex Haven Gateway","Outside London","20","15","[c]","[c]"
"In post","2023","Black","Essex","Essex Thames Gateway","Outside London","70","65","28930","25610"
"In post","2023","Black","Essex","Heart of Essex","Outside London","35","35","34460","31270"
"In post","2023","Black","Essex","Southend-on-Sea","Outside London","10","10","[c]","[c]"
"In post","2023","Black","Essex","Thurrock","Outside London","35","35","34690","31280"
"In post","2023","Black","Essex","West Essex","Outside London","35","35","33560","30150"
"In post","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","270","265","36410","34890"
"In post","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","175","165","33320","29320"
"In post","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","20","15","[c]","[c]"
"In post","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","10","10","[c]","[c]"
"In post","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","60","60","34740","33990"
"In post","2023","Black","Greater Manchester","Greater Manchester North East","Outside London","25","25","[c]","[c]"
"In post","2023","Black","Greater Manchester","Greater Manchester North West","Outside London","30","25","[c]","[c]"
"In post","2023","Black","Greater Manchester","Greater Manchester South East","Outside London","25","25","[c]","[c]"
"In post","2023","Black","Greater Manchester","Greater Manchester South West","Outside London","405","390","30620","28130"
"In post","2023","Black","Greater Manchester","Manchester","Outside London","255","245","33610","30330"
"In post","2023","Black","Hampshire and Isle of Wight","Central Hampshire","Outside London","55","55","34560","33830"
"In post","2023","Black","Hampshire and Isle of Wight","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Hampshire and Isle of Wight","North Hampshire","Outside London","25","20","[c]","[c]"
"In post","2023","Black","Hampshire and Isle of Wight","Portsmouth","Outside London","20","20","[c]","[c]"
"In post","2023","Black","Hampshire and Isle of Wight","South Hampshire","Outside London","60","50","29180","26340"
"In post","2023","Black","Hampshire and Isle of Wight","Southampton","Outside London","20","20","[c]","[c]"
"In post","2023","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","35","30","27580","28120"
"In post","2023","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","35","30","33950","30960"
"In post","2023","Black","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inner London - East","Hackney and Newham","London","925","885","37450","32540"
"In post","2023","Black","Inner London - East","Haringey and Islington","London","415","395","32520","32520"
"In post","2023","Black","Inner London - East","Lambeth","London","380","365","34580","32520"
"In post","2023","Black","Inner London - East","Lewisham and Southwark","London","350","335","33050","32520"
"In post","2023","Black","Inner London - East","Tower Hamlets","London","565","550","40470","36540"
"In post","2023","Black","Inner London - West","Camden and City of London","London","280","265","29570","25480"
"In post","2023","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","205","195","33060","32920"
"In post","2023","Black","Inner London - West","Wandsworth","London","235","220","33120","32520"
"In post","2023","Black","Inner London - West","Westminster","London","3570","3510","41670","37860"
"In post","2023","Black","Kent","East Kent","Outside London","55","50","31940","25880"
"In post","2023","Black","Kent","Kent Thames Gateway","Outside London","65","65","33510","31280"
"In post","2023","Black","Kent","Medway","Outside London","65","65","33010","31280"
"In post","2023","Black","Kent","Mid Kent","Outside London","30","25","[c]","[c]"
"In post","2023","Black","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Lancashire","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Lancashire","Blackpool","Outside London","25","25","[c]","[c]"
"In post","2023","Black","Lancashire","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","Black","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Lancashire","Mid Lancashire","Outside London","35","30","29150","28120"
"In post","2023","Black","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","80","75","27830","25300"
"In post","2023","Black","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","45","40","30330","28120"
"In post","2023","Black","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","20","20","[c]","[c]"
"In post","2023","Black","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","65","60","27410","28090"
"In post","2023","Black","Lincolnshire","Lincolnshire CC","Outside London","25","25","[c]","[c]"
"In post","2023","Black","Merseyside","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","Black","Merseyside","Liverpool","Outside London","115","110","29850","25880"
"In post","2023","Black","Merseyside","Sefton","Outside London","35","35","31340","28120"
"In post","2023","Black","Merseyside","Wirral","Outside London","10","5","[c]","[c]"
"In post","2023","Black","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","20","15","[c]","[c]"
"In post","2023","Black","North Yorkshire","North Yorkshire CC","Outside London","10","10","[c]","[c]"
"In post","2023","Black","North Yorkshire","York","Outside London","20","20","[c]","[c]"
