"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","White","Human Resources","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Human Resources","G7","50","[c]","53610","54330"
"New entrant CS","2023","Declared non-disabled","White","Human Resources","HEO","90","[c]","33270","33100"
"New entrant CS","2023","Declared non-disabled","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Human Resources","SEO","60","[c]","40830","39890"
"New entrant CS","2023","Declared non-disabled","White","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Internal Audit","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Internal Audit","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Legal","AO","215","[c]","21780","21120"
"New entrant CS","2023","Declared non-disabled","White","Legal","EO","125","[c]","27860","27760"
"New entrant CS","2023","Declared non-disabled","White","Legal","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Legal","G7","175","[c]","53060","52360"
"New entrant CS","2023","Declared non-disabled","White","Legal","HEO","55","[c]","38220","39110"
"New entrant CS","2023","Declared non-disabled","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Legal","SEO","75","[c]","39160","38760"
"New entrant CS","2023","Declared non-disabled","White","No function","AA","1075","[c]","22460","23230"
"New entrant CS","2023","Declared non-disabled","White","No function","AO","5145","[c]","25490","24070"
"New entrant CS","2023","Declared non-disabled","White","No function","EO","1185","[c]","27570","28120"
"New entrant CS","2023","Declared non-disabled","White","No function","G6","75","[c]","68210","66040"
"New entrant CS","2023","Declared non-disabled","White","No function","G7","420","[c]","58990","55190"
"New entrant CS","2023","Declared non-disabled","White","No function","HEO","895","[c]","33350","33200"
"New entrant CS","2023","Declared non-disabled","White","No function","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","No function","SEO","610","[c]","43410","42040"
"New entrant CS","2023","Declared non-disabled","White","No function","Unknown","1850","[c]","23030","23640"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","EO","80","[c]","26830","26340"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","G6","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","G7","80","[c]","52120","52500"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","HEO","120","[c]","34060","34110"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","SEO","75","[c]","40960","41000"
"New entrant CS","2023","Declared non-disabled","White","Project Delivery","Unknown","60","[c]","37670","33250"
"New entrant CS","2023","Declared non-disabled","White","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Property","AO","105","[c]","22470","22520"
"New entrant CS","2023","Declared non-disabled","White","Property","EO","50","[c]","26740","26020"
"New entrant CS","2023","Declared non-disabled","White","Property","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Property","G7","35","[c]","53780","55000"
"New entrant CS","2023","Declared non-disabled","White","Property","HEO","50","[c]","33780","33990"
"New entrant CS","2023","Declared non-disabled","White","Property","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Property","SEO","50","[c]","41260","41000"
"New entrant CS","2023","Declared non-disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Security","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Security","AO","55","[c]","23480","21720"
"New entrant CS","2023","Declared non-disabled","White","Security","EO","40","[c]","25690","24610"
"New entrant CS","2023","Declared non-disabled","White","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Security","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Security","HEO","40","[c]","33560","32640"
"New entrant CS","2023","Declared non-disabled","White","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Security","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","AA","110","[c]","22260","22180"
"New entrant CS","2023","Declared non-disabled","White","Unknown","AO","155","[c]","22820","22150"
"New entrant CS","2023","Declared non-disabled","White","Unknown","EO","320","[c]","28860","29100"
"New entrant CS","2023","Declared non-disabled","White","Unknown","G6","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","G7","95","[c]","55780","53440"
"New entrant CS","2023","Declared non-disabled","White","Unknown","HEO","240","[c]","34540","33520"
"New entrant CS","2023","Declared non-disabled","White","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","SEO","145","[c]","42980","41700"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Analysis","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Analysis","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Debt","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Debt","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Grants Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Grants Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Grants Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Grants Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","No function","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Analysis","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Debt","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Debt","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Grants Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Grants Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Grants Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Grants Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","No function","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","No function","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","No function","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","No function","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","No function","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","No function","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","No function","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Security","EO","[c]","[c]","[c]","[c]"
