"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Unknown","AA/AO","Female","70","65","22920","21780"
"In post","2023","White","Unknown","AA/AO","Male","50","45","24540","22810"
"In post","2023","White","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","EO","Female","110","100","28520","28120"
"In post","2023","White","Unknown","EO","Male","110","100","28150","28120"
"In post","2023","White","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","G6/G7","Female","45","45","57890","56110"
"In post","2023","White","Unknown","G6/G7","Male","45","45","61430","59980"
"In post","2023","White","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","SCS level","Female","5","5","[c]","[c]"
"In post","2023","White","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","SEO/HEO","Female","95","90","39010","37400"
"In post","2023","White","Unknown","SEO/HEO","Male","105","100","43460","44020"
"In post","2023","White","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Central Scotland","AA/AO","Female","2770","2360","22710","22220"
"In post","2023","White","West Central Scotland","AA/AO","Male","2210","2110","24860","22220"
"In post","2023","White","West Central Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Central Scotland","EO","Female","2425","2190","28550","28120"
"In post","2023","White","West Central Scotland","EO","Male","1690","1615","29780","28120"
"In post","2023","White","West Central Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Central Scotland","G6/G7","Female","995","950","62640","59870"
"In post","2023","White","West Central Scotland","G6/G7","Male","835","820","63130","63140"
"In post","2023","White","West Central Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Central Scotland","SCS level","Female","35","35","89600","83530"
"In post","2023","White","West Central Scotland","SCS level","Male","55","55","89330","85200"
"In post","2023","White","West Central Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Central Scotland","SEO/HEO","Female","2365","2235","38180","35800"
"In post","2023","White","West Central Scotland","SEO/HEO","Male","2015","1970","39450","37940"
"In post","2023","White","West Central Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Central Scotland","Unknown","Female","25","25","[c]","[c]"
"In post","2023","White","West Central Scotland","Unknown","Male","50","50","44350","44230"
"In post","2023","White","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands","AA/AO","Female","1440","1195","22380","21780"
"In post","2023","White","West Midlands","AA/AO","Male","825","790","23180","21780"
"In post","2023","White","West Midlands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands","EO","Female","1820","1585","28000","28120"
"In post","2023","White","West Midlands","EO","Male","1065","1010","28430","28120"
"In post","2023","White","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands","G6/G7","Female","840","795","57720","55150"
"In post","2023","White","West Midlands","G6/G7","Male","720","705","58820","57970"
"In post","2023","White","West Midlands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands","SCS level","Female","55","50","95100","81600"
"In post","2023","White","West Midlands","SCS level","Male","75","75","99460","90400"
"In post","2023","White","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands","SEO/HEO","Female","1730","1625","36930","35070"
"In post","2023","White","West Midlands","SEO/HEO","Male","1305","1275","37990","37430"
"In post","2023","White","West Midlands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands","Unknown","Female","435","405","30520","29050"
"In post","2023","White","West Midlands","Unknown","Male","125","125","32020","29050"
"In post","2023","White","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Wales and The Valleys","AA/AO","Female","3685","3020","21970","22500"
"In post","2023","White","West Wales and The Valleys","AA/AO","Male","1930","1830","22560","22500"
"In post","2023","White","West Wales and The Valleys","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Wales and The Valleys","EO","Female","2560","2280","28040","28120"
"In post","2023","White","West Wales and The Valleys","EO","Male","1535","1475","28320","28120"
"In post","2023","White","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Wales and The Valleys","G6/G7","Female","395","375","61380","61480"
"In post","2023","White","West Wales and The Valleys","G6/G7","Male","470","455","63700","63900"
"In post","2023","White","West Wales and The Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Wales and The Valleys","SCS level","Female","20","20","[c]","[c]"
"In post","2023","White","West Wales and The Valleys","SCS level","Male","20","20","[c]","[c]"
"In post","2023","White","West Wales and The Valleys","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Wales and The Valleys","SEO/HEO","Female","1930","1805","38630","39430"
"In post","2023","White","West Wales and The Valleys","SEO/HEO","Male","1360","1315","39580","39690"
"In post","2023","White","West Wales and The Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Wales and The Valleys","Unknown","Female","610","575","30150","29050"
"In post","2023","White","West Wales and The Valleys","Unknown","Male","160","155","30110","29050"
"In post","2023","White","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Yorkshire","AA/AO","Female","1655","1425","24110","22520"
"In post","2023","White","West Yorkshire","AA/AO","Male","1095","1035","26040","23230"
"In post","2023","White","West Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Yorkshire","EO","Female","1830","1620","28360","28120"
"In post","2023","White","West Yorkshire","EO","Male","1230","1175","29310","28120"
"In post","2023","White","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Yorkshire","G6/G7","Female","1120","1055","58030","56450"
"In post","2023","White","West Yorkshire","G6/G7","Male","925","905","59600","57970"
"In post","2023","White","West Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Yorkshire","SCS level","Female","60","60","88860","78410"
"In post","2023","White","West Yorkshire","SCS level","Male","70","70","89860","82530"
"In post","2023","White","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Yorkshire","SEO/HEO","Female","2135","2000","37240","36650"
"In post","2023","White","West Yorkshire","SEO/HEO","Male","1570","1520","37860","37300"
"In post","2023","White","West Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Yorkshire","Unknown","Female","580","545","30790","29050"
"In post","2023","White","West Yorkshire","Unknown","Male","160","150","30710","29050"
"In post","2023","White","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Eastern Scotland","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Eastern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
