"Status","Year","Age","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Medicine","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Medicine","East of England","Heterosexual / straight","35","30","56910","47670"
"In post","2023","40-49","Medicine","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","East of England","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Medicine","London","Heterosexual / straight","60","55","72570","68260"
"In post","2023","40-49","Medicine","London","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Medicine","London","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Medicine","London","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Medicine","North East (England)","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","40-49","Medicine","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","North West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Medicine","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Medicine","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","Scotland","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","40-49","Medicine","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","Scotland","Unknown","10","5","[c]","[c]"
"In post","2023","40-49","Medicine","South East (England)","Heterosexual / straight","80","70","62390","49590"
"In post","2023","40-49","Medicine","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Medicine","South East (England)","Unknown","25","20","[c]","[c]"
"In post","2023","40-49","Medicine","South West (England)","Heterosexual / straight","80","65","50590","40590"
"In post","2023","40-49","Medicine","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Medicine","South West (England)","Unknown","45","35","47170","40590"
"In post","2023","40-49","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","Wales","Heterosexual / straight","90","80","56160","49370"
"In post","2023","40-49","Medicine","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","Wales","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Medicine","Wales","Unknown","10","5","[c]","[c]"
"In post","2023","40-49","Medicine","West Midlands (England)","Heterosexual / straight","30","25","73340","74640"
"In post","2023","40-49","Medicine","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Medicine","West Midlands (England)","Unknown","10","5","[c]","[c]"
"In post","2023","40-49","Medicine","Yorkshire and The Humber","Heterosexual / straight","45","45","52120","40590"
"In post","2023","40-49","Medicine","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Operational Delivery","East Midlands (England)","Heterosexual / straight","2420","2235","30690","28120"
"In post","2023","40-49","Operational Delivery","East Midlands (England)","LGBO","135","130","31780","28120"
"In post","2023","40-49","Operational Delivery","East Midlands (England)","Undeclared","305","285","31230","28120"
"In post","2023","40-49","Operational Delivery","East Midlands (England)","Unknown","645","580","28230","28080"
"In post","2023","40-49","Operational Delivery","East of England","Heterosexual / straight","2485","2290","31360","29050"
"In post","2023","40-49","Operational Delivery","East of England","LGBO","125","120","32160","29050"
"In post","2023","40-49","Operational Delivery","East of England","Undeclared","280","255","31200","28120"
"In post","2023","40-49","Operational Delivery","East of England","Unknown","460","410","29520","28120"
"In post","2023","40-49","Operational Delivery","London","Heterosexual / straight","5185","4885","38360","33240"
"In post","2023","40-49","Operational Delivery","London","LGBO","255","250","41440","36180"
"In post","2023","40-49","Operational Delivery","London","Undeclared","610","570","38030","32520"
"In post","2023","40-49","Operational Delivery","London","Unknown","1410","1310","35740","32520"
"In post","2023","40-49","Operational Delivery","North East (England)","Heterosexual / straight","3660","3360","29250","28120"
"In post","2023","40-49","Operational Delivery","North East (England)","LGBO","175","165","29930","28120"
"In post","2023","40-49","Operational Delivery","North East (England)","Undeclared","375","340","28530","25920"
"In post","2023","40-49","Operational Delivery","North East (England)","Unknown","1035","915","26560","22520"
"In post","2023","40-49","Operational Delivery","North West (England)","Heterosexual / straight","6955","6455","30010","28120"
"In post","2023","40-49","Operational Delivery","North West (England)","LGBO","425","410","29990","28120"
"In post","2023","40-49","Operational Delivery","North West (England)","Undeclared","745","695","29860","28120"
"In post","2023","40-49","Operational Delivery","North West (England)","Unknown","2125","1935","27180","25750"
"In post","2023","40-49","Operational Delivery","Northern Ireland","Heterosexual / straight","390","360","29690","27860"
"In post","2023","40-49","Operational Delivery","Northern Ireland","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Operational Delivery","Northern Ireland","Undeclared","25","25","[c]","[c]"
"In post","2023","40-49","Operational Delivery","Northern Ireland","Unknown","175","160","27570","25750"
"In post","2023","40-49","Operational Delivery","Overseas","Heterosexual / straight","55","55","52040","47380"
"In post","2023","40-49","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Delivery","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Operational Delivery","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Operational Delivery","Scotland","Heterosexual / straight","2955","2755","30510","28120"
"In post","2023","40-49","Operational Delivery","Scotland","LGBO","160","155","30670","28120"
"In post","2023","40-49","Operational Delivery","Scotland","Undeclared","275","260","28420","27450"
"In post","2023","40-49","Operational Delivery","Scotland","Unknown","1330","1235","29230","28120"
"In post","2023","40-49","Operational Delivery","South East (England)","Heterosexual / straight","3735","3465","31740","29080"
"In post","2023","40-49","Operational Delivery","South East (England)","LGBO","230","220","33300","30940"
"In post","2023","40-49","Operational Delivery","South East (England)","Undeclared","470","440","32050","29050"
"In post","2023","40-49","Operational Delivery","South East (England)","Unknown","840","775","30590","28120"
"In post","2023","40-49","Operational Delivery","South West (England)","Heterosexual / straight","2950","2735","32720","28880"
"In post","2023","40-49","Operational Delivery","South West (England)","LGBO","135","130","31790","28120"
"In post","2023","40-49","Operational Delivery","South West (England)","Undeclared","335","315","31960","28480"
"In post","2023","40-49","Operational Delivery","South West (England)","Unknown","630","565","29710","28120"
"In post","2023","40-49","Operational Delivery","Unknown","Heterosexual / straight","100","95","32370","28120"
"In post","2023","40-49","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Delivery","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Operational Delivery","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","40-49","Operational Delivery","Wales","Heterosexual / straight","3605","3350","30500","28120"
"In post","2023","40-49","Operational Delivery","Wales","LGBO","175","165","30400","28120"
"In post","2023","40-49","Operational Delivery","Wales","Undeclared","595","530","27410","22500"
"In post","2023","40-49","Operational Delivery","Wales","Unknown","765","690","27950","25830"
"In post","2023","40-49","Operational Delivery","West Midlands (England)","Heterosexual / straight","3390","3140","31260","28120"
"In post","2023","40-49","Operational Delivery","West Midlands (England)","LGBO","185","180","30390","28120"
"In post","2023","40-49","Operational Delivery","West Midlands (England)","Undeclared","375","345","30830","28120"
"In post","2023","40-49","Operational Delivery","West Midlands (England)","Unknown","890","805","28750","28120"
"In post","2023","40-49","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","3580","3295","31300","28120"
"In post","2023","40-49","Operational Delivery","Yorkshire and The Humber","LGBO","215","205","32390","28680"
"In post","2023","40-49","Operational Delivery","Yorkshire and The Humber","Undeclared","410","375","31320","28130"
"In post","2023","40-49","Operational Delivery","Yorkshire and The Humber","Unknown","895","805","28460","27400"
"In post","2023","40-49","Operational Research","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","London","Heterosexual / straight","55","50","60360","61530"
"In post","2023","40-49","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","London","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Operational Research","London","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Operational Research","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","North West (England)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","40-49","Operational Research","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Operational Research","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","South East (England)","Heterosexual / straight","45","40","48530","49260"
"In post","2023","40-49","Operational Research","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Operational Research","South West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Operational Research","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Operational Research","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Operational Research","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","Yorkshire and The Humber","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","40-49","Operational Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Research","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Other","East Midlands (England)","Heterosexual / straight","105","90","27290","21690"
"In post","2023","40-49","Other","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Other","East Midlands (England)","Unknown","20","15","[c]","[c]"
"In post","2023","40-49","Other","East of England","Heterosexual / straight","80","75","30720","28120"
"In post","2023","40-49","Other","East of England","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Other","East of England","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Other","East of England","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Other","London","Heterosexual / straight","385","365","51890","43210"
"In post","2023","40-49","Other","London","LGBO","20","20","[c]","[c]"
"In post","2023","40-49","Other","London","Undeclared","55","55","52730","43790"
"In post","2023","40-49","Other","London","Unknown","80","80","48460","39190"
"In post","2023","40-49","Other","North East (England)","Heterosexual / straight","145","130","27350","21690"
"In post","2023","40-49","Other","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Other","North East (England)","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Other","North West (England)","Heterosexual / straight","230","215","32800","28120"
"In post","2023","40-49","Other","North West (England)","LGBO","20","20","[c]","[c]"
"In post","2023","40-49","Other","North West (England)","Undeclared","30","30","29010","28120"
"In post","2023","40-49","Other","North West (England)","Unknown","50","45","29020","27870"
"In post","2023","40-49","Other","Northern Ireland","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","40-49","Other","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Scotland","Heterosexual / straight","160","150","31860","28120"
"In post","2023","40-49","Other","Scotland","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Other","Scotland","Undeclared","20","15","[c]","[c]"
"In post","2023","40-49","Other","Scotland","Unknown","75","70","34810","28490"
"In post","2023","40-49","Other","South East (England)","Heterosexual / straight","145","135","36020","31280"
"In post","2023","40-49","Other","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Other","South East (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","Other","South East (England)","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Other","South West (England)","Heterosexual / straight","475","445","39700","36270"
"In post","2023","40-49","Other","South West (England)","LGBO","20","20","[c]","[c]"
"In post","2023","40-49","Other","South West (England)","Undeclared","50","45","36340","34170"
"In post","2023","40-49","Other","South West (England)","Unknown","70","65","36590","33480"
"In post","2023","40-49","Other","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Unknown","Unknown","320","320","45890","41630"
"In post","2023","40-49","Other","Wales","Heterosexual / straight","245","235","41760","39690"
"In post","2023","40-49","Other","Wales","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Other","Wales","Undeclared","25","25","[c]","[c]"
"In post","2023","40-49","Other","Wales","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Other","West Midlands (England)","Heterosexual / straight","180","165","28370","22330"
"In post","2023","40-49","Other","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Other","West Midlands (England)","Undeclared","15","10","[c]","[c]"
"In post","2023","40-49","Other","West Midlands (England)","Unknown","25","25","[c]","[c]"
"In post","2023","40-49","Other","Yorkshire and The Humber","Heterosexual / straight","230","205","31910","27140"
"In post","2023","40-49","Other","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Other","Yorkshire and The Humber","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","Other","Yorkshire and The Humber","Unknown","30","25","29610","21690"
"In post","2023","40-49","Planning","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Wales","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","40-49","Planning","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","East Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","South West (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Yorkshire and The Humber","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","East Midlands (England)","Heterosexual / straight","65","60","46250","50340"
"In post","2023","40-49","Policy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","East of England","Heterosexual / straight","60","55","45790","41520"
"In post","2023","40-49","Policy","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","East of England","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Policy","East of England","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Policy","London","Heterosexual / straight","2920","2775","60120","59510"
"In post","2023","40-49","Policy","London","LGBO","235","230","62520","62950"
"In post","2023","40-49","Policy","London","Undeclared","295","285","59260","58240"
"In post","2023","40-49","Policy","London","Unknown","545","520","60560","59680"
"In post","2023","40-49","Policy","North East (England)","Heterosexual / straight","145","140","46150","40660"
"In post","2023","40-49","Policy","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Policy","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Policy","North East (England)","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Policy","North West (England)","Heterosexual / straight","270","260","47120","44330"
"In post","2023","40-49","Policy","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Policy","North West (England)","Undeclared","25","25","[c]","[c]"
"In post","2023","40-49","Policy","North West (England)","Unknown","35","35","43330","39260"
"In post","2023","40-49","Policy","Northern Ireland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","40-49","Policy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Overseas","Heterosexual / straight","430","430","57130","57960"
"In post","2023","40-49","Policy","Overseas","LGBO","30","30","[c]","[c]"
"In post","2023","40-49","Policy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Overseas","Unknown","170","170","58520","58460"
"In post","2023","40-49","Policy","Scotland","Heterosexual / straight","100","95","54520","54850"
"In post","2023","40-49","Policy","Scotland","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Policy","Scotland","Undeclared","10","5","[c]","[c]"
"In post","2023","40-49","Policy","Scotland","Unknown","35","35","43160","40580"
"In post","2023","40-49","Policy","South East (England)","Heterosexual / straight","115","110","45670","41550"
"In post","2023","40-49","Policy","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Policy","South East (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","Policy","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Policy","South West (England)","Heterosexual / straight","200","190","48220","49400"
"In post","2023","40-49","Policy","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Policy","South West (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Policy","South West (England)","Unknown","25","25","[c]","[c]"
"In post","2023","40-49","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Wales","Heterosexual / straight","575","550","46650","41700"
"In post","2023","40-49","Policy","Wales","LGBO","25","25","[c]","[c]"
"In post","2023","40-49","Policy","Wales","Undeclared","75","75","44410","41700"
"In post","2023","40-49","Policy","Wales","Unknown","30","25","[c]","[c]"
"In post","2023","40-49","Policy","West Midlands (England)","Heterosexual / straight","165","160","47660","48060"
"In post","2023","40-49","Policy","West Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Policy","West Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Policy","West Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Policy","Yorkshire and The Humber","Heterosexual / straight","370","345","47930","50150"
"In post","2023","40-49","Policy","Yorkshire and The Humber","LGBO","35","35","47520","45640"
"In post","2023","40-49","Policy","Yorkshire and The Humber","Undeclared","35","30","41360","38460"
"In post","2023","40-49","Policy","Yorkshire and The Humber","Unknown","40","40","48450","49970"
"In post","2023","40-49","Project Delivery","East Midlands (England)","Heterosexual / straight","90","85","44650","41790"
"In post","2023","40-49","Project Delivery","East Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Project Delivery","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Project Delivery","East Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Project Delivery","East of England","Heterosexual / straight","95","90","45040","41200"
"In post","2023","40-49","Project Delivery","East of England","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Project Delivery","East of England","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Project Delivery","East of England","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Project Delivery","London","Heterosexual / straight","865","840","58480","59000"
"In post","2023","40-49","Project Delivery","London","LGBO","60","55","58120","56540"
"In post","2023","40-49","Project Delivery","London","Undeclared","75","75","58820","56240"
"In post","2023","40-49","Project Delivery","London","Unknown","180","175","54880","55740"
"In post","2023","40-49","Project Delivery","North East (England)","Heterosexual / straight","285","280","46750","42510"
"In post","2023","40-49","Project Delivery","North East (England)","LGBO","15","15","[c]","[c]"
