"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North West (England)","Cheshire East","80","75","34170","33990"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North West (England)","Lancaster and Wyre","20","20","33530","27470"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North West (England)","Liverpool","95","95","35890","33990"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Northern Ireland","Lisburn and Castlereagh","20","20","27030","24110"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Overseas","Overseas","45","45","42760","42990"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Scotland","City of Edinburgh","10","10","27000","27300"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Scotland","Clackmannanshire and Fife","10","10","35900","34300"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","25","25","26630","24710"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Scotland","Glasgow City","40","40","27920","27140"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South East (England)","Berkshire","20","20","33110","33990"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South East (England)","Buckinghamshire","30","30","37350","34910"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South East (England)","Central Hampshire","155","150","33230","33830"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South East (England)","North Hampshire","25","25","31190","33830"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South East (England)","Oxfordshire CC","35","35","36580","33990"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South East (England)","Portsmouth","150","145","34590","33830"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South East (England)","South Hampshire","45","40","34990","34300"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","270","265","38200","34640"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South West (England)","Bournemouth, Christchurch and Poole","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","10","10","31680","33990"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South West (England)","Dorset","50","50","33080","30470"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South West (England)","Gloucestershire CC","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South West (England)","Plymouth","40","40","29110","27470"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South West (England)","Somerset CC","15","15","25830","22330"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South West (England)","Wiltshire","460","445","41630","37410"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","10","10","27480","27140"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Wales","Powys","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Midlands (England)","Herefordshire, County of","70","70","25730","22280"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Midlands (England)","Shropshire","25","20","27070","27140"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Midlands (England)","Staffordshire CC","145","145","38290","34300"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Midlands (England)","Telford and Wrekin","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","35","35","30080","27740"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","York","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Midlands (England)","Nottingham","45","45","46500","50430"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East of England","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","London","Tower Hamlets","175","175","52160","55720"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","London","Westminster","330","320","55330","55720"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North East (England)","Durham","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North East (England)","Tyneside","30","30","41210","37680"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North West (England)","East Merseyside","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North West (England)","Liverpool","15","15","44390","47100"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North West (England)","Manchester","25","20","40520","37680"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North West (England)","Mid Lancashire","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Scotland","Glasgow City","45","45","43900","51770"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","15","15","44370","41510"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands (England)","Birmingham","90","85","44300","40660"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Leeds","20","20","44580","42260"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Sheffield","110","110","51690","51770"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","East Midlands (England)","Leicestershire CC and Rutland","35","30","34060","30740"
"In post","2023","Digital, Data & Technology","National Crime Agency","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","London","Lambeth","85","85","51330","50980"
"In post","2023","Digital, Data & Technology","National Crime Agency","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","North West (England)","Warrington","60","60","41410","38640"
"In post","2023","Digital, Data & Technology","National Crime Agency","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","South East (England)","Medway","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","20","20","49330","47380"
"In post","2023","Digital, Data & Technology","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","West Midlands (England)","Birmingham","15","15","43260","47380"
"In post","2023","Digital, Data & Technology","National Crime Agency","Yorkshire and The Humber","Wakefield","25","25","41420","38640"
"In post","2023","Digital, Data & Technology","National Savings and Investments","London","Westminster","10","10","58220","55180"
"In post","2023","Digital, Data & Technology","National Savings and Investments","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Savings and Investments","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland Office","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland Office","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","Westminster","30","30","47580","43850"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","50","45","43900","41050"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","20","20","41120","41050"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Birmingham","10","10","45990","41050"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","Tower Hamlets","105","105","49450","45000"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Scotland","Glasgow City","60","60","45160","43560"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands (England)","Coventry","30","30","40410","39140"
"In post","2023","Digital, Data & Technology","Office of Rail and Road","London","Tower Hamlets","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Rail and Road","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Planning Inspectorate","South West (England)","Bristol, City of","35","35","44310","42220"
"In post","2023","Digital, Data & Technology","Queen Elizabeth II Centre","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Registers of Scotland","Scotland","City of Edinburgh","60","60","41700","39590"
"In post","2023","Digital, Data & Technology","Scottish Courts and Tribunals Service","Scotland","City of Edinburgh","75","75","39490","33600"
"In post","2023","Digital, Data & Technology","Scottish Prison Service","Scotland","City of Edinburgh","40","40","44140","42590"
"In post","2023","Digital, Data & Technology","Serious Fraud Office","London","Westminster","55","55","45490","41580"
"In post","2023","Digital, Data & Technology","Submarine Delivery Agency","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Submarine Delivery Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","65","65","38310","35700"
"In post","2023","Digital, Data & Technology","Submarine Delivery Agency","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The Insolvency Service","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The Insolvency Service","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The Insolvency Service","London","Hackney and Newham","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","The Insolvency Service","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The Insolvency Service","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The Insolvency Service","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The Insolvency Service","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The Insolvency Service","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The Insolvency Service","West Midlands (England)","Birmingham","35","35","43480","41530"
"In post","2023","Digital, Data & Technology","The Insolvency Service","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","London","Hounslow and Richmond upon Thames","140","135","42410","42420"
"In post","2023","Digital, Data & Technology","UK Debt Management Office","London","Camden and City of London","35","35","56140","57110"
"In post","2023","Digital, Data & Technology","UK Export Finance","London","Westminster","55","55","56000","54000"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","London","Barnet","50","50","42730","41280"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","London","Hackney and Newham","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","London","Haringey and Islington","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","London","Lambeth","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","London","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Health Security Agency","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
