"Status","Year","Disability","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","North East (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","Outside London","SEO","305","290","41190","41480"
"In post","2023","Declared disabled","North East (England)","Outside London","Unknown","265","250","30770","29050"
"In post","2023","Declared disabled","North West (England)","Outside London","AA","225","195","21720","21380"
"In post","2023","Declared disabled","North West (England)","Outside London","AO","2590","2250","22680","21690"
"In post","2023","Declared disabled","North West (England)","Outside London","EO","2635","2350","27940","28120"
"In post","2023","Declared disabled","North West (England)","Outside London","G6","135","135","69690","67900"
"In post","2023","Declared disabled","North West (England)","Outside London","G7","530","505","55150","54680"
"In post","2023","Declared disabled","North West (England)","Outside London","HEO","1125","1065","34150","34170"
"In post","2023","Declared disabled","North West (England)","Outside London","SCS level","35","35","86540","79270"
"In post","2023","Declared disabled","North West (England)","Outside London","SEO","740","710","41330","40840"
"In post","2023","Declared disabled","North West (England)","Outside London","Unknown","650","615","30740","29050"
"In post","2023","Declared disabled","Northern Ireland","Outside London","AA","25","25","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Outside London","AO","100","90","22590","22520"
"In post","2023","Declared disabled","Northern Ireland","Outside London","EO","100","95","27940","28010"
"In post","2023","Declared disabled","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Outside London","G7","35","30","57120","57970"
"In post","2023","Declared disabled","Northern Ireland","Outside London","HEO","80","75","34690","34740"
"In post","2023","Declared disabled","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Outside London","SEO","35","35","40990","42140"
"In post","2023","Declared disabled","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Overseas","Overseas","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Overseas","Overseas","G6","20","20","[c]","[c]"
"In post","2023","Declared disabled","Overseas","Overseas","G7","40","40","57340","56770"
"In post","2023","Declared disabled","Overseas","Overseas","HEO","75","75","37290","35250"
"In post","2023","Declared disabled","Overseas","Overseas","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Overseas","Overseas","SEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scotland","Outside London","AA","290","265","23050","23340"
"In post","2023","Declared disabled","Scotland","Outside London","AO","1450","1280","23260","22220"
"In post","2023","Declared disabled","Scotland","Outside London","EO","1760","1595","29590","28120"
"In post","2023","Declared disabled","Scotland","Outside London","G6","120","115","75150","79110"
"In post","2023","Declared disabled","Scotland","Outside London","G7","335","320","58130","57970"
"In post","2023","Declared disabled","Scotland","Outside London","HEO","855","810","35970","34730"
"In post","2023","Declared disabled","Scotland","Outside London","SCS level","25","25","[c]","[c]"
"In post","2023","Declared disabled","Scotland","Outside London","SEO","470","450","45620","43710"
"In post","2023","Declared disabled","Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","South East (England)","Outside London","AA","285","250","22000","21380"
"In post","2023","Declared disabled","South East (England)","Outside London","AO","1275","1135","25550","23950"
"In post","2023","Declared disabled","South East (England)","Outside London","EO","1585","1440","29320","28120"
"In post","2023","Declared disabled","South East (England)","Outside London","G6","70","65","72120","70000"
"In post","2023","Declared disabled","South East (England)","Outside London","G7","365","345","55260","54260"
"In post","2023","Declared disabled","South East (England)","Outside London","HEO","785","740","34610","34170"
"In post","2023","Declared disabled","South East (England)","Outside London","SCS level","20","20","[c]","[c]"
"In post","2023","Declared disabled","South East (England)","Outside London","SEO","515","490","42920","41510"
"In post","2023","Declared disabled","South East (England)","Outside London","Unknown","475","445","30610","29050"
"In post","2023","Declared disabled","South West (England)","Outside London","AA","175","165","21440","21380"
"In post","2023","Declared disabled","South West (England)","Outside London","AO","1100","975","23700","22180"
"In post","2023","Declared disabled","South West (England)","Outside London","EO","1250","1135","28060","28120"
"In post","2023","Declared disabled","South West (England)","Outside London","G6","135","130","70200","68960"
"In post","2023","Declared disabled","South West (England)","Outside London","G7","635","610","53500","52330"
"In post","2023","Declared disabled","South West (England)","Outside London","HEO","1075","1020","33370","33640"
"In post","2023","Declared disabled","South West (England)","Outside London","SCS level","30","30","95210","87570"
"In post","2023","Declared disabled","South West (England)","Outside London","SEO","965","925","41620","41200"
"In post","2023","Declared disabled","South West (England)","Outside London","Unknown","550","510","34640","32050"
"In post","2023","Declared disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","AO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","EO","45","45","28180","28120"
"In post","2023","Declared disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","HEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Wales","Outside London","AA","240","195","19770","19000"
"In post","2023","Declared disabled","Wales","Outside London","AO","1220","1065","22850","22500"
"In post","2023","Declared disabled","Wales","Outside London","EO","1230","1120","28010","28120"
"In post","2023","Declared disabled","Wales","Outside London","G6","65","60","70760","69580"
"In post","2023","Declared disabled","Wales","Outside London","G7","215","205","56710","56450"
"In post","2023","Declared disabled","Wales","Outside London","HEO","585","550","34530","34170"
"In post","2023","Declared disabled","Wales","Outside London","SCS level","30","30","[c]","[c]"
"In post","2023","Declared disabled","Wales","Outside London","SEO","360","345","42310","41690"
"In post","2023","Declared disabled","Wales","Outside London","Unknown","285","265","29870","29050"
"In post","2023","Declared disabled","West Midlands (England)","Outside London","AA","130","115","21810","21380"
"In post","2023","Declared disabled","West Midlands (England)","Outside London","AO","1190","1045","23350","21780"
"In post","2023","Declared disabled","West Midlands (England)","Outside London","EO","1380","1235","28070","28120"
"In post","2023","Declared disabled","West Midlands (England)","Outside London","G6","75","75","69470","68610"
"In post","2023","Declared disabled","West Midlands (England)","Outside London","G7","250","240","54810","53760"
"In post","2023","Declared disabled","West Midlands (England)","Outside London","HEO","600","565","34060","34170"
"In post","2023","Declared disabled","West Midlands (England)","Outside London","SCS level","20","20","[c]","[c]"
"In post","2023","Declared disabled","West Midlands (England)","Outside London","SEO","365","355","41760","41630"
"In post","2023","Declared disabled","West Midlands (England)","Outside London","Unknown","435","400","31060","29050"
"In post","2023","Declared disabled","Yorkshire and The Humber","Outside London","AA","140","130","21800","21650"
"In post","2023","Declared disabled","Yorkshire and The Humber","Outside London","AO","1180","1020","23520","21830"
"In post","2023","Declared disabled","Yorkshire and The Humber","Outside London","EO","1450","1295","28030","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","Outside London","G6","115","115","67660","66860"
"In post","2023","Declared disabled","Yorkshire and The Humber","Outside London","G7","375","365","54180","52100"
"In post","2023","Declared disabled","Yorkshire and The Humber","Outside London","HEO","755","705","33910","34170"
"In post","2023","Declared disabled","Yorkshire and The Humber","Outside London","SCS level","30","30","82420","77770"
"In post","2023","Declared disabled","Yorkshire and The Humber","Outside London","SEO","500","480","40750","38670"
"In post","2023","Declared disabled","Yorkshire and The Humber","Outside London","Unknown","455","420","30900","29050"
"In post","2023","Declared non-disabled","East Midlands (England)","Outside London","AA","590","545","22010","23230"
"In post","2023","Declared non-disabled","East Midlands (England)","Outside London","AO","4320","3905","24880","22520"
"In post","2023","Declared non-disabled","East Midlands (England)","Outside London","EO","3910","3600","28380","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","Outside London","G6","325","315","71270","70990"
"In post","2023","Declared non-disabled","East Midlands (England)","Outside London","G7","1010","965","56740","56450"
"In post","2023","Declared non-disabled","East Midlands (England)","Outside London","HEO","2300","2185","34590","34700"
"In post","2023","Declared non-disabled","East Midlands (England)","Outside London","SCS level","75","70","88310","81750"
"In post","2023","Declared non-disabled","East Midlands (England)","Outside London","SEO","1515","1450","43320","42140"
"In post","2023","Declared non-disabled","East Midlands (England)","Outside London","Unknown","1110","1040","30040","29050"
"In post","2023","Declared non-disabled","East of England","Outside London","AA","840","770","22100","23230"
"In post","2023","Declared non-disabled","East of England","Outside London","AO","3880","3555","26490","25340"
"In post","2023","Declared non-disabled","East of England","Outside London","EO","4175","3815","29330","28120"
"In post","2023","Declared non-disabled","East of England","Outside London","G6","260","250","71000","68700"
"In post","2023","Declared non-disabled","East of England","Outside London","G7","790","760","57390","55170"
"In post","2023","Declared non-disabled","East of England","Outside London","HEO","2065","1975","34820","34170"
"In post","2023","Declared non-disabled","East of England","Outside London","SCS level","85","80","94710","95030"
"In post","2023","Declared non-disabled","East of England","Outside London","SEO","1335","1285","43190","41800"
"In post","2023","Declared non-disabled","East of England","Outside London","Unknown","1185","1095","30210","28070"
"In post","2023","Declared non-disabled","London","London","AA","885","815","24580","23500"
"In post","2023","Declared non-disabled","London","London","AO","6035","5545","27740","26400"
"In post","2023","Declared non-disabled","London","London","EO","12000","11280","31420","31450"
"In post","2023","Declared non-disabled","London","London","G6","6240","5995","71290","70010"
"In post","2023","Declared non-disabled","London","London","G7","13180","12775","58360","56760"
"In post","2023","Declared non-disabled","London","London","HEO","10870","10595","37190","36310"
"In post","2023","Declared non-disabled","London","London","SCS level","3015","2910","91320","82760"
"In post","2023","Declared non-disabled","London","London","SEO","9725","9485","44480","43660"
"In post","2023","Declared non-disabled","London","London","Unknown","1495","1425","35940","34800"
"In post","2023","Declared non-disabled","North East (England)","Outside London","AA","595","500","22270","22520"
"In post","2023","Declared non-disabled","North East (England)","Outside London","AO","7320","6375","23360","22400"
"In post","2023","Declared non-disabled","North East (England)","Outside London","EO","5420","4935","28120","28120"
"In post","2023","Declared non-disabled","North East (England)","Outside London","G6","545","535","68900","68670"
"In post","2023","Declared non-disabled","North East (England)","Outside London","G7","1700","1645","55070","55620"
"In post","2023","Declared non-disabled","North East (England)","Outside London","HEO","3275","3120","34130","34400"
"In post","2023","Declared non-disabled","North East (England)","Outside London","SCS level","120","115","89370","80150"
"In post","2023","Declared non-disabled","North East (England)","Outside London","SEO","2360","2265","41470","41780"
"In post","2023","Declared non-disabled","North East (England)","Outside London","Unknown","895","845","29870","29050"
"In post","2023","Declared non-disabled","North West (England)","Outside London","AA","945","835","21690","21380"
"In post","2023","Declared non-disabled","North West (England)","Outside London","AO","11200","10010","23300","22220"
"In post","2023","Declared non-disabled","North West (England)","Outside London","EO","11880","10950","27920","28120"
"In post","2023","Declared non-disabled","North West (England)","Outside London","G6","1095","1060","69920","69870"
"In post","2023","Declared non-disabled","North West (England)","Outside London","G7","3375","3260","55560","55250"
"In post","2023","Declared non-disabled","North West (England)","Outside London","HEO","6475","6190","34040","34170"
"In post","2023","Declared non-disabled","North West (England)","Outside London","SCS level","235","230","90320","82910"
"In post","2023","Declared non-disabled","North West (England)","Outside London","SEO","4525","4360","41660","41480"
"In post","2023","Declared non-disabled","North West (England)","Outside London","Unknown","2390","2275","30980","29050"
"In post","2023","Declared non-disabled","Northern Ireland","Outside London","AA","285","280","21540","22130"
"In post","2023","Declared non-disabled","Northern Ireland","Outside London","AO","645","590","22660","22520"
"In post","2023","Declared non-disabled","Northern Ireland","Outside London","EO","630","600","28020","27890"
"In post","2023","Declared non-disabled","Northern Ireland","Outside London","G6","45","45","71850","71300"
"In post","2023","Declared non-disabled","Northern Ireland","Outside London","G7","190","185","56350","56870"
"In post","2023","Declared non-disabled","Northern Ireland","Outside London","HEO","525","510","34670","34700"
"In post","2023","Declared non-disabled","Northern Ireland","Outside London","SCS level","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","Outside London","SEO","275","265","41500","42140"
"In post","2023","Declared non-disabled","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","Overseas","AO","40","40","28520","25750"
"In post","2023","Declared non-disabled","Overseas","Overseas","EO","130","125","34750","33510"
"In post","2023","Declared non-disabled","Overseas","Overseas","G6","205","200","69650","66780"
"In post","2023","Declared non-disabled","Overseas","Overseas","G7","375","375","58070","56100"
"In post","2023","Declared non-disabled","Overseas","Overseas","HEO","605","605","36740","35250"
"In post","2023","Declared non-disabled","Overseas","Overseas","SCS level","185","180","89120","78650"
"In post","2023","Declared non-disabled","Overseas","Overseas","SEO","290","290","49310","47380"
"In post","2023","Declared non-disabled","Overseas","Overseas","Unknown","125","125","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Outside London","AA","1255","1170","22750","22180"
"In post","2023","Declared non-disabled","Scotland","Outside London","AO","7390","6675","23780","22520"
"In post","2023","Declared non-disabled","Scotland","Outside London","EO","7570","7000","29020","28120"
"In post","2023","Declared non-disabled","Scotland","Outside London","G6","1340","1280","73870","74000"
"In post","2023","Declared non-disabled","Scotland","Outside London","G7","2645","2545","58480","57970"
"In post","2023","Declared non-disabled","Scotland","Outside London","HEO","5105","4895","35740","34730"
"In post","2023","Declared non-disabled","Scotland","Outside London","SCS level","280","275","89890","85200"
"In post","2023","Declared non-disabled","Scotland","Outside London","SEO","3410","3275","45810","42860"
"In post","2023","Declared non-disabled","Scotland","Outside London","Unknown","80","80","43150","44710"
"In post","2023","Declared non-disabled","South East (England)","Outside London","AA","1335","1215","22100","21380"
"In post","2023","Declared non-disabled","South East (England)","Outside London","AO","6295","5745","26950","25340"
"In post","2023","Declared non-disabled","South East (England)","Outside London","EO","7605","7000","29210","28120"
"In post","2023","Declared non-disabled","South East (England)","Outside London","G6","620","600","71610","68610"
"In post","2023","Declared non-disabled","South East (England)","Outside London","G7","2080","1985","56650","55170"
"In post","2023","Declared non-disabled","South East (England)","Outside London","HEO","4150","3975","34940","34300"
"In post","2023","Declared non-disabled","South East (England)","Outside London","SCS level","160","150","92760","89910"
"In post","2023","Declared non-disabled","South East (England)","Outside London","SEO","2945","2830","42900","41510"
"In post","2023","Declared non-disabled","South East (England)","Outside London","Unknown","1525","1405","31120","29050"
"In post","2023","Declared non-disabled","South West (England)","Outside London","AA","930","865","21630","21380"
"In post","2023","Declared non-disabled","South West (England)","Outside London","AO","4820","4385","24460","22220"
"In post","2023","Declared non-disabled","South West (England)","Outside London","EO","5660","5155","28090","28120"
"In post","2023","Declared non-disabled","South West (England)","Outside London","G6","1300","1240","68650","67440"
"In post","2023","Declared non-disabled","South West (England)","Outside London","G7","3995","3845","53620","52600"
"In post","2023","Declared non-disabled","South West (England)","Outside London","HEO","5790","5500","33720","33990"
"In post","2023","Declared non-disabled","South West (England)","Outside London","SCS level","270","265","96520","90550"
"In post","2023","Declared non-disabled","South West (England)","Outside London","SEO","5935","5705","41860","41420"
"In post","2023","Declared non-disabled","South West (England)","Outside London","Unknown","2255","2130","37350","33340"
"In post","2023","Declared non-disabled","Unknown","Unknown","AA","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","AO","95","90","24070","21690"
"In post","2023","Declared non-disabled","Unknown","Unknown","EO","230","215","28170","28120"
"In post","2023","Declared non-disabled","Unknown","Unknown","G6","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","G7","60","60","56490","55790"
"In post","2023","Declared non-disabled","Unknown","Unknown","HEO","85","80","37660","34640"
"In post","2023","Declared non-disabled","Unknown","Unknown","SCS level","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","SEO","70","65","44160","42930"
"In post","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Wales","Outside London","AA","1045","875","20010","19000"
"In post","2023","Declared non-disabled","Wales","Outside London","AO","6765","6060","23280","22500"
"In post","2023","Declared non-disabled","Wales","Outside London","EO","6570","6075","28190","28120"
"In post","2023","Declared non-disabled","Wales","Outside London","G6","685","660","71460","69940"
"In post","2023","Declared non-disabled","Wales","Outside London","G7","2380","2280","57970","57970"
"In post","2023","Declared non-disabled","Wales","Outside London","HEO","4335","4115","35200","34700"
"In post","2023","Declared non-disabled","Wales","Outside London","SCS level","280","270","87860","81600"
"In post","2023","Declared non-disabled","Wales","Outside London","SEO","3360","3235","43860","42510"
"In post","2023","Declared non-disabled","Wales","Outside London","Unknown","1020","965","30860","29050"
"In post","2023","Declared non-disabled","West Midlands (England)","Outside London","AA","715","655","21780","21380"
"In post","2023","Declared non-disabled","West Midlands (England)","Outside London","AO","5820","5255","24010","21780"
"In post","2023","Declared non-disabled","West Midlands (England)","Outside London","EO","6060","5565","28210","28120"
"In post","2023","Declared non-disabled","West Midlands (England)","Outside London","G6","550","535","70020","67750"
"In post","2023","Declared non-disabled","West Midlands (England)","Outside London","G7","1720","1665","55340","54260"
"In post","2023","Declared non-disabled","West Midlands (England)","Outside London","HEO","3260","3120","34270","34170"
"In post","2023","Declared non-disabled","West Midlands (England)","Outside London","SCS level","180","175","97210","85540"
"In post","2023","Declared non-disabled","West Midlands (England)","Outside London","SEO","2395","2310","42290","41780"
"In post","2023","Declared non-disabled","West Midlands (England)","Outside London","Unknown","1425","1330","30600","29050"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","AA","815","750","22110","23230"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","AO","6100","5435","25000","22520"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","EO","6910","6310","28370","28120"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","G6","950","910","68090","66860"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","G7","2535","2430","54720","53190"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","HEO","4025","3820","34070","34170"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","SCS level","205","200","87790","79590"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","SEO","3050","2910","41100","39210"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","Unknown","1570","1455","30470","29050"
"In post","2023","Undeclared","East Midlands (England)","Outside London","AA","80","75","22340","23230"
"In post","2023","Undeclared","East Midlands (England)","Outside London","AO","420","375","25740","22520"
"In post","2023","Undeclared","East Midlands (England)","Outside London","EO","395","370","29290","28120"
"In post","2023","Undeclared","East Midlands (England)","Outside London","G6","30","30","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Outside London","G7","70","65","56090","56870"
"In post","2023","Undeclared","East Midlands (England)","Outside London","HEO","245","235","35260","34850"
"In post","2023","Undeclared","East Midlands (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Outside London","SEO","135","130","43800","42510"
"In post","2023","Undeclared","East Midlands (England)","Outside London","Unknown","80","75","31630","29170"
"In post","2023","Undeclared","East of England","Outside London","AA","110","95","22250","23230"
"In post","2023","Undeclared","East of England","Outside London","AO","405","365","28240","26260"
"In post","2023","Undeclared","East of England","Outside London","EO","415","385","30110","28480"
"In post","2023","Undeclared","East of England","Outside London","G6","25","20","[c]","[c]"
"In post","2023","Undeclared","East of England","Outside London","G7","80","75","57630","55240"
"In post","2023","Undeclared","East of England","Outside London","HEO","260","250","36010","35000"
"In post","2023","Undeclared","East of England","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","East of England","Outside London","SEO","145","140","45420","42620"
"In post","2023","Undeclared","East of England","Outside London","Unknown","60","55","29300","29050"
"In post","2023","Undeclared","London","London","AA","195","175","25060","23670"
"In post","2023","Undeclared","London","London","AO","625","570","28860","26400"
"In post","2023","Undeclared","London","London","EO","1040","985","32010","31950"
"In post","2023","Undeclared","London","London","G6","585","570","71800","70140"
"In post","2023","Undeclared","London","London","G7","1175","1150","58760","57220"
"In post","2023","Undeclared","London","London","HEO","1000","975","37270","36740"
"In post","2023","Undeclared","London","London","SCS level","235","230","95380","84990"
"In post","2023","Undeclared","London","London","SEO","910","885","44940","43790"
"In post","2023","Undeclared","London","London","Unknown","120","115","36250","33820"
"In post","2023","Undeclared","North East (England)","Outside London","AA","80","70","22930","23230"
"In post","2023","Undeclared","North East (England)","Outside London","AO","630","535","25120","22520"
"In post","2023","Undeclared","North East (England)","Outside London","EO","420","385","29050","28120"
"In post","2023","Undeclared","North East (England)","Outside London","G6","35","35","68150","67910"
"In post","2023","Undeclared","North East (England)","Outside London","G7","120","115","54490","54260"
"In post","2023","Undeclared","North East (England)","Outside London","HEO","260","250","34450","34700"
"In post","2023","Undeclared","North East (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","North East (England)","Outside London","SEO","175","170","42840","42170"
"In post","2023","Undeclared","North East (England)","Outside London","Unknown","70","60","30970","29050"
"In post","2023","Undeclared","North West (England)","Outside London","AA","155","130","22130","23230"
"In post","2023","Undeclared","North West (England)","Outside London","AO","1085","970","25040","22400"
"In post","2023","Undeclared","North West (England)","Outside London","EO","865","790","28930","28120"
"In post","2023","Undeclared","North West (England)","Outside London","G6","80","75","68730","66860"
"In post","2023","Undeclared","North West (England)","Outside London","G7","245","240","55720","55780"
"In post","2023","Undeclared","North West (England)","Outside London","HEO","510","485","34490","34640"
"In post","2023","Undeclared","North West (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Outside London","SEO","385","370","42340","41790"
"In post","2023","Undeclared","North West (England)","Outside London","Unknown","150","140","31180","29050"
"In post","2023","Undeclared","Northern Ireland","Outside London","AA","30","30","21780","22130"
"In post","2023","Undeclared","Northern Ireland","Outside London","AO","55","50","22700","22520"
"In post","2023","Undeclared","Northern Ireland","Outside London","EO","30","30","28200","28110"
"In post","2023","Undeclared","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Outside London","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Outside London","HEO","55","50","34580","34700"
"In post","2023","Undeclared","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Outside London","SEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","G6","20","20","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","G7","30","30","58140","56100"
"In post","2023","Undeclared","Overseas","Overseas","HEO","35","35","39500","35810"
"In post","2023","Undeclared","Overseas","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","SEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","Outside London","AA","70","65","22110","22180"
"In post","2023","Undeclared","Scotland","Outside London","AO","445","400","23500","22220"
"In post","2023","Undeclared","Scotland","Outside London","EO","410","380","28890","28120"
"In post","2023","Undeclared","Scotland","Outside London","G6","60","55","74860","74000"
"In post","2023","Undeclared","Scotland","Outside London","G7","115","110","58880","56930"
"In post","2023","Undeclared","Scotland","Outside London","HEO","270","260","35460","34730"
"In post","2023","Undeclared","Scotland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Scotland","Outside London","SEO","155","150","45830","42860"
"In post","2023","Undeclared","Scotland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Outside London","AA","225","200","22570","22880"
"In post","2023","Undeclared","South East (England)","Outside London","AO","780","700","28380","25610"
"In post","2023","Undeclared","South East (England)","Outside London","EO","765","710","30790","28480"
"In post","2023","Undeclared","South East (England)","Outside London","G6","75","70","70830","68000"
"In post","2023","Undeclared","South East (England)","Outside London","G7","180","175","56180","55110"
"In post","2023","Undeclared","South East (England)","Outside London","HEO","470","450","35970","34630"
"In post","2023","Undeclared","South East (England)","Outside London","SCS level","20","15","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Outside London","SEO","360","345","44470","42140"
"In post","2023","Undeclared","South East (England)","Outside London","Unknown","105","95","32590","29050"
"In post","2023","Undeclared","South West (England)","Outside London","AA","115","105","21990","21380"
"In post","2023","Undeclared","South West (England)","Outside London","AO","445","400","25930","22520"
"In post","2023","Undeclared","South West (England)","Outside London","EO","510","470","28580","28120"
"In post","2023","Undeclared","South West (England)","Outside London","G6","115","110","70340","69570"
"In post","2023","Undeclared","South West (England)","Outside London","G7","330","320","54520","54680"
"In post","2023","Undeclared","South West (England)","Outside London","HEO","480","455","34550","34300"
"In post","2023","Undeclared","South West (England)","Outside London","SCS level","25","20","[c]","[c]"
"In post","2023","Undeclared","South West (England)","Outside London","SEO","515","490","42540","42450"
"In post","2023","Undeclared","South West (England)","Outside London","Unknown","155","150","41230","40170"
