"Status","Year","Disability","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Counter Fraud","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","London","Lambeth","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","London","Merton, Kingston upon Thames and Sutton","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","London","Redbridge and Waltham Forest","55","50","30960","32520"
"In post","2023","Declared disabled","Counter Fraud","London","Tower Hamlets","20","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","London","Westminster","35","30","46980","40000"
"In post","2023","Declared disabled","Counter Fraud","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North East (England)","Durham","20","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North East (England)","South Teesside","35","30","25690","28120"
"In post","2023","Declared disabled","Counter Fraud","North East (England)","Sunderland","25","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North East (England)","Tyneside","110","100","33850","33410"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Blackburn with Darwen","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Blackpool","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","East Lancashire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","East Merseyside","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Greater Manchester North East","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Greater Manchester North West","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Greater Manchester South West","100","95","35980","34700"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Liverpool","80","75","35180","34170"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Manchester","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Mid Lancashire","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Sefton","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North West (England)","Wirral","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Northern Ireland","Belfast","55","50","32910","28930"
"In post","2023","Declared disabled","Counter Fraud","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","City of Edinburgh","40","35","32250","29730"
"In post","2023","Declared disabled","Counter Fraud","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","East Ayrshire and North Ayrshire mainland","35","30","24390","21690"
"In post","2023","Declared disabled","Counter Fraud","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","Glasgow City","65","55","32280","28120"
"In post","2023","Declared disabled","Counter Fraud","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","North Lanarkshire","30","30","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","Berkshire","20","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","Brighton and Hove","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","East Kent","70","65","29980","28520"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","East Sussex CC","20","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","Isle of Wight","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","Portsmouth","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","South Hampshire","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","Southampton","10","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","West Surrey","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South East (England)","West Sussex (South West)","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South West (England)","Bournemouth, Christchurch and Poole","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South West (England)","Bristol, City of","55","55","35980","29340"
"In post","2023","Declared disabled","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South West (England)","Devon CC","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South West (England)","Gloucestershire CC","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South West (England)","Plymouth","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South West (England)","Somerset CC","25","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South West (England)","Swindon","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Wales","Cardiff and Vale of Glamorgan","55","50","33850","29730"
"In post","2023","Declared disabled","Counter Fraud","Wales","Central Valleys","50","45","28070","28120"
"In post","2023","Declared disabled","Counter Fraud","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Wales","Gwent Valleys","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Wales","South West Wales","10","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Wales","Swansea","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Midlands (England)","Birmingham","100","90","31430","28130"
"In post","2023","Declared disabled","Counter Fraud","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Midlands (England)","Dudley","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Midlands (England)","Staffordshire CC","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Midlands (England)","Warwickshire CC","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Midlands (England)","Wolverhampton","10","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Midlands (England)","Worcestershire CC","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","20","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Yorkshire and The Humber","Bradford","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Yorkshire and The Humber","Calderdale and Kirklees","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Yorkshire and The Humber","Kingston upon Hull, City of","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Yorkshire and The Humber","Leeds","90","80","32270","28130"
"In post","2023","Declared disabled","Counter Fraud","Yorkshire and The Humber","North Yorkshire CC","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Yorkshire and The Humber","North and North East Lincolnshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Yorkshire and The Humber","Sheffield","10","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Yorkshire and The Humber","York","5","5","[c]","[c]"
"In post","2023","Declared disabled","Debt","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","East Midlands (England)","North Northamptonshire","45","35","23200","21690"
"In post","2023","Declared disabled","Debt","East Midlands (England)","Nottingham","40","35","25320","22520"
"In post","2023","Declared disabled","Debt","East of England","Hertfordshire CC","20","15","[c]","[c]"
"In post","2023","Declared disabled","Debt","East of England","Suffolk CC","5","5","[c]","[c]"
"In post","2023","Declared disabled","Debt","London","Croydon","20","20","[c]","[c]"
"In post","2023","Declared disabled","Debt","London","Hackney and Newham","35","30","30060","26920"
"In post","2023","Declared disabled","Debt","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","North East (England)","Sunderland","60","50","22900","21690"
"In post","2023","Declared disabled","Debt","North East (England)","Tyneside","45","40","24340","22520"
"In post","2023","Declared disabled","Debt","North West (England)","Blackpool","5","5","[c]","[c]"
"In post","2023","Declared disabled","Debt","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","North West (England)","Greater Manchester South West","55","50","24410","21690"
"In post","2023","Declared disabled","Debt","North West (England)","Liverpool","30","25","[c]","[c]"
"In post","2023","Declared disabled","Debt","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Scotland","City of Edinburgh","45","40","24040","22520"
"In post","2023","Declared disabled","Debt","Scotland","Glasgow City","65","55","25470","22520"
"In post","2023","Declared disabled","Debt","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","10","[c]","[c]"
"In post","2023","Declared disabled","Debt","Scotland","Na h-Eileanan Siar","10","10","[c]","[c]"
"In post","2023","Declared disabled","Debt","Scotland","South Lanarkshire","20","15","[c]","[c]"
"In post","2023","Declared disabled","Debt","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","South East (England)","West Sussex (South West)","5","5","[c]","[c]"
"In post","2023","Declared disabled","Debt","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","South West (England)","Somerset CC","30","25","22740","21690"
"In post","2023","Declared disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Wales","Cardiff and Vale of Glamorgan","45","45","24600","22520"
"In post","2023","Declared disabled","Debt","Wales","Central Valleys","15","15","[c]","[c]"
"In post","2023","Declared disabled","Debt","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","West Midlands (England)","Birmingham","75","65","23720","22520"
"In post","2023","Declared disabled","Debt","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","West Midlands (England)","Dudley","45","45","23030","21690"
"In post","2023","Declared disabled","Debt","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","West Midlands (England)","Warwickshire CC","35","30","22280","21690"
"In post","2023","Declared disabled","Debt","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","30","25","[c]","[c]"
"In post","2023","Declared disabled","Debt","Yorkshire and The Humber","Bradford","90","75","23890","22520"
"In post","2023","Declared disabled","Debt","Yorkshire and The Humber","Leeds","15","15","[c]","[c]"
"In post","2023","Declared disabled","Debt","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East Midlands (England)","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East Midlands (England)","Lincolnshire CC","15","15","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East Midlands (England)","Nottingham","35","35","40140","38940"
"In post","2023","Declared disabled","Digital, Data & Technology","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","Cambridgeshire CC","20","20","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","Central Bedfordshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","Hertfordshire CC","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","Norwich and East Norfolk","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","Southend-on-Sea","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","Suffolk CC","15","15","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Barnet","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Brent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Croydon","60","60","51700","46050"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Hackney and Newham","35","35","48570","40680"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Hounslow and Richmond upon Thames","15","15","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Lambeth","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Tower Hamlets","120","115","50580","56430"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","London","Westminster","295","285","48750","43650"
"In post","2023","Declared disabled","Digital, Data & Technology","North East (England)","Darlington","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North East (England)","Sunderland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North East (England)","Tyneside","220","210","41440","38470"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Blackpool","110","105","40750","34970"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Cheshire East","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Greater Manchester South West","40","40","41440","37680"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Liverpool","45","45","40880","35000"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Manchester","125","120","43650","38470"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Mid Lancashire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Sefton","25","20","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Warrington","20","20","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North West (England)","Wirral","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Scotland","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Scotland","City of Edinburgh","25","25","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
