"Status","Year","Age","Ethnicity","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Undeclared","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","25","20","[c]","[c]"
"In post","2023","65+","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","5","[c]","[c]"
"In post","2023","65+","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Greater Manchester","Greater Manchester South West","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Greater Manchester","Manchester","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","Hampshire and Isle of Wight","Central Hampshire","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Hampshire and Isle of Wight","Portsmouth","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","Hampshire and Isle of Wight","South Hampshire","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Inner London - East","Hackney and Newham","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Inner London - East","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Inner London - East","Tower Hamlets","10","5","[c]","[c]"
"In post","2023","65+","Undeclared","Inner London - West","Camden and City of London","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","Inner London - West","Wandsworth","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Inner London - West","Westminster","55","50","45110","39930"
"In post","2023","65+","Undeclared","Kent","East Kent","10","5","[c]","[c]"
"In post","2023","65+","Undeclared","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Lancashire","Blackpool","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Lancashire","Mid Lancashire","10","5","[c]","[c]"
"In post","2023","65+","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Merseyside","East Merseyside","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Merseyside","Liverpool","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","Merseyside","Sefton","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Merseyside","Wirral","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","North Yorkshire","York","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Northumberland, and Tyne and Wear","Tyneside","15","15","[c]","[c]"
"In post","2023","65+","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Outer London - South","Croydon","15","15","[c]","[c]"
"In post","2023","65+","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Outer London - West and North West","Barnet","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Outer London - West and North West","Harrow and Hillingdon","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Shropshire and Staffordshire","Shropshire","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","South Yorkshire","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","South Yorkshire","Sheffield","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Surrey, East and West Sussex","East Sussex CC","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Surrey, East and West Sussex","West Surrey","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","West Central Scotland","Glasgow City","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","West Midlands","Birmingham","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","West Midlands","Wolverhampton","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","West Wales and The Valleys","Swansea","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","West Yorkshire","Leeds","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","15","10","[c]","[c]"
"In post","2023","65+","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Cumbria","West Cumbria","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Derbyshire and Nottinghamshire","Nottingham","25","20","[c]","[c]"
"In post","2023","65+","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Devon","Devon CC","20","15","[c]","[c]"
"In post","2023","65+","Unknown","Devon","Plymouth","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Dorset and Somerset","Bournemouth, Christchurch and Poole","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Dorset and Somerset","Dorset","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Dorset and Somerset","Somerset CC","10","5","[c]","[c]"
"In post","2023","65+","Unknown","East Anglia","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","65+","Unknown","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","East Anglia","Suffolk CC","20","15","[c]","[c]"
"In post","2023","65+","Unknown","East Wales","Cardiff and Vale of Glamorgan","35","25","31120","25750"
"In post","2023","65+","Unknown","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","East Wales","Monmouthshire and Newport","15","10","[c]","[c]"
"In post","2023","65+","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Eastern Scotland","Angus and Dundee City","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Eastern Scotland","City of Edinburgh","65","55","35150","30830"
"In post","2023","65+","Unknown","Eastern Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Eastern Scotland","Falkirk","15","10","[c]","[c]"
"In post","2023","65+","Unknown","Eastern Scotland","Perth and Kinross, and Stirling","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Essex","Southend-on-Sea","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","15","10","[c]","[c]"
"In post","2023","65+","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","10","[c]","[c]"
"In post","2023","65+","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Greater Manchester","Greater Manchester South West","30","25","29800","22520"
"In post","2023","65+","Unknown","Greater Manchester","Manchester","15","10","[c]","[c]"
"In post","2023","65+","Unknown","Hampshire and Isle of Wight","Central Hampshire","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Hampshire and Isle of Wight","Portsmouth","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Hampshire and Isle of Wight","South Hampshire","35","25","24250","21200"
"In post","2023","65+","Unknown","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Inner London - East","Hackney and Newham","45","35","41410","39880"
"In post","2023","65+","Unknown","Inner London - East","Haringey and Islington","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Inner London - East","Lambeth","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Inner London - East","Lewisham and Southwark","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Inner London - East","Tower Hamlets","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Inner London - West","Camden and City of London","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Inner London - West","Westminster","70","60","51540","48130"
"In post","2023","65+","Unknown","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Lancashire","Blackpool","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Lancashire","Mid Lancashire","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Lincolnshire","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Merseyside","Liverpool","45","35","25740","22520"
"In post","2023","65+","Unknown","Merseyside","Sefton","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","10","5","[c]","[c]"
"In post","2023","65+","Unknown","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","North Yorkshire","York","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Northern Ireland","Belfast","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Northumberland, and Tyne and Wear","Sunderland","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Northumberland, and Tyne and Wear","Tyneside","45","35","24670","22520"
"In post","2023","65+","Unknown","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Outer London - South","Croydon","35","30","35990","30720"
"In post","2023","65+","Unknown","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Outer London - West and North West","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Outer London - West and North West","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Shropshire and Staffordshire","Staffordshire CC","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Shropshire and Staffordshire","Telford and Wrekin","10","10","[c]","[c]"
"In post","2023","65+","Unknown","South Yorkshire","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2023","65+","Unknown","South Yorkshire","Sheffield","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Southern Scotland","Dumfries and Galloway","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Southern Scotland","South Lanarkshire","15","10","[c]","[c]"
"In post","2023","65+","Unknown","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Surrey, East and West Sussex","East Sussex CC","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Surrey, East and West Sussex","West Surrey","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Surrey, East and West Sussex","West Sussex (North East)","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Surrey, East and West Sussex","West Sussex (South West)","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Tees Valley and Durham","Durham","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","65+","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","5","[c]","[c]"
"In post","2023","65+","Unknown","West Central Scotland","Glasgow City","50","40","32080","25060"
"In post","2023","65+","Unknown","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","5","5","[c]","[c]"
"In post","2023","65+","Unknown","West Central Scotland","North Lanarkshire","5","5","[c]","[c]"
"In post","2023","65+","Unknown","West Midlands","Birmingham","35","25","34350","29050"
"In post","2023","65+","Unknown","West Midlands","Coventry","5","5","[c]","[c]"
"In post","2023","65+","Unknown","West Midlands","Dudley","5","5","[c]","[c]"
"In post","2023","65+","Unknown","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","West Wales and The Valleys","South West Wales","5","5","[c]","[c]"
"In post","2023","65+","Unknown","West Wales and The Valleys","Swansea","20","15","[c]","[c]"
"In post","2023","65+","Unknown","West Yorkshire","Bradford","5","5","[c]","[c]"
"In post","2023","65+","Unknown","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","West Yorkshire","Leeds","20","15","[c]","[c]"
"In post","2023","65+","Unknown","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","Bedfordshire and Hertfordshire","Bedford","20","15","[c]","[c]"
"In post","2023","65+","White","Bedfordshire and Hertfordshire","Central Bedfordshire","20","15","[c]","[c]"
"In post","2023","65+","White","Bedfordshire and Hertfordshire","Hertfordshire CC","75","60","34200","31280"
"In post","2023","65+","White","Bedfordshire and Hertfordshire","Luton","15","10","[c]","[c]"
"In post","2023","65+","White","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","90","75","35010","31280"
"In post","2023","65+","White","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","55","45","30980","28120"
"In post","2023","65+","White","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","60","40","40820","35250"
"In post","2023","65+","White","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","95","75","32370","27460"
"In post","2023","65+","White","Cheshire","Cheshire East","35","25","31550","28120"
"In post","2023","65+","White","Cheshire","Cheshire West and Chester","20","15","[c]","[c]"
"In post","2023","65+","White","Cheshire","Warrington","45","30","30130","27060"
"In post","2023","65+","White","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","50","40","27560","26180"
"In post","2023","65+","White","Cumbria","East Cumbria","25","20","[c]","[c]"
"In post","2023","65+","White","Cumbria","West Cumbria","20","15","[c]","[c]"
"In post","2023","65+","White","Derbyshire and Nottinghamshire","Derby","20","15","[c]","[c]"
"In post","2023","65+","White","Derbyshire and Nottinghamshire","East Derbyshire","10","5","[c]","[c]"
"In post","2023","65+","White","Derbyshire and Nottinghamshire","North Nottinghamshire","15","10","[c]","[c]"
