"Status","Year","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Revenue and Customs","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","City of Edinburgh","Outside London","2230","2110","32360","28130"
"In post","2023","HM Revenue and Customs","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","30","25","40730","39020"
"In post","2023","HM Revenue and Customs","Croydon","London","2960","2810","44250","39790"
"In post","2023","HM Revenue and Customs","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Devon CC","Outside London","65","60","39830","34740"
"In post","2023","HM Revenue and Customs","Dorset","Outside London","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Durham","Outside London","725","675","26220","22520"
"In post","2023","HM Revenue and Customs","East Cumbria","Outside London","10","10","38790","35020"
"In post","2023","HM Revenue and Customs","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Kent","Outside London","240","220","33690","29730"
"In post","2023","HM Revenue and Customs","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Sussex CC","Outside London","45","40","33210","28190"
"In post","2023","HM Revenue and Customs","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex Haven Gateway","Outside London","60","55","34560","32260"
"In post","2023","HM Revenue and Customs","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Flintshire and Wrexham","Outside London","50","50","38310","33710"
"In post","2023","HM Revenue and Customs","Glasgow City","Outside London","3190","2900","32320","28130"
"In post","2023","HM Revenue and Customs","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Greater Manchester South West","Outside London","6730","6405","35760","34700"
"In post","2023","HM Revenue and Customs","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Gwynedd","Outside London","15","15","24730","22520"
"In post","2023","HM Revenue and Customs","Hackney and Newham","London","5635","5365","44920","39790"
"In post","2023","HM Revenue and Customs","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Harrow and Hillingdon","London","40","40","33010","32120"
"In post","2023","HM Revenue and Customs","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Hertfordshire CC","Outside London","15","10","38550","38180"
"In post","2023","HM Revenue and Customs","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kingston upon Hull, City of","Outside London","60","55","32570","28230"
"In post","2023","HM Revenue and Customs","Lancaster and Wyre","Outside London","15","10","36250","33640"
"In post","2023","HM Revenue and Customs","Leeds","Outside London","4165","3955","35920","34700"
"In post","2023","HM Revenue and Customs","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Lincolnshire CC","Outside London","10","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Liverpool","Outside London","5680","5315","32930","28130"
"In post","2023","HM Revenue and Customs","Luton","Outside London","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Merton, Kingston upon Thames and Sutton","London","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Mid Lancashire","Outside London","1585","1410","31460","27890"
"In post","2023","HM Revenue and Customs","Milton Keynes","Outside London","100","95","26680","22520"
"In post","2023","HM Revenue and Customs","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","North Lanarkshire","Outside London","310","295","33580","29730"
"In post","2023","HM Revenue and Customs","North Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","North Yorkshire CC","Outside London","15","15","40550","35020"
"In post","2023","HM Revenue and Customs","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Norwich and East Norfolk","Outside London","40","35","35660","32970"
"In post","2023","HM Revenue and Customs","Nottingham","Outside London","4625","4375","34790","34700"
"In post","2023","HM Revenue and Customs","Oxfordshire CC","Outside London","35","30","42570","45560"
"In post","2023","HM Revenue and Customs","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Plymouth","Outside London","430","405","27000","22520"
"In post","2023","HM Revenue and Customs","Portsmouth","Outside London","1015","905","31060","28130"
"In post","2023","HM Revenue and Customs","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Sefton","Outside London","355","335","35720","34180"
"In post","2023","HM Revenue and Customs","Sheffield","Outside London","50","45","40510","35150"
"In post","2023","HM Revenue and Customs","Shropshire","Outside London","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Somerset CC","Outside London","10","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","South Lanarkshire","Outside London","2085","1840","28010","22520"
"In post","2023","HM Revenue and Customs","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","South West Wales","Outside London","20","20","38440","34730"
"In post","2023","HM Revenue and Customs","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Southampton","Outside London","75","65","36980","34440"
"In post","2023","HM Revenue and Customs","Southend-on-Sea","Outside London","105","90","35520","35030"
"In post","2023","HM Revenue and Customs","Staffordshire CC","Outside London","10","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Stoke-on-Trent","Outside London","70","65","36780","33470"
"In post","2023","HM Revenue and Customs","Suffolk CC","Outside London","525","485","32330","29730"
"In post","2023","HM Revenue and Customs","Sunderland","Outside London","2310","1945","27260","22520"
"In post","2023","HM Revenue and Customs","Swansea","Outside London","55","55","39020","33960"
"In post","2023","HM Revenue and Customs","Swindon","Outside London","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Telford and Wrekin","Outside London","1220","1165","43190","42140"
"In post","2023","HM Revenue and Customs","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Tower Hamlets","London","310","295","47520","40760"
"In post","2023","HM Revenue and Customs","Tyneside","Outside London","8770","8095","33520","28130"
"In post","2023","HM Revenue and Customs","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","West Kent","Outside London","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","West Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","West Sussex (South West)","Outside London","695","630","37960","35000"
"In post","2023","HM Revenue and Customs","Westminster","London","1170","1130","61060","65230"
"In post","2023","HM Revenue and Customs","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Worcestershire CC","Outside London","20","20","40160","37020"
"In post","2023","HM Revenue and Customs","York","Outside London","10","5","[c]","[c]"
"In post","2023","HM Treasury","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2023","HM Treasury","Berkshire","Outside London","10","10","43710","38740"
"In post","2023","HM Treasury","Birmingham","Outside London","25","20","44990","43930"
"In post","2023","HM Treasury","Blackpool","Outside London","20","20","47870","43210"
"In post","2023","HM Treasury","Bristol, City of","Outside London","15","15","49210","51350"
"In post","2023","HM Treasury","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Camden and City of London","London","165","160","60260","54680"
"In post","2023","HM Treasury","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2023","HM Treasury","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Coventry","Outside London","10","5","[c]","[c]"
"In post","2023","HM Treasury","Darlington","Outside London","195","190","42810","32000"
"In post","2023","HM Treasury","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2023","HM Treasury","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Leeds","Outside London","40","35","46470","42700"
"In post","2023","HM Treasury","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2023","HM Treasury","Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","HM Treasury","Norwich and East Norfolk","Outside London","80","75","29850","25460"
"In post","2023","HM Treasury","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2023","HM Treasury","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Sefton","Outside London","20","20","46900","42700"
"In post","2023","HM Treasury","Sheffield","Outside London","20","20","49940","48780"
"In post","2023","HM Treasury","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Swansea","Outside London","20","20","52110","51350"
"In post","2023","HM Treasury","Swindon","Outside London","15","15","52430","49350"
"In post","2023","HM Treasury","Tyneside","Outside London","20","20","49730","48780"
"In post","2023","HM Treasury","Unknown","Unknown","25","20","48950","45180"
"In post","2023","HM Treasury","Westminster","London","1955","1920","49360","53550"
"In post","2023","HM Treasury","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","York","Outside London","10","5","[c]","[c]"
"In post","2023","Home Office","Aberdeen City and Aberdeenshire","Outside London","35","35","27360","25980"
"In post","2023","Home Office","Antrim and Newtownabbey","Outside London","25","25","28550","25750"
"In post","2023","Home Office","Ards and North Down","Outside London","10","10","[c]","[c]"
"In post","2023","Home Office","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Barnet","London","155","155","47230","44450"
"In post","2023","Home Office","Barnsley, Doncaster and Rotherham","Outside London","25","25","31900","27650"
"In post","2023","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","275","255","28930","25980"
"In post","2023","Home Office","Bedford","Outside London","125","120","31000","27070"
"In post","2023","Home Office","Belfast","Outside London","510","470","25610","22400"
"In post","2023","Home Office","Berkshire","Outside London","40","40","34720","29890"
"In post","2023","Home Office","Bexley and Greenwich","London","10","10","37230","30370"
"In post","2023","Home Office","Birmingham","Outside London","155","145","31350","26380"
"In post","2023","Home Office","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Bournemouth, Christchurch and Poole","Outside London","80","70","30150","27620"
"In post","2023","Home Office","Bradford","Outside London","10","10","28830","25880"
"In post","2023","Home Office","Breckland and South Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Bridgend and Neath Port Talbot","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Brighton and Hove","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Bromley","London","5","5","[c]","[c]"
"In post","2023","Home Office","Buckinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Cambridgeshire CC","Outside London","10","10","54450","42950"
"In post","2023","Home Office","Camden and City of London","London","290","275","37430","36180"
"In post","2023","Home Office","Cardiff and Vale of Glamorgan","Outside London","545","520","30950","26410"
"In post","2023","Home Office","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Central Valleys","Outside London","10","10","[c]","[c]"
"In post","2023","Home Office","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","City of Edinburgh","Outside London","210","190","30030","26210"
"In post","2023","Home Office","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2023","Home Office","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Croydon","London","6175","5905","39720","36180"
"In post","2023","Home Office","Darlington","Outside London","15","15","31440","25880"
"In post","2023","Home Office","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Devon CC","Outside London","20","15","43030","34630"
"In post","2023","Home Office","Dorset","Outside London","10","10","33810","27560"
"In post","2023","Home Office","Dudley","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Durham","Outside London","1075","920","25750","22400"
"In post","2023","Home Office","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","East Kent","Outside London","2995","2795","28240","26140"
"In post","2023","Home Office","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","East Surrey","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","East Sussex CC","Outside London","60","55","29440","27650"
"In post","2023","Home Office","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Essex Haven Gateway","Outside London","165","155","26880","25880"
"In post","2023","Home Office","Essex Thames Gateway","Outside London","10","10","30480","31200"
"In post","2023","Home Office","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Glasgow City","Outside London","1070","1015","27820","25880"
"In post","2023","Home Office","Gloucestershire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Greater Manchester South West","Outside London","1325","1290","34970","32000"
"In post","2023","Home Office","Gwent Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Hackney and Newham","London","515","475","33070","29980"
"In post","2023","Home Office","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2023","Home Office","Harrow and Hillingdon","London","2520","2300","32280","30040"
"In post","2023","Home Office","Hartlepool and Stockton-on-Tees","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Hertfordshire CC","Outside London","25","25","31790","26300"
"In post","2023","Home Office","Hounslow and Richmond upon Thames","London","675","640","32670","30140"
"In post","2023","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","175","160","29420","26410"
"In post","2023","Home Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","10","5","[c]","[c]"
"In post","2023","Home Office","Isle of Anglesey","Outside London","55","55","28350","25880"
"In post","2023","Home Office","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Kensington & Chelsea and Hammersmith & Fulham","London","5","5","[c]","[c]"
"In post","2023","Home Office","Kent Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Kingston upon Hull, City of","Outside London","155","150","28940","26180"
"In post","2023","Home Office","Lambeth","London","15","15","67130","62260"
"In post","2023","Home Office","Lancaster and Wyre","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Leeds","Outside London","1025","970","30240","26590"
"In post","2023","Home Office","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Leicestershire CC and Rutland","Outside London","260","245","29170","26180"
"In post","2023","Home Office","Lewisham and Southwark","London","45","40","39910","36180"
"In post","2023","Home Office","Lincolnshire CC","Outside London","20","20","30860","27650"
"In post","2023","Home Office","Lisburn and Castlereagh","Outside London","215","215","29180","26000"
"In post","2023","Home Office","Liverpool","Outside London","5305","4975","28170","25880"
"In post","2023","Home Office","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Luton","Outside London","175","155","29340","26650"
"In post","2023","Home Office","Manchester","Outside London","760","720","29610","26180"
"In post","2023","Home Office","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Merton, Kingston upon Thames and Sutton","London","10","10","40090","31950"
"In post","2023","Home Office","Mid Kent","Outside London","20","20","32670","27650"
"In post","2023","Home Office","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Milton Keynes","Outside London","25","25","25760","24140"
"In post","2023","Home Office","Monmouthshire and Newport","Outside London","210","185","27380","22400"
"In post","2023","Home Office","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","North Hampshire","Outside London","20","20","35490","32160"
"In post","2023","Home Office","North Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","North Northamptonshire","Outside London","15","15","27360","22400"
"In post","2023","Home Office","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","North Yorkshire CC","Outside London","10","10","46940","44900"
"In post","2023","Home Office","North and North East Lincolnshire","Outside London","160","155","27800","25880"
"In post","2023","Home Office","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Northumberland","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Norwich and East Norfolk","Outside London","15","15","28990","27650"
"In post","2023","Home Office","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","Overseas","150","150","46000","29820"
"In post","2023","Home Office","Oxfordshire CC","Outside London","10","10","37660","33890"
"In post","2023","Home Office","Peterborough","Outside London","605","530","25740","22400"
"In post","2023","Home Office","Plymouth","Outside London","105","100","31020","27620"
"In post","2023","Home Office","Portsmouth","Outside London","505","485","31750","27650"
"In post","2023","Home Office","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Redbridge and Waltham Forest","London","10","5","[c]","[c]"
"In post","2023","Home Office","Sandwell","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Sefton","Outside London","1810","1685","26830","25750"
"In post","2023","Home Office","Sheffield","Outside London","3435","3215","30010","25880"
"In post","2023","Home Office","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Solihull","Outside London","1050","975","30140","26680"
"In post","2023","Home Office","Somerset CC","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","South Ayrshire","Outside London","10","10","[c]","[c]"
"In post","2023","Home Office","South Hampshire","Outside London","15","15","43030","39190"
"In post","2023","Home Office","South Lanarkshire","Outside London","20","20","27640","25880"
"In post","2023","Home Office","South Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","South Teesside","Outside London","125","125","27090","25980"
"In post","2023","Home Office","South West Wales","Outside London","60","55","27390","25880"
"In post","2023","Home Office","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Southampton","Outside London","80","80","28460","26180"
"In post","2023","Home Office","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Stoke-on-Trent","Outside London","120","115","31670","25880"
"In post","2023","Home Office","Suffolk CC","Outside London","285","270","27710","26130"
"In post","2023","Home Office","Sunderland","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Swansea","Outside London","25","25","37690","32160"
"In post","2023","Home Office","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Thurrock","Outside London","285","275","26440","25880"
"In post","2023","Home Office","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Tyneside","Outside London","550","530","29330","26110"
"In post","2023","Home Office","Unknown","Unknown","205","185","29260","26750"
"In post","2023","Home Office","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wandsworth","London","10","10","32220","31520"
"In post","2023","Home Office","Warrington","Outside London","10","10","34550","27490"
"In post","2023","Home Office","Warwickshire CC","Outside London","100","95","27090","25750"
"In post","2023","Home Office","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Essex","Outside London","415","375","30420","27650"
"In post","2023","Home Office","West Kent","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","West Sussex (North East)","Outside London","790","700","29800","27270"
"In post","2023","Home Office","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Westminster","London","4130","4045","50460","43710"
"In post","2023","Home Office","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wirral","Outside London","10","10","[c]","[c]"
"In post","2023","Home Office","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Worcestershire CC","Outside London","10","10","31330","27650"
"In post","2023","Home Office","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Aberdeen City and Aberdeenshire","Outside London","95","95","42790","45880"
"In post","2023","Ministry of Defence","Angus and Dundee City","Outside London","45","40","25000","22220"
"In post","2023","Ministry of Defence","Antrim and Newtownabbey","Outside London","160","155","25200","22130"
"In post","2023","Ministry of Defence","Ards and North Down","Outside London","160","150","24560","22130"
"In post","2023","Ministry of Defence","Armagh City, Banbridge and Craigavon","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Barnet","London","20","20","28530","27450"
"In post","2023","Ministry of Defence","Barnsley, Doncaster and Rotherham","Outside London","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","12000","11565","41190","39500"
"In post","2023","Ministry of Defence","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Belfast","Outside London","50","50","23750","22130"
"In post","2023","Ministry of Defence","Berkshire","Outside London","920","905","37630","40590"
"In post","2023","Ministry of Defence","Bexley and Greenwich","London","115","110","35600","34800"
"In post","2023","Ministry of Defence","Birmingham","Outside London","85","75","26350","22220"
"In post","2023","Ministry of Defence","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Bournemouth, Christchurch and Poole","Outside London","100","100","25850","22220"
"In post","2023","Ministry of Defence","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Breckland and South Norfolk","Outside London","20","20","31990","33990"
"In post","2023","Ministry of Defence","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Bristol, City of","Outside London","40","40","24990","22220"
"In post","2023","Ministry of Defence","Buckinghamshire","Outside London","755","730","36900","35830"
