"Status","Year","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Female","1740","1615","39450","33120"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Male","715","695","41220","34730"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Female","5070","4655","40380","33300"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Male","2450","2385","45090","46200"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Female","75","75","30140","27250"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Male","365","355","29950","30060"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Female","3755","3505","37160","33550"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Male","6960","6820","40530","38790"
"In post","2023","Defence Science and Technology Laboratory","Ministry of Defence","Female","1805","1700","40360","39890"
"In post","2023","Defence Science and Technology Laboratory","Ministry of Defence","Male","3155","3080","43800","40800"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","3170","3065","49330","50310"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","3115","3085","51350","54710"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Female","950","920","48730","52760"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Male","760","755","50070","53030"
"In post","2023","Department for Education (excl. agencies)","Department for Education","Female","4330","4100","45030","41440"
"In post","2023","Department for Education (excl. agencies)","Department for Education","Male","2835","2800","47060","44060"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","3500","3325","42870","39030"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","2835","2800","44720","40260"
"In post","2023","Department for International Trade","Department for International Trade","Female","1725","1685","47320","42050"
"In post","2023","Department for International Trade","Department for International Trade","Male","1810","1795","49650","44300"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","1725","1660","47620","44180"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","1530","1510","48550","49700"
"In post","2023","Department for Transport (excl. agencies)","Department for Transport","Female","1695","1630","49080","44400"
"In post","2023","Department for Transport (excl. agencies)","Department for Transport","Male","2100","2060","52280","50340"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","54580","46875","28860","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","30360","29055","30530","28120"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","2370","2260","48730","45640"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","1300","1280","50940","50830"
"In post","2023","Disclosure Scotland","Scottish Government","Female","190","175","31590","27740"
"In post","2023","Disclosure Scotland","Scottish Government","Male","180","170","31050","24890"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Female","3715","3115","25470","22500"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","Male","2515","2425","30180","22500"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Female","1510","1385","29840","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","Male","3390","3230","30450","27490"
"In post","2023","Education Scotland","Scottish Government","Female","255","245","59840","65280"
"In post","2023","Education Scotland","Scottish Government","Male","105","105","59270","58850"
"In post","2023","Education and Skills Funding Agency","Department for Education","Female","415","395","41350","37880"
"In post","2023","Education and Skills Funding Agency","Department for Education","Male","355","355","44160","38210"
"In post","2023","Estyn","Estyn","Female","70","65","54960","60180"
"In post","2023","Estyn","Estyn","Male","50","50","67010","78500"
"In post","2023","FCDO Services","Foreign, Commonwealth and Development Office","Female","330","315","40690","34720"
"In post","2023","FCDO Services","Foreign, Commonwealth and Development Office","Male","785","760","42770","40190"
"In post","2023","Food Standards Agency","Food Standards Agency","Female","730","710","40360","38100"
"In post","2023","Food Standards Agency","Food Standards Agency","Male","845","820","37730","32310"
"In post","2023","Food Standards Scotland","Scottish Government","Female","140","130","38760","34730"
"In post","2023","Food Standards Scotland","Scottish Government","Male","150","145","38700","34730"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Female","3875","3765","49470","46040"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Male","3725","3695","51890","51960"
"In post","2023","Forestry and Land Scotland","Scottish Government","Female","380","360","34260","32220"
"In post","2023","Forestry and Land Scotland","Scottish Government","Male","725","700","34470","31180"
"In post","2023","Government Actuary's Department","Chancellor's other departments","Female","85","80","65900","67430"
"In post","2023","Government Actuary's Department","Chancellor's other departments","Male","125","125","70250","62610"
"In post","2023","Government Commercial Organisation","Cabinet Office","Female","700","685","71100","66270"
"In post","2023","Government Commercial Organisation","Cabinet Office","Male","790","790","77370","68720"
"In post","2023","Government Internal Audit Agency","HM Treasury","Female","260","245","46950","44270"
"In post","2023","Government Internal Audit Agency","HM Treasury","Male","225","215","53010","51350"
"In post","2023","Government Legal Department","Attorney General's Departments","Female","1775","1620","55600","53390"
"In post","2023","Government Legal Department","Attorney General's Departments","Male","900","880","56120","53500"
"In post","2023","Government Property Agency","Cabinet Office","Female","175","175","46660","41330"
"In post","2023","Government Property Agency","Cabinet Office","Male","215","215","53320","51330"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Female","11120","9780","27410","23000"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Male","4710","4535","28700","25480"
"In post","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Female","15","15","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Male","10","10","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Female","4080","3610","31760","28080"
"In post","2023","HM Land Registry","HM Land Registry","Male","2635","2485","33760","28080"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Female","35995","33595","31360","29050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Male","29750","28370","33270","32060"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","35660","32065","34270","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","32735","31675","36440","34700"
"In post","2023","HM Treasury (excl. agencies)","HM Treasury","Female","990","960","46970","46620"
"In post","2023","HM Treasury (excl. agencies)","HM Treasury","Male","1015","1010","48390","53550"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Female","1440","1330","39280","35540"
"In post","2023","Health and Safety Executive","Department for Work and Pensions","Male","1390","1350","47890","45300"
"In post","2023","Home Office","Home Office","Female","22435","20615","32570","27650"
"In post","2023","Home Office","Home Office","Male","20695","19970","33760","29750"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","Female","220","215","47640","51460"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","Male","115","115","50500","51460"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","805","740","36710","31750"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","890","865","44730","42910"
"In post","2023","Legal Aid Agency","Ministry of Justice","Female","735","665","29590","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","Male","450","440","32660","25830"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Female","450","420","33250","31350"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Male","750","740","36850","32670"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","715","690","49500","42180"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","460","455","50340","43340"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Female","910","845","37980","37420"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Male","1380","1340","40330","39650"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","16745","15875","34080","29470"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","20585","20200","35710","33830"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","4160","4020","42620","38660"
"In post","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","2970","2930","45720","43650"
"In post","2023","National Crime Agency","National Crime Agency","Female","2530","2415","40600","38640"
"In post","2023","National Crime Agency","National Crime Agency","Male","3040","3000","44400","42110"
"In post","2023","National Infrastructure Commission","HM Treasury","Female","25","25","[c]","[c]"
"In post","2023","National Infrastructure Commission","HM Treasury","Male","25","25","[c]","[c]"
"In post","2023","National Records of Scotland","Scottish Government","Female","245","225","38090","34730"
"In post","2023","National Records of Scotland","Scottish Government","Male","210","205","38040","34270"
"In post","2023","National Savings and Investments","Chancellor's other departments","Female","95","90","48770","45000"
"In post","2023","National Savings and Investments","Chancellor's other departments","Male","115","115","55200","50190"
"In post","2023","Northern Ireland Office","Northern Ireland Office","Female","90","85","45690","37680"
"In post","2023","Northern Ireland Office","Northern Ireland Office","Male","80","80","49240","43650"
"In post","2023","Office for Budget Responsibility","HM Treasury","Female","20","20","[c]","[c]"
"In post","2023","Office for Budget Responsibility","HM Treasury","Male","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","1395","1335","51330","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","640","635","54300","52750"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","720","700","44790","42170"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","835","835","46390","43470"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","220","210","42790","39140"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","125","125","48050","47500"
"In post","2023","Office of Rail and Road","Office of Rail and Road","Female","165","155","52770","53410"
"In post","2023","Office of Rail and Road","Office of Rail and Road","Male","205","200","57370","57200"
"In post","2023","Office of the Public Guardian","Ministry of Justice","Female","930","840","24750","21780"
"In post","2023","Office of the Public Guardian","Ministry of Justice","Male","720","690","24600","21780"
"In post","2023","Office of the Scottish Charity Regulator","Scottish Government","Female","25","20","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","Scottish Government","Male","20","20","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Female","75","70","52030","52360"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Male","55","55","52040","52360"
"In post","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Female","15","15","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Male","30","30","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Female","415","370","42540","41560"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Male","470","435","49990","48660"
"In post","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Female","10","10","[c]","[c]"
"In post","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Male","30","30","[c]","[c]"
"In post","2023","Registers of Scotland","Scottish Government","Female","610","575","35570","32510"
"In post","2023","Registers of Scotland","Scottish Government","Male","575","565","35950","32510"
"In post","2023","Revenue Scotland","Scottish Government","Female","45","45","42680","38330"
"In post","2023","Revenue Scotland","Scottish Government","Male","40","40","43740","38330"
"In post","2023","Royal Fleet Auxiliary","Ministry of Defence","Female","170","170","38020","36860"
"In post","2023","Royal Fleet Auxiliary","Ministry of Defence","Male","1530","1530","42380","40530"
"In post","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","1610","1425","26810","22150"
"In post","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","1210","1175","27280","22150"
"In post","2023","Scottish Courts and Tribunals Service","Scottish Government","Female","1335","1200","30160","25060"
"In post","2023","Scottish Courts and Tribunals Service","Scottish Government","Male","625","585","31080","25930"
"In post","2023","Scottish Fiscal Commission","Scottish Government","Female","10","10","[c]","[c]"
"In post","2023","Scottish Fiscal Commission","Scottish Government","Male","15","15","[c]","[c]"
"In post","2023","Scottish Forestry","Scottish Government","Female","115","110","34160","32220"
"In post","2023","Scottish Forestry","Scottish Government","Male","105","100","42880","39520"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","Female","5185","4885","46640","42860"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","Male","3990","3915","47690","42860"
"In post","2023","Scottish Housing Regulator","Scottish Government","Female","35","30","52650","49860"
"In post","2023","Scottish Housing Regulator","Scottish Government","Male","20","20","[c]","[c]"
"In post","2023","Scottish Prison Service","Scottish Government","Female","1655","1570","33390","31290"
"In post","2023","Scottish Prison Service","Scottish Government","Male","2880","2690","35990","37060"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","Female","200","175","31410","27740"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","Male","170","165","32840","27740"
"In post","2023","Serious Fraud Office","Attorney General's Departments","Female","220","215","47660","41400"
"In post","2023","Serious Fraud Office","Attorney General's Departments","Male","240","240","49560","43430"
"In post","2023","Social Security Scotland","Scottish Government","Female","2470","2320","31010","29100"
"In post","2023","Social Security Scotland","Scottish Government","Male","1555","1530","32180","29100"
"In post","2023","Standards and Testing Agency","Department for Education","Female","90","85","43060","42010"
"In post","2023","Standards and Testing Agency","Department for Education","Male","40","40","43190","38070"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","Female","150","145","31590","29100"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","Male","110","110","35340","31940"
"In post","2023","Submarine Delivery Agency","Ministry of Defence","Female","665","630","39190","35400"
"In post","2023","Submarine Delivery Agency","Ministry of Defence","Male","1425","1405","45250","42620"
"In post","2023","Teaching Regulation Agency","Department for Education","Female","55","55","31230","27570"
"In post","2023","Teaching Regulation Agency","Department for Education","Male","30","30","[c]","[c]"
"In post","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","950","885","33780","30790"
"In post","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","700","680","37000","34870"
"In post","2023","The National Archives","The National Archives","Female","320","300","36950","34940"
"In post","2023","The National Archives","The National Archives","Male","270","265","38010","35270"
"In post","2023","Transport Scotland","Scottish Government","Female","255","245","45820","42250"
"In post","2023","Transport Scotland","Scottish Government","Male","275","270","51430","49860"
"In post","2023","UK Debt Management Office","HM Treasury","Female","35","30","56460","46130"
"In post","2023","UK Debt Management Office","HM Treasury","Male","85","85","64800","60340"
"In post","2023","UK Export Finance","UK Export Finance","Female","235","230","51140","45130"
"In post","2023","UK Export Finance","UK Export Finance","Male","285","285","57870","54000"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Female","3505","3275","44100","39100"
"In post","2023","UK Health Security Agency","Department of Health and Social Care","Male","1915","1855","50010","42550"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Female","350","320","35750","34370"
"In post","2023","UK Hydrographic Office","Ministry of Defence","Male","595","575","38610","34370"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","130","125","46420","41450"
"In post","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","140","140","49420","50310"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Female","3450","3045","34560","31560"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Male","2665","2455","36610","31780"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Unknown","15","15","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Female","30","30","39180","31620"
"In post","2023","UK Supreme Court","UK Supreme Court","Male","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Female","2060","1880","34210","31080"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Male","1925","1855","37320","32970"
"In post","2023","Vehicle Certification Agency","Department for Transport","Female","80","75","30030","27240"
"In post","2023","Vehicle Certification Agency","Department for Transport","Male","135","130","41060","38710"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Female","100","100","40170","37350"
"In post","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Male","65","65","48040","54330"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Female","130","125","54700","46370"
"In post","2023","Water Services Regulation Authority","Water Services Regulation Authority","Male","135","130","58270","54000"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Female","3570","3310","42620","39690"
"In post","2023","Welsh Government (excl. agencies)","Welsh Government","Male","2400","2330","45370","39690"
"In post","2023","Welsh Revenue Authority","Welsh Government","Female","40","40","44900","39690"
"In post","2023","Welsh Revenue Authority","Welsh Government","Male","40","40","49020","49370"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Female","65","55","33490","29580"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Male","20","20","[c]","[c]"
"Leaver CS","2023","Accountant in Bankruptcy","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Accountant in Bankruptcy","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Female","40","[c]","37300","32110"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Male","45","[c]","40850","36280"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Female","165","[c]","29670","25920"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Male","125","[c]","30770","26520"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Female","420","[c]","43800","37300"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Male","345","[c]","49240","47760"
"Leaver CS","2023","Central Civil Service Fast Stream","Cabinet Office","Female","65","[c]","30480","30130"
"Leaver CS","2023","Central Civil Service Fast Stream","Cabinet Office","Male","50","[c]","30680","30130"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Male","30","[c]","35120","36580"
"Leaver CS","2023","Charity Commission","Charity Commission","Female","30","[c]","33530","30170"
"Leaver CS","2023","Charity Commission","Charity Commission","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Female","55","[c]","31460","24500"
"Leaver CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Male","45","[c]","33740","29360"
"Leaver CS","2023","Competition and Markets Authority","Competition and Markets Authority","Female","60","[c]","48080","45190"
"Leaver CS","2023","Competition and Markets Authority","Competition and Markets Authority","Male","60","[c]","61090","54730"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Cabinet Office","Female","35","[c]","39440","32060"
"Leaver CS","2023","Crown Commercial Service","Cabinet Office","Male","40","[c]","40910","38650"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Female","80","[c]","31690","24490"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Male","40","[c]","39650","24490"
"Leaver CS","2023","Crown Prosecution Service","Attorney General's Departments","Female","315","[c]","37240","28870"
"Leaver CS","2023","Crown Prosecution Service","Attorney General's Departments","Male","155","[c]","41410","38760"
"Leaver CS","2023","Defence Electronics and Components Agency","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Ministry of Defence","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Ministry of Defence","Female","270","[c]","35160","32550"
"Leaver CS","2023","Defence Equipment and Support","Ministry of Defence","Male","660","[c]","38950","34820"
"Leaver CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","Female","120","[c]","36130","32590"
"Leaver CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","Male","240","[c]","37560","39890"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","285","[c]","45680","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","285","[c]","49080","49080"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Female","115","[c]","44110","38570"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Male","85","[c]","48100","51730"
"Leaver CS","2023","Department for Education (excl. agencies)","Department for Education","Female","250","[c]","41650","37870"
"Leaver CS","2023","Department for Education (excl. agencies)","Department for Education","Male","195","[c]","43560","39010"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","305","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","250","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Department for International Trade","Female","115","[c]","43220","41300"
"Leaver CS","2023","Department for International Trade","Department for International Trade","Male","145","[c]","40140","38160"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","155","[c]","44100","39600"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","160","[c]","40670","34550"
"Leaver CS","2023","Department for Transport (excl. agencies)","Department for Transport","Female","115","[c]","46580","43160"
"Leaver CS","2023","Department for Transport (excl. agencies)","Department for Transport","Male","145","[c]","49860","44140"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","5230","[c]","27090","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","2975","[c]","28920","27570"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","335","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","175","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Scottish Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","Female","365","[c]","23600","22500"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","Male","230","[c]","26370","22500"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Female","150","[c]","28570","26780"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Male","430","[c]","28750","27450"
"Leaver CS","2023","Education Scotland","Scottish Government","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Department for Education","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Department for Education","Male","45","[c]","49030","42170"
"Leaver CS","2023","Estyn","Estyn","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Estyn","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Foreign, Commonwealth and Development Office","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Foreign, Commonwealth and Development Office","Male","55","[c]","38190","32750"
"Leaver CS","2023","Food Standards Agency","Food Standards Agency","Female","45","[c]","37130","32830"
"Leaver CS","2023","Food Standards Agency","Food Standards Agency","Male","50","[c]","37270","29430"
"Leaver CS","2023","Food Standards Scotland","Scottish Government","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Scottish Government","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Female","185","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Male","160","[c]","[c]","[c]"
