"Status","Year","Function_of_post","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Rural Payments Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Courts and Tribunals Service","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Scottish Courts and Tribunals Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Prison Service","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Prison Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Prison Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Serious Fraud Office","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Submarine Delivery Agency","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Submarine Delivery Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","London","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","UK Export Finance","London","Heterosexual / straight","60","60","58530","54000"
"In post","2023","Communications","UK Export Finance","London","LGBO","5","5","[c]","[c]"
"In post","2023","Communications","UK Export Finance","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Communications","UK Export Finance","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Export Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","London","Heterosexual / straight","40","40","53270","50100"
"In post","2023","Communications","UK Health Security Agency","London","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","London","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Hydrographic Office","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","UK Hydrographic Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Hydrographic Office","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Hydrographic Office","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Space Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Space Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Space Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Space Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Space Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Space Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Space Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","South East (England)","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Wales","Heterosexual / straight","30","30","41020","37760"
"In post","2023","Communications","UK Statistics Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Wales","Unknown","15","15","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","London","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","North East (England)","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Vehicle Certification Agency","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Vehicle Certification Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Revenue Authority","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Revenue Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Revenue Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wilton Park","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wilton Park","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wilton Park","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Building Digital UK","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Building Digital UK","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Building Digital UK","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Building Digital UK","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Building Digital UK","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Building Digital UK","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","London","Heterosexual / straight","40","40","56630","56430"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","London","LGBO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","London","Unknown","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Companies House","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Companies House","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Companies House","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Companies House","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Companies House","Wales","Heterosexual / straight","125","115","26610","25610"
"In post","2023","Counter Fraud","Companies House","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Companies House","Wales","Undeclared","20","15","[c]","[c]"
"In post","2023","Counter Fraud","Companies House","Wales","Unknown","35","30","25270","23240"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Heterosexual / straight","230","200","28730","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","East Midlands (England)","LGBO","20","15","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Undeclared","40","30","27720","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Unknown","55","50","29130","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","East of England","Heterosexual / straight","240","225","31060","31280"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","East of England","LGBO","25","25","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","East of England","Undeclared","35","35","28750","29390"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","East of England","Unknown","55","45","30280","31280"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","725","675","31960","32520"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","London","LGBO","40","35","32840","32520"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","London","Undeclared","95","80","31930","32520"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","London","Unknown","200","175","31700","32520"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","North East (England)","Heterosexual / straight","460","420","28910","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","North East (England)","LGBO","25","25","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","North East (England)","Undeclared","55","45","26080","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","North East (England)","Unknown","75","65","27740","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","North West (England)","Heterosexual / straight","470","425","29330","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","North West (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","North West (England)","Undeclared","65","60","29030","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","North West (England)","Unknown","135","120","28560","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Scotland","Heterosexual / straight","510","465","27010","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Scotland","LGBO","35","30","25720","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Scotland","Undeclared","60","55","26670","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Scotland","Unknown","60","50","28020","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","South East (England)","Heterosexual / straight","580","530","29340","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","South East (England)","LGBO","55","55","28830","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","South East (England)","Undeclared","70","65","27740","27380"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","South East (England)","Unknown","120","105","29300","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","South West (England)","Heterosexual / straight","305","275","29100","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","South West (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","South West (England)","Undeclared","35","30","29670","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","South West (England)","Unknown","70","55","28630","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Wales","Heterosexual / straight","305","275","28080","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Wales","LGBO","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Wales","Undeclared","50","45","28240","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Wales","Unknown","65","60","28450","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Heterosexual / straight","405","365","29390","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","West Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Undeclared","45","35","28670","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Unknown","100","85","27870","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","390","350","29220","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","LGBO","30","30","29530","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Undeclared","45","40","28120","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Unknown","90","80","29850","28120"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
