"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Undeclared","EO","Female","105","75","29350","28130"
"In post","2023","65+","Undeclared","EO","Male","135","100","29790","28470"
"In post","2023","65+","Undeclared","G6/G7","Female","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","G6/G7","Male","45","35","66980","65760"
"In post","2023","65+","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","SCS level","Male","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","SEO/HEO","Female","50","40","36760","35000"
"In post","2023","65+","Undeclared","SEO/HEO","Male","130","105","41040","39840"
"In post","2023","65+","Undeclared","Unknown","Female","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","Male","10","5","[c]","[c]"
"In post","2023","65+","Unknown","AA/AO","Female","275","205","22910","22520"
"In post","2023","65+","Unknown","AA/AO","Male","290","235","23790","22520"
"In post","2023","65+","Unknown","EO","Female","120","85","29450","28130"
"In post","2023","65+","Unknown","EO","Male","130","95","30620","29730"
"In post","2023","65+","Unknown","G6/G7","Female","40","35","65720","65090"
"In post","2023","65+","Unknown","G6/G7","Male","65","50","60570","59730"
"In post","2023","65+","Unknown","SCS level","Female","5","5","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","Male","5","5","[c]","[c]"
"In post","2023","65+","Unknown","SEO/HEO","Female","65","50","40750","40590"
"In post","2023","65+","Unknown","SEO/HEO","Male","160","125","42510","42060"
"In post","2023","65+","Unknown","Unknown","Female","45","35","29700","29050"
"In post","2023","65+","Unknown","Unknown","Male","70","55","36410","32550"
"In post","2023","65+","White","AA/AO","Female","2370","1730","22650","22220"
"In post","2023","65+","White","AA/AO","Male","1945","1570","23470","22220"
"In post","2023","65+","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","EO","Female","1405","1005","28780","28120"
"In post","2023","65+","White","EO","Male","1280","955","29500","28120"
"In post","2023","65+","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","G6/G7","Female","205","160","63330","61270"
"In post","2023","65+","White","G6/G7","Male","615","480","64430","62660"
"In post","2023","65+","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","SCS level","Female","30","30","101940","92290"
"In post","2023","65+","White","SCS level","Male","55","50","116330","110550"
"In post","2023","65+","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","SEO/HEO","Female","655","500","38630","37170"
"In post","2023","65+","White","SEO/HEO","Male","1270","1020","40690","39600"
"In post","2023","65+","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","Unknown","Female","280","205","30840","29050"
"In post","2023","65+","White","Unknown","Male","195","160","34810","29200"
"In post","2023","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","EO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","White","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","AA/AO","Female","45","[c]","22000","21780"
"Leaver CS","2023","16-19","Unknown","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","AA/AO","Female","215","[c]","22090","21690"
"Leaver CS","2023","20-29","Asian","AA/AO","Male","210","[c]","22250","21810"
"Leaver CS","2023","20-29","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","EO","Female","175","[c]","28290","28120"
"Leaver CS","2023","20-29","Asian","EO","Male","140","[c]","28430","28120"
"Leaver CS","2023","20-29","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","SEO/HEO","Female","105","[c]","35460","34630"
"Leaver CS","2023","20-29","Asian","SEO/HEO","Male","105","[c]","36850","35650"
"Leaver CS","2023","20-29","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","AA/AO","Female","105","[c]","23670","24340"
"Leaver CS","2023","20-29","Black","AA/AO","Male","55","[c]","22560","22190"
"Leaver CS","2023","20-29","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","EO","Female","135","[c]","29090","29290"
"Leaver CS","2023","20-29","Black","EO","Male","60","[c]","28710","27960"
"Leaver CS","2023","20-29","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","SEO/HEO","Female","60","[c]","36150","35760"
"Leaver CS","2023","20-29","Black","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","AA/AO","Female","90","[c]","21930","21690"
"Leaver CS","2023","20-29","Mixed","AA/AO","Male","65","[c]","22140","21690"
"Leaver CS","2023","20-29","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","EO","Female","60","[c]","28280","28120"
"Leaver CS","2023","20-29","Mixed","EO","Male","40","[c]","28080","27960"
"Leaver CS","2023","20-29","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","SEO/HEO","Female","60","[c]","35630","34160"
"Leaver CS","2023","20-29","Mixed","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","AA/AO","Female","35","[c]","22140","21780"
"Leaver CS","2023","20-29","Undeclared","AA/AO","Male","50","[c]","22460","21810"
"Leaver CS","2023","20-29","Undeclared","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SEO/HEO","Male","40","[c]","38680","38330"
"Leaver CS","2023","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AA/AO","Female","1010","[c]","22460","21780"
"Leaver CS","2023","20-29","Unknown","AA/AO","Male","915","[c]","22600","22150"
"Leaver CS","2023","20-29","Unknown","EO","Female","300","[c]","27580","28120"
"Leaver CS","2023","20-29","Unknown","EO","Male","315","[c]","27250","27410"
"Leaver CS","2023","20-29","Unknown","G6/G7","Female","50","[c]","57370","55370"
"Leaver CS","2023","20-29","Unknown","G6/G7","Male","45","[c]","56230","54700"
"Leaver CS","2023","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SEO/HEO","Female","330","[c]","34560","33680"
"Leaver CS","2023","20-29","Unknown","SEO/HEO","Male","315","[c]","35130","34250"
"Leaver CS","2023","20-29","Unknown","Unknown","Female","135","[c]","[c]","[c]"
