"Status","Year","Age","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Government","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Government","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Government","Outside London","AA","590","530","23360","22920"
"In post","2023","50-59","Scottish Government","Outside London","AO","1040","970","26840","26410"
"In post","2023","50-59","Scottish Government","Outside London","EO","1695","1635","33660","32510"
"In post","2023","50-59","Scottish Government","Outside London","G6","595","580","77620","79110"
"In post","2023","50-59","Scottish Government","Outside London","G7","755","725","61670","65280"
"In post","2023","50-59","Scottish Government","Outside London","HEO","1085","1040","38400","38330"
"In post","2023","50-59","Scottish Government","Outside London","SCS level","145","145","92890","85200"
"In post","2023","50-59","Scottish Government","Outside London","SEO","990","960","48380","49860"
"In post","2023","50-59","Scottish Government","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","The National Archives","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","The National Archives","London","AO","15","15","24020","23810"
"In post","2023","50-59","The National Archives","London","EO","20","20","27090","26590"
"In post","2023","50-59","The National Archives","London","G6","10","10","64000","66740"
"In post","2023","50-59","The National Archives","London","G7","30","30","51430","49660"
"In post","2023","50-59","The National Archives","London","HEO","35","30","32370","31650"
"In post","2023","50-59","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","The National Archives","London","SEO","35","35","43870","44040"
"In post","2023","50-59","The National Archives","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Export Finance","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Export Finance","London","EO","10","10","32370","32300"
"In post","2023","50-59","UK Export Finance","London","G6","15","15","79940","80170"
"In post","2023","50-59","UK Export Finance","London","G7","35","35","60390","58150"
"In post","2023","50-59","UK Export Finance","London","HEO","10","10","36550","35200"
"In post","2023","50-59","UK Export Finance","London","SCS level","10","10","124150","108340"
"In post","2023","50-59","UK Export Finance","London","SEO","25","25","48440","48480"
"In post","2023","50-59","UK Export Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Export Finance","Outside London","G7","5","5","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","London","G7","10","10","59700","58430"
"In post","2023","50-59","UK Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","London","SCS level","10","10","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","London","SEO","5","5","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","Outside London","AA","95","55","21040","20150"
"In post","2023","50-59","UK Statistics Authority","Outside London","AO","360","265","21530","21200"
"In post","2023","50-59","UK Statistics Authority","Outside London","EO","130","120","25680","25100"
"In post","2023","50-59","UK Statistics Authority","Outside London","G6","70","70","64030","62570"
"In post","2023","50-59","UK Statistics Authority","Outside London","G7","180","180","53790","52490"
"In post","2023","50-59","UK Statistics Authority","Outside London","HEO","180","170","32100","31660"
"In post","2023","50-59","UK Statistics Authority","Outside London","SCS level","25","25","86980","77220"
"In post","2023","50-59","UK Statistics Authority","Outside London","SEO","185","175","38830","38070"
"In post","2023","50-59","UK Supreme Court","London","EO","5","5","[c]","[c]"
"In post","2023","50-59","UK Supreme Court","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Supreme Court","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Supreme Court","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Supreme Court","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Water Services Regulation Authority","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Water Services Regulation Authority","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Water Services Regulation Authority","London","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Water Services Regulation Authority","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Water Services Regulation Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Water Services Regulation Authority","Outside London","G6","5","5","[c]","[c]"
"In post","2023","50-59","Water Services Regulation Authority","Outside London","G7","10","10","74520","75250"
"In post","2023","50-59","Water Services Regulation Authority","Outside London","HEO","15","15","43350","42450"
"In post","2023","50-59","Water Services Regulation Authority","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","50-59","Welsh Government","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Welsh Government","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Welsh Government","Outside London","AO","180","165","25580","25620"
"In post","2023","50-59","Welsh Government","Outside London","EO","260","250","30360","30610"
"In post","2023","50-59","Welsh Government","Outside London","G6","105","100","75910","76990"
"In post","2023","50-59","Welsh Government","Outside London","G7","325","320","62920","63900"
"In post","2023","50-59","Welsh Government","Outside London","HEO","375","360","39230","39690"
"In post","2023","50-59","Welsh Government","Outside London","SCS level","75","70","93160","83850"
"In post","2023","50-59","Welsh Government","Outside London","SEO","430","415","48510","49370"
"In post","2023","50-59","Welsh Government","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","London","AO","45","40","24610","24480"
"In post","2023","60-64","Attorney General's Departments","London","EO","40","35","29850","30560"
"In post","2023","60-64","Attorney General's Departments","London","G6","60","55","76380","77290"
"In post","2023","60-64","Attorney General's Departments","London","G7","90","80","62540","63390"
"In post","2023","60-64","Attorney General's Departments","London","HEO","15","15","34790","34910"
"In post","2023","60-64","Attorney General's Departments","London","SCS level","20","20","100220","89450"
"In post","2023","60-64","Attorney General's Departments","London","SEO","10","10","41410","41400"
"In post","2023","60-64","Attorney General's Departments","Outside London","AO","75","65","23220","22870"
"In post","2023","60-64","Attorney General's Departments","Outside London","EO","65","50","28880","28850"
"In post","2023","60-64","Attorney General's Departments","Outside London","G6","15","10","78070","75780"
"In post","2023","60-64","Attorney General's Departments","Outside London","G7","165","130","59070","56450"
"In post","2023","60-64","Attorney General's Departments","Outside London","HEO","30","25","34600","33810"
"In post","2023","60-64","Attorney General's Departments","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","60-64","Cabinet Office","London","AO","10","10","25850","25280"
"In post","2023","60-64","Cabinet Office","London","EO","15","15","29690","30130"
"In post","2023","60-64","Cabinet Office","London","G6","25","20","71300","70400"
"In post","2023","60-64","Cabinet Office","London","G7","50","45","59750","58500"
"In post","2023","60-64","Cabinet Office","London","HEO","20","20","37660","37830"
"In post","2023","60-64","Cabinet Office","London","SCS level","35","30","120920","112830"
"In post","2023","60-64","Cabinet Office","London","SEO","10","10","42840","43300"
"In post","2023","60-64","Cabinet Office","Outside London","AO","30","25","21730","21720"
"In post","2023","60-64","Cabinet Office","Outside London","EO","35","30","26190","26330"
"In post","2023","60-64","Cabinet Office","Outside London","G6","20","20","71560","67870"
"In post","2023","60-64","Cabinet Office","Outside London","G7","40","35","60030","56150"
"In post","2023","60-64","Cabinet Office","Outside London","HEO","50","45","34400","34320"
"In post","2023","60-64","Cabinet Office","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","60-64","Cabinet Office","Outside London","SEO","30","30","40610","40450"
"In post","2023","60-64","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cabinet Office","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Chancellor's other departments","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Chancellor's other departments","London","G7","5","5","[c]","[c]"
"In post","2023","60-64","Chancellor's other departments","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Chancellor's other departments","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Chancellor's other departments","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Chancellor's other departments","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Chancellor's other departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Charity Commission","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Charity Commission","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Charity Commission","Outside London","EO","15","10","26180","25300"
"In post","2023","60-64","Charity Commission","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Charity Commission","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Charity Commission","Outside London","HEO","15","10","30860","30170"
"In post","2023","60-64","Charity Commission","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","60-64","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Competition and Markets Authority","London","G7","10","5","[c]","[c]"
"In post","2023","60-64","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Competition and Markets Authority","London","SEO","5","5","[c]","[c]"
"In post","2023","60-64","Competition and Markets Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","London","AO","10","10","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","London","EO","45","40","30160","30160"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","London","G6","30","30","73310","71610"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","London","G7","40","35","58800","58340"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","London","HEO","50","45","36970","36280"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","London","SCS level","5","5","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","London","SEO","40","35","45460","45000"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Outside London","AA","10","10","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Outside London","AO","125","105","22800","23100"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Outside London","EO","100","85","27020","26900"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Outside London","G6","20","20","64070","62660"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Outside London","G7","60","55","55030","53890"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Outside London","HEO","120","95","35320","35190"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Outside London","SEO","110","95","42400","41350"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","London","EO","5","5","[c]","[c]"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","London","G6","10","10","[c]","[c]"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","London","G7","10","10","[c]","[c]"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","London","HEO","10","10","40170","40410"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","London","SCS level","5","5","[c]","[c]"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","London","EO","10","10","30820","30560"
"In post","2023","60-64","Department for Education","London","G6","15","15","71100","72490"
"In post","2023","60-64","Department for Education","London","G7","25","25","59220","57800"
"In post","2023","60-64","Department for Education","London","HEO","20","20","36780","36110"
"In post","2023","60-64","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","London","SEO","25","20","44820","44530"
"In post","2023","60-64","Department for Education","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Outside London","EO","25","25","27090","26940"
"In post","2023","60-64","Department for Education","Outside London","G6","35","35","66660","66680"
"In post","2023","60-64","Department for Education","Outside London","G7","60","55","52920","52150"
"In post","2023","60-64","Department for Education","Outside London","HEO","50","45","31770","31200"
"In post","2023","60-64","Department for Education","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","60-64","Department for Education","Outside London","SEO","55","50","40670","38210"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","London","AO","15","15","25590","25340"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","London","EO","15","15","29660","29760"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","London","G6","10","10","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","London","G7","20","20","57510","58170"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","London","HEO","15","15","35110","35370"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","London","SEO","20","20","42490","42370"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Outside London","AO","195","170","22520","22150"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Outside London","EO","155","135","26710","26390"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Outside London","G6","30","25","63390","61900"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Outside London","G7","100","90","52080","50900"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Outside London","HEO","105","95","31510","30930"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Outside London","SEO","100","85","40150","38880"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for International Trade","London","AO","5","5","[c]","[c]"
"In post","2023","60-64","Department for International Trade","London","EO","15","15","30810","30950"
"In post","2023","60-64","Department for International Trade","London","G6","10","10","[c]","[c]"
"In post","2023","60-64","Department for International Trade","London","G7","15","15","60100","60200"
"In post","2023","60-64","Department for International Trade","London","HEO","15","15","37670","36620"
"In post","2023","60-64","Department for International Trade","London","SCS level","10","10","[c]","[c]"
"In post","2023","60-64","Department for International Trade","London","SEO","15","15","43930","44060"
"In post","2023","60-64","Department for International Trade","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for International Trade","Outside London","G7","10","10","[c]","[c]"
"In post","2023","60-64","Department for International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for International Trade","Outside London","SEO","30","30","42340","42480"
"In post","2023","60-64","Department for International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","London","EO","10","10","31230","31100"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","London","G6","10","10","68580","69260"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","London","G7","25","20","58380","55370"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","London","HEO","15","10","38990","39190"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","London","SEO","10","10","47980","47320"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Outside London","AO","10","10","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Outside London","EO","10","10","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Outside London","G6","35","30","67650","68370"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Outside London","G7","15","15","50180","49700"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Outside London","HEO","25","20","33990","33710"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Outside London","SEO","15","15","39810","39430"
"In post","2023","60-64","Department for Transport","London","AO","35","30","32780","34390"
"In post","2023","60-64","Department for Transport","London","EO","70","65","31740","31450"
"In post","2023","60-64","Department for Transport","London","G6","10","10","[c]","[c]"
"In post","2023","60-64","Department for Transport","London","G7","25","20","59180","60320"
"In post","2023","60-64","Department for Transport","London","HEO","25","25","37740","37850"
"In post","2023","60-64","Department for Transport","London","SCS level","5","5","[c]","[c]"
"In post","2023","60-64","Department for Transport","London","SEO","20","15","45690","46140"
"In post","2023","60-64","Department for Transport","Outside London","AA","190","125","19210","19000"
"In post","2023","60-64","Department for Transport","Outside London","AO","420","335","23810","22500"
"In post","2023","60-64","Department for Transport","Outside London","EO","465","400","28270","27450"
"In post","2023","60-64","Department for Transport","Outside London","G6","15","15","78370","73920"
"In post","2023","60-64","Department for Transport","Outside London","G7","50","45","61170","57650"
"In post","2023","60-64","Department for Transport","Outside London","HEO","125","110","34000","33440"
"In post","2023","60-64","Department for Transport","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","60-64","Department for Transport","Outside London","SEO","90","85","44090","42990"
"In post","2023","60-64","Department for Transport","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Work and Pensions","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Work and Pensions","London","AO","205","175","25130","25610"
"In post","2023","60-64","Department for Work and Pensions","London","EO","585","490","32250","32520"
"In post","2023","60-64","Department for Work and Pensions","London","G6","15","10","74790","72550"
"In post","2023","60-64","Department for Work and Pensions","London","G7","45","35","58370","55850"
"In post","2023","60-64","Department for Work and Pensions","London","HEO","85","75","39450","39200"
"In post","2023","60-64","Department for Work and Pensions","London","SCS level","5","5","[c]","[c]"
"In post","2023","60-64","Department for Work and Pensions","London","SEO","55","50","45530","43760"
"In post","2023","60-64","Department for Work and Pensions","Outside London","AA","50","40","21260","21250"
"In post","2023","60-64","Department for Work and Pensions","Outside London","AO","3365","2630","21840","21690"
"In post","2023","60-64","Department for Work and Pensions","Outside London","EO","4625","3505","28340","28120"
"In post","2023","60-64","Department for Work and Pensions","Outside London","G6","75","60","69850","66860"
"In post","2023","60-64","Department for Work and Pensions","Outside London","G7","215","180","55400","52610"
"In post","2023","60-64","Department for Work and Pensions","Outside London","HEO","775","595","34820","34330"
"In post","2023","60-64","Department for Work and Pensions","Outside London","SCS level","15","10","90950","91550"
"In post","2023","60-64","Department for Work and Pensions","Outside London","SEO","365","295","43020","38640"
"In post","2023","60-64","Department for Work and Pensions","Unknown","AO","10","5","[c]","[c]"
"In post","2023","60-64","Department for Work and Pensions","Unknown","EO","5","5","[c]","[c]"
"In post","2023","60-64","Department for Work and Pensions","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Work and Pensions","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Work and Pensions","Unknown","HEO","5","5","[c]","[c]"
"In post","2023","60-64","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Work and Pensions","Unknown","SEO","5","5","[c]","[c]"
"In post","2023","60-64","Department of Health and Social Care","London","AA","5","5","[c]","[c]"
"In post","2023","60-64","Department of Health and Social Care","London","AO","10","10","24730","24860"
"In post","2023","60-64","Department of Health and Social Care","London","EO","35","30","30310","30360"
"In post","2023","60-64","Department of Health and Social Care","London","G6","35","30","72790","70230"
"In post","2023","60-64","Department of Health and Social Care","London","G7","45","40","57270","56500"
"In post","2023","60-64","Department of Health and Social Care","London","HEO","30","25","36260","35420"
"In post","2023","60-64","Department of Health and Social Care","London","SCS level","35","30","116740","105000"
"In post","2023","60-64","Department of Health and Social Care","London","SEO","50","45","43920","43200"
"In post","2023","60-64","Department of Health and Social Care","Outside London","AA","5","5","[c]","[c]"
"In post","2023","60-64","Department of Health and Social Care","Outside London","AO","25","20","22200","22380"
"In post","2023","60-64","Department of Health and Social Care","Outside London","EO","35","35","26820","26580"
"In post","2023","60-64","Department of Health and Social Care","Outside London","G6","50","45","72410","71570"
"In post","2023","60-64","Department of Health and Social Care","Outside London","G7","65","60","54060","53380"
"In post","2023","60-64","Department of Health and Social Care","Outside London","HEO","40","35","33750","32780"
"In post","2023","60-64","Department of Health and Social Care","Outside London","SCS level","30","25","119120","119130"
"In post","2023","60-64","Department of Health and Social Care","Outside London","SEO","45","40","41160","41780"
"In post","2023","60-64","Department of Health and Social Care","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department of Health and Social Care","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department of Health and Social Care","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Estyn","Outside London","G6","10","5","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","London","EO","5","5","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","Outside London","EO","70","65","28640","28090"
"In post","2023","60-64","Food Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","Outside London","G7","5","5","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","Outside London","HEO","20","15","32120","31730"
"In post","2023","60-64","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","Outside London","SEO","15","15","39730","38670"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","London","AO","25","20","30080","28950"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","London","EO","35","35","33260","33580"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","London","G6","20","20","73910","72410"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","London","G7","40","40","61130","62470"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","London","HEO","35","30","40010","40600"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","London","SCS level","15","15","94500","93490"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","London","SEO","20","20","49780","50150"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Outside London","AO","25","25","25810","25700"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Outside London","EO","25","20","28580","28280"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Outside London","G6","15","10","72390","71880"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Outside London","G7","25","20","57180","58290"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Outside London","HEO","30","25","35550","34950"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Outside London","SEO","40","35","45180","43980"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Overseas","G6","20","20","68550","67160"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Overseas","G7","10","10","56210","56390"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Overseas","HEO","15","15","36960","35280"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Overseas","SCS level","20","20","100510","96200"
"In post","2023","60-64","Foreign, Commonwealth and Development Office","Overseas","SEO","10","10","[c]","[c]"
"In post","2023","60-64","HM Land Registry","London","AO","5","5","[c]","[c]"
"In post","2023","60-64","HM Land Registry","London","EO","15","10","31680","31680"
"In post","2023","60-64","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Land Registry","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Land Registry","London","HEO","10","5","[c]","[c]"
"In post","2023","60-64","HM Land Registry","London","SEO","5","5","[c]","[c]"
"In post","2023","60-64","HM Land Registry","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Land Registry","Outside London","AO","85","75","23420","23390"
"In post","2023","60-64","HM Land Registry","Outside London","EO","200","140","28170","28080"
"In post","2023","60-64","HM Land Registry","Outside London","G7","15","15","63960","67290"
"In post","2023","60-64","HM Land Registry","Outside London","HEO","190","130","35150","34850"
"In post","2023","60-64","HM Land Registry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Land Registry","Outside London","SEO","75","50","43050","41680"
"In post","2023","60-64","HM Revenue and Customs","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs","London","AO","155","130","26590","26920"
