"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","SEO/HEO","285","270","37280","37720"
"In post","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Midlands (England)","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Midlands (England)","SEO/HEO","45","45","37930","37680"
"In post","2023","Declared non-disabled","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","EO","80","80","30000","29890"
"In post","2023","Declared non-disabled","Communications","London","G6/G7","435","425","61620","59570"
"In post","2023","Declared non-disabled","Communications","London","SCS level","50","50","90690","84720"
"In post","2023","Declared non-disabled","Communications","London","SEO/HEO","525","515","41480","41870"
"In post","2023","Declared non-disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North East (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North East (England)","EO","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North East (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North East (England)","SEO/HEO","50","45","37240","37890"
"In post","2023","Declared non-disabled","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North West (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North West (England)","EO","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North West (England)","G6/G7","40","40","57650","55290"
"In post","2023","Declared non-disabled","Communications","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North West (England)","SEO/HEO","100","95","37430","37590"
"In post","2023","Declared non-disabled","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Northern Ireland","SEO/HEO","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Scotland","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Scotland","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Scotland","SEO/HEO","45","45","36620","36800"
"In post","2023","Declared non-disabled","Communications","South East (England)","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","South East (England)","EO","40","35","28700","27740"
"In post","2023","Declared non-disabled","Communications","South East (England)","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","South East (England)","SEO/HEO","100","95","36970","36920"
"In post","2023","Declared non-disabled","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","South West (England)","AA/AO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","South West (England)","EO","30","30","27680","27690"
"In post","2023","Declared non-disabled","Communications","South West (England)","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","South West (England)","SEO/HEO","130","120","36640","37300"
"In post","2023","Declared non-disabled","Communications","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Wales","AA/AO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Wales","EO","65","60","28200","27450"
"In post","2023","Declared non-disabled","Communications","Wales","G6/G7","50","50","58350","57880"
"In post","2023","Declared non-disabled","Communications","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Wales","SEO/HEO","155","145","39560","39690"
"In post","2023","Declared non-disabled","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","West Midlands (England)","EO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","West Midlands (England)","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","West Midlands (England)","SEO/HEO","65","65","37300","37300"
"In post","2023","Declared non-disabled","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Yorkshire and The Humber","G6/G7","35","30","57260","54320"
"In post","2023","Declared non-disabled","Communications","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Yorkshire and The Humber","SEO/HEO","80","75","39930","39730"
"In post","2023","Declared non-disabled","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","London","EO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","London","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","East Midlands (England)","AA/AO","40","30","21940","21690"
"In post","2023","Declared non-disabled","Counter Fraud","East Midlands (England)","EO","195","180","28110","28120"
"In post","2023","Declared non-disabled","Counter Fraud","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","East Midlands (England)","SEO/HEO","120","115","36010","34700"
"In post","2023","Declared non-disabled","Counter Fraud","East of England","AA/AO","55","50","23220","22520"
"In post","2023","Declared non-disabled","Counter Fraud","East of England","EO","185","170","29900","30120"
"In post","2023","Declared non-disabled","Counter Fraud","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","East of England","SEO/HEO","75","70","36670","37520"
"In post","2023","Declared non-disabled","Counter Fraud","London","AA/AO","245","215","25300","25610"
"In post","2023","Declared non-disabled","Counter Fraud","London","EO","555","525","32210","32520"
"In post","2023","Declared non-disabled","Counter Fraud","London","G6/G7","105","105","65590","65230"
"In post","2023","Declared non-disabled","Counter Fraud","London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","London","SEO/HEO","445","430","41060","39790"
"In post","2023","Declared non-disabled","Counter Fraud","North East (England)","AA/AO","80","65","21580","21690"
"In post","2023","Declared non-disabled","Counter Fraud","North East (England)","EO","345","325","27960","28120"
"In post","2023","Declared non-disabled","Counter Fraud","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","North East (England)","SEO/HEO","135","125","35320","34170"
"In post","2023","Declared non-disabled","Counter Fraud","North West (England)","AA/AO","50","45","21710","21690"
"In post","2023","Declared non-disabled","Counter Fraud","North West (England)","EO","375","340","28080","28120"
"In post","2023","Declared non-disabled","Counter Fraud","North West (England)","G6/G7","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","North West (England)","SEO/HEO","205","195","36850","35000"
"In post","2023","Declared non-disabled","Counter Fraud","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Northern Ireland","EO","45","45","27750","27890"
"In post","2023","Declared non-disabled","Counter Fraud","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Northern Ireland","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Scotland","AA/AO","195","175","21750","21690"
"In post","2023","Declared non-disabled","Counter Fraud","Scotland","EO","340","310","27950","28120"
"In post","2023","Declared non-disabled","Counter Fraud","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Scotland","SEO/HEO","120","110","35650","34170"
"In post","2023","Declared non-disabled","Counter Fraud","South East (England)","AA/AO","215","190","24590","25610"
"In post","2023","Declared non-disabled","Counter Fraud","South East (England)","EO","330","305","29760","28130"
"In post","2023","Declared non-disabled","Counter Fraud","South East (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","South East (England)","SEO/HEO","130","125","37210","37520"
"In post","2023","Declared non-disabled","Counter Fraud","South West (England)","AA/AO","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","South West (England)","EO","220","195","28190","28120"
"In post","2023","Declared non-disabled","Counter Fraud","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","South West (England)","SEO/HEO","100","100","36160","34630"
"In post","2023","Declared non-disabled","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Wales","AA/AO","125","115","22000","21690"
"In post","2023","Declared non-disabled","Counter Fraud","Wales","EO","245","220","27830","28120"
"In post","2023","Declared non-disabled","Counter Fraud","Wales","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Wales","SEO/HEO","140","130","36040","34700"
"In post","2023","Declared non-disabled","Counter Fraud","West Midlands (England)","AA/AO","60","50","21900","21690"
"In post","2023","Declared non-disabled","Counter Fraud","West Midlands (England)","EO","290","260","28290","28120"
"In post","2023","Declared non-disabled","Counter Fraud","West Midlands (England)","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","West Midlands (England)","SEO/HEO","165","160","35650","34170"
"In post","2023","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","AA/AO","55","45","21770","21690"
"In post","2023","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","EO","340","305","28150","28120"
"In post","2023","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","G6/G7","30","30","59120","57970"
"In post","2023","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","SEO/HEO","185","180","36700","35000"
"In post","2023","Declared non-disabled","Digital, Data and Technology","East Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","East Midlands (England)","EO","45","40","27780","28120"
"In post","2023","Declared non-disabled","Digital, Data and Technology","East Midlands (England)","G6/G7","60","60","58120","55550"
"In post","2023","Declared non-disabled","Digital, Data and Technology","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","East Midlands (England)","SEO/HEO","120","115","38370","37680"
"In post","2023","Declared non-disabled","Digital, Data and Technology","East of England","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","East of England","EO","85","80","29080","28120"
"In post","2023","Declared non-disabled","Digital, Data and Technology","East of England","G6/G7","60","55","55900","54550"
"In post","2023","Declared non-disabled","Digital, Data and Technology","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","East of England","SEO/HEO","175","165","37250","37300"
"In post","2023","Declared non-disabled","Digital, Data and Technology","London","AA/AO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","London","EO","225","220","30750","30560"
"In post","2023","Declared non-disabled","Digital, Data and Technology","London","G6/G7","1485","1460","62930","61600"
"In post","2023","Declared non-disabled","Digital, Data and Technology","London","SCS level","110","110","99300","94140"
"In post","2023","Declared non-disabled","Digital, Data and Technology","London","SEO/HEO","1280","1255","41670","41870"
"In post","2023","Declared non-disabled","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","North East (England)","AA/AO","35","30","21710","21690"
"In post","2023","Declared non-disabled","Digital, Data and Technology","North East (England)","EO","230","215","28000","28120"
"In post","2023","Declared non-disabled","Digital, Data and Technology","North East (England)","G6/G7","590","575","58510","56870"
"In post","2023","Declared non-disabled","Digital, Data and Technology","North East (England)","SCS level","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","North East (England)","SEO/HEO","825","795","37620","37760"
"In post","2023","Declared non-disabled","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","North West (England)","AA/AO","35","35","22060","21690"
"In post","2023","Declared non-disabled","Digital, Data and Technology","North West (England)","EO","305","290","27770","28120"
"In post","2023","Declared non-disabled","Digital, Data and Technology","North West (England)","G6/G7","755","740","58330","56100"
"In post","2023","Declared non-disabled","Digital, Data and Technology","North West (England)","SCS level","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","North West (England)","SEO/HEO","1160","1135","37450","37680"
"In post","2023","Declared non-disabled","Digital, Data and Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Northern Ireland","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Northern Ireland","SEO/HEO","35","35","36440","35000"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Overseas","EO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Scotland","AA/AO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Scotland","EO","125","120","29290","28120"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Scotland","G6/G7","110","110","58840","57560"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Scotland","SEO/HEO","270","265","38860","38120"
"In post","2023","Declared non-disabled","Digital, Data and Technology","South East (England)","AA/AO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","South East (England)","EO","140","135","28460","27470"
"In post","2023","Declared non-disabled","Digital, Data and Technology","South East (England)","G6/G7","180","180","58230","56870"
"In post","2023","Declared non-disabled","Digital, Data and Technology","South East (England)","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","South East (England)","SEO/HEO","360","350","38390","37690"
"In post","2023","Declared non-disabled","Digital, Data and Technology","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","South West (England)","AA/AO","40","40","22510","22220"
"In post","2023","Declared non-disabled","Digital, Data and Technology","South West (England)","EO","280","265","28500","28060"
"In post","2023","Declared non-disabled","Digital, Data and Technology","South West (England)","G6/G7","420","410","56780","56010"
"In post","2023","Declared non-disabled","Digital, Data and Technology","South West (England)","SCS level","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","South West (England)","SEO/HEO","1020","985","39070","39460"
"In post","2023","Declared non-disabled","Digital, Data and Technology","South West (England)","Unknown","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Wales","AA/AO","65","60","23310","22500"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Wales","EO","285","270","28260","27450"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Wales","G6/G7","375","365","60000","57860"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Wales","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Wales","SEO/HEO","855","840","40270","39690"
"In post","2023","Declared non-disabled","Digital, Data and Technology","West Midlands (England)","AA/AO","30","30","22550","22220"
"In post","2023","Declared non-disabled","Digital, Data and Technology","West Midlands (England)","EO","140","130","27690","27650"
"In post","2023","Declared non-disabled","Digital, Data and Technology","West Midlands (England)","G6/G7","285","280","57500","56180"
"In post","2023","Declared non-disabled","Digital, Data and Technology","West Midlands (England)","SCS level","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","West Midlands (England)","SEO/HEO","490","475","38680","37880"
"In post","2023","Declared non-disabled","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Yorkshire and The Humber","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Yorkshire and The Humber","EO","150","135","28060","28120"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","460","455","58470","56860"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Yorkshire and The Humber","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","510","495","37640","38050"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","London","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","London","EO","70","70","28010","28720"
"In post","2023","Declared non-disabled","Economics","London","G6/G7","510","495","62260","59760"
"In post","2023","Declared non-disabled","Economics","London","SCS level","70","70","90430","83000"
"In post","2023","Declared non-disabled","Economics","London","SEO/HEO","345","340","38520","38020"
"In post","2023","Declared non-disabled","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","North East (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","North East (England)","EO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","North East (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","North East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","North West (England)","EO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","North West (England)","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","North West (England)","SEO/HEO","40","40","36990","35000"
"In post","2023","Declared non-disabled","Economics","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Wales","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Wales","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Wales","G6/G7","40","35","62110","63900"
"In post","2023","Declared non-disabled","Economics","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Wales","SEO/HEO","35","35","37310","38040"
"In post","2023","Declared non-disabled","Economics","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","West Midlands (England)","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","West Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Yorkshire and The Humber","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Economics","Yorkshire and The Humber","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","East Midlands (England)","AA/AO","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","East Midlands (England)","EO","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","East Midlands (England)","G6/G7","35","35","58010","56870"
"In post","2023","Declared non-disabled","Finance","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","East Midlands (England)","SEO/HEO","65","65","36880","35000"
"In post","2023","Declared non-disabled","Finance","East of England","AA/AO","30","25","22690","22220"
"In post","2023","Declared non-disabled","Finance","East of England","EO","40","40","27970","27470"
"In post","2023","Declared non-disabled","Finance","East of England","G6/G7","40","40","57440","58110"
"In post","2023","Declared non-disabled","Finance","East of England","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","East of England","SEO/HEO","95","90","38700","38020"
"In post","2023","Declared non-disabled","Finance","London","AA/AO","50","45","25950","25490"
"In post","2023","Declared non-disabled","Finance","London","EO","175","165","30700","30880"
"In post","2023","Declared non-disabled","Finance","London","G6/G7","645","630","63920","62380"
"In post","2023","Declared non-disabled","Finance","London","SCS level","120","115","95440","86110"
"In post","2023","Declared non-disabled","Finance","London","SEO/HEO","735","720","41770","41870"
"In post","2023","Declared non-disabled","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North East (England)","AA/AO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North East (England)","EO","45","40","27900","28120"
"In post","2023","Declared non-disabled","Finance","North East (England)","G6/G7","145","140","58050","56870"
"In post","2023","Declared non-disabled","Finance","North East (England)","SCS level","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North East (England)","SEO/HEO","225","210","37650","37680"
"In post","2023","Declared non-disabled","Finance","North West (England)","AA/AO","90","75","21760","21690"
"In post","2023","Declared non-disabled","Finance","North West (England)","EO","100","95","27750","28120"
