"Status","Year","Function_of_post","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","SEO","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","SEO","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","EO","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","EO","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","G7","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","HEO","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","HEO","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","SEO","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","SEO","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","EO","Female","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","EO","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","G6","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","G7","Female","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","G7","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","HEO","Female","30","30","32470","32660"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","HEO","Male","30","30","32330","32660"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","SEO","Female","35","35","40370","39710"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","SEO","Male","40","40","41070","40540"
"In post","2023","Digital, Data & Technology","Defence Electronics and Components Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Electronics and Components Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Electronics and Components Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Electronics and Components Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Electronics and Components Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Electronics and Components Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Electronics and Components Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Electronics and Components Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Equipment and Support","AO","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Equipment and Support","AO","Male","35","35","22860","22570"
"In post","2023","Digital, Data & Technology","Defence Equipment and Support","EO","Female","20","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Equipment and Support","EO","Male","40","40","28600","28600"
"In post","2023","Digital, Data & Technology","Defence Equipment and Support","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Equipment and Support","G6","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Equipment and Support","G7","Female","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Equipment and Support","G7","Male","30","30","55350","58090"
"In post","2023","Digital, Data & Technology","Defence Equipment and Support","HEO","Female","45","40","32660","32500"
"In post","2023","Digital, Data & Technology","Defence Equipment and Support","HEO","Male","80","80","33080","32500"
"In post","2023","Digital, Data & Technology","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Equipment and Support","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Defence Equipment and Support","SEO","Female","45","40","40720","40700"
"In post","2023","Digital, Data & Technology","Defence Equipment and Support","SEO","Male","90","90","42540","42790"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Male","30","30","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","AO","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","AO","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","EO","Female","55","50","26940","26940"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","EO","Male","70","70","27420","26940"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","G6","Female","40","40","64860","62880"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","G6","Male","50","50","65160","62880"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","G7","Female","120","115","52730","51360"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","G7","Male","140","140","52900","51360"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","HEO","Female","80","75","31750","30710"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","HEO","Male","95","95","31840","30330"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","SEO","Female","125","120","38770","37590"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","SEO","Male","110","110","39690","37880"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education (excl. agencies)","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Female","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","45","45","26680","25920"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","45","45","26050","25920"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Female","45","40","60340","59340"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Male","65","65","61710","60460"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Female","140","135","50500","49400"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Male","205","200","50380","49400"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Female","75","75","31350","30320"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Male","70","70","31680","30320"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Female","80","75","38370","37300"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Male","110","110","38500","37300"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","EO","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","EO","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","G6","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","G6","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","G7","Female","30","30","60130","59200"
"In post","2023","Digital, Data & Technology","Department for International Trade","G7","Male","40","40","60640","59200"
"In post","2023","Digital, Data & Technology","Department for International Trade","HEO","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","HEO","Male","30","30","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","SEO","Female","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","SEO","Male","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","Female","20","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","Female","30","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","Male","35","35","56490","54630"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","Female","15","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","EO","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","EO","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","G6","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","G7","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","G7","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","HEO","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","HEO","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","SEO","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","SEO","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","AO","Female","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","AO","Male","65","65","21800","21690"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","EO","Female","305","270","28340","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","EO","Male","555","520","28530","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","G6","Female","125","120","69300","66860"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","G6","Male","285","280","72220","71400"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","G7","Female","345","325","53170","50520"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","G7","Male","675","665","55680","55110"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","HEO","Female","320","305","34570","34170"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","HEO","Male","515","500","34410","34170"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SCS level","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SCS level","Male","30","30","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SEO","Female","355","335","39680","38470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SEO","Male","665","650","40970","39660"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","G7","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","G7","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","AO","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","AO","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","EO","Female","45","40","27140","27190"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","EO","Male","90","90","27870","27260"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","G6","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","G6","Male","30","30","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","G7","Female","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","G7","Male","95","90","63490","61050"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","HEO","Female","65","65","33450","32670"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","HEO","Male","115","115","36900","34850"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","SEO","Female","65","65","42040","40180"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","SEO","Male","195","195","46320","44380"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","AO","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","EO","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","EO","Male","30","30","27200","27110"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","G7","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","G7","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","HEO","Female","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","HEO","Male","60","60","32800","31660"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","SEO","Female","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","SEO","Male","35","35","45530","45530"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","G6","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","G7","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","G7","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","HEO","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","HEO","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","SEO","Female","20","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","SEO","Male","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","EO","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","G7","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","HEO","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","SEO","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","SEO","Male","30","30","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","G7","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","G7","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","HEO","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","HEO","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","SEO","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","SEO","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","AO","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","AO","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Female","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Male","35","35","30710","29900"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","G6","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","G6","Male","30","30","66960","65410"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","G7","Female","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","G7","Male","40","40","54180","53510"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","Female","30","30","36830","35950"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","Male","55","55","37670","37950"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","Female","30","30","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","Male","60","60","44890","44500"
