"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Heart of Essex","AA/AO","45","40","24030","24480"
"In post","2023","Attorney General's Departments","Heart of Essex","EO","45","40","29630","30210"
"In post","2023","Attorney General's Departments","Heart of Essex","G6/G7","85","75","61010","58820"
"In post","2023","Attorney General's Departments","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Heart of Essex","SEO/HEO","30","30","38520","40670"
"In post","2023","Attorney General's Departments","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Hertfordshire CC","AA/AO","40","40","23990","24480"
"In post","2023","Attorney General's Departments","Hertfordshire CC","EO","40","35","29300","28870"
"In post","2023","Attorney General's Departments","Hertfordshire CC","G6/G7","90","80","61270","63370"
"In post","2023","Attorney General's Departments","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Hertfordshire CC","SEO/HEO","20","20","38100","38660"
"In post","2023","Attorney General's Departments","Hounslow and Richmond upon Thames","AA/AO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Kingston upon Hull, City of","AA/AO","20","15","22850","22870"
"In post","2023","Attorney General's Departments","Kingston upon Hull, City of","EO","20","15","28210","28850"
"In post","2023","Attorney General's Departments","Kingston upon Hull, City of","G6/G7","35","30","56340","56450"
"In post","2023","Attorney General's Departments","Kingston upon Hull, City of","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leeds","AA/AO","80","70","22770","22870"
"In post","2023","Attorney General's Departments","Leeds","EO","100","95","27850","26900"
"In post","2023","Attorney General's Departments","Leeds","G6/G7","285","265","56060","54340"
"In post","2023","Attorney General's Departments","Leeds","SCS level","15","15","88730","86600"
"In post","2023","Attorney General's Departments","Leeds","SEO/HEO","80","80","36560","35000"
"In post","2023","Attorney General's Departments","Leicester","AA/AO","45","45","22050","22870"
"In post","2023","Attorney General's Departments","Leicester","EO","25","25","28140","28850"
"In post","2023","Attorney General's Departments","Leicester","G6/G7","65","60","53710","52460"
"In post","2023","Attorney General's Departments","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicester","SEO/HEO","15","15","35260","35000"
"In post","2023","Attorney General's Departments","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lewisham and Southwark","AA/AO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire CC","AA/AO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire CC","G6/G7","15","15","56150","56450"
"In post","2023","Attorney General's Departments","Liverpool","AA/AO","105","100","22590","22870"
"In post","2023","Attorney General's Departments","Liverpool","EO","95","90","27670","27150"
"In post","2023","Attorney General's Departments","Liverpool","G6/G7","150","140","55170","54800"
"In post","2023","Attorney General's Departments","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Liverpool","SEO/HEO","70","70","35540","35000"
"In post","2023","Attorney General's Departments","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Manchester","AA/AO","80","75","22770","22870"
"In post","2023","Attorney General's Departments","Manchester","EO","90","85","28190","28850"
"In post","2023","Attorney General's Departments","Manchester","G6/G7","165","155","57060","56450"
"In post","2023","Attorney General's Departments","Manchester","SCS level","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Manchester","SEO/HEO","50","50","36170","36880"
"In post","2023","Attorney General's Departments","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Mid Kent","AA/AO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Mid Lancashire","AA/AO","40","35","22760","22870"
"In post","2023","Attorney General's Departments","Mid Lancashire","EO","40","35","28280","28850"
"In post","2023","Attorney General's Departments","Mid Lancashire","G6/G7","90","85","54860","54800"
"In post","2023","Attorney General's Departments","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Mid Lancashire","SEO/HEO","25","25","36080","35000"
"In post","2023","Attorney General's Departments","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Norwich and East Norfolk","AA/AO","30","25","22380","22870"
"In post","2023","Attorney General's Departments","Norwich and East Norfolk","EO","25","20","27500","26900"
"In post","2023","Attorney General's Departments","Norwich and East Norfolk","G6/G7","25","20","57880","60550"
"In post","2023","Attorney General's Departments","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Norwich and East Norfolk","SEO/HEO","15","15","35750","36880"
"In post","2023","Attorney General's Departments","Nottingham","AA/AO","80","75","22390","22870"
"In post","2023","Attorney General's Departments","Nottingham","EO","70","65","27420","26900"
"In post","2023","Attorney General's Departments","Nottingham","G6/G7","115","105","54850","53150"
"In post","2023","Attorney General's Departments","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Nottingham","SEO/HEO","50","50","35030","33100"
"In post","2023","Attorney General's Departments","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Portsmouth","AA/AO","40","35","23950","24480"
"In post","2023","Attorney General's Departments","Portsmouth","EO","25","25","29030","28200"
"In post","2023","Attorney General's Departments","Portsmouth","G6/G7","50","50","61640","62880"
"In post","2023","Attorney General's Departments","Portsmouth","SEO/HEO","10","10","38520","40340"
"In post","2023","Attorney General's Departments","Redbridge and Waltham Forest","AA/AO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Sheffield","AA/AO","50","45","22590","22870"
"In post","2023","Attorney General's Departments","Sheffield","EO","40","35","27790","27150"
"In post","2023","Attorney General's Departments","Sheffield","G6/G7","45","40","56120","56450"
"In post","2023","Attorney General's Departments","Sheffield","SEO/HEO","25","25","35810","35000"
"In post","2023","Attorney General's Departments","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","South Hampshire","AA/AO","30","30","23880","24480"
"In post","2023","Attorney General's Departments","South Hampshire","EO","25","25","28970","28200"
"In post","2023","Attorney General's Departments","South Hampshire","G6/G7","75","75","60380","57590"
"In post","2023","Attorney General's Departments","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","South Hampshire","SEO/HEO","30","30","37330","36170"
"In post","2023","Attorney General's Departments","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","South Teesside","AA/AO","20","15","22850","22870"
"In post","2023","Attorney General's Departments","South Teesside","EO","25","20","27870","27400"
"In post","2023","Attorney General's Departments","South Teesside","G6/G7","40","40","56130","56450"
"In post","2023","Attorney General's Departments","South Teesside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","South Teesside","SEO/HEO","20","15","35050","34150"
"In post","2023","Attorney General's Departments","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Stoke-on-Trent","AA/AO","15","15","22750","22870"
"In post","2023","Attorney General's Departments","Stoke-on-Trent","EO","10","10","27800","27290"
"In post","2023","Attorney General's Departments","Stoke-on-Trent","G6/G7","30","25","58990","56450"
"In post","2023","Attorney General's Departments","Stoke-on-Trent","SEO/HEO","10","10","37420","38760"
"In post","2023","Attorney General's Departments","Suffolk CC","AA/AO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Suffolk CC","EO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Suffolk CC","G6/G7","15","15","56850","56450"
"In post","2023","Attorney General's Departments","Suffolk CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Swansea","AA/AO","15","10","22720","22870"
"In post","2023","Attorney General's Departments","Swansea","EO","15","15","27480","26900"
"In post","2023","Attorney General's Departments","Swansea","G6/G7","40","40","54790","53710"
"In post","2023","Attorney General's Departments","Swansea","SEO/HEO","30","30","35890","38760"
"In post","2023","Attorney General's Departments","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Swindon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Thurrock","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Tyneside","AA/AO","75","65","22230","22870"
"In post","2023","Attorney General's Departments","Tyneside","EO","55","50","27900","27030"
"In post","2023","Attorney General's Departments","Tyneside","G6/G7","105","95","56110","56450"
"In post","2023","Attorney General's Departments","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Tyneside","SEO/HEO","45","40","35860","35000"
"In post","2023","Attorney General's Departments","Wakefield","AA/AO","15","10","22360","22870"
"In post","2023","Attorney General's Departments","Wakefield","EO","15","15","27380","27400"
"In post","2023","Attorney General's Departments","Wakefield","G6/G7","15","15","63980","60550"
"In post","2023","Attorney General's Departments","Wakefield","SEO/HEO","25","25","36040","38940"
"In post","2023","Attorney General's Departments","Walsall","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Warrington","EO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Warrington","G6/G7","10","10","67140","59690"
"In post","2023","Attorney General's Departments","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Northamptonshire","G6/G7","10","5","[c]","[c]"
"In post","2023","Attorney General's Departments","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Surrey","AA/AO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","West Surrey","EO","25","25","29010","28200"
"In post","2023","Attorney General's Departments","West Surrey","G6/G7","40","35","61040","61920"
"In post","2023","Attorney General's Departments","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Surrey","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Westminster","AA/AO","370","345","24160","24480"
"In post","2023","Attorney General's Departments","Westminster","EO","790","755","29250","28410"
"In post","2023","Attorney General's Departments","Westminster","G6/G7","2560","2385","61940","62830"
"In post","2023","Attorney General's Departments","Westminster","SCS level","265","255","88850","82550"
"In post","2023","Attorney General's Departments","Westminster","SEO/HEO","720","705","38400","38860"
"In post","2023","Attorney General's Departments","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Worcestershire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","York","AA/AO","10","10","22700","22870"
"In post","2023","Attorney General's Departments","York","EO","35","35","27340","27150"
"In post","2023","Attorney General's Departments","York","G6/G7","60","55","61650","59740"
"In post","2023","Attorney General's Departments","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","York","SEO/HEO","50","50","36340","38940"
"In post","2023","Cabinet Office","Ards and North Down","AA/AO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Armagh City, Banbridge and Craigavon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","25","25","68580","67200"
"In post","2023","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","10","10","32260","30130"
"In post","2023","Cabinet Office","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Berkshire","SEO/HEO","15","15","34040","34320"
"In post","2023","Cabinet Office","Birmingham","AA/AO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Birmingham","EO","20","20","25310","24820"
"In post","2023","Cabinet Office","Birmingham","G6/G7","100","100","60840","61710"
"In post","2023","Cabinet Office","Birmingham","SCS level","30","30","112920","1e+05"
"In post","2023","Cabinet Office","Birmingham","SEO/HEO","110","110","33890","32960"
"In post","2023","Cabinet Office","Blackpool","G6/G7","30","30","64500","66090"
"In post","2023","Cabinet Office","Blackpool","SCS level","[c]","[c]","[c]","[c]"
