"Status","Year","Disability","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","No function","North West (England)","Heterosexual / straight","24275","22530","30430","28120"
"In post","2023","Declared non-disabled","No function","North West (England)","LGBO","1435","1395","30520","28120"
"In post","2023","Declared non-disabled","No function","North West (England)","Undeclared","1875","1710","29790","28120"
"In post","2023","Declared non-disabled","No function","North West (England)","Unknown","2775","2380","27690","28120"
"In post","2023","Declared non-disabled","No function","Northern Ireland","Heterosexual / straight","1510","1420","31630","27890"
"In post","2023","Declared non-disabled","No function","Northern Ireland","LGBO","70","65","27350","26210"
"In post","2023","Declared non-disabled","No function","Northern Ireland","Undeclared","75","70","30540","27110"
"In post","2023","Declared non-disabled","No function","Northern Ireland","Unknown","60","50","29860","27890"
"In post","2023","Declared non-disabled","No function","Overseas","Heterosexual / straight","1240","1235","52140","49960"
"In post","2023","Declared non-disabled","No function","Overseas","LGBO","95","95","52720","53970"
"In post","2023","Declared non-disabled","No function","Overseas","Undeclared","45","45","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Overseas","Unknown","155","155","52260","53970"
"In post","2023","Declared non-disabled","No function","Scotland","Heterosexual / straight","10555","9745","30720","28120"
"In post","2023","Declared non-disabled","No function","Scotland","LGBO","580","565","30180","28120"
"In post","2023","Declared non-disabled","No function","Scotland","Undeclared","870","780","29920","28120"
"In post","2023","Declared non-disabled","No function","Scotland","Unknown","1365","1175","27290","25060"
"In post","2023","Declared non-disabled","No function","South East (England)","Heterosexual / straight","14895","13770","32110","29080"
"In post","2023","Declared non-disabled","No function","South East (England)","LGBO","850","820","32440","30880"
"In post","2023","Declared non-disabled","No function","South East (England)","Undeclared","1405","1275","32770","29470"
"In post","2023","Declared non-disabled","No function","South East (England)","Unknown","945","820","30990","28120"
"In post","2023","Declared non-disabled","No function","South West (England)","Heterosexual / straight","13570","12615","34460","30940"
"In post","2023","Declared non-disabled","No function","South West (England)","LGBO","630","610","32880","28880"
"In post","2023","Declared non-disabled","No function","South West (England)","Undeclared","1195","1085","34400","29590"
"In post","2023","Declared non-disabled","No function","South West (England)","Unknown","1025","865","29970","28120"
"In post","2023","Declared non-disabled","No function","Unknown","Heterosexual / straight","340","320","32910","28120"
"In post","2023","Declared non-disabled","No function","Unknown","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Unknown","Undeclared","40","35","30240","27650"
"In post","2023","Declared non-disabled","No function","Unknown","Unknown","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Wales","Heterosexual / straight","11940","11025","29720","28080"
"In post","2023","Declared non-disabled","No function","Wales","LGBO","705","680","28600","26960"
"In post","2023","Declared non-disabled","No function","Wales","Undeclared","1405","1210","27190","22520"
"In post","2023","Declared non-disabled","No function","Wales","Unknown","1220","1030","29870","28120"
"In post","2023","Declared non-disabled","No function","West Midlands (England)","Heterosexual / straight","12625","11750","31410","28120"
"In post","2023","Declared non-disabled","No function","West Midlands (England)","LGBO","595","575","31180","28120"
"In post","2023","Declared non-disabled","No function","West Midlands (England)","Undeclared","1015","920","30610","28120"
"In post","2023","Declared non-disabled","No function","West Midlands (England)","Unknown","1365","1170","28710","28120"
"In post","2023","Declared non-disabled","No function","Yorkshire and The Humber","Heterosexual / straight","14260","13190","32210","28480"
"In post","2023","Declared non-disabled","No function","Yorkshire and The Humber","LGBO","805","780","32350","28880"
"In post","2023","Declared non-disabled","No function","Yorkshire and The Humber","Undeclared","1180","1065","31550","28120"
"In post","2023","Declared non-disabled","No function","Yorkshire and The Humber","Unknown","1195","1020","30060","28120"
"In post","2023","Declared non-disabled","Project Delivery","East Midlands (England)","Heterosexual / straight","305","290","44300","42010"
"In post","2023","Declared non-disabled","Project Delivery","East Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","East Midlands (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","East Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","East of England","Heterosexual / straight","310","300","46160","41800"
"In post","2023","Declared non-disabled","Project Delivery","East of England","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","East of England","Undeclared","30","30","46380","45270"
"In post","2023","Declared non-disabled","Project Delivery","East of England","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","London","Heterosexual / straight","2500","2415","56680","55200"
"In post","2023","Declared non-disabled","Project Delivery","London","LGBO","160","160","57300","55740"
"In post","2023","Declared non-disabled","Project Delivery","London","Undeclared","195","185","60410","55740"
"In post","2023","Declared non-disabled","Project Delivery","London","Unknown","200","190","51950","46260"
"In post","2023","Declared non-disabled","Project Delivery","North East (England)","Heterosexual / straight","810","775","45250","42140"
"In post","2023","Declared non-disabled","Project Delivery","North East (England)","LGBO","45","45","44450","42140"
"In post","2023","Declared non-disabled","Project Delivery","North East (England)","Undeclared","40","35","41530","41960"
"In post","2023","Declared non-disabled","Project Delivery","North East (England)","Unknown","65","60","42080","38470"
"In post","2023","Declared non-disabled","Project Delivery","North West (England)","Heterosexual / straight","1365","1305","45320","42140"
"In post","2023","Declared non-disabled","Project Delivery","North West (England)","LGBO","70","70","47060","42510"
"In post","2023","Declared non-disabled","Project Delivery","North West (England)","Undeclared","80","75","43730","38470"
"In post","2023","Declared non-disabled","Project Delivery","North West (England)","Unknown","115","105","40620","37600"
"In post","2023","Declared non-disabled","Project Delivery","Northern Ireland","Heterosexual / straight","60","55","45160","42140"
"In post","2023","Declared non-disabled","Project Delivery","Northern Ireland","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Overseas","Heterosexual / straight","70","70","60660","60080"
"In post","2023","Declared non-disabled","Project Delivery","Overseas","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Scotland","Heterosexual / straight","505","485","44800","42140"
"In post","2023","Declared non-disabled","Project Delivery","Scotland","LGBO","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Scotland","Undeclared","35","35","42330","37420"
"In post","2023","Declared non-disabled","Project Delivery","Scotland","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","South East (England)","Heterosexual / straight","915","880","44700","41200"
"In post","2023","Declared non-disabled","Project Delivery","South East (England)","LGBO","30","30","36580","34080"
"In post","2023","Declared non-disabled","Project Delivery","South East (England)","Undeclared","55","50","45910","41800"
"In post","2023","Declared non-disabled","Project Delivery","South East (England)","Unknown","35","35","43650","41100"
"In post","2023","Declared non-disabled","Project Delivery","South West (England)","Heterosexual / straight","3585","3460","43280","41200"
"In post","2023","Declared non-disabled","Project Delivery","South West (England)","LGBO","110","110","40990","39500"
"In post","2023","Declared non-disabled","Project Delivery","South West (England)","Undeclared","285","270","45150","42510"
"In post","2023","Declared non-disabled","Project Delivery","South West (England)","Unknown","115","110","43190","41200"
"In post","2023","Declared non-disabled","Project Delivery","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Wales","Heterosexual / straight","430","410","45690","39020"
"In post","2023","Declared non-disabled","Project Delivery","Wales","LGBO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Wales","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Wales","Unknown","30","30","48200","41700"
"In post","2023","Declared non-disabled","Project Delivery","West Midlands (England)","Heterosexual / straight","610","590","45430","41800"
"In post","2023","Declared non-disabled","Project Delivery","West Midlands (England)","LGBO","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Midlands (England)","Undeclared","40","40","47200","42510"
"In post","2023","Declared non-disabled","Project Delivery","West Midlands (England)","Unknown","30","30","45340","42140"
"In post","2023","Declared non-disabled","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","535","500","43650","38470"
"In post","2023","Declared non-disabled","Project Delivery","Yorkshire and The Humber","LGBO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Yorkshire and The Humber","Undeclared","35","35","43030","38470"
"In post","2023","Declared non-disabled","Project Delivery","Yorkshire and The Humber","Unknown","50","45","43770","38470"
"In post","2023","Declared non-disabled","Property","East Midlands (England)","Heterosexual / straight","270","255","39870","35020"
"In post","2023","Declared non-disabled","Property","East Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","East Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","East Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Property","East of England","Heterosexual / straight","295","280","37300","34300"
"In post","2023","Declared non-disabled","Property","East of England","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","East of England","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","East of England","Unknown","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","London","Heterosexual / straight","680","655","45880","43150"
"In post","2023","Declared non-disabled","Property","London","LGBO","35","35","46940","40710"
"In post","2023","Declared non-disabled","Property","London","Undeclared","65","60","48590","48520"
"In post","2023","Declared non-disabled","Property","London","Unknown","80","75","37670","33160"
"In post","2023","Declared non-disabled","Property","North East (England)","Heterosexual / straight","390","375","33290","27810"
"In post","2023","Declared non-disabled","Property","North East (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Property","North East (England)","Undeclared","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","North East (England)","Unknown","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","North West (England)","Heterosexual / straight","420","400","38660","35020"
"In post","2023","Declared non-disabled","Property","North West (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Property","North West (England)","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","North West (England)","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Northern Ireland","Heterosexual / straight","65","60","32240","28490"
"In post","2023","Declared non-disabled","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Overseas","Heterosexual / straight","40","40","47410","43940"
"In post","2023","Declared non-disabled","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Scotland","Heterosexual / straight","185","180","38160","34740"
"In post","2023","Declared non-disabled","Property","Scotland","LGBO","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Scotland","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Scotland","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","South East (England)","Heterosexual / straight","535","515","39910","35400"
"In post","2023","Declared non-disabled","Property","South East (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","South East (England)","Undeclared","50","50","37520","35020"
"In post","2023","Declared non-disabled","Property","South East (England)","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","South West (England)","Heterosexual / straight","650","620","35680","33990"
"In post","2023","Declared non-disabled","Property","South West (England)","LGBO","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Property","South West (England)","Undeclared","40","35","36910","34300"
"In post","2023","Declared non-disabled","Property","South West (England)","Unknown","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Unknown","Heterosexual / straight","30","30","47470","43120"
"In post","2023","Declared non-disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Wales","Heterosexual / straight","325","310","37260","33840"
"In post","2023","Declared non-disabled","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Wales","Undeclared","30","30","31260","27770"
"In post","2023","Declared non-disabled","Property","Wales","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Midlands (England)","Heterosexual / straight","405","385","39430","35020"
"In post","2023","Declared non-disabled","Property","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Midlands (England)","Undeclared","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Yorkshire and The Humber","Heterosexual / straight","480","455","39250","35020"
"In post","2023","Declared non-disabled","Property","Yorkshire and The Humber","LGBO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Yorkshire and The Humber","Undeclared","35","35","37890","35020"
"In post","2023","Declared non-disabled","Property","Yorkshire and The Humber","Unknown","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Security","East Midlands (England)","Heterosexual / straight","75","70","33640","30700"
"In post","2023","Declared non-disabled","Security","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Security","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","East of England","Heterosexual / straight","280","275","36250","34470"
"In post","2023","Declared non-disabled","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","East of England","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Security","East of England","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Security","London","Heterosexual / straight","870","850","45000","41010"
"In post","2023","Declared non-disabled","Security","London","LGBO","40","40","48570","45590"
"In post","2023","Declared non-disabled","Security","London","Undeclared","65","65","42560","38700"
"In post","2023","Declared non-disabled","Security","London","Unknown","65","65","45640","39870"
"In post","2023","Declared non-disabled","Security","North East (England)","Heterosexual / straight","45","45","35100","31880"
"In post","2023","Declared non-disabled","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","North West (England)","Heterosexual / straight","175","170","30990","27930"
"In post","2023","Declared non-disabled","Security","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Security","North West (England)","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Northern Ireland","Heterosexual / straight","220","215","22970","22130"
"In post","2023","Declared non-disabled","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Northern Ireland","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Overseas","Heterosexual / straight","80","80","41560","37950"
"In post","2023","Declared non-disabled","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Overseas","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Scotland","Heterosexual / straight","820","790","32540","28560"
"In post","2023","Declared non-disabled","Security","Scotland","LGBO","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Scotland","Undeclared","60","55","35370","35960"
"In post","2023","Declared non-disabled","Security","Scotland","Unknown","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Security","South East (England)","Heterosexual / straight","920","905","33920","30560"
"In post","2023","Declared non-disabled","Security","South East (England)","LGBO","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Security","South East (England)","Undeclared","65","65","36090","41500"
"In post","2023","Declared non-disabled","Security","South East (England)","Unknown","45","45","37400","36840"
"In post","2023","Declared non-disabled","Security","South West (England)","Heterosexual / straight","670","655","31550","27500"
"In post","2023","Declared non-disabled","Security","South West (England)","LGBO","30","30","29500","27500"
"In post","2023","Declared non-disabled","Security","South West (England)","Undeclared","65","65","36120","35010"
"In post","2023","Declared non-disabled","Security","South West (England)","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Wales","Heterosexual / straight","180","175","28330","25650"
"In post","2023","Declared non-disabled","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Wales","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Wales","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Security","West Midlands (England)","Heterosexual / straight","180","180","31300","27500"
"In post","2023","Declared non-disabled","Security","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Security","West Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Security","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Yorkshire and The Humber","Heterosexual / straight","445","425","32720","32000"
"In post","2023","Declared non-disabled","Security","Yorkshire and The Humber","LGBO","30","30","29760","26540"
"In post","2023","Declared non-disabled","Security","Yorkshire and The Humber","Undeclared","35","30","36550","34320"
"In post","2023","Declared non-disabled","Security","Yorkshire and The Humber","Unknown","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","East Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","London","Heterosexual / straight","565","545","50440","43760"
"In post","2023","Declared non-disabled","Unknown","London","LGBO","70","65","48170","43760"
"In post","2023","Declared non-disabled","Unknown","London","Undeclared","35","35","49560","43760"
"In post","2023","Declared non-disabled","Unknown","London","Unknown","115","110","46580","43760"
"In post","2023","Declared non-disabled","Unknown","North East (England)","Heterosexual / straight","55","55","38650","37710"
"In post","2023","Declared non-disabled","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","North West (England)","Heterosexual / straight","70","70","38750","34170"
"In post","2023","Declared non-disabled","Unknown","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Northern Ireland","Heterosexual / straight","30","30","36500","37680"
"In post","2023","Declared non-disabled","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Overseas","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Scotland","Heterosexual / straight","7010","6745","43800","38330"
"In post","2023","Declared non-disabled","Unknown","Scotland","LGBO","535","525","40990","34730"
"In post","2023","Declared non-disabled","Unknown","Scotland","Undeclared","355","345","45130","41640"
"In post","2023","Declared non-disabled","Unknown","Scotland","Unknown","1200","1120","41530","38210"
"In post","2023","Declared non-disabled","Unknown","South East (England)","Heterosexual / straight","340","325","45200","49260"
"In post","2023","Declared non-disabled","Unknown","South East (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","South East (England)","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","South West (England)","Heterosexual / straight","745","720","46060","49260"
"In post","2023","Declared non-disabled","Unknown","South West (England)","LGBO","40","40","38930","37710"
"In post","2023","Declared non-disabled","Unknown","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","South West (England)","Unknown","50","45","45380","49260"
"In post","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Wales","Heterosexual / straight","4340","4105","44080","39690"
"In post","2023","Declared non-disabled","Unknown","Wales","LGBO","205","200","43850","39690"
"In post","2023","Declared non-disabled","Unknown","Wales","Undeclared","470","445","43650","39690"
"In post","2023","Declared non-disabled","Unknown","Wales","Unknown","55","50","44560","39690"
"In post","2023","Declared non-disabled","Unknown","West Midlands (England)","Heterosexual / straight","85","80","43140","38290"
"In post","2023","Declared non-disabled","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","Heterosexual / straight","220","210","41320","38470"
"In post","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","Unknown","25","25","[c]","[c]"
"In post","2023","Undeclared","Analysis","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","East of England","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","London","Heterosexual / straight","100","100","47860","45560"
"In post","2023","Undeclared","Analysis","London","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Analysis","London","Undeclared","75","70","50620","48540"
"In post","2023","Undeclared","Analysis","London","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Analysis","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Analysis","North West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Analysis","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","North West (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","Wales","Undeclared","5","5","[c]","[c]"
