"Status","Year","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Chancellor's other departments","Camden and City of London","35","[c]","56720","39860"
"Leaver CS","2023","Chancellor's other departments","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Westminster","25","[c]","50100","44000"
"Leaver CS","2023","Charity Commission","Sefton","35","[c]","31450","29160"
"Leaver CS","2023","Charity Commission","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Westminster","10","[c]","39570","38800"
"Leaver CS","2023","Competition and Markets Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Tower Hamlets","115","[c]","55200","53530"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Birmingham","40","[c]","34510","29010"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Bristol, City of","10","[c]","33050","29070"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","100","[c]","33910","28070"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","City of Edinburgh","15","[c]","28670","22710"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Devon CC","140","[c]","36160","35230"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Glasgow City","10","[c]","29400","25160"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","15","[c]","37610","31120"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Hackney and Newham","10","[c]","43360","44990"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","10","[c]","35050","33610"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Leeds","10","[c]","32900","26450"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Manchester","20","[c]","33940","36270"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","90","[c]","36830","30640"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Nottingham","10","[c]","27710","26050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Plymouth","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Southampton","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Suffolk CC","15","[c]","30830","22180"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Swindon","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Tyneside","10","[c]","40660","31530"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Westminster","545","[c]","48440","44450"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Westminster","240","[c]","45170","39620"
"Leaver CS","2023","Department for Education","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Bristol, City of","20","[c]","41470","37590"
"Leaver CS","2023","Department for Education","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Coventry","95","[c]","42360","38610"
"Leaver CS","2023","Department for Education","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Darlington","45","[c]","38530","35530"
"Leaver CS","2023","Department for Education","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Leeds","10","[c]","41860","38170"
"Leaver CS","2023","Department for Education","Manchester","90","[c]","41090","37590"
"Leaver CS","2023","Department for Education","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Nottingham","25","[c]","34420","37590"
"Leaver CS","2023","Department for Education","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Sheffield","65","[c]","41200","37710"
"Leaver CS","2023","Department for Education","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Tyneside","15","[c]","42710","37590"
"Leaver CS","2023","Department for Education","Westminster","165","[c]","47120","42200"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Berkshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Bristol, City of","95","[c]","21840","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","10","[c]","27020","25920"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cheshire East","15","[c]","28070","25920"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Devon CC","50","[c]","25430","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Dorset","10","[c]","34480","30570"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Cumbria","40","[c]","26550","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Gwynedd","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","15","[c]","32880","31450"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Heart of Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Leeds","20","[c]","24730","24920"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Mid Lancashire","15","[c]","27440","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","North Yorkshire CC","25","[c]","29390","26030"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Nottingham","15","[c]","24510","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Oxfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Peterborough","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Shropshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Somerset CC","15","[c]","32600","26850"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","South Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","South West Wales","15","[c]","26190","26270"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Suffolk CC","45","[c]","32660","29750"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Tyneside","35","[c]","26390","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Warrington","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","West Cumbria","45","[c]","22970","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","West Surrey","75","[c]","34500","29100"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Westminster","285","[c]","31110","25630"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Worcestershire CC","35","[c]","25690","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","York","60","[c]","24670","22150"
"Leaver CS","2023","Department for International Trade","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Darlington","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Westminster","215","[c]","42100","38160"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Bristol, City of","60","[c]","37610","31480"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Darlington","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Devon CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","10","[c]","21400","18300"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Leeds","10","[c]","40790","37730"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Manchester","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Westminster","210","[c]","45410","39600"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Wolverhampton","30","[c]","33730","31600"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Aberdeen City and Aberdeenshire","15","[c]","26480","26780"
"Leaver CS","2023","Department for Transport","Ards and North Down","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Berkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Bexley and Greenwich","15","[c]","30010","30780"
"Leaver CS","2023","Department for Transport","Birmingham","75","[c]","27180","22500"
"Leaver CS","2023","Department for Transport","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Bournemouth, Christchurch and Poole","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Bristol, City of","50","[c]","34370","30900"
"Leaver CS","2023","Department for Transport","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Calderdale and Kirklees","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Darlington","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Derby","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","East Kent","15","[c]","27170","26960"
"Leaver CS","2023","Department for Transport","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","East Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","East Riding of Yorkshire","20","[c]","27000","22500"
"Leaver CS","2023","Department for Transport","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","East Sussex CC","15","[c]","33810","28040"
"Leaver CS","2023","Department for Transport","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Flintshire and Wrexham","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Greater Manchester North East","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Greater Manchester North West","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Gwynedd","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Harrow and Hillingdon","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Heart of Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inverclyde, East Renfrewshire, and Renfrewshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Isle of Anglesey","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
