"Status","Year","Function_of_post","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","G6/G7","15","15","58580","58030"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","East Midlands (England)","G6/G7","10","10","52880","51360"
"In post","2023","Digital, Data & Technology","Department for Education","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","East Midlands (England)","SEO/HEO","20","20","34650","35770"
"In post","2023","Digital, Data & Technology","Department for Education","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","London","EO","20","20","30290","30560"
"In post","2023","Digital, Data & Technology","Department for Education","London","G6/G7","80","80","59430","55780"
"In post","2023","Digital, Data & Technology","Department for Education","London","SCS level","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","London","SEO/HEO","50","45","40020","41440"
"In post","2023","Digital, Data & Technology","Department for Education","North East (England)","AA/AO","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","North East (England)","EO","20","20","26760","25900"
"In post","2023","Digital, Data & Technology","Department for Education","North East (England)","G6/G7","45","40","54230","51360"
"In post","2023","Digital, Data & Technology","Department for Education","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","North East (England)","SEO/HEO","65","65","36580","37590"
"In post","2023","Digital, Data & Technology","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","North West (England)","EO","20","20","26410","25900"
"In post","2023","Digital, Data & Technology","Department for Education","North West (England)","G6/G7","65","60","55100","51360"
"In post","2023","Digital, Data & Technology","Department for Education","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","North West (England)","SEO/HEO","85","80","35300","37590"
"In post","2023","Digital, Data & Technology","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","South West (England)","G6/G7","20","20","52410","51360"
"In post","2023","Digital, Data & Technology","Department for Education","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","South West (England)","SEO/HEO","20","20","33640","30520"
"In post","2023","Digital, Data & Technology","Department for Education","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","West Midlands (England)","EO","25","25","26990","26940"
"In post","2023","Digital, Data & Technology","Department for Education","West Midlands (England)","G6/G7","115","115","55870","51910"
"In post","2023","Digital, Data & Technology","Department for Education","West Midlands (England)","SCS level","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","West Midlands (England)","SEO/HEO","155","150","35910","37590"
"In post","2023","Digital, Data & Technology","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","Yorkshire and The Humber","EO","35","35","26900","26940"
"In post","2023","Digital, Data & Technology","Department for Education","Yorkshire and The Humber","G6/G7","70","70","54790","51640"
"In post","2023","Digital, Data & Technology","Department for Education","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","Yorkshire and The Humber","SEO/HEO","105","100","35790","37590"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6/G7","10","10","51520","49400"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","15","15","34300","37300"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East of England","EO","15","15","26000","25940"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East of England","G6/G7","25","20","51720","49400"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East of England","SEO/HEO","45","45","34110","32630"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","EO","15","15","28820","29080"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","G6/G7","55","55","58110","54330"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","SCS level","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","SEO/HEO","65","60","38090","40260"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North East (England)","EO","15","15","25560","25920"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North East (England)","G6/G7","25","25","52050","49400"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North East (England)","SEO/HEO","25","25","34330","37300"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","EO","10","10","25920","25920"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","G6/G7","85","85","52850","49610"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","SEO/HEO","45","45","34140","34890"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South East (England)","EO","15","15","27040","26530"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South East (England)","G6/G7","45","45","52680","50330"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South East (England)","SEO/HEO","40","40","36430","37300"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South West (England)","EO","25","25","25450","25920"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South West (England)","G6/G7","135","130","52530","49400"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South West (England)","SEO/HEO","70","65","34650","37300"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Wales","G6/G7","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","15","15","25970","25920"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6/G7","20","20","51110","49400"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO/HEO","25","25","34220","32360"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6/G7","60","60","51520","49400"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO/HEO","30","30","34400","37300"
"In post","2023","Digital, Data & Technology","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","London","EO","15","15","30070","29280"
"In post","2023","Digital, Data & Technology","Department for International Trade","London","G6/G7","70","65","64750","63350"
"In post","2023","Digital, Data & Technology","Department for International Trade","London","SCS level","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","London","SEO/HEO","70","70","41130","41990"
"In post","2023","Digital, Data & Technology","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Wales","G6/G7","15","15","61180","58000"
"In post","2023","Digital, Data & Technology","Department for International Trade","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","East of England","G6/G7","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","East of England","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","G6/G7","65","65","60560","61640"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","SCS level","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","SEO/HEO","30","30","40710","40800"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South West (England)","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South West (England)","G6/G7","15","15","58090","56080"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South West (England)","SEO/HEO","20","20","38470","37060"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","West Midlands (England)","G6/G7","10","10","51980","49700"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","East Midlands (England)","EO","10","10","27320","27330"
"In post","2023","Digital, Data & Technology","Department for Transport","East Midlands (England)","G6/G7","10","10","60090","58190"
"In post","2023","Digital, Data & Technology","Department for Transport","East Midlands (England)","SEO/HEO","45","45","38560","33850"
"In post","2023","Digital, Data & Technology","Department for Transport","London","EO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","London","G6/G7","20","20","62460","58950"
"In post","2023","Digital, Data & Technology","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","London","SEO/HEO","40","40","40010","38220"
"In post","2023","Digital, Data & Technology","Department for Transport","North East (England)","EO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","South East (England)","EO","25","25","27170","27190"
"In post","2023","Digital, Data & Technology","Department for Transport","South East (England)","G6/G7","20","20","57200","56190"
"In post","2023","Digital, Data & Technology","Department for Transport","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","South East (England)","SEO/HEO","65","60","36380","33850"
"In post","2023","Digital, Data & Technology","Department for Transport","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","South West (England)","EO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","South West (England)","SEO/HEO","35","35","37990","36370"
"In post","2023","Digital, Data & Technology","Department for Transport","Wales","AA/AO","35","35","22500","22500"
"In post","2023","Digital, Data & Technology","Department for Transport","Wales","EO","150","145","27570","27190"
"In post","2023","Digital, Data & Technology","Department for Transport","Wales","G6/G7","160","160","64630","62180"
"In post","2023","Digital, Data & Technology","Department for Transport","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Wales","SEO/HEO","490","485","40910","40180"
"In post","2023","Digital, Data & Technology","Department for Transport","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","West Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","East Midlands (England)","EO","25","25","28220","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","East of England","EO","25","25","29590","29880"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","London","EO","45","45","32180","32520"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","London","G6/G7","85","85","63770","61330"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","London","SCS level","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","London","SEO/HEO","100","100","41160","42470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","North East (England)","AA/AO","45","40","21670","21690"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","North East (England)","EO","245","225","28140","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","North East (England)","G6/G7","490","475","59130","56240"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","North East (England)","SCS level","15","15","95240","87110"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","North East (England)","SEO/HEO","700","675","37370","38470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","North West (England)","AA/AO","35","35","21730","21690"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","North West (England)","EO","275","255","28100","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","North West (England)","G6/G7","580","565","59460","57440"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","North West (England)","SCS level","15","15","100480","100250"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","North West (England)","SEO/HEO","760","735","37720","38470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Scotland","EO","55","50","28330","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Scotland","SEO/HEO","10","10","35640","34170"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","South East (England)","EO","35","30","29760","29640"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","South East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","South West (England)","EO","30","25","28150","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","G6/G7","10","10","61520","56270"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Wales","EO","35","30","27990","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Wales","SEO/HEO","10","10","36330","34970"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","West Midlands (England)","EO","40","35","28210","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","West Midlands (England)","G6/G7","10","10","55140","53520"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","West Midlands (England)","SEO/HEO","20","20","37320","38470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","AA/AO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","EO","85","75","28210","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","G6/G7","255","250","59410","57820"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","SEO/HEO","265","255","38280","38470"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","East of England","G6/G7","10","10","56110","52360"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","London","EO","20","20","29230","28820"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","London","G6/G7","115","115","60150","55290"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","London","SCS level","15","15","87920","80890"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","London","SEO/HEO","120","115","39480","40880"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","North West (England)","G6/G7","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
