"Status","Year","Age","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Tax","London","400","385","46150","39790"
"In post","2023","40-49","Tax","North East (England)","475","455","35920","34700"
"In post","2023","40-49","Tax","North West (England)","675","655","39550","35000"
"In post","2023","40-49","Tax","Northern Ireland","190","185","39250","35000"
"In post","2023","40-49","Tax","Scotland","440","420","36630","35000"
"In post","2023","40-49","Tax","South East (England)","75","70","40950","35000"
"In post","2023","40-49","Tax","South West (England)","115","110","44650","42140"
"In post","2023","40-49","Tax","Wales","355","340","37700","35000"
"In post","2023","40-49","Tax","West Midlands (England)","280","270","38770","35000"
"In post","2023","40-49","Tax","Yorkshire and The Humber","290","280","39480","35000"
"In post","2023","40-49","Unknown","East Midlands (England)","80","75","37640","35000"
"In post","2023","40-49","Unknown","East of England","25","25","45430","41270"
"In post","2023","40-49","Unknown","London","1055","1010","58990","56450"
"In post","2023","40-49","Unknown","North East (England)","160","150","38710","34700"
"In post","2023","40-49","Unknown","North West (England)","255","250","40760","35000"
"In post","2023","40-49","Unknown","Northern Ireland","20","20","35630","35000"
"In post","2023","40-49","Unknown","Overseas","70","70","76950","70590"
"In post","2023","40-49","Unknown","Scotland","4650","4435","45860","41640"
"In post","2023","40-49","Unknown","South East (England)","115","110","49140","41780"
"In post","2023","40-49","Unknown","South West (England)","85","80","49400","50690"
"In post","2023","40-49","Unknown","Unknown","25","25","52360","51290"
"In post","2023","40-49","Unknown","Wales","100","100","41150","35000"
"In post","2023","40-49","Unknown","West Midlands (England)","190","180","40220","35360"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","275","265","44330","39530"
"In post","2023","40-49","Veterinarian","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","40-49","Veterinarian","East of England","10","10","43360","38880"
"In post","2023","40-49","Veterinarian","London","5","5","[c]","[c]"
"In post","2023","40-49","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","North West (England)","5","5","[c]","[c]"
"In post","2023","40-49","Veterinarian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Scotland","15","15","43070","38200"
"In post","2023","40-49","Veterinarian","South East (England)","15","15","55540","59880"
"In post","2023","40-49","Veterinarian","South West (England)","40","40","42560","38670"
"In post","2023","40-49","Veterinarian","Wales","20","20","45500","45960"
"In post","2023","40-49","Veterinarian","West Midlands (England)","15","15","42630","38670"
"In post","2023","40-49","Veterinarian","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2023","50-59","Commercial","East Midlands (England)","45","45","50260","45840"
"In post","2023","50-59","Commercial","East of England","80","75","48650","42780"
"In post","2023","50-59","Commercial","London","490","485","66170","57710"
"In post","2023","50-59","Commercial","North East (England)","55","55","51170","47950"
"In post","2023","50-59","Commercial","North West (England)","270","260","47530","42110"
"In post","2023","50-59","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Scotland","125","125","42920","37300"
"In post","2023","50-59","Commercial","South East (England)","175","175","48400","43200"
"In post","2023","50-59","Commercial","South West (England)","405","395","51590","43640"
"In post","2023","50-59","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Wales","110","105","39210","35150"
"In post","2023","50-59","Commercial","West Midlands (England)","115","115","53550","42210"
"In post","2023","50-59","Commercial","Yorkshire and The Humber","220","215","47050","38620"
"In post","2023","50-59","Communications","East Midlands (England)","35","35","43400","42510"
"In post","2023","50-59","Communications","East of England","20","20","34910","34300"
"In post","2023","50-59","Communications","London","270","265","52310","48070"
"In post","2023","50-59","Communications","North East (England)","35","35","39560","36950"
"In post","2023","50-59","Communications","North West (England)","50","50","37420","33860"
"In post","2023","50-59","Communications","Northern Ireland","5","5","[c]","[c]"
"In post","2023","50-59","Communications","Scotland","25","25","43610","41000"
"In post","2023","50-59","Communications","South East (England)","105","100","36300","33990"
"In post","2023","50-59","Communications","South West (England)","90","90","38230","34640"
"In post","2023","50-59","Communications","Wales","65","65","41000","36170"
"In post","2023","50-59","Communications","West Midlands (England)","35","35","43980","41200"
"In post","2023","50-59","Communications","Yorkshire and The Humber","45","45","42940","40090"
"In post","2023","50-59","Corporate Finance","London","15","15","67600","61850"
"In post","2023","50-59","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","East Midlands (England)","175","165","32070","28130"
"In post","2023","50-59","Counter Fraud","East of England","185","175","30830","31280"
"In post","2023","50-59","Counter Fraud","London","630","605","38590","34370"
"In post","2023","50-59","Counter Fraud","North East (England)","240","220","29210","28120"
"In post","2023","50-59","Counter Fraud","North West (England)","335","320","32870","28130"
"In post","2023","50-59","Counter Fraud","Northern Ireland","30","30","34320","34700"
"In post","2023","50-59","Counter Fraud","Scotland","275","260","28490","28120"
"In post","2023","50-59","Counter Fraud","South East (England)","370","345","30880","29640"
"In post","2023","50-59","Counter Fraud","South West (England)","170","160","31070","28120"
"In post","2023","50-59","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Wales","220","210","30110","28120"
"In post","2023","50-59","Counter Fraud","West Midlands (England)","255","235","30520","28120"
"In post","2023","50-59","Counter Fraud","Yorkshire and The Humber","280","265","32860","28120"
"In post","2023","50-59","Digital, Data and Technology","East Midlands (England)","110","110","41110","37680"
"In post","2023","50-59","Digital, Data and Technology","East of England","180","175","38850","36990"
"In post","2023","50-59","Digital, Data and Technology","London","1210","1195","53700","51010"
"In post","2023","50-59","Digital, Data and Technology","North East (England)","640","625","46160","41780"
"In post","2023","50-59","Digital, Data and Technology","North West (England)","1030","1005","45930","41480"
"In post","2023","50-59","Digital, Data and Technology","Northern Ireland","10","10","51950","52540"
"In post","2023","50-59","Digital, Data and Technology","Overseas","15","15","42370","42660"
"In post","2023","50-59","Digital, Data and Technology","Scotland","250","245","43540","40570"
"In post","2023","50-59","Digital, Data and Technology","South East (England)","380","375","44690","41800"
"In post","2023","50-59","Digital, Data and Technology","South West (England)","775","750","44770","41800"
"In post","2023","50-59","Digital, Data and Technology","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data and Technology","Wales","535","525","46480","42990"
"In post","2023","50-59","Digital, Data and Technology","West Midlands (England)","375","365","44560","41780"
"In post","2023","50-59","Digital, Data and Technology","Yorkshire and The Humber","465","455","47760","46920"
"In post","2023","50-59","Economics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","London","85","80","76650","72410"
"In post","2023","50-59","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","Wales","15","15","56950","60190"
"In post","2023","50-59","Economics","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","50-59","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","East Midlands (England)","90","90","40250","37300"
"In post","2023","50-59","Finance","East of England","105","105","41630","37490"
"In post","2023","50-59","Finance","London","720","705","52930","47200"
"In post","2023","50-59","Finance","North East (England)","175","165","45480","41510"
"In post","2023","50-59","Finance","North West (England)","345","330","41500","38470"
"In post","2023","50-59","Finance","Northern Ireland","10","10","36910","31270"
"In post","2023","50-59","Finance","Overseas","15","15","47290","44090"
"In post","2023","50-59","Finance","Scotland","150","140","39670","34950"
"In post","2023","50-59","Finance","South East (England)","390","375","39480","35000"
"In post","2023","50-59","Finance","South West (England)","340","325","47670","43770"
"In post","2023","50-59","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Wales","215","210","44360","39820"
"In post","2023","50-59","Finance","West Midlands (England)","150","145","42890","38140"
"In post","2023","50-59","Finance","Yorkshire and The Humber","260","250","43980","38810"
"In post","2023","50-59","Geography","South West (England)","100","95","33630","34370"
"In post","2023","50-59","Human Resources","East Midlands (England)","210","200","38830","35000"
"In post","2023","50-59","Human Resources","East of England","180","175","36340","33990"
"In post","2023","50-59","Human Resources","London","840","825","52070","47190"
"In post","2023","50-59","Human Resources","North East (England)","145","135","37640","34170"
"In post","2023","50-59","Human Resources","North West (England)","340","330","43860","41510"
"In post","2023","50-59","Human Resources","Northern Ireland","20","20","29960","28350"
"In post","2023","50-59","Human Resources","Overseas","80","80","58810","58340"
"In post","2023","50-59","Human Resources","Scotland","220","210","39250","36560"
"In post","2023","50-59","Human Resources","South East (England)","465","455","37790","34300"
"In post","2023","50-59","Human Resources","South West (England)","505","495","40250","35600"
"In post","2023","50-59","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Human Resources","Wales","275","260","39160","34710"
"In post","2023","50-59","Human Resources","West Midlands (England)","275","270","36980","32270"
"In post","2023","50-59","Human Resources","Yorkshire and The Humber","450","435","36150","31470"
"In post","2023","50-59","Inspector of Education and Training","East Midlands (England)","55","55","66230","66170"
"In post","2023","50-59","Inspector of Education and Training","East of England","45","40","64350","52750"
"In post","2023","50-59","Inspector of Education and Training","London","45","45","64480","52750"
"In post","2023","50-59","Inspector of Education and Training","North East (England)","20","20","69260","77470"
"In post","2023","50-59","Inspector of Education and Training","North West (England)","60","60","66030","66170"
"In post","2023","50-59","Inspector of Education and Training","South East (England)","55","55","69030","77470"
"In post","2023","50-59","Inspector of Education and Training","South West (England)","50","45","72840","77470"
"In post","2023","50-59","Inspector of Education and Training","Wales","50","50","72030","78500"
"In post","2023","50-59","Inspector of Education and Training","West Midlands (England)","35","35","70120","72470"
"In post","2023","50-59","Inspector of Education and Training","Yorkshire and The Humber","45","45","68490","77470"
"In post","2023","50-59","Intelligence Analysis","East Midlands (England)","25","25","32350","30130"
"In post","2023","50-59","Intelligence Analysis","East of England","110","110","33800","34300"
"In post","2023","50-59","Intelligence Analysis","London","300","290","41900","37890"
"In post","2023","50-59","Intelligence Analysis","North East (England)","15","15","37520","34170"
"In post","2023","50-59","Intelligence Analysis","North West (England)","85","85","29490","27650"
"In post","2023","50-59","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Intelligence Analysis","Scotland","15","15","31220","27890"
"In post","2023","50-59","Intelligence Analysis","South East (England)","160","155","29450","27650"
"In post","2023","50-59","Intelligence Analysis","South West (England)","25","25","33680","28480"
"In post","2023","50-59","Intelligence Analysis","Wales","15","15","32240","28480"
"In post","2023","50-59","Intelligence Analysis","West Midlands (England)","25","25","34540","34050"
"In post","2023","50-59","Intelligence Analysis","Yorkshire and The Humber","70","65","30750","27650"
"In post","2023","50-59","Internal Audit","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","50-59","Internal Audit","East of England","10","10","[c]","[c]"
"In post","2023","50-59","Internal Audit","London","70","70","60190","55030"
"In post","2023","50-59","Internal Audit","North East (England)","20","15","54960","45610"
"In post","2023","50-59","Internal Audit","North West (England)","20","20","46190","43080"
"In post","2023","50-59","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","Scotland","15","15","41330","39660"
"In post","2023","50-59","Internal Audit","South East (England)","30","30","40540","40750"
"In post","2023","50-59","Internal Audit","South West (England)","40","40","48190","45390"
"In post","2023","50-59","Internal Audit","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Internal Audit","Wales","20","20","50860","52650"
"In post","2023","50-59","Internal Audit","West Midlands (England)","20","20","52380","46290"
"In post","2023","50-59","Internal Audit","Yorkshire and The Humber","20","20","58390","56250"
"In post","2023","50-59","International Trade","East Midlands (England)","20","15","47650","46060"
"In post","2023","50-59","International Trade","East of England","15","15","46680","45190"
"In post","2023","50-59","International Trade","London","190","190","56850","55500"
"In post","2023","50-59","International Trade","North East (England)","20","20","43910","41840"
"In post","2023","50-59","International Trade","North West (England)","30","30","46570","42030"
"In post","2023","50-59","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","International Trade","Overseas","25","25","64630","62230"
"In post","2023","50-59","International Trade","Scotland","10","10","57170","52140"
"In post","2023","50-59","International Trade","South East (England)","10","10","45240","42550"
"In post","2023","50-59","International Trade","South West (England)","20","20","41850","42480"
"In post","2023","50-59","International Trade","Wales","5","5","[c]","[c]"
"In post","2023","50-59","International Trade","West Midlands (England)","30","25","43010","38900"
"In post","2023","50-59","International Trade","Yorkshire and The Humber","25","20","44030","43540"
"In post","2023","50-59","Knowledge and Information Management","East Midlands (England)","40","35","33190","33850"
"In post","2023","50-59","Knowledge and Information Management","East of England","40","40","32580","30320"
"In post","2023","50-59","Knowledge and Information Management","London","230","225","41180","36930"
"In post","2023","50-59","Knowledge and Information Management","North East (England)","15","10","34940","34170"
"In post","2023","50-59","Knowledge and Information Management","North West (England)","80","75","33930","31660"
"In post","2023","50-59","Knowledge and Information Management","Northern Ireland","10","10","28310","26170"
"In post","2023","50-59","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Knowledge and Information Management","Scotland","35","35","30140","28120"
"In post","2023","50-59","Knowledge and Information Management","South East (England)","100","95","35430","33440"
"In post","2023","50-59","Knowledge and Information Management","South West (England)","80","75","33050","28060"
"In post","2023","50-59","Knowledge and Information Management","Wales","55","50","37950","34300"
"In post","2023","50-59","Knowledge and Information Management","West Midlands (England)","50","45","30480","27080"
"In post","2023","50-59","Knowledge and Information Management","Yorkshire and The Humber","45","40","36490","34170"
"In post","2023","50-59","Legal","East Midlands (England)","145","130","49820","52060"
"In post","2023","50-59","Legal","East of England","215","195","45900","43110"
"In post","2023","50-59","Legal","London","1125","1070","63460","64100"
"In post","2023","50-59","Legal","North East (England)","115","105","52120","52560"
"In post","2023","50-59","Legal","North West (England)","335","315","50090","51270"
"In post","2023","50-59","Legal","Northern Ireland","40","40","35260","34850"
"In post","2023","50-59","Legal","Overseas","5","5","[c]","[c]"
"In post","2023","50-59","Legal","Scotland","210","200","58510","55990"
"In post","2023","50-59","Legal","South East (England)","235","215","53000","54100"
"In post","2023","50-59","Legal","South West (England)","175","165","51010","53750"
"In post","2023","50-59","Legal","Wales","220","205","50990","54800"
"In post","2023","50-59","Legal","West Midlands (England)","195","185","53310","53750"
"In post","2023","50-59","Legal","Yorkshire and The Humber","210","195","54810","56450"
"In post","2023","50-59","Medicine","East Midlands (England)","60","55","58880","47670"
"In post","2023","50-59","Medicine","East of England","55","50","57340","41190"
"In post","2023","50-59","Medicine","London","90","85","80220","76430"
"In post","2023","50-59","Medicine","North East (England)","10","5","[c]","[c]"
"In post","2023","50-59","Medicine","North West (England)","25","20","70700","75400"
"In post","2023","50-59","Medicine","Northern Ireland","15","10","57540","41340"
"In post","2023","50-59","Medicine","Overseas","10","10","72750","56680"
"In post","2023","50-59","Medicine","Scotland","35","35","50860","40590"
"In post","2023","50-59","Medicine","South East (England)","115","95","60850","43160"
"In post","2023","50-59","Medicine","South West (England)","125","110","59740","47670"
"In post","2023","50-59","Medicine","Wales","80","75","58700","57970"
"In post","2023","50-59","Medicine","West Midlands (England)","50","45","67570","54620"
"In post","2023","50-59","Medicine","Yorkshire and The Humber","55","50","58790","47670"
"In post","2023","50-59","Operational Delivery","East Midlands (England)","4760","4400","30170","28120"
"In post","2023","50-59","Operational Delivery","East of England","4605","4295","30740","28120"
"In post","2023","50-59","Operational Delivery","London","9770","9305","36750","32520"
"In post","2023","50-59","Operational Delivery","North East (England)","6360","5665","28310","26690"
"In post","2023","50-59","Operational Delivery","North West (England)","13075","12025","29320","28120"
"In post","2023","50-59","Operational Delivery","Northern Ireland","605","565","30150","27650"
"In post","2023","50-59","Operational Delivery","Overseas","105","100","47790","47380"
"In post","2023","50-59","Operational Delivery","Scotland","7305","6685","30160","28120"
"In post","2023","50-59","Operational Delivery","South East (England)","7830","7220","30950","28120"
"In post","2023","50-59","Operational Delivery","South West (England)","5710","5280","31690","28120"
"In post","2023","50-59","Operational Delivery","Unknown","210","195","34090","28120"
"In post","2023","50-59","Operational Delivery","Wales","5915","5435","29880","28070"
"In post","2023","50-59","Operational Delivery","West Midlands (England)","6260","5775","30190","28120"
"In post","2023","50-59","Operational Delivery","Yorkshire and The Humber","6705","6155","30490","28120"
"In post","2023","50-59","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","East of England","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","London","45","40","60130","59000"
"In post","2023","50-59","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","North West (England)","15","15","43440","42510"
"In post","2023","50-59","Operational Research","Scotland","5","5","[c]","[c]"
"In post","2023","50-59","Operational Research","South East (England)","50","45","49810","49260"
"In post","2023","50-59","Operational Research","South West (England)","15","10","41990","49260"
"In post","2023","50-59","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","50-59","Operational Research","Yorkshire and The Humber","10","10","42290","43690"
"In post","2023","50-59","Other","East Midlands (England)","210","200","24860","21690"
"In post","2023","50-59","Other","East of England","250","235","26950","23690"
"In post","2023","50-59","Other","London","630","610","45490","36180"
"In post","2023","50-59","Other","North East (England)","235","210","27940","22400"
"In post","2023","50-59","Other","North West (England)","425","400","30540","28120"
"In post","2023","50-59","Other","Northern Ireland","55","55","25500","20520"
"In post","2023","50-59","Other","Overseas","10","10","[c]","[c]"
"In post","2023","50-59","Other","Scotland","545","515","32020","28120"
"In post","2023","50-59","Other","South East (England)","350","335","34470","29650"
"In post","2023","50-59","Other","South West (England)","850","820","38500","32290"
"In post","2023","50-59","Other","Unknown","450","450","47230","43120"
"In post","2023","50-59","Other","Wales","355","340","39490","39690"
"In post","2023","50-59","Other","West Midlands (England)","375","345","26720","21690"
"In post","2023","50-59","Other","Yorkshire and The Humber","435","405","28140","23140"
"In post","2023","50-59","Planning","London","25","25","54690","55370"
"In post","2023","50-59","Planning","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","Wales","25","25","53540","56450"
"In post","2023","50-59","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","East Midlands (England)","15","10","66150","73100"
"In post","2023","50-59","Planning Inspectors","East of England","5","5","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","London","10","5","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","North East (England)","15","15","58840","60050"
"In post","2023","50-59","Planning Inspectors","North West (England)","20","20","61460","60880"
"In post","2023","50-59","Planning Inspectors","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","South East (England)","20","15","60990","60050"
"In post","2023","50-59","Planning Inspectors","South West (England)","25","20","61640","60050"
"In post","2023","50-59","Planning Inspectors","Wales","10","10","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","West Midlands (England)","15","15","56150","60050"
"In post","2023","50-59","Planning Inspectors","Yorkshire and The Humber","10","10","65580","60050"
"In post","2023","50-59","Policy","East Midlands (England)","80","75","43440","38210"
"In post","2023","50-59","Policy","East of England","60","55","44680","37410"
"In post","2023","50-59","Policy","London","3000","2930","56200","55370"
"In post","2023","50-59","Policy","North East (England)","175","165","44220","38500"
"In post","2023","50-59","Policy","North West (England)","355","345","47950","46780"
"In post","2023","50-59","Policy","Northern Ireland","25","25","45220","41740"
"In post","2023","50-59","Policy","Overseas","480","475","59900","58510"
"In post","2023","50-59","Policy","Scotland","115","105","49570","48410"
"In post","2023","50-59","Policy","South East (England)","160","155","41920","39820"
"In post","2023","50-59","Policy","South West (England)","210","205","51530","49700"
"In post","2023","50-59","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Policy","Wales","595","575","47780","49370"
"In post","2023","50-59","Policy","West Midlands (England)","170","165","46620","41690"
"In post","2023","50-59","Policy","Yorkshire and The Humber","420","405","46240","41340"
"In post","2023","50-59","Project Delivery","East Midlands (England)","120","115","47420","42510"
"In post","2023","50-59","Project Delivery","East of England","155","150","47240","42210"
"In post","2023","50-59","Project Delivery","London","1065","1045","58280","57520"
"In post","2023","50-59","Project Delivery","North East (England)","415","400","46430","42510"
"In post","2023","50-59","Project Delivery","North West (England)","680","655","46690","42510"
"In post","2023","50-59","Project Delivery","Northern Ireland","20","20","45830","42050"
"In post","2023","50-59","Project Delivery","Overseas","15","15","74040","71880"
"In post","2023","50-59","Project Delivery","Scotland","225","220","47000","42510"
"In post","2023","50-59","Project Delivery","South East (England)","450","440","45700","41800"
"In post","2023","50-59","Project Delivery","South West (England)","1120","1095","48620","44720"
"In post","2023","50-59","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Project Delivery","Wales","220","210","45980","41240"
"In post","2023","50-59","Project Delivery","West Midlands (England)","290","280","46240","42510"
"In post","2023","50-59","Project Delivery","Yorkshire and The Humber","340","330","46690","41800"
"In post","2023","50-59","Property","East Midlands (England)","180","170","39770","35010"
"In post","2023","50-59","Property","East of England","220","215","36150","33990"
"In post","2023","50-59","Property","London","350","340","47120","43700"
"In post","2023","50-59","Property","North East (England)","110","100","38890","34570"
"In post","2023","50-59","Property","North West (England)","205","200","39970","37790"
"In post","2023","50-59","Property","Northern Ireland","40","40","34280","30320"
"In post","2023","50-59","Property","Overseas","25","25","48660","44690"
"In post","2023","50-59","Property","Scotland","120","115","39510","34890"
"In post","2023","50-59","Property","South East (England)","325","310","41170","36690"
"In post","2023","50-59","Property","South West (England)","265","260","38600","34450"
"In post","2023","50-59","Property","Unknown","20","20","47800","45600"
"In post","2023","50-59","Property","Wales","165","160","38960","34450"
"In post","2023","50-59","Property","West Midlands (England)","190","185","41330","35020"
"In post","2023","50-59","Property","Yorkshire and The Humber","235","230","40060","37300"
"In post","2023","50-59","Psychology","East Midlands (England)","10","10","40740","30450"
"In post","2023","50-59","Psychology","East of England","15","15","50710","45620"
"In post","2023","50-59","Psychology","London","5","5","[c]","[c]"
"In post","2023","50-59","Psychology","North East (England)","10","10","43630","30940"
"In post","2023","50-59","Psychology","North West (England)","25","25","42380","32420"
"In post","2023","50-59","Psychology","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","South East (England)","30","25","42890","32420"
"In post","2023","50-59","Psychology","South West (England)","20","20","44160","41260"
"In post","2023","50-59","Psychology","Wales","5","5","[c]","[c]"
"In post","2023","50-59","Psychology","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","50-59","Psychology","Yorkshire and The Humber","25","20","37740","31670"
"In post","2023","50-59","Science and Engineering","East Midlands (England)","165","160","44640","43400"
"In post","2023","50-59","Science and Engineering","East of England","220","215","43010","38250"
"In post","2023","50-59","Science and Engineering","London","225","215","57120","55210"
"In post","2023","50-59","Science and Engineering","North East (England)","15","15","35740","29010"
"In post","2023","50-59","Science and Engineering","North West (England)","90","85","46590","44670"
"In post","2023","50-59","Science and Engineering","Northern Ireland","15","15","27630","24180"
"In post","2023","50-59","Science and Engineering","Overseas","20","20","60060","62380"
"In post","2023","50-59","Science and Engineering","Scotland","120","120","43490","45300"
"In post","2023","50-59","Science and Engineering","South East (England)","440","430","44870","44150"
"In post","2023","50-59","Science and Engineering","South West (England)","1465","1425","47020","45320"
"In post","2023","50-59","Science and Engineering","Wales","210","200","42210","34680"
"In post","2023","50-59","Science and Engineering","West Midlands (England)","90","85","39260","35610"
"In post","2023","50-59","Science and Engineering","Yorkshire and The Humber","100","95","40440","36630"
"In post","2023","50-59","Security","East Midlands (England)","50","50","29570","27480"
"In post","2023","50-59","Security","East of England","210","205","38860","40370"
"In post","2023","50-59","Security","London","530","525","45690","40580"
"In post","2023","50-59","Security","North East (England)","65","60","38020","34320"
"In post","2023","50-59","Security","North West (England)","170","165","36190","34320"
"In post","2023","50-59","Security","Northern Ireland","180","180","22930","22130"
"In post","2023","50-59","Security","Overseas","45","45","45680","44200"
"In post","2023","50-59","Security","Scotland","490","485","34890","38790"
"In post","2023","50-59","Security","South East (England)","575","570","35620","34300"
"In post","2023","50-59","Security","South West (England)","510","505","32680","27500"
"In post","2023","50-59","Security","Unknown","10","10","36120","34940"
"In post","2023","50-59","Security","Wales","115","115","29860","26180"
"In post","2023","50-59","Security","West Midlands (England)","130","130","34060","34240"
"In post","2023","50-59","Security","Yorkshire and The Humber","245","235","37900","34930"
"In post","2023","50-59","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Social Research","London","50","45","59690","61760"
"In post","2023","50-59","Social Research","North East (England)","10","10","[c]","[c]"
"In post","2023","50-59","Social Research","North West (England)","5","5","[c]","[c]"
"In post","2023","50-59","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Social Research","South East (England)","15","15","50140","42610"
"In post","2023","50-59","Social Research","Wales","30","30","50250","49370"
"In post","2023","50-59","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Social Research","Yorkshire and The Humber","20","15","51760","52170"
"In post","2023","50-59","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Statistics","London","160","155","55350","48880"
"In post","2023","50-59","Statistics","North East (England)","25","25","43390","39480"
"In post","2023","50-59","Statistics","North West (England)","25","25","48970","45070"
"In post","2023","50-59","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Statistics","South East (England)","45","40","46630","39300"
"In post","2023","50-59","Statistics","South West (England)","25","20","48080","41050"
"In post","2023","50-59","Statistics","Wales","45","45","49960","52000"
"In post","2023","50-59","Statistics","West Midlands (England)","15","15","43300","39470"
"In post","2023","50-59","Statistics","Yorkshire and The Humber","30","25","49750","46860"
"In post","2023","50-59","Tax","East Midlands (England)","340","325","40430","35330"
"In post","2023","50-59","Tax","East of England","50","45","40950","35240"
"In post","2023","50-59","Tax","London","820","795","46020","42060"
"In post","2023","50-59","Tax","North East (England)","420","400","36830","34700"
"In post","2023","50-59","Tax","North West (England)","675","650","41610","36990"
"In post","2023","50-59","Tax","Northern Ireland","140","135","40870","36990"
"In post","2023","50-59","Tax","Scotland","435","410","39260","35000"
"In post","2023","50-59","Tax","South East (England)","215","205","38830","35330"
"In post","2023","50-59","Tax","South West (England)","150","145","45590","42510"
"In post","2023","50-59","Tax","Wales","275","260","38410","35000"
"In post","2023","50-59","Tax","West Midlands (England)","295","285","40790","35590"
"In post","2023","50-59","Tax","Yorkshire and The Humber","290","275","40160","35000"
"In post","2023","50-59","Unknown","East Midlands (England)","90","85","47450","37550"
"In post","2023","50-59","Unknown","East of England","20","15","52870","40880"
"In post","2023","50-59","Unknown","London","805","780","57660","54690"
"In post","2023","50-59","Unknown","North East (England)","105","100","39430","34700"
"In post","2023","50-59","Unknown","North West (England)","195","190","43780","35510"
