"Status","Year","Function_of_post","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Analysis","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","London","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","London","G6/G7","Male","45","[c]","58460","57850"
"Leaver Dept.","2023","Analysis","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","London","SEO/HEO","Female","120","[c]","37120","35410"
"Leaver Dept.","2023","Analysis","London","SEO/HEO","Male","130","[c]","35910","34550"
"Leaver Dept.","2023","Analysis","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Outside London","SEO/HEO","Female","90","[c]","36000","34120"
"Leaver Dept.","2023","Analysis","Outside London","SEO/HEO","Male","65","[c]","35990","34300"
"Leaver Dept.","2023","Analysis","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","SEO/HEO","Female","70","[c]","38390","38980"
"Leaver Dept.","2023","Commercial","Outside London","SEO/HEO","Male","65","[c]","36720","37590"
"Leaver Dept.","2023","Commercial","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","SEO/HEO","Female","85","[c]","38160","37100"
"Leaver Dept.","2023","Communications","London","SEO/HEO","Male","55","[c]","38260","38040"
"Leaver Dept.","2023","Communications","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","EO","Female","65","[c]","28400","28120"
"Leaver Dept.","2023","Counter Fraud","Outside London","EO","Male","70","[c]","28390","28120"
"Leaver Dept.","2023","Counter Fraud","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Outside London","AA/AO","Female","100","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Outside London","AA/AO","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","London","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","London","G6/G7","Female","35","[c]","61650","59290"
"Leaver Dept.","2023","Digital, Data & Technology","London","G6/G7","Male","40","[c]","60840","59270"
"Leaver Dept.","2023","Digital, Data & Technology","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","London","SEO/HEO","Female","50","[c]","38870","40330"
"Leaver Dept.","2023","Digital, Data & Technology","London","SEO/HEO","Male","65","[c]","38560","37140"
"Leaver Dept.","2023","Digital, Data & Technology","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Outside London","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Outside London","EO","Male","50","[c]","27270","27170"
"Leaver Dept.","2023","Digital, Data & Technology","Outside London","G6/G7","Female","45","[c]","54140","51960"
"Leaver Dept.","2023","Digital, Data & Technology","Outside London","G6/G7","Male","70","[c]","56460","54540"
"Leaver Dept.","2023","Digital, Data & Technology","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Outside London","SEO/HEO","Female","130","[c]","35740","35220"
"Leaver Dept.","2023","Digital, Data & Technology","Outside London","SEO/HEO","Male","155","[c]","37050","37590"
"Leaver Dept.","2023","Digital, Data & Technology","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","SEO/HEO","Female","50","[c]","37820","37320"
"Leaver Dept.","2023","Finance","London","SEO/HEO","Male","55","[c]","36430","34250"
"Leaver Dept.","2023","Finance","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","SEO/HEO","Female","75","[c]","36260","35310"
"Leaver Dept.","2023","Finance","Outside London","SEO/HEO","Male","50","[c]","36820","35310"
"Leaver Dept.","2023","Finance","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Outside London","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","EO","Female","35","[c]","28620","28330"
"Leaver Dept.","2023","Human Resources","London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","G6/G7","Female","50","[c]","61320","60430"
"Leaver Dept.","2023","Human Resources","London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","SEO/HEO","Female","95","[c]","36210","35620"
"Leaver Dept.","2023","Human Resources","London","SEO/HEO","Male","30","[c]","38640","38020"
"Leaver Dept.","2023","Human Resources","Outside London","AA/AO","Female","65","[c]","21910","21720"
"Leaver Dept.","2023","Human Resources","Outside London","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","EO","Female","65","[c]","26560","26960"
"Leaver Dept.","2023","Human Resources","Outside London","EO","Male","35","[c]","27070","27570"
"Leaver Dept.","2023","Human Resources","Outside London","G6/G7","Female","40","[c]","53790","52690"
"Leaver Dept.","2023","Human Resources","Outside London","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","SEO/HEO","Female","180","[c]","35370","33340"
"Leaver Dept.","2023","Human Resources","Outside London","SEO/HEO","Male","60","[c]","35710","34360"
"Leaver Dept.","2023","Human Resources","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","G6/G7","Female","45","[c]","59460","56920"
"Leaver Dept.","2023","Legal","London","G6/G7","Male","30","[c]","61340","56360"
"Leaver Dept.","2023","Legal","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","London","AA/AO","Female","120","[c]","25050","25480"
"Leaver Dept.","2023","No function","London","AA/AO","Male","100","[c]","25220","25480"
"Leaver Dept.","2023","No function","London","EO","Female","395","[c]","30220","29890"
"Leaver Dept.","2023","No function","London","EO","Male","275","[c]","30320","29890"
"Leaver Dept.","2023","No function","London","G6/G7","Female","545","[c]","59000","56530"
"Leaver Dept.","2023","No function","London","G6/G7","Male","470","[c]","58720","56430"
"Leaver Dept.","2023","No function","London","SCS level","Female","80","[c]","84590","77120"
"Leaver Dept.","2023","No function","London","SCS level","Male","100","[c]","89980","83170"
"Leaver Dept.","2023","No function","London","SEO/HEO","Female","940","[c]","37930","36180"
"Leaver Dept.","2023","No function","London","SEO/HEO","Male","700","[c]","38050","36760"
"Leaver Dept.","2023","No function","London","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Outside London","AA/AO","Female","1095","[c]","21720","21690"
"Leaver Dept.","2023","No function","Outside London","AA/AO","Male","770","[c]","21890","21690"
"Leaver Dept.","2023","No function","Outside London","EO","Female","1095","[c]","27480","27570"
"Leaver Dept.","2023","No function","Outside London","EO","Male","760","[c]","27590","27570"
"Leaver Dept.","2023","No function","Outside London","G6/G7","Female","155","[c]","55720","54000"
"Leaver Dept.","2023","No function","Outside London","G6/G7","Male","125","[c]","56050","54040"
"Leaver Dept.","2023","No function","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Outside London","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Outside London","SEO/HEO","Female","625","[c]","34830","34170"
"Leaver Dept.","2023","No function","Outside London","SEO/HEO","Male","440","[c]","35290","34170"
"Leaver Dept.","2023","No function","Outside London","Unknown","Female","85","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Outside London","Unknown","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","SEO/HEO","Female","85","[c]","36040","34850"
"Leaver Dept.","2023","Project Delivery","London","SEO/HEO","Male","50","[c]","35800","34070"
"Leaver Dept.","2023","Project Delivery","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Outside London","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Outside London","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Outside London","SEO/HEO","Female","90","[c]","36660","35170"
"Leaver Dept.","2023","Project Delivery","Outside London","SEO/HEO","Male","90","[c]","36770","36840"
"Leaver Dept.","2023","Project Delivery","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
