"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","No function","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Economics","Inner London - West","125","125","46790","41550"
"In post","2023","20-29","No function","Economics","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Economics","Outer London - South","5","5","[c]","[c]"
"In post","2023","20-29","No function","Economics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Economics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Finance","Inner London - West","15","15","43520","41910"
"In post","2023","20-29","No function","Finance","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Geography","Dorset and Somerset","100","100","27460","27610"
"In post","2023","20-29","No function","Geography","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Human Resources","Greater Manchester","5","5","[c]","[c]"
"In post","2023","20-29","No function","Human Resources","Inner London - West","15","15","42260","36050"
"In post","2023","20-29","No function","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Inspector of Education and Training","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","East Anglia","70","70","30380","28110"
"In post","2023","20-29","No function","Intelligence Analysis","East Wales","5","5","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Essex","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Greater Manchester","10","10","27370","25880"
"In post","2023","20-29","No function","Intelligence Analysis","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Inner London - East","5","5","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Inner London - West","90","90","39950","38030"
"In post","2023","20-29","No function","Intelligence Analysis","Kent","25","25","26460","25880"
"In post","2023","20-29","No function","Intelligence Analysis","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Lincolnshire","10","10","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Merseyside","10","10","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Outer London - South","15","15","30870","29890"
"In post","2023","20-29","No function","Intelligence Analysis","Outer London - West and North West","65","65","31450","29750"
"In post","2023","20-29","No function","Intelligence Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","South Yorkshire","15","15","28790","25880"
"In post","2023","20-29","No function","Intelligence Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","West Midlands","5","5","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Intelligence Analysis","West Yorkshire","5","5","[c]","[c]"
"In post","2023","20-29","No function","International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","International Trade","East Wales","5","5","[c]","[c]"
"In post","2023","20-29","No function","International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","International Trade","Greater Manchester","10","10","31270","32740"
"In post","2023","20-29","No function","International Trade","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","International Trade","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","International Trade","Inner London - West","490","490","41870","41550"
"In post","2023","20-29","No function","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","International Trade","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","International Trade","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","International Trade","Overseas","25","25","43400","39700"
"In post","2023","20-29","No function","International Trade","Tees Valley and Durham","35","35","33600","31440"
"In post","2023","20-29","No function","International Trade","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","International Trade","West Yorkshire","10","10","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","Eastern Scotland","5","5","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","Inner London - West","45","45","36440","35320"
"In post","2023","20-29","No function","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","Merseyside","10","10","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","Outer London - West and North West","20","20","29000","29840"
"In post","2023","20-29","No function","Knowledge and Information Management","Shropshire and Staffordshire","15","15","21640","21780"
"In post","2023","20-29","No function","Knowledge and Information Management","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Essex","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2023","20-29","No function","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Inner London - East","5","5","[c]","[c]"
"In post","2023","20-29","No function","Legal","Inner London - West","5","5","[c]","[c]"
"In post","2023","20-29","No function","Legal","Kent","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Merseyside","5","5","[c]","[c]"
"In post","2023","20-29","No function","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2023","20-29","No function","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","South Yorkshire","5","5","[c]","[c]"
"In post","2023","20-29","No function","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Legal","West Midlands","5","5","[c]","[c]"
"In post","2023","20-29","No function","Legal","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","20-29","No function","Legal","West Yorkshire","5","5","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Derbyshire and Nottinghamshire","15","15","30740","32930"
"In post","2023","20-29","No function","Medicine","Devon","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Essex","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","29540","27060"
"In post","2023","20-29","No function","Medicine","Hampshire and Isle of Wight","10","5","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Inner London - West","15","15","35460","34190"
"In post","2023","20-29","No function","Medicine","Kent","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Lincolnshire","5","5","[c]","[c]"
"In post","2023","20-29","No function","Medicine","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","20-29","No function","Medicine","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Medicine","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Operational Delivery","Bedfordshire and Hertfordshire","485","475","28630","29220"
"In post","2023","20-29","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","640","630","28950","30810"
"In post","2023","20-29","No function","Operational Delivery","Cheshire","495","485","29160","28880"
"In post","2023","20-29","No function","Operational Delivery","Cornwall and Isles of Scilly","90","85","24450","22500"
"In post","2023","20-29","No function","Operational Delivery","Cumbria","75","75","24810","23640"
"In post","2023","20-29","No function","Operational Delivery","Derbyshire and Nottinghamshire","1250","1220","26660","26840"
"In post","2023","20-29","No function","Operational Delivery","Devon","475","465","26970","28080"
"In post","2023","20-29","No function","Operational Delivery","Dorset and Somerset","330","320","27180","28080"
"In post","2023","20-29","No function","Operational Delivery","East Anglia","1165","1130","27250","28120"
"In post","2023","20-29","No function","Operational Delivery","East Wales","1375","1355","26170","24910"
"In post","2023","20-29","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","655","645","27270","28120"
"In post","2023","20-29","No function","Operational Delivery","Eastern Scotland","990","965","26820","25060"
"In post","2023","20-29","No function","Operational Delivery","Essex","545","540","26950","25850"
"In post","2023","20-29","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","1295","1270","27500","27390"
"In post","2023","20-29","No function","Operational Delivery","Greater Manchester","1860","1835","26020","25750"
"In post","2023","20-29","No function","Operational Delivery","Hampshire and Isle of Wight","815","795","26750","25880"
"In post","2023","20-29","No function","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","370","365","26990","28120"
"In post","2023","20-29","No function","Operational Delivery","Highlands and Islands","65","60","26280","25060"
"In post","2023","20-29","No function","Operational Delivery","Inner London - East","1195","1180","32800","32520"
"In post","2023","20-29","No function","Operational Delivery","Inner London - West","1565","1545","35030","33800"
"In post","2023","20-29","No function","Operational Delivery","Kent","1260","1250","27230","25880"
"In post","2023","20-29","No function","Operational Delivery","Lancashire","1430","1405","26010","26880"
"In post","2023","20-29","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","790","765","26030","25300"
"In post","2023","20-29","No function","Operational Delivery","Lincolnshire","275","275","26830","25970"
"In post","2023","20-29","No function","Operational Delivery","Merseyside","2490","2435","25100","23640"
"In post","2023","20-29","No function","Operational Delivery","North Eastern Scotland","115","110","28450","28120"
"In post","2023","20-29","No function","Operational Delivery","North Yorkshire","160","155","25580","24920"
"In post","2023","20-29","No function","Operational Delivery","Northern Ireland","320","310","24270","22520"
"In post","2023","20-29","No function","Operational Delivery","Northumberland, and Tyne and Wear","1355","1320","25230","22520"
"In post","2023","20-29","No function","Operational Delivery","Outer London - East and North East","470","465","31350","32520"
"In post","2023","20-29","No function","Operational Delivery","Outer London - South","740","730","30190","29750"
"In post","2023","20-29","No function","Operational Delivery","Outer London - West and North West","1070","1055","31000","29890"
"In post","2023","20-29","No function","Operational Delivery","Overseas","15","15","38800","38310"
"In post","2023","20-29","No function","Operational Delivery","Shropshire and Staffordshire","875","855","27540","28120"
"In post","2023","20-29","No function","Operational Delivery","South Yorkshire","1220","1195","26310","25750"
"In post","2023","20-29","No function","Operational Delivery","Southern Scotland","310","300","25910","24710"
"In post","2023","20-29","No function","Operational Delivery","Surrey, East and West Sussex","865","845","28460","28120"
"In post","2023","20-29","No function","Operational Delivery","Tees Valley and Durham","1185","1150","26670","28080"
"In post","2023","20-29","No function","Operational Delivery","Unknown","85","80","25350","25750"
"In post","2023","20-29","No function","Operational Delivery","West Central Scotland","1235","1215","25970","24710"
"In post","2023","20-29","No function","Operational Delivery","West Midlands","1995","1935","25850","24570"
"In post","2023","20-29","No function","Operational Delivery","West Wales and The Valleys","1475","1410","24210","22500"
"In post","2023","20-29","No function","Operational Delivery","West Yorkshire","1920","1885","27020","27930"
"In post","2023","20-29","No function","Operational Research","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","20-29","No function","Operational Research","East Wales","5","5","[c]","[c]"
"In post","2023","20-29","No function","Operational Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Operational Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Operational Research","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Operational Research","Inner London - West","15","15","43770","41250"
"In post","2023","20-29","No function","Operational Research","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Operational Research","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Operational Research","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Operational Research","Outer London - South","10","10","[c]","[c]"
"In post","2023","20-29","No function","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Operational Research","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Operational Research","West Central Scotland","5","5","[c]","[c]"
"In post","2023","20-29","No function","Operational Research","West Midlands","5","5","[c]","[c]"
"In post","2023","20-29","No function","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Other","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2023","20-29","No function","Other","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","20-29","No function","Other","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2023","20-29","No function","Other","Devon","10","10","[c]","[c]"
"In post","2023","20-29","No function","Other","Dorset and Somerset","25","25","25800","21690"
"In post","2023","20-29","No function","Other","East Anglia","10","10","22320","20580"
"In post","2023","20-29","No function","Other","East Wales","10","10","26650","27760"
"In post","2023","20-29","No function","Other","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Other","Eastern Scotland","25","25","27030","24710"
"In post","2023","20-29","No function","Other","Gloucestershire, Wiltshire and Bath/Bristol area","190","185","27890","25920"
"In post","2023","20-29","No function","Other","Greater Manchester","35","35","28070","25750"
"In post","2023","20-29","No function","Other","Hampshire and Isle of Wight","10","10","25900","22220"
"In post","2023","20-29","No function","Other","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Other","Highlands and Islands","5","5","[c]","[c]"
"In post","2023","20-29","No function","Other","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Other","Inner London - West","195","195","35440","35010"
"In post","2023","20-29","No function","Other","Kent","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Other","Lancashire","30","25","29200","28120"
"In post","2023","20-29","No function","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Other","Lincolnshire","5","5","[c]","[c]"
"In post","2023","20-29","No function","Other","Merseyside","45","45","26840","25880"
"In post","2023","20-29","No function","Other","North Eastern Scotland","5","5","[c]","[c]"
"In post","2023","20-29","No function","Other","North Yorkshire","5","5","[c]","[c]"
"In post","2023","20-29","No function","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Other","Northumberland, and Tyne and Wear","20","20","29020","28120"
"In post","2023","20-29","No function","Other","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Other","Outer London - South","50","50","31810","29890"
"In post","2023","20-29","No function","Other","Outer London - West and North West","10","10","[c]","[c]"
"In post","2023","20-29","No function","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Other","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2023","20-29","No function","Other","South Yorkshire","25","25","29130","28120"
"In post","2023","20-29","No function","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Other","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","20-29","No function","Other","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","20-29","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Other","West Central Scotland","30","30","25870","22920"
"In post","2023","20-29","No function","Other","West Midlands","20","20","25220","22510"
"In post","2023","20-29","No function","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Other","West Yorkshire","10","10","30010","28120"
"In post","2023","20-29","No function","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Planning","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Planning","Inner London - West","20","20","38870","38070"
"In post","2023","20-29","No function","Planning","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Planning","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Planning","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Planning Inspectors","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Planning Inspectors","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Planning Inspectors","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","20-29","No function","Planning Inspectors","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Planning Inspectors","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Policy","Bedfordshire and Hertfordshire","20","20","42780","45540"
"In post","2023","20-29","No function","Policy","Berkshire, Buckinghamshire and Oxfordshire","20","20","29980","25070"
"In post","2023","20-29","No function","Policy","Cheshire","20","20","34280","33910"
"In post","2023","20-29","No function","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Policy","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Policy","Derbyshire and Nottinghamshire","40","40","35110","32800"
"In post","2023","20-29","No function","Policy","Devon","15","15","37460","37300"
"In post","2023","20-29","No function","Policy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Policy","East Anglia","15","15","34720","31290"
"In post","2023","20-29","No function","Policy","East Wales","100","100","36370","37060"
"In post","2023","20-29","No function","Policy","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Policy","Eastern Scotland","50","50","37520","37470"
"In post","2023","20-29","No function","Policy","Essex","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","160","160","35300","31290"
"In post","2023","20-29","No function","Policy","Greater Manchester","315","315","34780","32000"
"In post","2023","20-29","No function","Policy","Hampshire and Isle of Wight","50","50","34290","31660"
"In post","2023","20-29","No function","Policy","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Policy","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Policy","Inner London - East","85","85","39080","35410"
"In post","2023","20-29","No function","Policy","Inner London - West","5620","5600","42720","41060"
"In post","2023","20-29","No function","Policy","Kent","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Policy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Policy","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Policy","Merseyside","25","25","35380","32160"
"In post","2023","20-29","No function","Policy","North Yorkshire","60","55","33150","30320"
"In post","2023","20-29","No function","Policy","Northern Ireland","15","15","31940","31260"
"In post","2023","20-29","No function","Policy","Northumberland, and Tyne and Wear","45","45","34900","31260"
"In post","2023","20-29","No function","Policy","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Policy","Outer London - South","15","15","41930","36180"
"In post","2023","20-29","No function","Policy","Outer London - West and North West","10","10","39350","39820"
"In post","2023","20-29","No function","Policy","Overseas","220","220","37420","33620"
"In post","2023","20-29","No function","Policy","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","20-29","No function","Policy","South Yorkshire","100","100","34960","32160"
"In post","2023","20-29","No function","Policy","Southern Scotland","25","25","29830","26340"
"In post","2023","20-29","No function","Policy","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2023","20-29","No function","Policy","Tees Valley and Durham","100","100","33940","30330"
"In post","2023","20-29","No function","Policy","Unknown","10","5","[c]","[c]"
"In post","2023","20-29","No function","Policy","West Central Scotland","35","35","35350","33400"
"In post","2023","20-29","No function","Policy","West Midlands","195","195","34380","31350"
"In post","2023","20-29","No function","Policy","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","20-29","No function","Policy","West Yorkshire","115","115","37070","33100"
"In post","2023","20-29","No function","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
