"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","HM Revenue and Customs","South East (England)","EO","465","415","28810","28130"
"In post","2023","White","HM Revenue and Customs","South East (England)","G6/G7","195","190","61400","57970"
"In post","2023","White","HM Revenue and Customs","South East (England)","SCS level","10","10","[c]","[c]"
"In post","2023","White","HM Revenue and Customs","South East (England)","SEO/HEO","630","585","38490","36990"
"In post","2023","White","HM Revenue and Customs","South West (England)","AA/AO","245","225","22540","22520"
"In post","2023","White","HM Revenue and Customs","South West (England)","EO","305","285","27940","27890"
"In post","2023","White","HM Revenue and Customs","South West (England)","G6/G7","300","285","60660","57970"
"In post","2023","White","HM Revenue and Customs","South West (England)","SCS level","15","15","[c]","[c]"
"In post","2023","White","HM Revenue and Customs","South West (England)","SEO/HEO","650","620","37650","35000"
"In post","2023","White","HM Revenue and Customs","Wales","AA/AO","785","690","22520","22520"
"In post","2023","White","HM Revenue and Customs","Wales","EO","925","870","28130","28130"
"In post","2023","White","HM Revenue and Customs","Wales","G6/G7","300","290","59510","57970"
"In post","2023","White","HM Revenue and Customs","Wales","SCS level","15","15","[c]","[c]"
"In post","2023","White","HM Revenue and Customs","Wales","SEO/HEO","1215","1160","37280","35000"
"In post","2023","White","HM Revenue and Customs","West Midlands (England)","AA/AO","320","280","22530","22520"
"In post","2023","White","HM Revenue and Customs","West Midlands (England)","EO","470","425","28360","28130"
"In post","2023","White","HM Revenue and Customs","West Midlands (England)","G6/G7","515","490","60730","57970"
"In post","2023","White","HM Revenue and Customs","West Midlands (England)","SCS level","25","25","[c]","[c]"
"In post","2023","White","HM Revenue and Customs","West Midlands (England)","SEO/HEO","1155","1100","38780","36990"
"In post","2023","White","HM Revenue and Customs","Yorkshire and The Humber","AA/AO","485","410","22530","22520"
"In post","2023","White","HM Revenue and Customs","Yorkshire and The Humber","EO","700","650","28280","28130"
"In post","2023","White","HM Revenue and Customs","Yorkshire and The Humber","G6/G7","510","485","60870","57970"
"In post","2023","White","HM Revenue and Customs","Yorkshire and The Humber","SCS level","15","15","[c]","[c]"
"In post","2023","White","HM Revenue and Customs","Yorkshire and The Humber","SEO/HEO","1175","1115","37810","35000"
"In post","2023","White","HM Treasury","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Treasury","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Treasury","East of England","AA/AO","15","15","[c]","[c]"
"In post","2023","White","HM Treasury","East of England","EO","30","25","[c]","[c]"
"In post","2023","White","HM Treasury","East of England","G6/G7","10","10","[c]","[c]"
"In post","2023","White","HM Treasury","East of England","SEO/HEO","25","25","[c]","[c]"
"In post","2023","White","HM Treasury","London","AA/AO","20","15","[c]","[c]"
"In post","2023","White","HM Treasury","London","EO","110","105","27840","27980"
"In post","2023","White","HM Treasury","London","G6/G7","720","705","58920","55210"
"In post","2023","White","HM Treasury","London","SCS level","120","115","85490","78690"
"In post","2023","White","HM Treasury","London","SEO/HEO","465","455","36150","33820"
"In post","2023","White","HM Treasury","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Treasury","North East (England)","EO","25","25","[c]","[c]"
"In post","2023","White","HM Treasury","North East (England)","G6/G7","65","65","56240","54090"
"In post","2023","White","HM Treasury","North East (England)","SCS level","15","15","[c]","[c]"
"In post","2023","White","HM Treasury","North East (England)","SEO/HEO","75","70","32580","30510"
"In post","2023","White","HM Treasury","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Treasury","North West (England)","G6/G7","15","15","[c]","[c]"
"In post","2023","White","HM Treasury","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","White","HM Treasury","North West (England)","SEO/HEO","30","25","[c]","[c]"
"In post","2023","White","HM Treasury","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","White","HM Treasury","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Treasury","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Treasury","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Treasury","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","White","HM Treasury","South West (England)","G6/G7","20","20","[c]","[c]"
"In post","2023","White","HM Treasury","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Treasury","South West (England)","SEO/HEO","20","15","[c]","[c]"
"In post","2023","White","HM Treasury","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Treasury","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Treasury","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Treasury","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2023","White","HM Treasury","Wales","G6/G7","15","15","[c]","[c]"
"In post","2023","White","HM Treasury","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2023","White","HM Treasury","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","White","HM Treasury","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Treasury","West Midlands (England)","SEO/HEO","15","10","[c]","[c]"
"In post","2023","White","HM Treasury","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Treasury","Yorkshire and The Humber","G6/G7","25","25","[c]","[c]"
"In post","2023","White","HM Treasury","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Treasury","Yorkshire and The Humber","SEO/HEO","20","20","[c]","[c]"
"In post","2023","White","Home Office","East Midlands (England)","AA/AO","20","15","[c]","[c]"
"In post","2023","White","Home Office","East Midlands (England)","EO","95","85","26660","26110"
"In post","2023","White","Home Office","East Midlands (England)","G6/G7","15","15","[c]","[c]"
"In post","2023","White","Home Office","East Midlands (England)","SEO/HEO","55","55","35010","32310"
"In post","2023","White","Home Office","East of England","AA/AO","275","250","22150","22400"
"In post","2023","White","Home Office","East of England","EO","660","600","26990","26180"
"In post","2023","White","Home Office","East of England","G6/G7","45","45","57490","54360"
"In post","2023","White","Home Office","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","East of England","SEO/HEO","280","265","34580","32310"
"In post","2023","White","Home Office","London","AA/AO","410","365","25840","26400"
"In post","2023","White","Home Office","London","EO","1255","1140","30550","30160"
"In post","2023","White","Home Office","London","G6/G7","1815","1765","64370","60490"
"In post","2023","White","Home Office","London","SCS level","225","220","90790","83620"
"In post","2023","White","Home Office","London","SEO/HEO","2070","2005","40740","43000"
"In post","2023","White","Home Office","London","Unknown","15","15","[c]","[c]"
"In post","2023","White","Home Office","North East (England)","AA/AO","540","440","22230","22400"
"In post","2023","White","Home Office","North East (England)","EO","375","355","26330","25980"
"In post","2023","White","Home Office","North East (England)","G6/G7","40","40","56560","54260"
"In post","2023","White","Home Office","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","North East (England)","SEO/HEO","260","250","35120","32380"
"In post","2023","White","Home Office","North West (England)","AA/AO","1600","1425","22060","22400"
"In post","2023","White","Home Office","North West (England)","EO","2315","2165","26200","25880"
"In post","2023","White","Home Office","North West (England)","G6/G7","430","425","57980","54260"
"In post","2023","White","Home Office","North West (England)","SCS level","20","20","[c]","[c]"
"In post","2023","White","Home Office","North West (England)","SEO/HEO","1785","1730","35170","32310"
"In post","2023","White","Home Office","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","White","Home Office","Northern Ireland","AA/AO","175","150","22260","22400"
"In post","2023","White","Home Office","Northern Ireland","EO","195","190","26290","26050"
"In post","2023","White","Home Office","Northern Ireland","G6/G7","20","20","[c]","[c]"
"In post","2023","White","Home Office","Northern Ireland","SEO/HEO","95","95","34470","32160"
"In post","2023","White","Home Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","Overseas","EO","5","5","[c]","[c]"
"In post","2023","White","Home Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","Overseas","Unknown","75","75","[c]","[c]"
"In post","2023","White","Home Office","Scotland","AA/AO","185","165","22230","22400"
"In post","2023","White","Home Office","Scotland","EO","440","410","26510","25960"
"In post","2023","White","Home Office","Scotland","G6/G7","40","40","57920","54260"
"In post","2023","White","Home Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","Scotland","SEO/HEO","255","250","34910","32310"
"In post","2023","White","Home Office","South East (England)","AA/AO","225","205","22500","22400"
"In post","2023","White","Home Office","South East (England)","EO","1985","1815","27360","26180"
"In post","2023","White","Home Office","South East (England)","G6/G7","90","90","57200","54370"
"In post","2023","White","Home Office","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","South East (England)","SEO/HEO","745","710","35410","33160"
"In post","2023","White","Home Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","South West (England)","AA/AO","35","30","22400","22400"
"In post","2023","White","Home Office","South West (England)","EO","200","175","27080","26180"
"In post","2023","White","Home Office","South West (England)","G6/G7","35","35","57580","54470"
"In post","2023","White","Home Office","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","South West (England)","SEO/HEO","80","75","35380","33290"
"In post","2023","White","Home Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","Unknown","EO","90","80","28310","26840"
"In post","2023","White","Home Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","White","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","Wales","AA/AO","125","110","22220","22400"
"In post","2023","White","Home Office","Wales","EO","235","225","26410","25980"
"In post","2023","White","Home Office","Wales","G6/G7","55","50","57730","54260"
"In post","2023","White","Home Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","Wales","SEO/HEO","185","180","35260","33100"
"In post","2023","White","Home Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","West Midlands (England)","AA/AO","95","85","22220","22400"
"In post","2023","White","Home Office","West Midlands (England)","EO","255","235","26770","26180"
"In post","2023","White","Home Office","West Midlands (England)","G6/G7","65","60","56650","54260"
"In post","2023","White","Home Office","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","West Midlands (England)","SEO/HEO","225","215","35500","34000"
"In post","2023","White","Home Office","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Home Office","Yorkshire and The Humber","AA/AO","570","495","22200","22400"
"In post","2023","White","Home Office","Yorkshire and The Humber","EO","985","910","26240","25880"
"In post","2023","White","Home Office","Yorkshire and The Humber","G6/G7","255","250","58170","54470"
"In post","2023","White","Home Office","Yorkshire and The Humber","SCS level","10","10","[c]","[c]"
"In post","2023","White","Home Office","Yorkshire and The Humber","SEO/HEO","875","845","35300","32310"
"In post","2023","White","Home Office","Yorkshire and The Humber","Unknown","10","5","[c]","[c]"
"In post","2023","White","Ministry of Defence","East Midlands (England)","AA/AO","685","655","22610","22220"
"In post","2023","White","Ministry of Defence","East Midlands (England)","EO","255","250","28650","27470"
"In post","2023","White","Ministry of Defence","East Midlands (England)","G6/G7","50","45","62580","57210"
"In post","2023","White","Ministry of Defence","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2023","White","Ministry of Defence","East Midlands (England)","SEO/HEO","415","400","38590","36880"
"In post","2023","White","Ministry of Defence","East Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2023","White","Ministry of Defence","East of England","AA/AO","1020","980","23790","22220"
"In post","2023","White","Ministry of Defence","East of England","EO","550","540","29460","27470"
"In post","2023","White","Ministry of Defence","East of England","G6/G7","205","200","61010","59530"
"In post","2023","White","Ministry of Defence","East of England","SCS level","20","20","[c]","[c]"
"In post","2023","White","Ministry of Defence","East of England","SEO/HEO","1135","1105","38440","36920"
"In post","2023","White","Ministry of Defence","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Ministry of Defence","London","AA/AO","415","405","27030","26340"
"In post","2023","White","Ministry of Defence","London","EO","360","350","31970","31300"
"In post","2023","White","Ministry of Defence","London","G6/G7","610","600","63410","61440"
"In post","2023","White","Ministry of Defence","London","SCS level","150","145","93120","83170"
"In post","2023","White","Ministry of Defence","London","SEO/HEO","1145","1120","42990","45540"
"In post","2023","White","Ministry of Defence","North East (England)","AA/AO","130","125","21460","22220"
"In post","2023","White","Ministry of Defence","North East (England)","EO","30","30","28640","27970"
"In post","2023","White","Ministry of Defence","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","White","Ministry of Defence","North East (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2023","White","Ministry of Defence","North West (England)","AA/AO","605","560","22570","22220"
"In post","2023","White","Ministry of Defence","North West (England)","EO","330","310","27680","27470"
"In post","2023","White","Ministry of Defence","North West (England)","G6/G7","75","70","60600","56210"
"In post","2023","White","Ministry of Defence","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","White","Ministry of Defence","North West (England)","SEO/HEO","400","390","37040","34300"
"In post","2023","White","Ministry of Defence","North West (England)","Unknown","150","145","44260","42620"
"In post","2023","White","Ministry of Defence","Northern Ireland","AA/AO","590","570","22130","22130"
"In post","2023","White","Ministry of Defence","Northern Ireland","EO","85","85","29430","28220"
"In post","2023","White","Ministry of Defence","Northern Ireland","G6/G7","20","15","[c]","[c]"
"In post","2023","White","Ministry of Defence","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Ministry of Defence","Northern Ireland","SEO/HEO","90","90","38380","37290"
"In post","2023","White","Ministry of Defence","Overseas","AA/AO","20","20","[c]","[c]"
"In post","2023","White","Ministry of Defence","Overseas","EO","85","85","39020","37310"
"In post","2023","White","Ministry of Defence","Overseas","G6/G7","75","75","83680","82350"
"In post","2023","White","Ministry of Defence","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","White","Ministry of Defence","Overseas","SEO/HEO","230","230","52830","50800"
"In post","2023","White","Ministry of Defence","Overseas","Unknown","20","20","[c]","[c]"
"In post","2023","White","Ministry of Defence","Scotland","AA/AO","1895","1805","25870","22220"
"In post","2023","White","Ministry of Defence","Scotland","EO","500","490","30690","27470"
"In post","2023","White","Ministry of Defence","Scotland","G6/G7","140","130","61670","57010"
"In post","2023","White","Ministry of Defence","Scotland","SCS level","5","5","[c]","[c]"
"In post","2023","White","Ministry of Defence","Scotland","SEO/HEO","785","765","39430","36920"
"In post","2023","White","Ministry of Defence","Scotland","Unknown","105","100","42850","43290"
"In post","2023","White","Ministry of Defence","South East (England)","AA/AO","2170","2080","25490","22220"
"In post","2023","White","Ministry of Defence","South East (England)","EO","1290","1260","29380","27470"
"In post","2023","White","Ministry of Defence","South East (England)","G6/G7","1255","1205","57390","56180"
"In post","2023","White","Ministry of Defence","South East (England)","SCS level","55","50","88650","85000"
"In post","2023","White","Ministry of Defence","South East (England)","SEO/HEO","3175","3080","37860","36300"
"In post","2023","White","Ministry of Defence","South East (England)","Unknown","30","30","[c]","[c]"
"In post","2023","White","Ministry of Defence","South West (England)","AA/AO","2800","2670","23400","22220"
"In post","2023","White","Ministry of Defence","South West (England)","EO","1975","1890","27850","27470"
"In post","2023","White","Ministry of Defence","South West (England)","G6/G7","3615","3490","57460","55500"
"In post","2023","White","Ministry of Defence","South West (England)","SCS level","160","155","98180","91020"
"In post","2023","White","Ministry of Defence","South West (England)","SEO/HEO","8450","8130","37900","38790"
"In post","2023","White","Ministry of Defence","South West (England)","Unknown","1445","1405","43880","41800"
"In post","2023","White","Ministry of Defence","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2023","White","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","White","Ministry of Defence","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2023","White","Ministry of Defence","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2023","White","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Ministry of Defence","Wales","AA/AO","455","440","21800","22210"
"In post","2023","White","Ministry of Defence","Wales","EO","315","300","29070","28710"
"In post","2023","White","Ministry of Defence","Wales","G6/G7","20","20","[c]","[c]"
"In post","2023","White","Ministry of Defence","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Ministry of Defence","Wales","SEO/HEO","230","225","36970","34680"
"In post","2023","White","Ministry of Defence","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Ministry of Defence","West Midlands (England)","AA/AO","745","715","23140","22220"
"In post","2023","White","Ministry of Defence","West Midlands (England)","EO","525","510","28520","27470"
"In post","2023","White","Ministry of Defence","West Midlands (England)","G6/G7","170","165","60630","56180"
"In post","2023","White","Ministry of Defence","West Midlands (England)","SCS level","10","10","[c]","[c]"
"In post","2023","White","Ministry of Defence","West Midlands (England)","SEO/HEO","705","685","37600","35350"
"In post","2023","White","Ministry of Defence","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Ministry of Defence","Yorkshire and The Humber","AA/AO","750","715","24270","22220"
"In post","2023","White","Ministry of Defence","Yorkshire and The Humber","EO","505","490","28950","27470"
"In post","2023","White","Ministry of Defence","Yorkshire and The Humber","G6/G7","55","55","68730","62460"
"In post","2023","White","Ministry of Defence","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Ministry of Defence","Yorkshire and The Humber","SEO/HEO","315","310","37940","34640"
"In post","2023","White","Ministry of Justice","East Midlands (England)","AA/AO","2875","2650","26670","25340"
"In post","2023","White","Ministry of Justice","East Midlands (England)","EO","940","895","29910","28480"
"In post","2023","White","Ministry of Justice","East Midlands (England)","G6/G7","160","160","63060","59590"
"In post","2023","White","Ministry of Justice","East Midlands (England)","SCS level","10","10","[c]","[c]"
"In post","2023","White","Ministry of Justice","East Midlands (England)","SEO/HEO","925","895","39620","38800"
"In post","2023","White","Ministry of Justice","East Midlands (England)","Unknown","1220","1135","30260","29050"
"In post","2023","White","Ministry of Justice","East of England","AA/AO","2910","2685","27490","28880"
"In post","2023","White","Ministry of Justice","East of England","EO","685","660","31540","29790"
"In post","2023","White","Ministry of Justice","East of England","G6/G7","125","125","68730","65260"
"In post","2023","White","Ministry of Justice","East of England","SCS level","20","20","[c]","[c]"
"In post","2023","White","Ministry of Justice","East of England","SEO/HEO","780","750","40640","39720"
"In post","2023","White","Ministry of Justice","East of England","Unknown","1345","1245","30120","29050"
"In post","2023","White","Ministry of Justice","London","AA/AO","1865","1735","29300","27700"
"In post","2023","White","Ministry of Justice","London","EO","980","945","33140","30880"
"In post","2023","White","Ministry of Justice","London","G6/G7","1240","1200","64230","61800"
"In post","2023","White","Ministry of Justice","London","SCS level","155","155","89030","82140"
"In post","2023","White","Ministry of Justice","London","SEO/HEO","2045","1980","42780","43650"
"In post","2023","White","Ministry of Justice","London","Unknown","830","785","37710","34820"
"In post","2023","White","Ministry of Justice","North East (England)","AA/AO","2100","1900","27650","28880"
"In post","2023","White","Ministry of Justice","North East (England)","EO","580","540","30800","28480"
"In post","2023","White","Ministry of Justice","North East (England)","G6/G7","105","100","62560","60050"
"In post","2023","White","Ministry of Justice","North East (England)","SCS level","10","10","[c]","[c]"
"In post","2023","White","Ministry of Justice","North East (England)","SEO/HEO","655","625","39650","38750"
"In post","2023","White","Ministry of Justice","North East (England)","Unknown","1160","1095","30060","29050"
"In post","2023","White","Ministry of Justice","North West (England)","AA/AO","3825","3475","26540","25340"
"In post","2023","White","Ministry of Justice","North West (England)","EO","1165","1090","30250","28480"
"In post","2023","White","Ministry of Justice","North West (England)","G6/G7","255","250","63130","59590"
"In post","2023","White","Ministry of Justice","North West (England)","SCS level","10","10","[c]","[c]"
"In post","2023","White","Ministry of Justice","North West (England)","SEO/HEO","1305","1250","39580","38240"
"In post","2023","White","Ministry of Justice","North West (England)","Unknown","2640","2510","30210","27530"
"In post","2023","White","Ministry of Justice","Scotland","AA/AO","195","175","21600","21780"
"In post","2023","White","Ministry of Justice","Scotland","EO","95","90","26030","25830"
"In post","2023","White","Ministry of Justice","Scotland","G6/G7","40","35","58240","58840"
"In post","2023","White","Ministry of Justice","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","Ministry of Justice","Scotland","SEO/HEO","135","130","33750","31270"
"In post","2023","White","Ministry of Justice","South East (England)","AA/AO","3880","3615","28450","29480"
"In post","2023","White","Ministry of Justice","South East (England)","EO","1115","1055","32290","34170"
"In post","2023","White","Ministry of Justice","South East (England)","G6/G7","165","160","67290","63300"
"In post","2023","White","Ministry of Justice","South East (England)","SCS level","10","10","[c]","[c]"
"In post","2023","White","Ministry of Justice","South East (England)","SEO/HEO","1155","1105","41280","40660"
"In post","2023","White","Ministry of Justice","South East (England)","Unknown","1745","1605","31120","29050"
"In post","2023","White","Ministry of Justice","South West (England)","AA/AO","2200","2005","26840","25340"
"In post","2023","White","Ministry of Justice","South West (England)","EO","600","570","30710","28480"
"In post","2023","White","Ministry of Justice","South West (England)","G6/G7","130","125","63900","60230"
"In post","2023","White","Ministry of Justice","South West (England)","SCS level","10","10","[c]","[c]"
"In post","2023","White","Ministry of Justice","South West (England)","SEO/HEO","705","660","40060","39070"
"In post","2023","White","Ministry of Justice","South West (England)","Unknown","1340","1220","30210","29050"
"In post","2023","White","Ministry of Justice","Unknown","AA/AO","50","50","25660","24070"
"In post","2023","White","Ministry of Justice","Unknown","EO","5","5","[c]","[c]"
"In post","2023","White","Ministry of Justice","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","White","Ministry of Justice","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2023","White","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Ministry of Justice","Wales","AA/AO","1510","1390","25840","24070"
"In post","2023","White","Ministry of Justice","Wales","EO","420","400","29950","28480"
"In post","2023","White","Ministry of Justice","Wales","G6/G7","125","120","60180","59060"
"In post","2023","White","Ministry of Justice","Wales","SCS level","15","15","[c]","[c]"
"In post","2023","White","Ministry of Justice","Wales","SEO/HEO","595","575","38760","38180"
"In post","2023","White","Ministry of Justice","Wales","Unknown","1270","1200","30380","29050"
"In post","2023","White","Ministry of Justice","West Midlands (England)","AA/AO","2955","2715","26110","24270"
"In post","2023","White","Ministry of Justice","West Midlands (England)","EO","980","945","30120","28480"
"In post","2023","White","Ministry of Justice","West Midlands (England)","G6/G7","185","180","63280","59590"
"In post","2023","White","Ministry of Justice","West Midlands (England)","SCS level","15","15","[c]","[c]"
"In post","2023","White","Ministry of Justice","West Midlands (England)","SEO/HEO","1010","975","39280","38180"
"In post","2023","White","Ministry of Justice","West Midlands (England)","Unknown","1335","1235","31060","29050"
"In post","2023","White","Ministry of Justice","Yorkshire and The Humber","AA/AO","3465","3155","27540","28880"
"In post","2023","White","Ministry of Justice","Yorkshire and The Humber","EO","1105","1035","32190","34170"
"In post","2023","White","Ministry of Justice","Yorkshire and The Humber","G6/G7","285","285","61050","59100"
"In post","2023","White","Ministry of Justice","Yorkshire and The Humber","SCS level","10","10","[c]","[c]"
"In post","2023","White","Ministry of Justice","Yorkshire and The Humber","SEO/HEO","1225","1180","39410","38380"
"In post","2023","White","Ministry of Justice","Yorkshire and The Humber","Unknown","1835","1700","30630","29050"
"In post","2023","White","National Crime Agency","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","White","National Crime Agency","East Midlands (England)","EO","65","60","35390","36040"
"In post","2023","White","National Crime Agency","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","White","National Crime Agency","East Midlands (England)","SEO/HEO","70","65","43890","44590"
"In post","2023","White","National Crime Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","White","National Crime Agency","East of England","EO","75","70","35580","36040"
"In post","2023","White","National Crime Agency","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","White","National Crime Agency","East of England","SEO/HEO","50","50","44760","45610"
"In post","2023","White","National Crime Agency","London","AA/AO","30","25","28890","27170"
"In post","2023","White","National Crime Agency","London","EO","365","355","38870","39630"
"In post","2023","White","National Crime Agency","London","G6/G7","155","150","68830","69410"
"In post","2023","White","National Crime Agency","London","SCS level","25","25","[c]","[c]"
"In post","2023","White","National Crime Agency","London","SEO/HEO","500","490","48320","49200"
"In post","2023","White","National Crime Agency","North East (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","White","National Crime Agency","North East (England)","EO","50","50","36500","36040"
"In post","2023","White","National Crime Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","White","National Crime Agency","North East (England)","SEO/HEO","35","35","43820","45610"
"In post","2023","White","National Crime Agency","North West (England)","AA/AO","40","35","24000","22950"
"In post","2023","White","National Crime Agency","North West (England)","EO","560","545","34660","34670"
"In post","2023","White","National Crime Agency","North West (England)","G6/G7","65","65","62580","59440"
"In post","2023","White","National Crime Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","National Crime Agency","North West (England)","SEO/HEO","460","455","43570","44300"
"In post","2023","White","National Crime Agency","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","White","National Crime Agency","Northern Ireland","EO","45","45","35420","36040"
"In post","2023","White","National Crime Agency","Northern Ireland","G6/G7","10","10","[c]","[c]"
"In post","2023","White","National Crime Agency","Northern Ireland","SEO/HEO","55","50","43960","45610"
"In post","2023","White","National Crime Agency","Overseas","EO","5","5","[c]","[c]"
"In post","2023","White","National Crime Agency","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2023","White","National Crime Agency","Overseas","SEO/HEO","85","85","46370","47380"
"In post","2023","White","National Crime Agency","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","White","National Crime Agency","Scotland","EO","30","25","[c]","[c]"
"In post","2023","White","National Crime Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","White","National Crime Agency","Scotland","SEO/HEO","20","20","[c]","[c]"
"In post","2023","White","National Crime Agency","South East (England)","AA/AO","20","15","[c]","[c]"
"In post","2023","White","National Crime Agency","South East (England)","EO","170","165","38070","38310"
"In post","2023","White","National Crime Agency","South East (England)","G6/G7","15","15","[c]","[c]"
"In post","2023","White","National Crime Agency","South East (England)","SEO/HEO","150","145","47480","47380"
"In post","2023","White","National Crime Agency","South West (England)","AA/AO","20","20","[c]","[c]"
"In post","2023","White","National Crime Agency","South West (England)","EO","175","170","34740","35020"
"In post","2023","White","National Crime Agency","South West (England)","G6/G7","25","25","[c]","[c]"
"In post","2023","White","National Crime Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","White","National Crime Agency","South West (England)","SEO/HEO","180","170","43780","45350"
"In post","2023","White","National Crime Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","White","National Crime Agency","Unknown","EO","10","10","[c]","[c]"
"In post","2023","White","National Crime Agency","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2023","White","National Crime Agency","Unknown","SEO/HEO","60","55","47870","47380"
"In post","2023","White","National Crime Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","White","National Crime Agency","Wales","EO","30","30","[c]","[c]"
