"Status","Year","Function_of_post","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Property","Cardiff and Vale of Glamorgan","Unknown","25","25","[c]","[c]"
"In post","2023","Property","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Central Bedfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Property","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Central Hampshire","Heterosexual / straight","110","105","41440","41200"
"In post","2023","Property","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Central Hampshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Property","Central Hampshire","Unknown","25","25","[c]","[c]"
"In post","2023","Property","Central Valleys","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Property","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cheshire East","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Property","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cheshire West and Chester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Property","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Chorley and West Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","City of Edinburgh","Heterosexual / straight","50","50","40010","38470"
"In post","2023","Property","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","City of Edinburgh","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","City of Edinburgh","Unknown","45","45","41390","37370"
"In post","2023","Property","Clackmannanshire and Fife","Heterosexual / straight","70","65","37850","35490"
"In post","2023","Property","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Clackmannanshire and Fife","Undeclared","10","5","[c]","[c]"
"In post","2023","Property","Clackmannanshire and Fife","Unknown","15","15","[c]","[c]"
"In post","2023","Property","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cornwall and Isles of Scilly","Heterosexual / straight","40","40","35020","34140"
"In post","2023","Property","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cornwall and Isles of Scilly","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Cornwall and Isles of Scilly","Unknown","10","5","[c]","[c]"
"In post","2023","Property","Coventry","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Property","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Croydon","Heterosexual / straight","125","120","40420","36030"
"In post","2023","Property","Croydon","LGBO","10","10","[c]","[c]"
"In post","2023","Property","Croydon","Undeclared","25","20","[c]","[c]"
"In post","2023","Property","Croydon","Unknown","85","85","38440","36030"
"In post","2023","Property","Darlington","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Property","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Derry City and Strabane","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Devon CC","Heterosexual / straight","100","100","37290","34440"
"In post","2023","Property","Devon CC","LGBO","5","5","[c]","[c]"
"In post","2023","Property","Devon CC","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","Devon CC","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Dorset","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Property","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Dorset","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Dudley","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Property","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Dumfries and Galloway","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Dumfries and Galloway","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Durham","Heterosexual / straight","225","220","28120","22520"
"In post","2023","Property","Durham","LGBO","10","10","[c]","[c]"
"In post","2023","Property","Durham","Undeclared","15","10","[c]","[c]"
"In post","2023","Property","Durham","Unknown","150","145","25360","22520"
"In post","2023","Property","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Cumbria","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Property","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","20","20","[c]","[c]"
"In post","2023","Property","East Kent","Heterosexual / straight","40","35","36740","34300"
"In post","2023","Property","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Kent","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","East Kent","Unknown","10","10","[c]","[c]"
"In post","2023","Property","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Riding of Yorkshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Property","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Riding of Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2023","Property","East Surrey","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Sussex CC","Heterosexual / straight","35","30","35790","32260"
"In post","2023","Property","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Sussex CC","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","East Sussex CC","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Essex Haven Gateway","Heterosexual / straight","40","35","35250","32620"
"In post","2023","Property","Essex Haven Gateway","LGBO","5","5","[c]","[c]"
"In post","2023","Property","Essex Haven Gateway","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Essex Haven Gateway","Unknown","20","20","[c]","[c]"
"In post","2023","Property","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Falkirk","Unknown","15","15","[c]","[c]"
"In post","2023","Property","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Fermanagh and Omagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Flintshire and Wrexham","Heterosexual / straight","45","40","40400","37680"
"In post","2023","Property","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Flintshire and Wrexham","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","Flintshire and Wrexham","Unknown","5","5","[c]","[c]"
"In post","2023","Property","Glasgow City","Heterosexual / straight","55","55","42640","42290"
"In post","2023","Property","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Glasgow City","Unknown","25","25","[c]","[c]"
"In post","2023","Property","Gloucestershire CC","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Property","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Gloucestershire CC","Unknown","5","5","[c]","[c]"
"In post","2023","Property","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Greater Manchester South West","Heterosexual / straight","110","105","36990","33960"
"In post","2023","Property","Greater Manchester South West","LGBO","10","10","[c]","[c]"
"In post","2023","Property","Greater Manchester South West","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","Greater Manchester South West","Unknown","45","45","33370","27740"
"In post","2023","Property","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hackney and Newham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Property","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hackney and Newham","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Haringey and Islington","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Harrow and Hillingdon","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Property","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hartlepool and Stockton-on-Tees","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Property","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Heart of Essex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Herefordshire, County of","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Property","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Herefordshire, County of","Unknown","5","5","[c]","[c]"
"In post","2023","Property","Hertfordshire CC","Heterosexual / straight","35","35","40830","38180"
"In post","2023","Property","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hertfordshire CC","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Hertfordshire CC","Unknown","5","5","[c]","[c]"
"In post","2023","Property","Hounslow and Richmond upon Thames","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Property","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","5","5","[c]","[c]"
"In post","2023","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","40","40","33000","33910"
"In post","2023","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Isle of Anglesey","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Isle of Wight","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kingston upon Hull, City of","Heterosexual / straight","50","45","34290","31270"
"In post","2023","Property","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kingston upon Hull, City of","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Kingston upon Hull, City of","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Lambeth","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Property","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lambeth","Unknown","5","5","[c]","[c]"
"In post","2023","Property","Lancaster and Wyre","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Property","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Leeds","Heterosexual / straight","260","250","40640","37700"
"In post","2023","Property","Leeds","LGBO","25","25","[c]","[c]"
"In post","2023","Property","Leeds","Undeclared","35","30","40910","34430"
"In post","2023","Property","Leeds","Unknown","65","60","32540","29520"
"In post","2023","Property","Leicester","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Property","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Leicestershire CC and Rutland","Heterosexual / straight","40","35","29330","21690"
"In post","2023","Property","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Leicestershire CC and Rutland","Unknown","35","35","21270","19770"
"In post","2023","Property","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lincolnshire CC","Heterosexual / straight","60","55","31650","30320"
"In post","2023","Property","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lincolnshire CC","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Lisburn and Castlereagh","Heterosexual / straight","40","40","41340","41380"
"In post","2023","Property","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lisburn and Castlereagh","Unknown","5","5","[c]","[c]"
"In post","2023","Property","Liverpool","Heterosexual / straight","45","45","34980","35000"
"In post","2023","Property","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Liverpool","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Luton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Luton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Manchester","Heterosexual / straight","70","70","45060","39860"
"In post","2023","Property","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Manchester","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","Manchester","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Medway","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Property","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Mid Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Mid Lancashire","Heterosexual / straight","60","55","37140","34370"
"In post","2023","Property","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Mid Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Mid Lancashire","Unknown","15","15","[c]","[c]"
"In post","2023","Property","Milton Keynes","Heterosexual / straight","120","120","39660","35250"
"In post","2023","Property","Milton Keynes","LGBO","5","5","[c]","[c]"
"In post","2023","Property","Milton Keynes","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","Milton Keynes","Unknown","30","30","[c]","[c]"
"In post","2023","Property","Monmouthshire and Newport","Heterosexual / straight","45","40","36750","32310"
"In post","2023","Property","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Monmouthshire and Newport","Unknown","15","15","[c]","[c]"
"In post","2023","Property","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Hampshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Property","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Lanarkshire","Unknown","20","20","[c]","[c]"
"In post","2023","Property","North Northamptonshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Yorkshire CC","Heterosexual / straight","115","110","35430","34300"
"In post","2023","Property","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Yorkshire CC","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","North Yorkshire CC","Unknown","10","10","[c]","[c]"
"In post","2023","Property","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","North and West Norfolk","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Property","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North and West Norfolk","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Northumberland","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Property","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Norwich and East Norfolk","Heterosexual / straight","35","30","38200","33020"
"In post","2023","Property","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Norwich and East Norfolk","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","Norwich and East Norfolk","Unknown","5","5","[c]","[c]"
"In post","2023","Property","Nottingham","Heterosexual / straight","185","175","42690","38420"
"In post","2023","Property","Nottingham","LGBO","5","5","[c]","[c]"
"In post","2023","Property","Nottingham","Undeclared","20","20","[c]","[c]"
"In post","2023","Property","Nottingham","Unknown","70","65","32930","27970"
"In post","2023","Property","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","Heterosexual / straight","50","50","47340","44010"
"In post","2023","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Oxfordshire CC","Heterosexual / straight","60","55","36060","34300"
"In post","2023","Property","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Oxfordshire CC","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Oxfordshire CC","Unknown","20","15","[c]","[c]"
"In post","2023","Property","Perth and Kinross, and Stirling","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Property","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Perth and Kinross, and Stirling","Unknown","30","30","[c]","[c]"
"In post","2023","Property","Peterborough","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Property","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Plymouth","Heterosexual / straight","270","255","29360","26020"
"In post","2023","Property","Plymouth","LGBO","25","25","[c]","[c]"
"In post","2023","Property","Plymouth","Undeclared","20","20","[c]","[c]"
"In post","2023","Property","Plymouth","Unknown","145","135","24780","22520"
"In post","2023","Property","Portsmouth","Heterosexual / straight","40","40","36030","34300"
"In post","2023","Property","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Portsmouth","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","Portsmouth","Unknown","5","5","[c]","[c]"
"In post","2023","Property","Powys","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Property","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Redbridge and Waltham Forest","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
