"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Dorset and Somerset","SEO/HEO","HEO","120","110","35030","34370"
"In post","2023","Declared disabled","Dorset and Somerset","SEO/HEO","SEO","65","65","44200","43740"
"In post","2023","Declared disabled","Dorset and Somerset","Unknown","Unknown","85","75","30140","29050"
"In post","2023","Declared disabled","East Anglia","AA/AO","AA","110","100","21810","21380"
"In post","2023","Declared disabled","East Anglia","AA/AO","AO","440","395","25780","22520"
"In post","2023","Declared disabled","East Anglia","EO","EO","470","420","28630","28120"
"In post","2023","Declared disabled","East Anglia","G6/G7","G6","20","15","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","G6/G7","G7","40","35","54000","53260"
"In post","2023","Declared disabled","East Anglia","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","SEO/HEO","HEO","250","240","34540","34170"
"In post","2023","Declared disabled","East Anglia","SEO/HEO","SEO","150","145","43920","41800"
"In post","2023","Declared disabled","East Anglia","Unknown","Unknown","180","165","28920","26840"
"In post","2023","Declared disabled","East Wales","AA/AO","AA","50","45","21380","21380"
"In post","2023","Declared disabled","East Wales","AA/AO","AO","505","445","23290","22520"
"In post","2023","Declared disabled","East Wales","EO","EO","505","465","28090","28120"
"In post","2023","Declared disabled","East Wales","G6/G7","G6","50","50","69310","69580"
"In post","2023","Declared disabled","East Wales","G6/G7","G7","170","165","56520","56450"
"In post","2023","Declared disabled","East Wales","SCS level","SCS level","20","20","[c]","[c]"
"In post","2023","Declared disabled","East Wales","SEO/HEO","HEO","370","350","34340","34370"
"In post","2023","Declared disabled","East Wales","SEO/HEO","SEO","255","240","42160","41700"
"In post","2023","Declared disabled","East Wales","Unknown","Unknown","110","100","31390","30420"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","AA","30","30","22450","23230"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","AO","195","165","24540","22000"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","EO","225","200","28720","28120"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","60","55","34770","34170"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","85","80","30830","29050"
"In post","2023","Declared disabled","Eastern Scotland","AA/AO","AA","115","105","23520","23340"
"In post","2023","Declared disabled","Eastern Scotland","AA/AO","AO","480","435","23680","22520"
"In post","2023","Declared disabled","Eastern Scotland","EO","EO","725","665","30310","29100"
"In post","2023","Declared disabled","Eastern Scotland","G6/G7","G6","75","75","75740","79110"
"In post","2023","Declared disabled","Eastern Scotland","G6/G7","G7","185","175","59300","58850"
"In post","2023","Declared disabled","Eastern Scotland","SCS level","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","SEO/HEO","HEO","400","380","36660","35000"
"In post","2023","Declared disabled","Eastern Scotland","SEO/HEO","SEO","230","220","46070","45350"
"In post","2023","Declared disabled","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","AA/AO","AA","10","10","[c]","[c]"
"In post","2023","Declared disabled","Essex","AA/AO","AO","150","130","25050","25610"
"In post","2023","Declared disabled","Essex","EO","EO","295","270","30450","31280"
"In post","2023","Declared disabled","Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","G6/G7","G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","Essex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","SEO/HEO","HEO","55","50","35770","36780"
"In post","2023","Declared disabled","Essex","SEO/HEO","SEO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Essex","Unknown","Unknown","85","80","28960","29050"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","55","50","21340","21380"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","495","455","23460","22220"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","600","550","27790","28120"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","120","115","69990","69230"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","535","515","53660","52540"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","30","25","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","760","730","32930","32650"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","735","705","41400","41200"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","345","325","36600","33340"
"In post","2023","Declared disabled","Greater Manchester","AA/AO","AA","55","50","22150","22520"
"In post","2023","Declared disabled","Greater Manchester","AA/AO","AO","630","560","22690","21690"
"In post","2023","Declared disabled","Greater Manchester","EO","EO","750","685","27860","28120"
"In post","2023","Declared disabled","Greater Manchester","G6/G7","G6","65","65","69950","69940"
"In post","2023","Declared disabled","Greater Manchester","G6/G7","G7","240","230","55550","56000"
"In post","2023","Declared disabled","Greater Manchester","SCS level","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","SEO/HEO","HEO","425","410","33770","34170"
"In post","2023","Declared disabled","Greater Manchester","SEO/HEO","SEO","300","290","41180","41170"
"In post","2023","Declared disabled","Greater Manchester","Unknown","Unknown","240","225","30800","29050"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AA/AO","AA","125","105","21350","21340"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AA/AO","AO","405","345","23760","22220"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","EO","EO","440","400","28220","28120"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G6/G7","G6","35","35","70960","68960"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G6/G7","G7","225","215","53600","51460"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","HEO","345","330","33590","33990"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","SEO","265","250","41430","40800"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Unknown","Unknown","120","110","29650","29050"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","25","25","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","180","155","24620","21780"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","EO","140","130","28390","28120"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","40","35","33260","32670"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","35","35","43040","40100"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","90","85","30680","29050"
"In post","2023","Declared disabled","Highlands and Islands","AA/AO","AA","10","10","[c]","[c]"
"In post","2023","Declared disabled","Highlands and Islands","AA/AO","AO","55","50","23590","21690"
"In post","2023","Declared disabled","Highlands and Islands","EO","EO","90","80","29470","28120"
"In post","2023","Declared disabled","Highlands and Islands","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Highlands and Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Highlands and Islands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Highlands and Islands","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Highlands and Islands","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inner London - East","AA/AO","AA","25","25","[c]","[c]"
"In post","2023","Declared disabled","Inner London - East","AA/AO","AO","260","240","27500","26400"
"In post","2023","Declared disabled","Inner London - East","EO","EO","555","510","32330","32520"
"In post","2023","Declared disabled","Inner London - East","G6/G7","G6","95","90","72540","73640"
"In post","2023","Declared disabled","Inner London - East","G6/G7","G7","255","245","60220","59970"
"In post","2023","Declared disabled","Inner London - East","SCS level","SCS level","35","35","98030","88420"
"In post","2023","Declared disabled","Inner London - East","SEO/HEO","HEO","350","340","38260","39150"
"In post","2023","Declared disabled","Inner London - East","SEO/HEO","SEO","200","190","46440","45960"
"In post","2023","Declared disabled","Inner London - East","Unknown","Unknown","210","200","37260","34820"
"In post","2023","Declared disabled","Inner London - West","AA/AO","AA","60","55","24410","23000"
"In post","2023","Declared disabled","Inner London - West","AA/AO","AO","390","355","26980","25600"
"In post","2023","Declared disabled","Inner London - West","EO","EO","790","760","30830","30400"
"In post","2023","Declared disabled","Inner London - West","G6/G7","G6","565","545","70400","68940"
"In post","2023","Declared disabled","Inner London - West","G6/G7","G7","1345","1305","57750","55850"
"In post","2023","Declared disabled","Inner London - West","SCS level","SCS level","290","280","92610","82020"
"In post","2023","Declared disabled","Inner London - West","SEO/HEO","HEO","1305","1285","35800","35410"
"In post","2023","Declared disabled","Inner London - West","SEO/HEO","SEO","1000","975","43770","43450"
"In post","2023","Declared disabled","Inner London - West","Unknown","Unknown","35","35","36390","35760"
"In post","2023","Declared disabled","Kent","AA/AO","AA","50","40","22060","23230"
"In post","2023","Declared disabled","Kent","AA/AO","AO","290","265","26400","25610"
"In post","2023","Declared disabled","Kent","EO","EO","415","380","30020","31280"
"In post","2023","Declared disabled","Kent","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Kent","G6/G7","G7","30","25","[c]","[c]"
"In post","2023","Declared disabled","Kent","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Kent","SEO/HEO","HEO","115","110","35370","35020"
"In post","2023","Declared disabled","Kent","SEO/HEO","SEO","75","70","45020","43760"
"In post","2023","Declared disabled","Kent","Unknown","Unknown","120","110","30050","29050"
"In post","2023","Declared disabled","Lancashire","AA/AO","AA","70","60","22360","22520"
"In post","2023","Declared disabled","Lancashire","AA/AO","AO","815","705","22830","21690"
"In post","2023","Declared disabled","Lancashire","EO","EO","775","690","28130","28120"
"In post","2023","Declared disabled","Lancashire","G6/G7","G6","25","20","[c]","[c]"
"In post","2023","Declared disabled","Lancashire","G6/G7","G7","100","90","53610","50160"
"In post","2023","Declared disabled","Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Lancashire","SEO/HEO","HEO","255","235","34670","34170"
"In post","2023","Declared disabled","Lancashire","SEO/HEO","SEO","150","145","40560","38470"
"In post","2023","Declared disabled","Lancashire","Unknown","Unknown","130","120","29830","29050"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","45","40","21080","19930"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","335","290","23070","21780"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","EO","EO","260","235","28050","28120"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","20","15","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","70","65","34710","34170"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","35","35","44190","41870"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","110","100","31660","30810"
"In post","2023","Declared disabled","Lincolnshire","AA/AO","AA","50","45","21880","21380"
"In post","2023","Declared disabled","Lincolnshire","AA/AO","AO","145","130","24890","22220"
"In post","2023","Declared disabled","Lincolnshire","EO","EO","125","110","28330","28120"
"In post","2023","Declared disabled","Lincolnshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","Lincolnshire","G6/G7","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Lincolnshire","SEO/HEO","HEO","60","60","34410","34170"
"In post","2023","Declared disabled","Lincolnshire","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Lincolnshire","Unknown","Unknown","65","60","30640","29050"
"In post","2023","Declared disabled","Merseyside","AA/AO","AA","70","60","20610","19850"
"In post","2023","Declared disabled","Merseyside","AA/AO","AO","850","725","22330","22330"
"In post","2023","Declared disabled","Merseyside","EO","EO","855","755","27630","28120"
"In post","2023","Declared disabled","Merseyside","G6/G7","G6","35","35","70350","69940"
"In post","2023","Declared disabled","Merseyside","G6/G7","G7","150","140","55890","55750"
"In post","2023","Declared disabled","Merseyside","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Merseyside","SEO/HEO","HEO","345","325","34050","34300"
"In post","2023","Declared disabled","Merseyside","SEO/HEO","SEO","215","210","41630","41680"
"In post","2023","Declared disabled","Merseyside","Unknown","Unknown","185","175","30420","26840"
"In post","2023","Declared disabled","North Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North Eastern Scotland","AA/AO","AO","40","40","24540","22200"
"In post","2023","Declared disabled","North Eastern Scotland","EO","EO","55","50","30000","28120"
"In post","2023","Declared disabled","North Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North Eastern Scotland","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","North Eastern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North Eastern Scotland","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","North Eastern Scotland","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","North Yorkshire","AA/AO","AA","20","15","[c]","[c]"
"In post","2023","Declared disabled","North Yorkshire","AA/AO","AO","120","110","23310","22150"
"In post","2023","Declared disabled","North Yorkshire","EO","EO","155","145","27400","27470"
"In post","2023","Declared disabled","North Yorkshire","G6/G7","G6","15","15","[c]","[c]"
"In post","2023","Declared disabled","North Yorkshire","G6/G7","G7","60","60","53540","51290"
"In post","2023","Declared disabled","North Yorkshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","North Yorkshire","SEO/HEO","HEO","120","115","33560","33120"
"In post","2023","Declared disabled","North Yorkshire","SEO/HEO","SEO","55","55","39210","38460"
"In post","2023","Declared disabled","North Yorkshire","Unknown","Unknown","55","50","31170","29050"
"In post","2023","Declared disabled","Northern Ireland","AA/AO","AA","25","25","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","AA/AO","AO","100","90","22590","22520"
"In post","2023","Declared disabled","Northern Ireland","EO","EO","100","95","27940","28010"
"In post","2023","Declared disabled","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","G6/G7","G7","35","30","57120","57970"
"In post","2023","Declared disabled","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","SEO/HEO","HEO","80","75","34690","34740"
"In post","2023","Declared disabled","Northern Ireland","SEO/HEO","SEO","35","35","40990","42140"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","AA/AO","AA","60","50","21720","22520"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","AA/AO","AO","1085","905","22010","21720"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","EO","EO","775","690","27930","28120"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","G6/G7","G6","45","40","68690","69940"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","G6/G7","G7","160","155","54400","54430"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","SEO/HEO","HEO","410","385","34010","34310"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","SEO/HEO","SEO","220","210","40890","41780"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Unknown","Unknown","125","115","30500","29050"
"In post","2023","Declared disabled","Outer London - East and North East","AA/AO","AA","15","15","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","AA/AO","AO","195","175","27020","25610"
"In post","2023","Declared disabled","Outer London - East and North East","EO","EO","285","255","32470","32520"
"In post","2023","Declared disabled","Outer London - East and North East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","SEO/HEO","HEO","60","60","38590","39150"
"In post","2023","Declared disabled","Outer London - East and North East","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Unknown","Unknown","60","60","34870","33050"
"In post","2023","Declared disabled","Outer London - South","AA/AO","AA","25","20","[c]","[c]"
"In post","2023","Declared disabled","Outer London - South","AA/AO","AO","190","175","26390","26400"
"In post","2023","Declared disabled","Outer London - South","EO","EO","375","345","31370","31310"
"In post","2023","Declared disabled","Outer London - South","G6/G7","G6","60","55","74870","75750"
"In post","2023","Declared disabled","Outer London - South","G6/G7","G7","115","115","62730","62100"
"In post","2023","Declared disabled","Outer London - South","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","Outer London - South","SEO/HEO","HEO","235","225","37870","37720"
"In post","2023","Declared disabled","Outer London - South","SEO/HEO","SEO","185","175","45910","45250"
"In post","2023","Declared disabled","Outer London - South","Unknown","Unknown","75","70","34240","33050"
"In post","2023","Declared disabled","Outer London - West and North West","AA/AO","AA","35","30","24180","23500"
"In post","2023","Declared disabled","Outer London - West and North West","AA/AO","AO","170","155","26990","25610"
"In post","2023","Declared disabled","Outer London - West and North West","EO","EO","415","370","31760","32520"
"In post","2023","Declared disabled","Outer London - West and North West","G6/G7","G6","15","10","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","G6/G7","G7","25","25","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","SEO/HEO","HEO","130","125","37260","37180"
"In post","2023","Declared disabled","Outer London - West and North West","SEO/HEO","SEO","55","55","45250","43770"
"In post","2023","Declared disabled","Outer London - West and North West","Unknown","Unknown","75","70","36700","34820"
"In post","2023","Declared disabled","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Overseas","EO","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Overseas","G6/G7","G6","20","20","[c]","[c]"
"In post","2023","Declared disabled","Overseas","G6/G7","G7","40","40","57340","56770"
"In post","2023","Declared disabled","Overseas","SCS level","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Overseas","SEO/HEO","HEO","75","75","37290","35250"
"In post","2023","Declared disabled","Overseas","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Shropshire and Staffordshire","AA/AO","AA","60","55","22520","23230"
"In post","2023","Declared disabled","Shropshire and Staffordshire","AA/AO","AO","325","295","24710","22220"
"In post","2023","Declared disabled","Shropshire and Staffordshire","EO","EO","375","340","28610","28120"
"In post","2023","Declared disabled","Shropshire and Staffordshire","G6/G7","G6","30","25","[c]","[c]"
