"Status","Year","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Crown Prosecution Service","Security","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Commercial","East Wales","25","25","33430","31410"
"In post","2023","Defence Electronics and Components Agency","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Digital, Data and Technology","East Wales","10","10","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Finance","East Wales","5","5","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Human Resources","East Wales","5","5","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Medicine","East Wales","15","15","30500","30060"
"In post","2023","Defence Electronics and Components Agency","Operational Delivery","East Wales","65","60","31110","28710"
"In post","2023","Defence Electronics and Components Agency","Operational Delivery","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Other","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Other","Shropshire and Staffordshire","25","20","27020","27130"
"In post","2023","Defence Electronics and Components Agency","Project Delivery","East Wales","15","15","36670","34680"
"In post","2023","Defence Electronics and Components Agency","Property","East Wales","10","10","30290","27640"
"In post","2023","Defence Electronics and Components Agency","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Science and Engineering","East Wales","230","220","28650","30060"
"In post","2023","Defence Electronics and Components Agency","Science and Engineering","Shropshire and Staffordshire","15","15","22770","25000"
"In post","2023","Defence Equipment and Support","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Commercial","Berkshire, Buckinghamshire and Oxfordshire","10","10","35660","34260"
"In post","2023","Defence Equipment and Support","Commercial","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Commercial","Dorset and Somerset","35","30","38370","35810"
"In post","2023","Defence Equipment and Support","Commercial","East Anglia","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","840","800","42280","42620"
"In post","2023","Defence Equipment and Support","Commercial","Hampshire and Isle of Wight","10","10","41640","42620"
"In post","2023","Defence Equipment and Support","Commercial","Lincolnshire","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","35","30","42330","38890"
"In post","2023","Defence Equipment and Support","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Digital, Data and Technology","Dorset and Somerset","20","20","35560","33990"
"In post","2023","Defence Equipment and Support","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","380","375","39260","35130"
"In post","2023","Defence Equipment and Support","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Digital, Data and Technology","Lincolnshire","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Digital, Data and Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Digital, Data and Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Digital, Data and Technology","West Central Scotland","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","440","425","40550","32550"
"In post","2023","Defence Equipment and Support","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","200","190","40130","38790"
"In post","2023","Defence Equipment and Support","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Operational Delivery","Bedfordshire and Hertfordshire","10","10","35770","31920"
"In post","2023","Defence Equipment and Support","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","25","25","36490","34500"
"In post","2023","Defence Equipment and Support","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Operational Delivery","Cumbria","70","70","24140","21920"
"In post","2023","Defence Equipment and Support","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Operational Delivery","Devon","45","45","26160","23640"
"In post","2023","Defence Equipment and Support","Operational Delivery","Dorset and Somerset","85","80","29080","27200"
"In post","2023","Defence Equipment and Support","Operational Delivery","East Anglia","45","40","34210","31920"
"In post","2023","Defence Equipment and Support","Operational Delivery","East Wales","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Operational Delivery","Eastern Scotland","30","30","29680","28600"
"In post","2023","Defence Equipment and Support","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","1365","1315","38680","38790"
"In post","2023","Defence Equipment and Support","Operational Delivery","Hampshire and Isle of Wight","225","215","26120","23220"
"In post","2023","Defence Equipment and Support","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","95","95","24720","22200"
"In post","2023","Defence Equipment and Support","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Operational Delivery","Lincolnshire","50","50","34700","32080"
"In post","2023","Defence Equipment and Support","Operational Delivery","North Yorkshire","10","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Operational Delivery","Outer London - West and North West","150","145","27670","25450"
"In post","2023","Defence Equipment and Support","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Operational Delivery","Shropshire and Staffordshire","30","30","30520","29950"
"In post","2023","Defence Equipment and Support","Operational Delivery","Southern Scotland","200","195","26820","27790"
"In post","2023","Defence Equipment and Support","Operational Delivery","West Central Scotland","75","75","29240","26730"
"In post","2023","Defence Equipment and Support","Operational Delivery","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Other","Berkshire, Buckinghamshire and Oxfordshire","50","50","37410","35690"
"In post","2023","Defence Equipment and Support","Other","Cumbria","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Other","Devon","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Other","Dorset and Somerset","30","25","37480","33460"
"In post","2023","Defence Equipment and Support","Other","East Anglia","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Other","Eastern Scotland","10","10","29970","31920"
"In post","2023","Defence Equipment and Support","Other","Gloucestershire, Wiltshire and Bath/Bristol area","980","915","37900","33370"
"In post","2023","Defence Equipment and Support","Other","Hampshire and Isle of Wight","25","20","31840","31920"
"In post","2023","Defence Equipment and Support","Other","Herefordshire, Worcestershire and Warwickshire","15","15","30230","31920"
"In post","2023","Defence Equipment and Support","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Other","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Other","Lincolnshire","10","10","[c]","[c]"
"In post","2023","Defence Equipment and Support","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Other","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Other","Shropshire and Staffordshire","15","15","32280","31920"
"In post","2023","Defence Equipment and Support","Other","Southern Scotland","25","20","33410","31920"
"In post","2023","Defence Equipment and Support","Other","West Central Scotland","15","15","31290","31920"
"In post","2023","Defence Equipment and Support","Project Delivery","Bedfordshire and Hertfordshire","15","15","42940","42620"
"In post","2023","Defence Equipment and Support","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Project Delivery","Dorset and Somerset","75","70","40980","39580"
"In post","2023","Defence Equipment and Support","Project Delivery","East Anglia","15","15","38140","36410"
"In post","2023","Defence Equipment and Support","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Project Delivery","Eastern Scotland","20","20","50000","46460"
"In post","2023","Defence Equipment and Support","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","1910","1840","42510","39990"
"In post","2023","Defence Equipment and Support","Project Delivery","Greater Manchester","15","15","41160","40860"
"In post","2023","Defence Equipment and Support","Project Delivery","Hampshire and Isle of Wight","20","20","41450","41270"
"In post","2023","Defence Equipment and Support","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Project Delivery","Lincolnshire","20","20","44470","41970"
"In post","2023","Defence Equipment and Support","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Project Delivery","Overseas","15","15","64040","62700"
"In post","2023","Defence Equipment and Support","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Project Delivery","West Central Scotland","10","10","[c]","[c]"
"In post","2023","Defence Equipment and Support","Science and Engineering","Bedfordshire and Hertfordshire","20","20","38600","35830"
"In post","2023","Defence Equipment and Support","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","20","20","42770","45000"
"In post","2023","Defence Equipment and Support","Science and Engineering","Cornwall and Isles of Scilly","20","20","42380","43400"
"In post","2023","Defence Equipment and Support","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Science and Engineering","Derbyshire and Nottinghamshire","10","10","38840","37020"
"In post","2023","Defence Equipment and Support","Science and Engineering","Devon","20","20","46140","43440"
"In post","2023","Defence Equipment and Support","Science and Engineering","Dorset and Somerset","125","120","41550","43030"
"In post","2023","Defence Equipment and Support","Science and Engineering","East Anglia","80","75","38240","35340"
"In post","2023","Defence Equipment and Support","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Science and Engineering","Eastern Scotland","20","20","41580","39720"
"In post","2023","Defence Equipment and Support","Science and Engineering","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","2080","2035","41760","42620"
"In post","2023","Defence Equipment and Support","Science and Engineering","Greater Manchester","25","25","44390","46200"
"In post","2023","Defence Equipment and Support","Science and Engineering","Hampshire and Isle of Wight","35","35","39930","35780"
"In post","2023","Defence Equipment and Support","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2023","Defence Equipment and Support","Science and Engineering","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Science and Engineering","Inner London - West","15","10","43340","40580"
"In post","2023","Defence Equipment and Support","Science and Engineering","Lancashire","10","10","43820","41040"
"In post","2023","Defence Equipment and Support","Science and Engineering","Lincolnshire","95","95","39280","37700"
"In post","2023","Defence Equipment and Support","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Science and Engineering","North Yorkshire","15","15","40460","33990"
"In post","2023","Defence Equipment and Support","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Science and Engineering","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Science and Engineering","Overseas","20","20","55620","57560"
"In post","2023","Defence Equipment and Support","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Science and Engineering","Southern Scotland","10","10","[c]","[c]"
"In post","2023","Defence Equipment and Support","Science and Engineering","West Central Scotland","70","65","45950","43400"
"In post","2023","Defence Equipment and Support","Science and Engineering","West Midlands","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Security","Gloucestershire, Wiltshire and Bath/Bristol area","65","60","39470","39480"
"In post","2023","Defence Equipment and Support","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","50","45","33650","30650"
"In post","2023","Defence Science and Technology Laboratory","Commercial","Hampshire and Isle of Wight","30","25","30460","30650"
"In post","2023","Defence Science and Technology Laboratory","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","35","30","37650","30650"
"In post","2023","Defence Science and Technology Laboratory","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Corporate Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","46510","49260"
"In post","2023","Defence Science and Technology Laboratory","Finance","Hampshire and Isle of Wight","25","20","37790","38420"
"In post","2023","Defence Science and Technology Laboratory","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","100","95","37300","35600"
"In post","2023","Defence Science and Technology Laboratory","Human Resources","Hampshire and Isle of Wight","20","20","38730","39890"
"In post","2023","Defence Science and Technology Laboratory","Human Resources","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","37590","30650"
"In post","2023","Defence Science and Technology Laboratory","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","25","20","44530","49260"
"In post","2023","Defence Science and Technology Laboratory","Knowledge and Information Management","Hampshire and Isle of Wight","30","30","38940","39890"
"In post","2023","Defence Science and Technology Laboratory","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","305","295","41780","39890"
"In post","2023","Defence Science and Technology Laboratory","Operational Delivery","Hampshire and Isle of Wight","110","100","41920","39890"
"In post","2023","Defence Science and Technology Laboratory","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","43540","42000"
"In post","2023","Defence Science and Technology Laboratory","Operational Research","Hampshire and Isle of Wight","235","230","42150","39890"
"In post","2023","Defence Science and Technology Laboratory","Operational Research","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Other","Gloucestershire, Wiltshire and Bath/Bristol area","325","315","49280","49260"
"In post","2023","Defence Science and Technology Laboratory","Other","Hampshire and Isle of Wight","185","180","46420","49260"
"In post","2023","Defence Science and Technology Laboratory","Other","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Planning","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","320","300","40400","39890"
"In post","2023","Defence Science and Technology Laboratory","Project Delivery","Hampshire and Isle of Wight","135","130","40200","39890"
"In post","2023","Defence Science and Technology Laboratory","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","47250","49260"
"In post","2023","Defence Science and Technology Laboratory","Psychology","Hampshire and Isle of Wight","15","10","47160","49260"
"In post","2023","Defence Science and Technology Laboratory","Science and Engineering","East Anglia","10","10","51570","49260"
"In post","2023","Defence Science and Technology Laboratory","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","1905","1845","41310","39890"
"In post","2023","Defence Science and Technology Laboratory","Science and Engineering","Hampshire and Isle of Wight","855","820","45110","49260"
"In post","2023","Defence Science and Technology Laboratory","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Security","Gloucestershire, Wiltshire and Bath/Bristol area","65","65","40670","39890"
"In post","2023","Defence Science and Technology Laboratory","Security","Hampshire and Isle of Wight","20","20","41510","39890"
"In post","2023","Defence Science and Technology Laboratory","Security","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Inner London - West","100","100","50120","46410"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","East Wales","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Inner London - West","100","95","49710","45940"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","West Midlands","10","10","40350","34410"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Greater Manchester","20","20","35380","34570"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Inner London - West","220","215","48610","42080"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","West Midlands","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Inner London - West","130","125","54270","57710"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","West Midlands","15","15","51690","49720"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","East Wales","25","20","37810","31350"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Inner London - West","100","95","53220","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","West Midlands","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","East Wales","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","Inner London - West","15","15","45580","43110"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","East Wales","25","25","36310","29850"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Eastern Scotland","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Greater Manchester","20","20","36640","32220"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Inner London - West","315","310","51090","48730"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","North Eastern Scotland","95","85","52980","50680"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Outer London - West and North West","25","25","44520","43170"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","West Midlands","70","70","41100","37750"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Research","Inner London - West","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Derbyshire and Nottinghamshire","10","10","47180","50310"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","East Anglia","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","East Wales","110","110","40880","37750"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Eastern Scotland","75","75","42550","37470"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","46660","50680"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Greater Manchester","340","335","43750","37750"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Inner London - West","3775","3690","52640","55120"
