"Status","Year","Disability","Ethnicity","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Black","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Brent","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Bristol, City of","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Bromley","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Camden and City of London","London","25","25","[c]","[c]"
"In post","2023","Undeclared","Black","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Croydon","London","55","55","36330","32520"
"In post","2023","Undeclared","Black","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Derby","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Ealing","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","East Surrey","Outside London","10","5","[c]","[c]"
"In post","2023","Undeclared","Black","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Greater Manchester South West","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Hackney and Newham","London","30","30","36280","33510"
"In post","2023","Undeclared","Black","Haringey and Islington","London","45","40","32130","32520"
"In post","2023","Undeclared","Black","Harrow and Hillingdon","London","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Hertfordshire CC","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Hounslow and Richmond upon Thames","London","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Kensington & Chelsea and Hammersmith & Fulham","London","25","20","[c]","[c]"
"In post","2023","Undeclared","Black","Kent Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Lambeth","London","30","25","[c]","[c]"
"In post","2023","Undeclared","Black","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Leeds","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Leicester","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Lewisham and Southwark","London","15","15","[c]","[c]"
"In post","2023","Undeclared","Black","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Manchester","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Black","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Nottingham","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Redbridge and Waltham Forest","London","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","South Hampshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Staffordshire CC","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Tower Hamlets","London","35","30","37630","35410"
"In post","2023","Undeclared","Black","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Wandsworth","London","35","35","33810","32930"
"In post","2023","Undeclared","Black","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","West Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","West Surrey","Outside London","10","5","[c]","[c]"
"In post","2023","Undeclared","Black","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Westminster","London","135","130","42680","38610"
"In post","2023","Undeclared","Black","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Wolverhampton","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","Worcestershire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Barnet","London","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Mixed","Bexley and Greenwich","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Mixed","Birmingham","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Mixed","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Mixed","Camden and City of London","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Mixed","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","City of Edinburgh","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Croydon","London","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","East Kent","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Mixed","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Greater Manchester South West","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Hackney and Newham","London","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Mixed","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Mixed","Lambeth","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Mixed","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Leeds","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Mixed","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Liverpool","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Nottingham","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Mixed","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
