"Status","Year","Disability","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Operational Delivery","Outside London","45","40","43340","43660"
"In post","2023","Undeclared","Unknown","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Other","Outside London","30","30","[c]","[c]"
"In post","2023","Undeclared","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Policy","London","25","25","[c]","[c]"
"In post","2023","Undeclared","Unknown","Policy","Outside London","80","75","41950","39690"
"In post","2023","Undeclared","Unknown","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Science and Engineering","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","London","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","Outside London","270","255","41200","36330"
"In post","2023","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Digital, Data and Technology","London","30","30","49290","43650"
"In post","2023","Unknown","Analysis","Digital, Data and Technology","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Analysis","Economics","London","345","340","47470","43080"
"In post","2023","Unknown","Analysis","Economics","Outside London","135","135","36420","31560"
"In post","2023","Unknown","Analysis","Finance","London","5","5","[c]","[c]"
"In post","2023","Unknown","Analysis","Finance","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Analysis","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Intelligence Analysis","London","10","10","[c]","[c]"
"In post","2023","Unknown","Analysis","Intelligence Analysis","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Analysis","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Legal","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Operational Delivery","London","60","60","32170","29820"
"In post","2023","Unknown","Analysis","Operational Delivery","Outside London","195","190","34420","31310"
"In post","2023","Unknown","Analysis","Operational Research","London","85","85","45520","43380"
"In post","2023","Unknown","Analysis","Operational Research","Outside London","125","120","36970","34090"
"In post","2023","Unknown","Analysis","Other","London","75","70","51030","43650"
"In post","2023","Unknown","Analysis","Other","Outside London","35","30","40860","37680"
"In post","2023","Unknown","Analysis","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Policy","London","15","15","[c]","[c]"
"In post","2023","Unknown","Analysis","Policy","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Analysis","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Science and Engineering","Outside London","390","380","39970","38720"
"In post","2023","Unknown","Analysis","Social Research","London","125","120","45810","43500"
"In post","2023","Unknown","Analysis","Social Research","Outside London","255","245","39120","39300"
"In post","2023","Unknown","Analysis","Statistics","London","300","295","40350","37320"
"In post","2023","Unknown","Analysis","Statistics","Outside London","330","320","40110","39190"
"In post","2023","Unknown","Analysis","Tax","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Unknown","London","15","15","[c]","[c]"
"In post","2023","Unknown","Analysis","Unknown","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Commercial","Commercial","London","300","295","51650","43650"
"In post","2023","Unknown","Commercial","Commercial","Outside London","1085","1055","40600","37060"
"In post","2023","Unknown","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Operational Delivery","London","10","10","[c]","[c]"
"In post","2023","Unknown","Commercial","Operational Delivery","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Commercial","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Other","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Commercial","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Project Delivery","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Commercial","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Tax","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Unknown","London","15","15","[c]","[c]"
"In post","2023","Unknown","Commercial","Unknown","Outside London","20","15","[c]","[c]"
"In post","2023","Unknown","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Communications","London","615","605","46860","43040"
"In post","2023","Unknown","Communications","Communications","Outside London","355","345","37890","34370"
"In post","2023","Unknown","Communications","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Digital, Data and Technology","London","10","10","[c]","[c]"
"In post","2023","Unknown","Communications","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Knowledge and Information Management","London","10","10","[c]","[c]"
"In post","2023","Unknown","Communications","Operational Delivery","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Communications","Other","London","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Unknown","London","90","90","48610","41950"
"In post","2023","Unknown","Communications","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Counter Fraud","London","270","265","40350","39450"
"In post","2023","Unknown","Counter Fraud","Counter Fraud","Outside London","675","645","32170","28130"
"In post","2023","Unknown","Counter Fraud","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Intelligence Analysis","London","20","15","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Intelligence Analysis","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Legal","London","160","150","38050","39450"
"In post","2023","Unknown","Counter Fraud","Legal","Outside London","325","305","32220","29160"
"In post","2023","Unknown","Counter Fraud","Operational Delivery","London","85","80","35600","32540"
"In post","2023","Unknown","Counter Fraud","Operational Delivery","Outside London","510","475","30990","28130"
"In post","2023","Unknown","Counter Fraud","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Other","London","10","10","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Other","Outside London","30","30","42340","38570"
"In post","2023","Unknown","Counter Fraud","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Tax","London","60","60","40570","39450"
"In post","2023","Unknown","Counter Fraud","Tax","Outside London","275","260","37860","34700"
"In post","2023","Unknown","Counter Fraud","Unknown","London","45","45","36690","32540"
"In post","2023","Unknown","Counter Fraud","Unknown","Outside London","40","35","36110","34700"
"In post","2023","Unknown","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Operational Delivery","London","165","145","28410","26920"
"In post","2023","Unknown","Debt","Operational Delivery","Outside London","1170","1085","23840","22520"
"In post","2023","Unknown","Debt","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Other","Outside London","105","95","22500","21690"
"In post","2023","Unknown","Debt","Tax","London","10","10","[c]","[c]"
"In post","2023","Unknown","Debt","Tax","Outside London","285","270","23380","22520"
"In post","2023","Unknown","Debt","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Unknown","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","London","1200","1185","48120","43500"
"In post","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Outside London","3575","3510","41720","38340"
"In post","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Overseas","10","10","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Finance","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Human Resources","London","10","10","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Human Resources","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Knowledge and Information Management","London","55","55","39510","36180"
"In post","2023","Unknown","Digital, Data & Technology","Knowledge and Information Management","Outside London","100","95","28870","27140"
"In post","2023","Unknown","Digital, Data & Technology","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Operational Delivery","London","15","10","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Operational Delivery","Outside London","95","95","38410","35000"
"In post","2023","Unknown","Digital, Data & Technology","Operational Research","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Other","London","25","25","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Other","Outside London","30","30","34740","29830"
"In post","2023","Unknown","Digital, Data & Technology","Policy","London","5","5","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Project Delivery","London","60","60","37070","36180"
"In post","2023","Unknown","Digital, Data & Technology","Project Delivery","Outside London","35","35","36090","38940"
"In post","2023","Unknown","Digital, Data & Technology","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Science and Engineering","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Statistics","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Tax","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Tax","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Unknown","London","55","55","62640","47210"
"In post","2023","Unknown","Digital, Data & Technology","Unknown","Outside London","225","220","42060","36990"
"In post","2023","Unknown","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Commercial","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Finance","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Corporate Finance","London","30","25","[c]","[c]"
"In post","2023","Unknown","Finance","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Counter Fraud","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Finance","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Finance","London","505","495","48810","43750"
"In post","2023","Unknown","Finance","Finance","Outside London","1205","1155","36920","33830"
"In post","2023","Unknown","Finance","Finance","Overseas","15","15","[c]","[c]"
"In post","2023","Unknown","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Operational Delivery","London","25","25","[c]","[c]"
"In post","2023","Unknown","Finance","Operational Delivery","Outside London","315","275","26510","22520"
"In post","2023","Unknown","Finance","Other","London","5","5","[c]","[c]"
"In post","2023","Unknown","Finance","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Policy","London","5","5","[c]","[c]"
"In post","2023","Unknown","Finance","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Project Delivery","London","10","10","[c]","[c]"
"In post","2023","Unknown","Finance","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Security","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Finance","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Tax","London","10","10","[c]","[c]"
"In post","2023","Unknown","Finance","Tax","Outside London","30","25","[c]","[c]"
"In post","2023","Unknown","Finance","Unknown","London","95","95","51730","45960"
"In post","2023","Unknown","Finance","Unknown","Outside London","75","75","39170","34400"
"In post","2023","Unknown","Grants Management","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Grants Management","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Grants Management","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Grants Management","Operational Delivery","Outside London","580","535","25860","22150"
"In post","2023","Unknown","Grants Management","Policy","London","15","15","[c]","[c]"
"In post","2023","Unknown","Grants Management","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Grants Management","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Grants Management","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Human Resources","London","425","415","44510","40610"
"In post","2023","Unknown","Human Resources","Human Resources","Outside London","1650","1590","34510","31470"
"In post","2023","Unknown","Human Resources","Human Resources","Overseas","195","190","58040","58220"
"In post","2023","Unknown","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Operational Delivery","London","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","Operational Delivery","Outside London","80","75","32870","28240"
"In post","2023","Unknown","Human Resources","Other","London","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","Other","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Human Resources","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Project Delivery","London","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","Project Delivery","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Tax","London","5","5","[c]","[c]"
"In post","2023","Unknown","Human Resources","Tax","Outside London","45","45","36470","34400"
"In post","2023","Unknown","Human Resources","Unknown","London","35","35","48380","40700"
"In post","2023","Unknown","Human Resources","Unknown","Outside London","50","45","37250","34700"
"In post","2023","Unknown","Internal Audit","Internal Audit","London","25","25","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Internal Audit","Outside London","75","75","42630","41730"
"In post","2023","Unknown","Internal Audit","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Finance","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Legal","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2023","Unknown","Legal","Knowledge and Information Management","Outside London","15","10","[c]","[c]"
"In post","2023","Unknown","Legal","Legal","London","645","615","59820","61000"
"In post","2023","Unknown","Legal","Legal","Outside London","890","840","50200","49050"
"In post","2023","Unknown","Legal","Legal","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","Legal","Operational Delivery","London","265","250","29910","28200"
"In post","2023","Unknown","Legal","Operational Delivery","Outside London","555","525","26320","24480"
"In post","2023","Unknown","Legal","Other","London","10","5","[c]","[c]"
"In post","2023","Unknown","Legal","Other","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Legal","Policy","London","20","20","[c]","[c]"
"In post","2023","Unknown","Legal","Policy","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Legal","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Project Delivery","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Legal","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Tax","London","10","10","[c]","[c]"
"In post","2023","Unknown","Legal","Tax","Outside London","55","55","39290","35000"
"In post","2023","Unknown","Legal","Unknown","London","35","30","52300","59180"
"In post","2023","Unknown","Legal","Unknown","Outside London","25","20","[c]","[c]"
"In post","2023","Unknown","No function","Commercial","London","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Commercial","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","No function","Communications","London","40","40","47670","43210"
"In post","2023","Unknown","No function","Communications","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Counter Fraud","London","5","5","[c]","[c]"
"In post","2023","Unknown","No function","Counter Fraud","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","No function","Digital, Data and Technology","London","150","150","56530","59290"
"In post","2023","Unknown","No function","Digital, Data and Technology","Outside London","65","65","50560","52970"
"In post","2023","Unknown","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Economics","London","55","55","49880","44170"
"In post","2023","Unknown","No function","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Finance","London","15","15","[c]","[c]"
"In post","2023","Unknown","No function","Finance","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Geography","Outside London","135","130","31160","29710"
"In post","2023","Unknown","No function","Human Resources","London","15","15","[c]","[c]"
"In post","2023","Unknown","No function","Human Resources","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","No function","Inspector of Education and Training","London","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Inspector of Education and Training","Outside London","50","45","59170","52750"
"In post","2023","Unknown","No function","Intelligence Analysis","London","155","150","38880","37850"
"In post","2023","Unknown","No function","Intelligence Analysis","Outside London","220","220","28850","25880"
"In post","2023","Unknown","No function","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","International Trade","London","500","490","49080","42560"
"In post","2023","Unknown","No function","International Trade","Outside London","225","215","42400","42220"
"In post","2023","Unknown","No function","International Trade","Overseas","170","170","57670","55540"
"In post","2023","Unknown","No function","Knowledge and Information Management","London","75","75","41230","36410"
"In post","2023","Unknown","No function","Knowledge and Information Management","Outside London","45","45","32950","28120"
"In post","2023","Unknown","No function","Legal","London","50","50","45080","43650"
"In post","2023","Unknown","No function","Legal","Outside London","50","50","34980","37680"
"In post","2023","Unknown","No function","Medicine","London","100","90","62160","53180"
"In post","2023","Unknown","No function","Medicine","Outside London","630","545","50680","40590"
"In post","2023","Unknown","No function","Medicine","Overseas","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Operational Delivery","London","5850","5665","34790","31310"
"In post","2023","Unknown","No function","Operational Delivery","Outside London","38485","36045","28040","25880"
"In post","2023","Unknown","No function","Operational Delivery","Overseas","80","80","44980","47380"
"In post","2023","Unknown","No function","Operational Delivery","Unknown","160","145","33690","28780"
"In post","2023","Unknown","No function","Operational Research","London","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Operational Research","Outside London","90","90","25460","22520"
"In post","2023","Unknown","No function","Other","London","355","350","41200","33090"
"In post","2023","Unknown","No function","Other","Outside London","1245","1170","28920","22920"
"In post","2023","Unknown","No function","Other","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","No function","Planning","London","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Planning","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","No function","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Planning Inspectors","Outside London","50","45","55040","48660"
"In post","2023","Unknown","No function","Policy","London","3930","3875","49670","45540"
"In post","2023","Unknown","No function","Policy","Outside London","1410","1375","39480","37470"
"In post","2023","Unknown","No function","Policy","Overseas","610","610","57330","56720"
"In post","2023","Unknown","No function","Policy","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","No function","Project Delivery","London","255","255","46890","43210"
"In post","2023","Unknown","No function","Project Delivery","Outside London","170","170","40130","39000"
"In post","2023","Unknown","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Psychology","London","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Psychology","Outside London","165","150","36230","31310"
"In post","2023","Unknown","No function","Science and Engineering","London","105","105","47220","40880"
"In post","2023","Unknown","No function","Science and Engineering","Outside London","895","880","35420","32500"
"In post","2023","Unknown","No function","Science and Engineering","Overseas","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Security","London","30","30","58210","56110"
"In post","2023","Unknown","No function","Security","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Social Research","London","15","15","[c]","[c]"
"In post","2023","Unknown","No function","Social Research","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Statistics","London","25","25","[c]","[c]"
"In post","2023","Unknown","No function","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Tax","London","435","415","43240","39790"
"In post","2023","Unknown","No function","Tax","Outside London","3000","2860","32780","28130"
