"Status","Year","Disability","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","90","80","33190","28130"
"In post","2023","Declared disabled","Counter Fraud","Devon","Outside London","25","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Dorset and Somerset","Outside London","35","35","30340","28120"
"In post","2023","Declared disabled","Counter Fraud","East Anglia","Outside London","60","50","29990","28120"
"In post","2023","Declared disabled","Counter Fraud","East Wales","Outside London","60","50","33720","29730"
"In post","2023","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","25","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Eastern Scotland","Outside London","50","45","31300","28170"
"In post","2023","Declared disabled","Counter Fraud","Essex","Outside London","35","35","30910","31280"
"In post","2023","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","75","70","33920","28130"
"In post","2023","Declared disabled","Counter Fraud","Greater Manchester","Outside London","140","130","34710","34170"
"In post","2023","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","Outside London","50","45","30080","28120"
"In post","2023","Declared disabled","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Outside London","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Inner London - East","London","145","140","38620","34370"
"In post","2023","Declared disabled","Counter Fraud","Inner London - West","London","40","35","44660","39150"
"In post","2023","Declared disabled","Counter Fraud","Kent","Outside London","80","75","30350","30510"
"In post","2023","Declared disabled","Counter Fraud","Lancashire","Outside London","45","40","31100","28120"
"In post","2023","Declared disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Merseyside","Outside London","110","100","33880","34170"
"In post","2023","Declared disabled","Counter Fraud","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","North Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Northern Ireland","Outside London","55","50","32910","28930"
"In post","2023","Declared disabled","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","135","125","33670","29730"
"In post","2023","Declared disabled","Counter Fraud","Outer London - East and North East","London","75","65","31280","32520"
"In post","2023","Declared disabled","Counter Fraud","Outer London - South","London","95","90","38930","34370"
"In post","2023","Declared disabled","Counter Fraud","Outer London - West and North West","London","30","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Shropshire and Staffordshire","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","South Yorkshire","Outside London","30","25","29340","28120"
"In post","2023","Declared disabled","Counter Fraud","Southern Scotland","Outside London","45","40","25660","21690"
"In post","2023","Declared disabled","Counter Fraud","Surrey, East and West Sussex","Outside London","55","50","31000","29120"
"In post","2023","Declared disabled","Counter Fraud","Tees Valley and Durham","Outside London","60","50","26890","28120"
"In post","2023","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","West Central Scotland","Outside London","95","85","32310","28130"
"In post","2023","Declared disabled","Counter Fraud","West Midlands","Outside London","130","120","30730","28120"
"In post","2023","Declared disabled","Counter Fraud","West Wales and The Valleys","Outside London","80","70","27470","28120"
"In post","2023","Declared disabled","Counter Fraud","West Yorkshire","Outside London","115","100","31360","28130"
"In post","2023","Declared disabled","Debt","Bedfordshire and Hertfordshire","Outside London","20","15","[c]","[c]"
"In post","2023","Declared disabled","Debt","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Derbyshire and Nottinghamshire","Outside London","40","40","25060","22520"
"In post","2023","Declared disabled","Debt","Dorset and Somerset","Outside London","30","25","22740","21690"
"In post","2023","Declared disabled","Debt","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Debt","East Wales","Outside London","45","45","24600","22520"
"In post","2023","Declared disabled","Debt","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Eastern Scotland","Outside London","45","40","24040","22520"
"In post","2023","Declared disabled","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Greater Manchester","Outside London","60","50","24420","21690"
"In post","2023","Declared disabled","Debt","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Herefordshire, Worcestershire and Warwickshire","Outside London","35","30","22280","21690"
"In post","2023","Declared disabled","Debt","Highlands and Islands","Outside London","25","20","[c]","[c]"
"In post","2023","Declared disabled","Debt","Inner London - East","London","35","30","30060","26920"
"In post","2023","Declared disabled","Debt","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Debt","Leicestershire, Rutland and Northamptonshire","Outside London","45","40","23540","21690"
"In post","2023","Declared disabled","Debt","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Merseyside","Outside London","30","25","[c]","[c]"
"In post","2023","Declared disabled","Debt","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Northumberland, and Tyne and Wear","Outside London","105","90","23490","22520"
"In post","2023","Declared disabled","Debt","Outer London - South","London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Debt","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","South Yorkshire","Outside London","30","25","22730","21690"
"In post","2023","Declared disabled","Debt","Southern Scotland","Outside London","20","15","[c]","[c]"
"In post","2023","Declared disabled","Debt","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Debt","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Debt","West Central Scotland","Outside London","65","55","25470","22520"
"In post","2023","Declared disabled","Debt","West Midlands","Outside London","125","110","23480","21690"
"In post","2023","Declared disabled","Debt","West Wales and The Valleys","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Debt","West Yorkshire","Outside London","105","90","24240","22520"
"In post","2023","Declared disabled","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","45","35960","34260"
"In post","2023","Declared disabled","Digital, Data & Technology","Cheshire","Outside London","30","30","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","45","45","38490","35880"
"In post","2023","Declared disabled","Digital, Data & Technology","Devon","Outside London","175","165","36430","37420"
"In post","2023","Declared disabled","Digital, Data & Technology","Dorset and Somerset","Outside London","45","45","38010","33990"
"In post","2023","Declared disabled","Digital, Data & Technology","East Anglia","Outside London","50","50","32660","30640"
"In post","2023","Declared disabled","Digital, Data & Technology","East Wales","Outside London","90","85","40300","37720"
"In post","2023","Declared disabled","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Eastern Scotland","Outside London","30","30","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Essex","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","225","220","39780","37300"
"In post","2023","Declared disabled","Digital, Data & Technology","Greater Manchester","Outside London","170","165","42780","38470"
"In post","2023","Declared disabled","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","90","85","37080","34300"
"In post","2023","Declared disabled","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Inner London - East","London","165","160","49830","54390"
"In post","2023","Declared disabled","Digital, Data & Technology","Inner London - West","London","295","285","48750","43650"
"In post","2023","Declared disabled","Digital, Data & Technology","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Lancashire","Outside London","120","115","40560","36500"
"In post","2023","Declared disabled","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Lincolnshire","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Merseyside","Outside London","75","75","38540","34300"
"In post","2023","Declared disabled","Digital, Data & Technology","North Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","North Yorkshire","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Northumberland, and Tyne and Wear","Outside London","230","220","41160","38470"
"In post","2023","Declared disabled","Digital, Data & Technology","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Outer London - South","London","65","60","51770","46050"
"In post","2023","Declared disabled","Digital, Data & Technology","Outer London - West and North West","London","30","30","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","75","70","42610","41000"
"In post","2023","Declared disabled","Digital, Data & Technology","South Yorkshire","Outside London","80","75","44510","39120"
"In post","2023","Declared disabled","Digital, Data & Technology","Southern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","35","35","39550","40280"
"In post","2023","Declared disabled","Digital, Data & Technology","Tees Valley and Durham","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","West Central Scotland","Outside London","45","45","37280","32580"
"In post","2023","Declared disabled","Digital, Data & Technology","West Midlands","Outside London","70","65","39470","37420"
"In post","2023","Declared disabled","Digital, Data & Technology","West Wales and The Valleys","Outside London","70","65","38530","34010"
"In post","2023","Declared disabled","Digital, Data & Technology","West Yorkshire","Outside London","85","80","40460","35000"
"In post","2023","Declared disabled","Finance","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","40","34140","28090"
"In post","2023","Declared disabled","Finance","Cheshire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Finance","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Derbyshire and Nottinghamshire","Outside London","45","40","36390","35000"
"In post","2023","Declared disabled","Finance","Devon","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","East Anglia","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Finance","East Wales","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Finance","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Eastern Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Finance","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","115","110","40140","35200"
"In post","2023","Declared disabled","Finance","Greater Manchester","Outside London","65","65","37130","34170"
"In post","2023","Declared disabled","Finance","Hampshire and Isle of Wight","Outside London","40","40","36560","34500"
"In post","2023","Declared disabled","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Inner London - East","London","55","50","45670","44570"
"In post","2023","Declared disabled","Finance","Inner London - West","London","175","170","49710","43760"
"In post","2023","Declared disabled","Finance","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Lancashire","Outside London","85","75","35050","34170"
"In post","2023","Declared disabled","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Finance","Merseyside","Outside London","50","45","33580","28120"
"In post","2023","Declared disabled","Finance","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","North Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Finance","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Finance","Northumberland, and Tyne and Wear","Outside London","65","55","38030","34170"
"In post","2023","Declared disabled","Finance","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Outer London - South","London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Finance","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Shropshire and Staffordshire","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Finance","South Yorkshire","Outside London","70","65","37900","36280"
"In post","2023","Declared disabled","Finance","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Finance","Surrey, East and West Sussex","Outside London","35","30","31960","29730"
"In post","2023","Declared disabled","Finance","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
