"Status","Year","Region_ITL2","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","East Anglia","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Anglia","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East Anglia","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2023","East Anglia","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Anglia","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Anglia","SEO/HEO","Female","Heterosexual / straight","1145","1080","37140","34970"
"In post","2023","East Anglia","SEO/HEO","Female","LGBO","40","40","37610","37300"
"In post","2023","East Anglia","SEO/HEO","Female","Undeclared","155","140","38140","35520"
"In post","2023","East Anglia","SEO/HEO","Female","Unknown","210","200","35450","34620"
"In post","2023","East Anglia","SEO/HEO","Male","Heterosexual / straight","1235","1190","38450","37300"
"In post","2023","East Anglia","SEO/HEO","Male","LGBO","55","55","37960","37300"
"In post","2023","East Anglia","SEO/HEO","Male","Undeclared","195","185","38540","35480"
"In post","2023","East Anglia","SEO/HEO","Male","Unknown","210","205","37090","37130"
"In post","2023","East Anglia","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Anglia","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Anglia","Unknown","Female","Heterosexual / straight","530","480","29350","27470"
"In post","2023","East Anglia","Unknown","Female","LGBO","45","40","26070","24570"
"In post","2023","East Anglia","Unknown","Female","Undeclared","40","35","32250","31490"
"In post","2023","East Anglia","Unknown","Female","Unknown","110","95","26510","26840"
"In post","2023","East Anglia","Unknown","Male","Heterosexual / straight","185","175","30330","28490"
"In post","2023","East Anglia","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2023","East Anglia","Unknown","Male","Undeclared","25","20","[c]","[c]"
"In post","2023","East Anglia","Unknown","Male","Unknown","50","45","26040","26070"
"In post","2023","East Anglia","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Anglia","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","AA/AO","Female","Heterosexual / straight","1875","1640","23120","22520"
"In post","2023","East Wales","AA/AO","Female","LGBO","150","145","24230","22520"
"In post","2023","East Wales","AA/AO","Female","Undeclared","210","185","23290","22520"
"In post","2023","East Wales","AA/AO","Female","Unknown","700","580","22630","22520"
"In post","2023","East Wales","AA/AO","Male","Heterosexual / straight","1425","1380","24460","22520"
"In post","2023","East Wales","AA/AO","Male","LGBO","125","120","23450","22520"
"In post","2023","East Wales","AA/AO","Male","Undeclared","195","185","23870","22520"
"In post","2023","East Wales","AA/AO","Male","Unknown","525","495","23920","22520"
"In post","2023","East Wales","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","EO","Female","Heterosexual / straight","1840","1675","27770","28120"
"In post","2023","East Wales","EO","Female","LGBO","120","115","27510","28120"
"In post","2023","East Wales","EO","Female","Undeclared","190","175","28410","28120"
"In post","2023","East Wales","EO","Female","Unknown","520","470","27370","27890"
"In post","2023","East Wales","EO","Male","Heterosexual / straight","1355","1315","28570","28120"
"In post","2023","East Wales","EO","Male","LGBO","130","125","28030","28090"
"In post","2023","East Wales","EO","Male","Undeclared","270","260","29330","28710"
"In post","2023","East Wales","EO","Male","Unknown","470","460","27650","27890"
"In post","2023","East Wales","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","G6/G7","Female","Heterosexual / straight","1175","1110","59510","58790"
"In post","2023","East Wales","G6/G7","Female","LGBO","65","65","56660","55780"
"In post","2023","East Wales","G6/G7","Female","Undeclared","110","105","61320","63900"
"In post","2023","East Wales","G6/G7","Female","Unknown","170","160","57930","56450"
"In post","2023","East Wales","G6/G7","Male","Heterosexual / straight","1080","1055","60280","59480"
"In post","2023","East Wales","G6/G7","Male","LGBO","75","75","59370","57970"
"In post","2023","East Wales","G6/G7","Male","Undeclared","120","115","62430","63900"
"In post","2023","East Wales","G6/G7","Male","Unknown","275","265","59580","60000"
"In post","2023","East Wales","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","SCS level","Female","Heterosexual / straight","95","90","85210","81600"
"In post","2023","East Wales","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","East Wales","SCS level","Female","Unknown","5","5","[c]","[c]"
"In post","2023","East Wales","SCS level","Male","Heterosexual / straight","140","135","90690","82150"
"In post","2023","East Wales","SCS level","Male","LGBO","15","15","[c]","[c]"
"In post","2023","East Wales","SCS level","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","East Wales","SCS level","Male","Unknown","20","20","[c]","[c]"
"In post","2023","East Wales","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","SEO/HEO","Female","Heterosexual / straight","2845","2670","38250","37760"
"In post","2023","East Wales","SEO/HEO","Female","LGBO","190","185","36700","35000"
"In post","2023","East Wales","SEO/HEO","Female","Undeclared","230","215","39940","39690"
"In post","2023","East Wales","SEO/HEO","Female","Unknown","505","485","36250","35000"
"In post","2023","East Wales","SEO/HEO","Male","Heterosexual / straight","2185","2140","38820","38200"
"In post","2023","East Wales","SEO/HEO","Male","LGBO","200","195","37490","37110"
"In post","2023","East Wales","SEO/HEO","Male","Undeclared","345","335","39920","39690"
"In post","2023","East Wales","SEO/HEO","Male","Unknown","605","595","37150","35000"
"In post","2023","East Wales","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","Unknown","Female","Heterosexual / straight","370","345","30950","29050"
"In post","2023","East Wales","Unknown","Female","LGBO","30","30","[c]","[c]"
"In post","2023","East Wales","Unknown","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","East Wales","Unknown","Female","Unknown","90","80","27880","25300"
"In post","2023","East Wales","Unknown","Male","Heterosexual / straight","120","115","31070","29050"
"In post","2023","East Wales","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2023","East Wales","Unknown","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","East Wales","Unknown","Male","Unknown","40","35","28010","29040"
"In post","2023","East Wales","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","Female","Heterosexual / straight","705","600","24440","23230"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","Female","LGBO","65","60","26640","25340"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","Female","Undeclared","80","70","23790","22220"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","Female","Unknown","180","160","24770","23230"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","Male","Heterosexual / straight","765","730","28470","28880"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","Male","LGBO","35","35","26390","23390"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","Male","Undeclared","75","70","27880","28880"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","Male","Unknown","195","180","27540","28880"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","EO","Female","Heterosexual / straight","545","480","28140","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","EO","Female","LGBO","30","25","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","EO","Female","Undeclared","80","70","28470","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","EO","Female","Unknown","130","110","27990","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","EO","Male","Heterosexual / straight","585","555","29360","28090"
"In post","2023","East Yorkshire and Northern Lincolnshire","EO","Male","LGBO","20","20","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","EO","Male","Undeclared","110","105","29890","28080"
"In post","2023","East Yorkshire and Northern Lincolnshire","EO","Male","Unknown","130","125","28660","28080"
"In post","2023","East Yorkshire and Northern Lincolnshire","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","Female","Heterosexual / straight","75","70","56880","54480"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","Female","Unknown","10","10","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","Male","Heterosexual / straight","60","60","61520","59590"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","Male","Unknown","10","10","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","Heterosexual / straight","255","235","36930","34850"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","LGBO","15","15","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","Undeclared","40","35","36670","34850"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","Unknown","35","30","36120","34850"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","Heterosexual / straight","270","255","38590","37090"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","Undeclared","45","45","39020","37020"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","Unknown","30","30","39160","38550"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","Unknown","Female","Heterosexual / straight","295","265","30650","29050"
"In post","2023","East Yorkshire and Northern Lincolnshire","Unknown","Female","LGBO","20","20","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","Unknown","Female","Undeclared","20","15","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","Unknown","Female","Unknown","35","35","26580","24570"
"In post","2023","East Yorkshire and Northern Lincolnshire","Unknown","Male","Heterosexual / straight","80","75","30920","27060"
"In post","2023","East Yorkshire and Northern Lincolnshire","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","AA/AO","Female","Heterosexual / straight","1590","1425","23440","22520"
"In post","2023","Eastern Scotland","AA/AO","Female","LGBO","135","130","23580","23190"
"In post","2023","Eastern Scotland","AA/AO","Female","Undeclared","130","115","23200","22330"
"In post","2023","Eastern Scotland","AA/AO","Female","Unknown","1365","1225","24290","24010"
"In post","2023","Eastern Scotland","AA/AO","Male","Heterosexual / straight","1175","1140","24240","22520"
"In post","2023","Eastern Scotland","AA/AO","Male","LGBO","120","115","23440","22520"
"In post","2023","Eastern Scotland","AA/AO","Male","Undeclared","110","110","23390","22480"
"In post","2023","Eastern Scotland","AA/AO","Male","Unknown","1205","1165","25380","24710"
"In post","2023","Eastern Scotland","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","EO","Female","Heterosexual / straight","1855","1695","29590","28700"
"In post","2023","Eastern Scotland","EO","Female","LGBO","135","130","29620","29100"
"In post","2023","Eastern Scotland","EO","Female","Undeclared","120","105","29440","28120"
"In post","2023","Eastern Scotland","EO","Female","Unknown","995","925","31160","30260"
"In post","2023","Eastern Scotland","EO","Male","Heterosexual / straight","1345","1295","31040","29450"
"In post","2023","Eastern Scotland","EO","Male","LGBO","145","140","29940","29100"
"In post","2023","Eastern Scotland","EO","Male","Undeclared","120","120","29550","28120"
"In post","2023","Eastern Scotland","EO","Male","Unknown","970","925","32970","31970"
"In post","2023","Eastern Scotland","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","G6/G7","Female","Heterosexual / straight","1295","1215","65040","65280"
"In post","2023","Eastern Scotland","G6/G7","Female","LGBO","70","65","61870","58850"
"In post","2023","Eastern Scotland","G6/G7","Female","Undeclared","85","80","65300","65280"
"In post","2023","Eastern Scotland","G6/G7","Female","Unknown","415","390","63110","62270"
"In post","2023","Eastern Scotland","G6/G7","Male","Heterosexual / straight","925","910","65120","65280"
"In post","2023","Eastern Scotland","G6/G7","Male","LGBO","105","105","63850","65280"
"In post","2023","Eastern Scotland","G6/G7","Male","Undeclared","100","95","64500","65280"
"In post","2023","Eastern Scotland","G6/G7","Male","Unknown","355","345","65210","65280"
"In post","2023","Eastern Scotland","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","SCS level","Female","Heterosexual / straight","95","90","89590","85200"
"In post","2023","Eastern Scotland","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Eastern Scotland","SCS level","Female","Unknown","40","35","86820","85200"
"In post","2023","Eastern Scotland","SCS level","Male","Heterosexual / straight","80","80","92890","85200"
"In post","2023","Eastern Scotland","SCS level","Male","LGBO","10","5","[c]","[c]"
"In post","2023","Eastern Scotland","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Eastern Scotland","SCS level","Male","Unknown","45","40","95430","85200"
"In post","2023","Eastern Scotland","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","SEO/HEO","Female","Heterosexual / straight","2230","2110","40360","38470"
"In post","2023","Eastern Scotland","SEO/HEO","Female","LGBO","205","195","39390","38330"
"In post","2023","Eastern Scotland","SEO/HEO","Female","Undeclared","165","155","39210","38250"
"In post","2023","Eastern Scotland","SEO/HEO","Female","Unknown","890","835","40510","39590"
"In post","2023","Eastern Scotland","SEO/HEO","Male","Heterosexual / straight","1825","1780","41240","41200"
"In post","2023","Eastern Scotland","SEO/HEO","Male","LGBO","170","170","39700","38330"
"In post","2023","Eastern Scotland","SEO/HEO","Male","Undeclared","170","160","40680","39590"
"In post","2023","Eastern Scotland","SEO/HEO","Male","Unknown","890","850","41440","41640"
"In post","2023","Eastern Scotland","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","Unknown","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Eastern Scotland","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","Unknown","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Eastern Scotland","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","AA/AO","Female","Heterosexual / straight","490","425","24460","24910"
"In post","2023","Essex","AA/AO","Female","LGBO","35","30","26060","25610"
"In post","2023","Essex","AA/AO","Female","Undeclared","70","60","23920","23690"
"In post","2023","Essex","AA/AO","Female","Unknown","170","150","24360","23690"
"In post","2023","Essex","AA/AO","Male","Heterosexual / straight","320","310","26440","25610"
"In post","2023","Essex","AA/AO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Essex","AA/AO","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Essex","AA/AO","Male","Unknown","130","130","25270","23690"
"In post","2023","Essex","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Essex","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","EO","Female","Heterosexual / straight","735","660","30200","31280"
"In post","2023","Essex","EO","Female","LGBO","45","45","30050","31280"
"In post","2023","Essex","EO","Female","Undeclared","95","85","29910","31280"
"In post","2023","Essex","EO","Female","Unknown","145","130","29860","31280"
"In post","2023","Essex","EO","Male","Heterosexual / straight","515","490","29460","28970"
"In post","2023","Essex","EO","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Essex","EO","Male","Undeclared","85","80","28820","27650"
"In post","2023","Essex","EO","Male","Unknown","135","125","29320","29640"
"In post","2023","Essex","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Essex","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","G6/G7","Female","Heterosexual / straight","110","105","60830","56410"
"In post","2023","Essex","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","G6/G7","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Essex","G6/G7","Female","Unknown","25","25","[c]","[c]"
"In post","2023","Essex","G6/G7","Male","Heterosexual / straight","65","65","62830","59610"
"In post","2023","Essex","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","G6/G7","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Essex","G6/G7","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Essex","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Essex","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Essex","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Essex","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Essex","SCS level","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Essex","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Essex","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Essex","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Essex","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","SEO/HEO","Female","Heterosexual / straight","300","275","37930","37520"
"In post","2023","Essex","SEO/HEO","Female","LGBO","25","20","[c]","[c]"
"In post","2023","Essex","SEO/HEO","Female","Undeclared","35","30","38280","37520"
"In post","2023","Essex","SEO/HEO","Female","Unknown","50","45","37970","37520"
"In post","2023","Essex","SEO/HEO","Male","Heterosexual / straight","255","250","38020","36990"
"In post","2023","Essex","SEO/HEO","Male","LGBO","20","15","[c]","[c]"
"In post","2023","Essex","SEO/HEO","Male","Undeclared","40","40","39140","38730"
"In post","2023","Essex","SEO/HEO","Male","Unknown","35","35","40230","39350"
"In post","2023","Essex","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Essex","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","Unknown","Female","Heterosexual / straight","285","265","29830","26840"
"In post","2023","Essex","Unknown","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Essex","Unknown","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Essex","Unknown","Female","Unknown","70","60","27160","26840"
"In post","2023","Essex","Unknown","Male","Heterosexual / straight","85","80","31300","29050"
"In post","2023","Essex","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Essex","Unknown","Male","Unknown","30","25","[c]","[c]"
"In post","2023","Essex","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Essex","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","Heterosexual / straight","1650","1480","23130","22220"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","LGBO","110","105","24670","23230"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","Undeclared","185","165","23270","22220"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","Unknown","445","400","23000","22220"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","Heterosexual / straight","1345","1310","24840","22500"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","LGBO","95","95","23030","22220"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","Undeclared","155","150","24300","22220"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","Unknown","460","450","23780","22400"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","Heterosexual / straight","1770","1595","27730","27510"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","LGBO","115","110","27810","27470"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","Undeclared","220","195","27770","27970"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","Unknown","390","340","27690","28060"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","Heterosexual / straight","1350","1315","28370","27890"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","LGBO","95","90","28040","28120"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","Undeclared","210","200","28460","28120"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","Unknown","315","300","27690","27650"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","Heterosexual / straight","1835","1735","56650","55110"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","LGBO","100","100","54270","52230"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","Undeclared","195","185","57950","56180"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","Unknown","285","265","56800","55000"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","Heterosexual / straight","2710","2650","58170","56180"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","LGBO","95","95","56640","55110"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","Undeclared","310","300","58700","56650"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","Unknown","550","530","56970","55500"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","Heterosexual / straight","90","90","94150","88290"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","LGBO","5","5","[c]","[c]"
