"Status","Year","Age","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Security","Durham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","East Ayrshire and North Ayrshire mainland","10","10","[c]","[c]"
"In post","2023","40-49","Security","East Cumbria","5","5","[c]","[c]"
"In post","2023","40-49","Security","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","150","150","36460","40880"
"In post","2023","40-49","Security","East Kent","15","15","23790","21800"
"In post","2023","40-49","Security","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","East Riding of Yorkshire","20","20","40040","40880"
"In post","2023","40-49","Security","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2023","40-49","Security","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Fermanagh and Omagh","5","5","[c]","[c]"
"In post","2023","40-49","Security","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Glasgow City","10","10","[c]","[c]"
"In post","2023","40-49","Security","Gloucestershire CC","15","15","39090","40880"
"In post","2023","40-49","Security","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Greater Manchester South West","15","15","35470","32510"
"In post","2023","40-49","Security","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Hackney and Newham","10","10","[c]","[c]"
"In post","2023","40-49","Security","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2023","40-49","Security","Herefordshire, County of","15","15","34620","37590"
"In post","2023","40-49","Security","Hertfordshire CC","10","10","27830","25470"
"In post","2023","40-49","Security","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2023","40-49","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Lambeth","15","15","50700","50980"
"In post","2023","40-49","Security","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Leeds","35","35","43760","38470"
"In post","2023","40-49","Security","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","40-49","Security","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","40-49","Security","Lisburn and Castlereagh","20","20","23380","22130"
"In post","2023","40-49","Security","Liverpool","5","5","[c]","[c]"
"In post","2023","40-49","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Manchester","15","15","44800","38470"
"In post","2023","40-49","Security","Medway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Milton Keynes","60","60","36090","34530"
"In post","2023","40-49","Security","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2023","40-49","Security","Newry, Mourne and Down","20","20","22880","22130"
"In post","2023","40-49","Security","North Hampshire","10","10","28450","25400"
"In post","2023","40-49","Security","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","North Yorkshire CC","55","55","34140","40880"
"In post","2023","40-49","Security","North and West Norfolk","15","15","36730","40880"
"In post","2023","40-49","Security","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Overseas","35","35","37960","36780"
"In post","2023","40-49","Security","Oxfordshire CC","20","20","27930","22220"
"In post","2023","40-49","Security","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Plymouth","70","65","32170","29800"
"In post","2023","40-49","Security","Portsmouth","90","90","35070","40880"
"In post","2023","40-49","Security","Powys","5","5","[c]","[c]"
"In post","2023","40-49","Security","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Sheffield","20","15","36710","31150"
"In post","2023","40-49","Security","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Somerset CC","10","10","24590","23810"
"In post","2023","40-49","Security","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","South Hampshire","20","20","33220","27500"
"In post","2023","40-49","Security","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Staffordshire CC","10","10","[c]","[c]"
"In post","2023","40-49","Security","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Suffolk CC","15","15","31770","25970"
"In post","2023","40-49","Security","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Swansea","45","45","31250","27260"
"In post","2023","40-49","Security","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Telford and Wrekin","30","30","38090","35000"
"In post","2023","40-49","Security","Tower Hamlets","5","5","[c]","[c]"
"In post","2023","40-49","Security","Tyneside","40","40","42840","38470"
"In post","2023","40-49","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Warrington","5","5","[c]","[c]"
"In post","2023","40-49","Security","Warwickshire CC","15","15","22690","21380"
"In post","2023","40-49","Security","West Cumbria","15","15","43130","40880"
"In post","2023","40-49","Security","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Westminster","275","270","52500","46270"
"In post","2023","40-49","Security","Wiltshire","85","85","35690","32060"
"In post","2023","40-49","Security","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","York","30","25","37680","34320"
"In post","2023","40-49","Social Research","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Bristol, City of","10","10","[c]","[c]"
"In post","2023","40-49","Social Research","Cardiff and Vale of Glamorgan","20","20","50930","49370"
"In post","2023","40-49","Social Research","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Croydon","5","5","[c]","[c]"
"In post","2023","40-49","Social Research","Darlington","5","5","[c]","[c]"
"In post","2023","40-49","Social Research","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Hackney and Newham","5","5","[c]","[c]"
"In post","2023","40-49","Social Research","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Leeds","5","5","[c]","[c]"
"In post","2023","40-49","Social Research","Liverpool","5","5","[c]","[c]"
"In post","2023","40-49","Social Research","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Monmouthshire and Newport","55","50","44260","40080"
"In post","2023","40-49","Social Research","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Nottingham","5","5","[c]","[c]"
"In post","2023","40-49","Social Research","Sheffield","10","10","47140","46310"
"In post","2023","40-49","Social Research","South Hampshire","45","40","42240","40180"
"In post","2023","40-49","Social Research","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Tower Hamlets","15","15","62980","62080"
"In post","2023","40-49","Social Research","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Westminster","85","80","58150","58370"
"In post","2023","40-49","Social Research","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","York","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","47650","44200"
"In post","2023","40-49","Statistics","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Bristol, City of","40","35","45340","41050"
"In post","2023","40-49","Statistics","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","40-49","Statistics","Cardiff and Vale of Glamorgan","20","20","49100","45970"
"In post","2023","40-49","Statistics","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Coventry","10","10","49270","52030"
"In post","2023","40-49","Statistics","Croydon","15","10","51460","48460"
"In post","2023","40-49","Statistics","Darlington","10","5","[c]","[c]"
"In post","2023","40-49","Statistics","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Greater Manchester South West","10","10","[c]","[c]"
"In post","2023","40-49","Statistics","Hackney and Newham","25","25","60750","65230"
"In post","2023","40-49","Statistics","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Leeds","10","5","[c]","[c]"
"In post","2023","40-49","Statistics","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Liverpool","10","5","[c]","[c]"
"In post","2023","40-49","Statistics","Luton","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Manchester","10","10","[c]","[c]"
"In post","2023","40-49","Statistics","Medway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Monmouthshire and Newport","65","65","52260","51460"
"In post","2023","40-49","Statistics","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Powys","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Sheffield","45","40","48460","51360"
"In post","2023","40-49","Statistics","South Hampshire","35","35","50390","51460"
"In post","2023","40-49","Statistics","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Tower Hamlets","30","30","59740","61530"
"In post","2023","40-49","Statistics","Tyneside","30","25","50450","53190"
"In post","2023","40-49","Statistics","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Westminster","155","145","57670","56430"
"In post","2023","40-49","Statistics","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Statistics","York","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Tax","Belfast","190","185","39250","35000"
"In post","2023","40-49","Tax","Berkshire","10","10","51490","48880"
"In post","2023","40-49","Tax","Birmingham","260","250","38700","35000"
"In post","2023","40-49","Tax","Bradford","55","50","37380","35000"
"In post","2023","40-49","Tax","Bristol, City of","115","110","44650","42140"
"In post","2023","40-49","Tax","Cardiff and Vale of Glamorgan","350","335","37490","35000"
"In post","2023","40-49","Tax","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Tax","City of Edinburgh","215","205","34830","34700"
"In post","2023","40-49","Tax","Croydon","145","140","46840","39790"
"In post","2023","40-49","Tax","Durham","10","10","25060","22520"
"In post","2023","40-49","Tax","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Tax","Glasgow City","165","160","39410","35000"
"In post","2023","40-49","Tax","Greater Manchester South West","355","345","40030","35000"
"In post","2023","40-49","Tax","Hackney and Newham","235","225","44530","39790"
"In post","2023","40-49","Tax","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Tax","Leeds","235","225","39970","35000"
"In post","2023","40-49","Tax","Liverpool","280","270","39560","35000"
"In post","2023","40-49","Tax","Mid Lancashire","25","25","31830","25210"
"In post","2023","40-49","Tax","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Tax","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Tax","Nottingham","315","300","40800","35000"
"In post","2023","40-49","Tax","Portsmouth","55","50","38770","35000"
"In post","2023","40-49","Tax","Sefton","15","15","41280","39380"
"In post","2023","40-49","Tax","South Lanarkshire","55","50","35580","35000"
"In post","2023","40-49","Tax","Suffolk CC","25","20","42470","35240"
"In post","2023","40-49","Tax","Sunderland","65","65","32980","28130"
"In post","2023","40-49","Tax","Telford and Wrekin","20","20","39820","35070"
"In post","2023","40-49","Tax","Tyneside","395","380","36750","34700"
"In post","2023","40-49","Tax","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Tax","Westminster","20","20","60190","64610"
"In post","2023","40-49","Unknown","Aberdeen City and Aberdeenshire","175","170","40420","38270"
"In post","2023","40-49","Unknown","Angus and Dundee City","385","370","32260","29100"
"In post","2023","40-49","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Belfast","20","20","36210","35000"
"In post","2023","40-49","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Birmingham","100","95","38350","34700"
"In post","2023","40-49","Unknown","Blackpool","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Bristol, City of","75","70","50530","50830"
"In post","2023","40-49","Unknown","Caithness and Sutherland, and Ross and Cromarty","30","30","34330","32080"
"In post","2023","40-49","Unknown","Cambridgeshire CC","15","15","49010","42480"
"In post","2023","40-49","Unknown","Camden and City of London","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Cardiff and Vale of Glamorgan","70","70","41080","35000"
"In post","2023","40-49","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Central Valleys","15","10","35500","28120"
"In post","2023","40-49","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","City of Edinburgh","2010","1915","52850","49860"
"In post","2023","40-49","Unknown","Clackmannanshire and Fife","10","10","35920","30440"
"In post","2023","40-49","Unknown","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Coventry","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Croydon","70","70","50820","44620"
"In post","2023","40-49","Unknown","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Derby","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Devon CC","10","5","[c]","[c]"
"In post","2023","40-49","Unknown","Dumfries and Galloway","60","55","32160","31180"
"In post","2023","40-49","Unknown","Durham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","East Ayrshire and North Ayrshire mainland","50","45","34800","31940"
"In post","2023","40-49","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","East Kent","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","East Lancashire","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","East Lothian and Midlothian","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","East Sussex CC","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Falkirk","20","15","40480","30440"
"In post","2023","40-49","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Glasgow City","1390","1340","44480","41330"
"In post","2023","40-49","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Greater Manchester South West","110","110","40340","35000"
"In post","2023","40-49","Unknown","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Hackney and Newham","105","105","54350","45950"
"In post","2023","40-49","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","15","15","40270","31940"
"In post","2023","40-49","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","95","90","40270","38210"
"In post","2023","40-49","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Kensington & Chelsea and Hammersmith & Fulham","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Leeds","200","190","47450","50830"
"In post","2023","40-49","Unknown","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Liverpool","85","85","40190","35000"
"In post","2023","40-49","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","45","45","31920","31940"
"In post","2023","40-49","Unknown","Manchester","20","20","45660","50690"
"In post","2023","40-49","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Mid Lancashire","15","10","28080","22520"
"In post","2023","40-49","Unknown","Milton Keynes","20","20","30100","28070"
"In post","2023","40-49","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Na h-Eileanan Siar","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","North Hampshire","25","25","66740","81080"
"In post","2023","40-49","Unknown","North Lanarkshire","25","20","30270","29450"
"In post","2023","40-49","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Nottingham","70","70","36520","35000"
"In post","2023","40-49","Unknown","Orkney Islands","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","70","70","76950","70590"
"In post","2023","40-49","Unknown","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Perth and Kinross, and Stirling","80","80","37400","33260"
"In post","2023","40-49","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Scottish Borders","110","100","35590","31940"
"In post","2023","40-49","Unknown","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Sheffield","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","South Ayrshire","20","20","38500","31940"
"In post","2023","40-49","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","South Lanarkshire","30","30","35970","32600"
"In post","2023","40-49","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Southampton","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Sunderland","15","15","27860","27650"
"In post","2023","40-49","Unknown","Swansea","10","10","48380","45030"
"In post","2023","40-49","Unknown","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Telford and Wrekin","75","75","42970","42140"
"In post","2023","40-49","Unknown","Tower Hamlets","115","110","59610","59260"
"In post","2023","40-49","Unknown","Tyneside","140","130","40100","35000"
"In post","2023","40-49","Unknown","Unknown","25","25","52360","51290"
"In post","2023","40-49","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","West Lothian","60","55","45690","41500"
"In post","2023","40-49","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","West Surrey","15","15","52340","54330"
"In post","2023","40-49","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","West Sussex (South West)","25","25","49950","44930"
"In post","2023","40-49","Unknown","Westminster","735","695","61190","58070"
"In post","2023","40-49","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","York","60","60","35070","33020"
"In post","2023","40-49","Veterinarian","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","40-49","Veterinarian","Derby","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Devon CC","15","15","43980","38670"
"In post","2023","40-49","Veterinarian","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Gloucestershire CC","15","15","39140","38200"
"In post","2023","40-49","Veterinarian","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","40-49","Veterinarian","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","40-49","Veterinarian","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Perth and Kinross, and Stirling","5","5","[c]","[c]"
"In post","2023","40-49","Veterinarian","Powys","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Shropshire","5","5","[c]","[c]"
"In post","2023","40-49","Veterinarian","Somerset CC","5","5","[c]","[c]"
"In post","2023","40-49","Veterinarian","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","South West Wales","15","10","45430","45960"
