"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","West Midlands","Unknown","5","5","[c]","[c]"
"In post","2023","Other ethnicity","West Wales and The Valleys","AA/AO","15","10","[c]","[c]"
"In post","2023","Other ethnicity","West Wales and The Valleys","EO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Wales and The Valleys","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Yorkshire","AA/AO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","West Yorkshire","EO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Other ethnicity","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Yorkshire","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Other ethnicity","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bedfordshire and Hertfordshire","AA/AO","55","50","24860","23690"
"In post","2023","Undeclared","Bedfordshire and Hertfordshire","EO","70","65","30810","31280"
"In post","2023","Undeclared","Bedfordshire and Hertfordshire","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","60","60","39590","39670"
"In post","2023","Undeclared","Bedfordshire and Hertfordshire","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","100","90","28820","25610"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","105","95","32120","29730"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","50","45","59300","57850"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","125","120","39200","36990"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Cheshire","AA/AO","35","30","23950","22150"
"In post","2023","Undeclared","Cheshire","EO","60","60","31000","30740"
"In post","2023","Undeclared","Cheshire","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Cheshire","SEO/HEO","40","40","40930","41800"
"In post","2023","Undeclared","Cheshire","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Cornwall and Isles of Scilly","AA/AO","35","30","21760","21690"
"In post","2023","Undeclared","Cornwall and Isles of Scilly","EO","25","20","[c]","[c]"
"In post","2023","Undeclared","Cornwall and Isles of Scilly","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Cornwall and Isles of Scilly","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Cumbria","AA/AO","50","45","22500","22150"
"In post","2023","Undeclared","Cumbria","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cumbria","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Cumbria","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","AA/AO","120","110","22840","21780"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","EO","125","115","28480","28120"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","G6/G7","65","60","61850","57970"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","175","170","37420","35000"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","Unknown","30","25","[c]","[c]"
"In post","2023","Undeclared","Devon","AA/AO","100","90","24000","22150"
"In post","2023","Undeclared","Devon","EO","90","80","29060","28120"
"In post","2023","Undeclared","Devon","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Devon","SEO/HEO","90","85","39170","38140"
"In post","2023","Undeclared","Devon","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Dorset and Somerset","AA/AO","65","60","25370","22220"
"In post","2023","Undeclared","Dorset and Somerset","EO","55","50","28040","28080"
"In post","2023","Undeclared","Dorset and Somerset","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Dorset and Somerset","SEO/HEO","85","85","39030","37350"
"In post","2023","Undeclared","Dorset and Somerset","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","East Anglia","AA/AO","160","150","26270","23190"
"In post","2023","Undeclared","East Anglia","EO","150","135","29010","28120"
"In post","2023","Undeclared","East Anglia","G6/G7","40","40","56740","55110"
"In post","2023","Undeclared","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Anglia","SEO/HEO","170","165","37080","35000"
"In post","2023","Undeclared","East Anglia","Unknown","25","20","[c]","[c]"
"In post","2023","Undeclared","East Wales","AA/AO","120","105","23770","22520"
"In post","2023","Undeclared","East Wales","EO","135","125","28660","28130"
"In post","2023","Undeclared","East Wales","G6/G7","95","90","61470","61980"
"In post","2023","Undeclared","East Wales","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","East Wales","SEO/HEO","220","210","40330","39690"
"In post","2023","Undeclared","East Wales","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","East Yorkshire and Northern Lincolnshire","AA/AO","55","50","25860","22220"
"In post","2023","Undeclared","East Yorkshire and Northern Lincolnshire","EO","60","60","28570","28080"
"In post","2023","Undeclared","East Yorkshire and Northern Lincolnshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","East Yorkshire and Northern Lincolnshire","SEO/HEO","40","35","37510","36100"
"In post","2023","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Eastern Scotland","AA/AO","125","115","24530","22520"
"In post","2023","Undeclared","Eastern Scotland","EO","200","185","32690","32510"
"In post","2023","Undeclared","Eastern Scotland","G6/G7","90","85","65560","65280"
"In post","2023","Undeclared","Eastern Scotland","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Eastern Scotland","SEO/HEO","165","155","41150","40590"
"In post","2023","Undeclared","Essex","AA/AO","55","45","24810","25610"
"In post","2023","Undeclared","Essex","EO","95","85","29280","28480"
"In post","2023","Undeclared","Essex","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Essex","SEO/HEO","50","45","38660","39190"
"In post","2023","Undeclared","Essex","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","130","125","23790","22220"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","EO","185","170","28140","28080"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","365","355","56890","56000"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","675","645","38390","38790"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","100","95","44850","42620"
"In post","2023","Undeclared","Greater Manchester","AA/AO","160","145","22730","21780"
"In post","2023","Undeclared","Greater Manchester","EO","185","165","27890","28120"
"In post","2023","Undeclared","Greater Manchester","G6/G7","110","105","59560","57970"
"In post","2023","Undeclared","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Greater Manchester","SEO/HEO","270","260","37660","35570"
"In post","2023","Undeclared","Greater Manchester","Unknown","30","25","32410","29480"
"In post","2023","Undeclared","Hampshire and Isle of Wight","AA/AO","140","125","24320","22220"
"In post","2023","Undeclared","Hampshire and Isle of Wight","EO","165","150","28940","28120"
"In post","2023","Undeclared","Hampshire and Isle of Wight","G6/G7","160","155","56660","54370"
"In post","2023","Undeclared","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Hampshire and Isle of Wight","SEO/HEO","265","255","38370","37130"
"In post","2023","Undeclared","Hampshire and Isle of Wight","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","AA/AO","50","50","24620","22150"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","EO","35","30","29070","28120"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","G6/G7","10","5","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","35","35","35740","34330"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","AA/AO","25","25","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","AA/AO","105","100","26660","25610"
"In post","2023","Undeclared","Inner London - East","EO","255","235","32710","32520"
"In post","2023","Undeclared","Inner London - East","G6/G7","190","185","66450","65230"
"In post","2023","Undeclared","Inner London - East","SCS level","20","15","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","SEO/HEO","250","240","42290","41820"
"In post","2023","Undeclared","Inner London - East","Unknown","45","45","36770","33050"
"In post","2023","Undeclared","Inner London - West","AA/AO","140","130","26850","25480"
"In post","2023","Undeclared","Inner London - West","EO","285","275","30830","30560"
"In post","2023","Undeclared","Inner London - West","G6/G7","915","890","63560","61310"
"In post","2023","Undeclared","Inner London - West","SCS level","90","90","94040","83950"
"In post","2023","Undeclared","Inner London - West","SEO/HEO","760","745","41130","41060"
"In post","2023","Undeclared","Inner London - West","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Kent","AA/AO","90","85","25600","25610"
"In post","2023","Undeclared","Kent","EO","210","190","29300","27650"
"In post","2023","Undeclared","Kent","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Kent","SEO/HEO","105","100","37310","35200"
"In post","2023","Undeclared","Kent","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Lancashire","AA/AO","165","145","22670","21690"
"In post","2023","Undeclared","Lancashire","EO","150","130","28340","28120"
"In post","2023","Undeclared","Lancashire","G6/G7","55","50","60810","59000"
"In post","2023","Undeclared","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","SEO/HEO","105","100","38330","37680"
"In post","2023","Undeclared","Lancashire","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","AA/AO","100","90","23330","21780"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","EO","90","80","28310","28120"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","G6/G7","10","5","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","SEO/HEO","45","40","37290","34850"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","AA/AO","45","45","24740","22220"
"In post","2023","Undeclared","Lincolnshire","EO","30","25","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","SEO/HEO","30","30","39690","37300"
"In post","2023","Undeclared","Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Merseyside","AA/AO","180","155","22320","22400"
"In post","2023","Undeclared","Merseyside","EO","215","195","27670","28120"
"In post","2023","Undeclared","Merseyside","G6/G7","60","60","59150","57970"
"In post","2023","Undeclared","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merseyside","SEO/HEO","160","150","38270","37020"
"In post","2023","Undeclared","Merseyside","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","AA/AO","15","15","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","AA/AO","50","50","25050","22220"
"In post","2023","Undeclared","North Yorkshire","EO","50","45","28190","27430"
"In post","2023","Undeclared","North Yorkshire","G6/G7","40","35","58380","56180"
"In post","2023","Undeclared","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","SEO/HEO","70","65","36920","36300"
"In post","2023","Undeclared","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AA/AO","30","25","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","SEO/HEO","30","25","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","AA/AO","290","250","22150","22500"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","EO","165","155","27990","28120"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","G6/G7","100","100","59340","57970"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","SEO/HEO","215","205","38060","36990"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","AA/AO","90","80","25900","25610"
"In post","2023","Undeclared","Outer London - East and North East","EO","125","110","32050","32520"
"In post","2023","Undeclared","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","AA/AO","80","75","26100","26400"
"In post","2023","Undeclared","Outer London - South","EO","165","150","31690","31310"
"In post","2023","Undeclared","Outer London - South","G6/G7","100","95","66190","65030"
"In post","2023","Undeclared","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","SEO/HEO","220","215","41240","39790"
"In post","2023","Undeclared","Outer London - South","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","AA/AO","85","75","26650","25610"
"In post","2023","Undeclared","Outer London - West and North West","EO","220","195","31230","31230"
"In post","2023","Undeclared","Outer London - West and North West","G6/G7","50","50","63570","61250"
"In post","2023","Undeclared","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","SEO/HEO","145","130","40290","39150"
"In post","2023","Undeclared","Outer London - West and North West","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6/G7","65","65","62800","60080"
"In post","2023","Undeclared","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO/HEO","70","70","40840","38580"
"In post","2023","Undeclared","Overseas","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Shropshire and Staffordshire","AA/AO","85","75","24960","22330"
"In post","2023","Undeclared","Shropshire and Staffordshire","EO","80","75","28620","28120"
"In post","2023","Undeclared","Shropshire and Staffordshire","G6/G7","30","30","[c]","[c]"
"In post","2023","Undeclared","Shropshire and Staffordshire","SEO/HEO","80","75","38400","36950"
"In post","2023","Undeclared","Shropshire and Staffordshire","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","South Yorkshire","AA/AO","90","80","23650","21780"
"In post","2023","Undeclared","South Yorkshire","EO","95","90","28010","28120"
"In post","2023","Undeclared","South Yorkshire","G6/G7","65","65","55910","54090"
"In post","2023","Undeclared","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Yorkshire","SEO/HEO","135","130","36400","37300"
"In post","2023","Undeclared","South Yorkshire","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Southern Scotland","AA/AO","45","40","23340","22520"
"In post","2023","Undeclared","Southern Scotland","EO","40","40","30220","28120"
"In post","2023","Undeclared","Southern Scotland","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Southern Scotland","SEO/HEO","35","30","38750","35200"
"In post","2023","Undeclared","Surrey, East and West Sussex","AA/AO","95","80","24420","22220"
"In post","2023","Undeclared","Surrey, East and West Sussex","EO","145","120","29130","28120"
"In post","2023","Undeclared","Surrey, East and West Sussex","G6/G7","35","35","60810","58400"
"In post","2023","Undeclared","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Surrey, East and West Sussex","SEO/HEO","125","120","38670","37580"
"In post","2023","Undeclared","Surrey, East and West Sussex","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","Tees Valley and Durham","AA/AO","85","75","23360","21780"
"In post","2023","Undeclared","Tees Valley and Durham","EO","80","75","28140","28120"
"In post","2023","Undeclared","Tees Valley and Durham","G6/G7","25","25","[c]","[c]"
"In post","2023","Undeclared","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Tees Valley and Durham","SEO/HEO","55","55","37520","34970"
"In post","2023","Undeclared","Tees Valley and Durham","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","EO","25","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","West Central Scotland","AA/AO","225","195","24230","22220"
"In post","2023","Undeclared","West Central Scotland","EO","235","215","31170","28130"
"In post","2023","Undeclared","West Central Scotland","G6/G7","60","55","63800","64960"
"In post","2023","Undeclared","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Central Scotland","SEO/HEO","165","150","39200","36990"
"In post","2023","Undeclared","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Midlands","AA/AO","220","190","22040","21780"
"In post","2023","Undeclared","West Midlands","EO","275","245","28090","28120"
"In post","2023","Undeclared","West Midlands","G6/G7","85","85","59530","57970"
"In post","2023","Undeclared","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Midlands","SEO/HEO","185","180","37070","35070"
"In post","2023","Undeclared","West Midlands","Unknown","45","45","29420","29050"
"In post","2023","Undeclared","West Wales and The Valleys","AA/AO","220","200","22440","22500"
"In post","2023","Undeclared","West Wales and The Valleys","EO","175","160","28090","28120"
"In post","2023","Undeclared","West Wales and The Valleys","G6/G7","35","35","64990","63230"
"In post","2023","Undeclared","West Wales and The Valleys","SEO/HEO","175","165","40080","39690"
"In post","2023","Undeclared","West Wales and The Valleys","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","West Yorkshire","AA/AO","145","125","23190","22500"
"In post","2023","Undeclared","West Yorkshire","EO","220","200","28300","28120"
"In post","2023","Undeclared","West Yorkshire","G6/G7","70","70","57560","56870"
"In post","2023","Undeclared","West Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","West Yorkshire","SEO/HEO","185","175","37380","35330"
"In post","2023","Undeclared","West Yorkshire","Unknown","20","15","[c]","[c]"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","AA/AO","145","135","26920","25480"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","EO","160","150","29150","28120"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","G6/G7","40","35","63330","63380"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","SEO/HEO","80","75","40100","39000"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Unknown","80","75","27770","26840"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","435","420","27760","25700"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","205","195","31160","28480"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","65","60","60980","58180"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","255","235","39400","38370"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","125","115","26810","24570"
"In post","2023","Unknown","Cheshire","AA/AO","220","215","26800","28880"
"In post","2023","Unknown","Cheshire","EO","85","75","31960","32540"
"In post","2023","Unknown","Cheshire","G6/G7","30","30","56800","54870"
"In post","2023","Unknown","Cheshire","SEO/HEO","80","80","40090","40440"
"In post","2023","Unknown","Cheshire","Unknown","40","30","25950","24110"
"In post","2023","Unknown","Cornwall and Isles of Scilly","AA/AO","70","65","21800","21690"
"In post","2023","Unknown","Cornwall and Isles of Scilly","EO","30","30","28000","28120"
"In post","2023","Unknown","Cornwall and Isles of Scilly","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","SEO/HEO","20","15","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Unknown","25","20","[c]","[c]"
"In post","2023","Unknown","Cumbria","AA/AO","190","170","23780","22150"
"In post","2023","Unknown","Cumbria","EO","60","55","27230","26390"
"In post","2023","Unknown","Cumbria","G6/G7","15","15","[c]","[c]"
"In post","2023","Unknown","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cumbria","SEO/HEO","45","45","35400","37300"
"In post","2023","Unknown","Cumbria","Unknown","45","40","32740","29050"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","AA/AO","855","795","24160","22520"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","EO","515","490","28000","28080"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","G6/G7","125","120","57720","56870"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","SEO/HEO","495","475","36680","35000"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Unknown","140","125","28640","26840"
"In post","2023","Unknown","Devon","AA/AO","540","505","24120","22520"
"In post","2023","Unknown","Devon","EO","225","205","28110","28080"
"In post","2023","Unknown","Devon","G6/G7","90","85","53640","53040"
"In post","2023","Unknown","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon","SEO/HEO","265","255","37780","38170"
"In post","2023","Unknown","Devon","Unknown","85","75","28700","23640"
"In post","2023","Unknown","Dorset and Somerset","AA/AO","240","225","24470","23230"
"In post","2023","Unknown","Dorset and Somerset","EO","160","150","28270","27610"
"In post","2023","Unknown","Dorset and Somerset","G6/G7","40","40","62260","56180"
"In post","2023","Unknown","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","SEO/HEO","165","155","38700","34850"
"In post","2023","Unknown","Dorset and Somerset","Unknown","50","45","26810","24570"
"In post","2023","Unknown","East Anglia","AA/AO","590","550","25130","22520"
"In post","2023","Unknown","East Anglia","EO","255","240","28190","27890"
"In post","2023","Unknown","East Anglia","G6/G7","65","60","59940","57340"
"In post","2023","Unknown","East Anglia","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","East Anglia","SEO/HEO","215","205","38440","37130"
"In post","2023","Unknown","East Anglia","Unknown","160","140","26340","26840"
"In post","2023","Unknown","East Wales","AA/AO","925","850","23310","22520"
"In post","2023","Unknown","East Wales","EO","770","735","27340","27810"
"In post","2023","Unknown","East Wales","G6/G7","285","275","58820","57970"
"In post","2023","Unknown","East Wales","SCS level","15","15","[c]","[c]"
"In post","2023","Unknown","East Wales","SEO/HEO","830","810","36760","35000"
"In post","2023","Unknown","East Wales","Unknown","125","115","28090","26500"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","AA/AO","240","230","26080","24070"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","EO","145","140","27750","27470"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","G6/G7","15","15","[c]","[c]"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","SEO/HEO","40","35","35530","34850"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","40","40","27440","24570"
"In post","2023","Unknown","Eastern Scotland","AA/AO","2020","1895","24620","24710"
"In post","2023","Unknown","Eastern Scotland","EO","1565","1485","32070","31290"
"In post","2023","Unknown","Eastern Scotland","G6/G7","560","545","62670","59090"
"In post","2023","Unknown","Eastern Scotland","SCS level","50","50","92590","85200"
"In post","2023","Unknown","Eastern Scotland","SEO/HEO","1335","1280","40430","40400"
"In post","2023","Unknown","Essex","AA/AO","215","205","24800","23230"
"In post","2023","Unknown","Essex","EO","165","150","28680","27260"
"In post","2023","Unknown","Essex","G6/G7","20","15","[c]","[c]"
"In post","2023","Unknown","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex","SEO/HEO","55","50","37760","37520"
"In post","2023","Unknown","Essex","Unknown","95","85","27250","26840"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","695","665","23410","22220"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","470","445","27570","27190"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","445","425","58060","56000"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","30","30","[c]","[c]"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","995","965","36530","35000"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","250","235","33960","29050"
"In post","2023","Unknown","Greater Manchester","AA/AO","870","820","23470","22520"
"In post","2023","Unknown","Greater Manchester","EO","970","935","27350","27890"
"In post","2023","Unknown","Greater Manchester","G6/G7","310","300","58260","56870"
"In post","2023","Unknown","Greater Manchester","SCS level","15","10","[c]","[c]"
"In post","2023","Unknown","Greater Manchester","SEO/HEO","945","930","36370","35000"
"In post","2023","Unknown","Greater Manchester","Unknown","245","225","27500","25300"
"In post","2023","Unknown","Hampshire and Isle of Wight","AA/AO","710","610","23510","22520"
"In post","2023","Unknown","Hampshire and Isle of Wight","EO","365","355","28160","27140"
"In post","2023","Unknown","Hampshire and Isle of Wight","G6/G7","160","155","59990","56180"
"In post","2023","Unknown","Hampshire and Isle of Wight","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Hampshire and Isle of Wight","SEO/HEO","455","445","35880","35000"
"In post","2023","Unknown","Hampshire and Isle of Wight","Unknown","70","60","29090","26840"
