"Status","Year","Organisation","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Tyneside","SEO","75","75","37810","37300"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","EO","15","15","25750","25920"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","G6","20","20","60450","59340"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","G7","55","50","49950","49400"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","HEO","35","35","30670","30320"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","SEO","40","40","37670","37300"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Cumbria","EO","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Cumbria","G7","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Cumbria","HEO","15","15","30430","30320"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Cumbria","SEO","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Lothian","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","EO","10","10","28940","29080"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","G6","20","20","65060","64110"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","G7","25","25","55170","54600"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","HEO","15","15","34060","33830"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","SEO","20","20","41080","40260"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (North East)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","G7","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","HEO","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","SEO","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","AO","50","50","25350","25340"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","EO","230","220","28930","29080"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","G6","250","240","65330","64740"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","G7","700","675","55050","54330"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","HEO","560","550","33930","33830"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","SCS level","125","125","85260","78260"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","SEO","620","600","40840","40260"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wiltshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wiltshire","G7","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wirral","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire CC","EO","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire CC","G6","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire CC","G7","30","30","50440","49400"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire CC","HEO","25","25","30760","30510"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire CC","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire CC","SEO","30","30","38330","37300"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","York","AO","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","York","EO","35","35","25780","25920"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","York","G6","50","45","60560","59340"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","York","G7","150","145","49860","49400"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","York","HEO","115","110","30630","30320"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","York","SCS level","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","York","SEO","145","140","37790","37300"
"In post","2023","Department for International Trade","Belfast","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Belfast","G7","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Belfast","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Belfast","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Berkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Berkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Berkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Birmingham","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Birmingham","EO","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Birmingham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Birmingham","G7","20","20","50970","52130"
"In post","2023","Department for International Trade","Birmingham","HEO","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Birmingham","SEO","40","40","38730","38510"
"In post","2023","Department for International Trade","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Bristol, City of","G7","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Bristol, City of","HEO","15","10","31930","31910"
"In post","2023","Department for International Trade","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Bristol, City of","SEO","25","25","42020","42480"
"In post","2023","Department for International Trade","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Cambridgeshire CC","G7","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Cambridgeshire CC","SEO","20","20","45090","45190"
"In post","2023","Department for International Trade","Cardiff and Vale of Glamorgan","G6","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Cardiff and Vale of Glamorgan","G7","20","20","55270","52200"
"In post","2023","Department for International Trade","Cardiff and Vale of Glamorgan","HEO","15","15","31150","31440"
"In post","2023","Department for International Trade","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Cardiff and Vale of Glamorgan","SEO","10","10","[c]","[c]"
"In post","2023","Department for International Trade","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","City of Edinburgh","G7","15","15","53700","52140"
"In post","2023","Department for International Trade","City of Edinburgh","HEO","5","5","[c]","[c]"
"In post","2023","Department for International Trade","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","City of Edinburgh","SEO","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Darlington","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Darlington","EO","30","30","25760","25660"
"In post","2023","Department for International Trade","Darlington","G6","15","15","65900","62560"
"In post","2023","Department for International Trade","Darlington","G7","35","35","51880","52000"
"In post","2023","Department for International Trade","Darlington","HEO","55","55","31720","31440"
"In post","2023","Department for International Trade","Darlington","SCS level","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Darlington","SEO","50","50","38720","38050"
"In post","2023","Department for International Trade","Glasgow City","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Glasgow City","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Glasgow City","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hartlepool and Stockton-on-Tees","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hartlepool and Stockton-on-Tees","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Leeds","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Leeds","G7","10","10","52990","53200"
"In post","2023","Department for International Trade","Leeds","HEO","10","10","32680","33040"
"In post","2023","Department for International Trade","Leeds","SEO","30","25","42720","43540"
"In post","2023","Department for International Trade","Manchester","EO","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Manchester","G7","20","20","51970","52130"
"In post","2023","Department for International Trade","Manchester","HEO","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Manchester","SEO","35","35","39070","39400"
"In post","2023","Department for International Trade","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Nottingham","G7","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Nottingham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Nottingham","SEO","30","25","46170","45700"
"In post","2023","Department for International Trade","Overseas","G6","30","30","64990","65100"
"In post","2023","Department for International Trade","Overseas","G7","65","65","55340","55220"
"In post","2023","Department for International Trade","Overseas","HEO","15","15","35930","35460"
"In post","2023","Department for International Trade","Overseas","SCS level","30","30","85980","77940"
"In post","2023","Department for International Trade","Overseas","SEO","30","30","40910","40580"
"In post","2023","Department for International Trade","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South Hampshire","SEO","15","15","42400","42930"
"In post","2023","Department for International Trade","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Tyneside","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Tyneside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","West Surrey","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","West Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","West Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Westminster","AO","20","20","28660","28660"
"In post","2023","Department for International Trade","Westminster","EO","230","230","29910","29280"
"In post","2023","Department for International Trade","Westminster","G6","275","270","68160","66000"
"In post","2023","Department for International Trade","Westminster","G7","795","780","56870","55500"
"In post","2023","Department for International Trade","Westminster","HEO","565","560","35600","35010"
"In post","2023","Department for International Trade","Westminster","SCS level","145","140","89020","78760"
"In post","2023","Department for International Trade","Westminster","SEO","660","655","42530","41550"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Belfast","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Belfast","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Belfast","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Belfast","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Birmingham","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Birmingham","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Birmingham","G6","10","10","61670","58960"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Birmingham","G7","30","30","50950","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Birmingham","HEO","25","25","31900","31290"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Birmingham","SEO","30","30","38420","37540"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Bristol, City of","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Bristol, City of","G6","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Bristol, City of","G7","40","40","50600","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Bristol, City of","HEO","15","15","31640","31290"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Bristol, City of","SEO","15","15","37740","37540"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cambridgeshire CC","G7","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cambridgeshire CC","HEO","15","15","32920","31970"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cambridgeshire CC","SEO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cardiff and Vale of Glamorgan","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cardiff and Vale of Glamorgan","G7","10","10","52920","52200"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cardiff and Vale of Glamorgan","HEO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cardiff and Vale of Glamorgan","SEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire West and Chester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","City of Edinburgh","G7","15","15","50760","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","City of Edinburgh","HEO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","City of Edinburgh","SEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","SEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Darlington","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Darlington","G7","15","15","51030","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Darlington","HEO","15","15","31300","31420"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Darlington","SEO","10","10","38850","37700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon CC","G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon CC","HEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon CC","SEO","10","10","39910","38560"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Dorset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Riding of Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Sussex CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Sussex CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Sussex CC","HEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Sussex CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Glasgow City","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Hertfordshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Hertfordshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Hertfordshire CC","EO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Hertfordshire CC","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Hertfordshire CC","G7","15","15","56180","54630"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Hertfordshire CC","HEO","15","10","36230","36880"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Hertfordshire CC","SEO","10","10","43500","42560"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Leeds","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Leeds","G7","25","25","50940","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Leeds","HEO","25","25","32550","31630"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Leeds","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Leeds","SEO","20","20","38570","37540"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Manchester","G7","35","35","50770","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Manchester","HEO","20","20","31120","31290"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Manchester","SEO","25","20","38630","37540"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Norwich and East Norfolk","AO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Nottingham","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Nottingham","G6","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Nottingham","G7","10","10","50790","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Nottingham","HEO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Nottingham","SEO","20","15","38230","37540"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Plymouth","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Plymouth","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Plymouth","HEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Plymouth","SEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Sheffield","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Sheffield","G7","15","15","51420","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Sheffield","HEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Sheffield","SCS level","[c]","[c]","[c]","[c]"
