"Status","Year","Disability","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Lincolnshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Lincolnshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Lincolnshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","East Anglia","AA/AO","75","[c]","23120","22220"
"Leaver CS","2023","Declared disabled","East of England","East Anglia","EO","45","[c]","27560","27570"
"Leaver CS","2023","Declared disabled","East of England","East Anglia","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","East Anglia","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","East Anglia","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Essex","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Essex","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Essex","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Essex","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Inner London - East","AA/AO","50","[c]","24200","23930"
"Leaver CS","2023","Declared disabled","London","Inner London - East","EO","50","[c]","31000","31060"
"Leaver CS","2023","Declared disabled","London","Inner London - East","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Inner London - East","SEO/HEO","40","[c]","40130","40600"
"Leaver CS","2023","Declared disabled","London","Inner London - East","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Inner London - West","AA/AO","45","[c]","24520","24980"
"Leaver CS","2023","Declared disabled","London","Inner London - West","EO","90","[c]","30080","30070"
"Leaver CS","2023","Declared disabled","London","Inner London - West","G6/G7","140","[c]","61400","60000"
"Leaver CS","2023","Declared disabled","London","Inner London - West","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Inner London - West","SEO/HEO","145","[c]","38600","38270"
"Leaver CS","2023","Declared disabled","London","Inner London - West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - East and North East","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - East and North East","EO","35","[c]","31540","32200"
"Leaver CS","2023","Declared disabled","London","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - East and North East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - South","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - South","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - South","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - South","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - West and North West","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - West and North West","EO","35","[c]","30870","31060"
"Leaver CS","2023","Declared disabled","London","Outer London - West and North West","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - West and North West","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Outer London - West and North West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","AA/AO","105","[c]","21410","21690"
"Leaver CS","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","EO","45","[c]","27200","27650"
"Leaver CS","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Tees Valley and Durham","AA/AO","50","[c]","21730","21690"
"Leaver CS","2023","Declared disabled","North East (England)","Tees Valley and Durham","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Tees Valley and Durham","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Tees Valley and Durham","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Cheshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Cheshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Cheshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Cheshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Cumbria","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Cumbria","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Greater Manchester","AA/AO","110","[c]","21270","21500"
"Leaver CS","2023","Declared disabled","North West (England)","Greater Manchester","EO","55","[c]","27330","27570"
"Leaver CS","2023","Declared disabled","North West (England)","Greater Manchester","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Greater Manchester","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Greater Manchester","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Lancashire","AA/AO","80","[c]","21510","21690"
"Leaver CS","2023","Declared disabled","North West (England)","Lancashire","EO","35","[c]","27470","28120"
"Leaver CS","2023","Declared disabled","North West (England)","Lancashire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Lancashire","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Merseyside","AA/AO","100","[c]","21780","21780"
"Leaver CS","2023","Declared disabled","North West (England)","Merseyside","EO","45","[c]","27380","28120"
"Leaver CS","2023","Declared disabled","North West (England)","Merseyside","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Merseyside","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Merseyside","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Northern Ireland","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Eastern Scotland","AA/AO","70","[c]","23400","21690"
"Leaver CS","2023","Declared disabled","Scotland","Eastern Scotland","EO","55","[c]","30880","28120"
"Leaver CS","2023","Declared disabled","Scotland","Eastern Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Eastern Scotland","SEO/HEO","35","[c]","40960","38330"
"Leaver CS","2023","Declared disabled","Scotland","Highlands and Islands","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Highlands and Islands","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","North Eastern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Southern Scotland","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Southern Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","West Central Scotland","AA/AO","80","[c]","22840","21690"
"Leaver CS","2023","Declared disabled","Scotland","West Central Scotland","EO","40","[c]","29950","28120"
"Leaver CS","2023","Declared disabled","Scotland","West Central Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","West Central Scotland","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","40","[c]","28060","28120"
"Leaver CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","AA/AO","85","[c]","22360","21260"
"Leaver CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","EO","50","[c]","28310","27740"
"Leaver CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","SEO/HEO","45","[c]","35960","34300"
"Leaver CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Kent","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Kent","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Kent","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Kent","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","EO","50","[c]","28450","28120"
"Leaver CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Cornwall and Isles of Scilly","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Cornwall and Isles of Scilly","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Devon","AA/AO","60","[c]","21780","21690"
"Leaver CS","2023","Declared disabled","South West (England)","Devon","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Devon","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Dorset and Somerset","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Dorset and Somerset","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Dorset and Somerset","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Dorset and Somerset","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","75","[c]","22270","21690"
"Leaver CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","70","[c]","28490","27570"
"Leaver CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","90","[c]","38190","38790"
"Leaver CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","East Wales","AA/AO","75","[c]","21490","21690"
"Leaver CS","2023","Declared disabled","Wales","East Wales","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","East Wales","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","East Wales","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","East Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","West Wales and The Valleys","AA/AO","100","[c]","21520","21690"
"Leaver CS","2023","Declared disabled","Wales","West Wales and The Valleys","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","West Wales and The Valleys","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","West Wales and The Valleys","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","West Wales and The Valleys","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","AA/AO","65","[c]","21580","21690"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","EO","55","[c]","28700","28120"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","West Midlands","AA/AO","75","[c]","21470","21690"
"Leaver CS","2023","Declared disabled","West Midlands (England)","West Midlands","EO","70","[c]","27180","28120"
"Leaver CS","2023","Declared disabled","West Midlands (England)","West Midlands","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","West Midlands","SEO/HEO","40","[c]","37270","36630"
"Leaver CS","2023","Declared disabled","West Midlands (England)","West Midlands","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","AA/AO","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","EO","55","[c]","27360","28120"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","270","[c]","21890","21690"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","EO","190","[c]","27260","27570"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","65","[c]","60790","57880"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","180","[c]","36940","36330"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","240","[c]","21450","21690"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","125","[c]","27370","27570"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","45","[c]","39170","38230"
