"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Isle of Wight","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Isle of Wight","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Kent Thames Gateway","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Kent Thames Gateway","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Kingston upon Hull, City of","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Kingston upon Hull, City of","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Lambeth","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Lancaster and Wyre","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Lancaster and Wyre","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Leeds","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","16-19","Leeds","AA/AO","AO","35","35","23570","22520"
"In post","2023","16-19","Leeds","EO","EO","5","5","[c]","[c]"
"In post","2023","16-19","Leeds","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Leeds","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Leicester","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","16-19","Leicester","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Leicestershire CC and Rutland","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","16-19","Leicestershire CC and Rutland","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","16-19","Lewisham and Southwark","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Lewisham and Southwark","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Lincolnshire CC","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","16-19","Lincolnshire CC","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","16-19","Lisburn and Castlereagh","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Liverpool","AA/AO","AO","35","30","22460","22520"
"In post","2023","16-19","Liverpool","EO","EO","5","5","[c]","[c]"
"In post","2023","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Manchester","AA/AO","AO","15","15","22950","21690"
"In post","2023","16-19","Manchester","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medway","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medway","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mid Kent","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mid Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mid Lancashire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mid Lancashire","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","16-19","Mid Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mid Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Milton Keynes","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","16-19","Milton Keynes","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Milton Keynes","Unknown","Unknown","25","25","23030","22750"
"In post","2023","16-19","Monmouthshire and Newport","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Monmouthshire and Newport","AA/AO","AO","10","10","21520","21200"
"In post","2023","16-19","Monmouthshire and Newport","EO","EO","5","5","[c]","[c]"
"In post","2023","16-19","North Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North Lanarkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North Nottinghamshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North and North East Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North and West Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North and West Norfolk","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Norwich and East Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Norwich and East Norfolk","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","16-19","Norwich and East Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Nottingham","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Nottingham","AA/AO","AO","30","30","23790","22520"
"In post","2023","16-19","Nottingham","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Nottingham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Oxfordshire CC","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","16-19","Oxfordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Perth and Kinross, and Stirling","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Perth and Kinross, and Stirling","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Peterborough","AA/AO","AO","10","5","[c]","[c]"
"In post","2023","16-19","Peterborough","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Plymouth","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","16-19","Plymouth","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","16-19","Plymouth","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Plymouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Plymouth","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Portsmouth","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","16-19","Portsmouth","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Borders","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Borders","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Sefton","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","16-19","Sefton","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Sheffield","AA/AO","AO","10","10","21750","21690"
"In post","2023","16-19","Sheffield","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Sheffield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Shetland Islands","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Shropshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Shropshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Solihull","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Somerset CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South Ayrshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South Hampshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","16-19","South Hampshire","AA/AO","AO","15","15","19820","18780"
"In post","2023","16-19","South Hampshire","EO","EO","5","5","[c]","[c]"
"In post","2023","16-19","South Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South Lanarkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South Lanarkshire","AA/AO","AO","10","10","22650","22520"
"In post","2023","16-19","South Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South Teesside","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South West Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South and West Derbyshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South and West Derbyshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Southampton","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Staffordshire CC","AA/AO","AA","10","10","20530","23230"
"In post","2023","16-19","Staffordshire CC","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","16-19","Staffordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Stoke-on-Trent","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Suffolk CC","AA/AO","AA","10","5","[c]","[c]"
"In post","2023","16-19","Suffolk CC","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","16-19","Sunderland","AA/AO","AO","10","5","[c]","[c]"
"In post","2023","16-19","Sunderland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Swansea","AA/AO","AA","40","35","19000","19000"
"In post","2023","16-19","Swansea","AA/AO","AO","40","40","22440","22500"
"In post","2023","16-19","Swansea","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Swansea","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Swindon","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Thurrock","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","16-19","Tower Hamlets","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","16-19","Tower Hamlets","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Tyneside","AA/AO","AO","25","25","22240","22520"
"In post","2023","16-19","Tyneside","EO","EO","5","5","[c]","[c]"
"In post","2023","16-19","Tyneside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","EO","EO","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","Unknown","30","30","19370","17400"
"In post","2023","16-19","Wakefield","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Wakefield","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","16-19","Wandsworth","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Wandsworth","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Warrington","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Warrington","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Warwickshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Cumbria","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","16-19","West Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Northamptonshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Surrey","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","16-19","West Sussex (South West)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Westminster","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Westminster","AA/AO","AO","20","20","23390","23710"
"In post","2023","16-19","Westminster","EO","EO","35","35","28490","28730"
"In post","2023","16-19","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Westminster","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Wiltshire","AA/AO","AA","10","10","20920","19430"
"In post","2023","16-19","Wiltshire","AA/AO","AO","25","25","22860","23340"
"In post","2023","16-19","Wiltshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Wirral","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Wirral","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Wolverhampton","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Worcestershire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Worcestershire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Worcestershire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","York","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","16-19","York","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Aberdeen City and Aberdeenshire","AA/AO","AA","15","15","23380","22920"
"In post","2023","20-29","Aberdeen City and Aberdeenshire","AA/AO","AO","80","75","26460","25710"
"In post","2023","20-29","Aberdeen City and Aberdeenshire","EO","EO","95","95","30850","29450"
"In post","2023","20-29","Aberdeen City and Aberdeenshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","35","35","35510","34730"
"In post","2023","20-29","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Angus and Dundee City","AA/AO","AA","165","155","22740","22180"
"In post","2023","20-29","Angus and Dundee City","AA/AO","AO","70","65","23460","22180"
"In post","2023","20-29","Angus and Dundee City","EO","EO","110","110","29310","29100"
"In post","2023","20-29","Angus and Dundee City","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Angus and Dundee City","SEO/HEO","HEO","25","25","34230","34450"
"In post","2023","20-29","Angus and Dundee City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Antrim and Newtownabbey","AA/AO","AA","10","10","[c]","[c]"
"In post","2023","20-29","Antrim and Newtownabbey","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Antrim and Newtownabbey","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Antrim and Newtownabbey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ards and North Down","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ards and North Down","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ards and North Down","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ards and North Down","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Armagh City, Banbridge and Craigavon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Barking & Dagenham and Havering","AA/AO","AO","10","10","25900","25610"
"In post","2023","20-29","Barking & Dagenham and Havering","EO","EO","55","50","32520","32520"
"In post","2023","20-29","Barking & Dagenham and Havering","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Barking & Dagenham and Havering","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Barking & Dagenham and Havering","Unknown","Unknown","25","25","29270","28580"
"In post","2023","20-29","Barnet","AA/AO","AA","15","10","23490","23470"
"In post","2023","20-29","Barnet","AA/AO","AO","35","35","25650","24780"
"In post","2023","20-29","Barnet","EO","EO","95","95","29790","28240"
"In post","2023","20-29","Barnet","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Barnet","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Barnet","SEO/HEO","HEO","85","85","33850","33330"
"In post","2023","20-29","Barnet","SEO/HEO","SEO","50","50","41360","40880"
"In post","2023","20-29","Barnet","Unknown","Unknown","20","20","29840","28580"
"In post","2023","20-29","Barnsley, Doncaster and Rotherham","AA/AO","AA","60","60","23010","23230"
"In post","2023","20-29","Barnsley, Doncaster and Rotherham","AA/AO","AO","205","205","28580","28880"
"In post","2023","20-29","Barnsley, Doncaster and Rotherham","EO","EO","50","50","30120","28120"
"In post","2023","20-29","Barnsley, Doncaster and Rotherham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","20","20","33260","32420"
"In post","2023","20-29","Barnsley, Doncaster and Rotherham","Unknown","Unknown","75","75","26950","24570"
"In post","2023","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","25","25","23490","23230"
"In post","2023","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","715","710","23790","22410"
"In post","2023","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","375","370","27760","26600"
"In post","2023","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","35","35","52540","54440"
