"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Finance","North West (England)","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2023","Finance","North West (England)","AA/AO","Unknown","40","30","22070","22220"
"In post","2023","Finance","North West (England)","EO","Heterosexual / straight","150","145","27600","28120"
"In post","2023","Finance","North West (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","North West (England)","EO","Undeclared","15","10","[c]","[c]"
"In post","2023","Finance","North West (England)","EO","Unknown","40","40","27520","28120"
"In post","2023","Finance","North West (England)","G6/G7","Heterosexual / straight","255","245","57550","55910"
"In post","2023","Finance","North West (England)","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Finance","North West (England)","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Finance","North West (England)","G6/G7","Unknown","30","30","59270","57600"
"In post","2023","Finance","North West (England)","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Finance","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North West (England)","SEO/HEO","Heterosexual / straight","580","555","37240","38070"
"In post","2023","Finance","North West (England)","SEO/HEO","LGBO","45","45","35680","34330"
"In post","2023","Finance","North West (England)","SEO/HEO","Undeclared","60","55","37660","38300"
"In post","2023","Finance","North West (England)","SEO/HEO","Unknown","95","95","36470","35000"
"In post","2023","Finance","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Finance","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Finance","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Finance","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Finance","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","AA/AO","Heterosexual / straight","330","270","22840","22520"
"In post","2023","Finance","Scotland","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2023","Finance","Scotland","AA/AO","Undeclared","45","35","22510","22520"
"In post","2023","Finance","Scotland","AA/AO","Unknown","170","145","23220","22520"
"In post","2023","Finance","Scotland","EO","Heterosexual / straight","130","120","28330","28130"
"In post","2023","Finance","Scotland","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Finance","Scotland","EO","Unknown","60","60","28410","27890"
"In post","2023","Finance","Scotland","G6/G7","Heterosexual / straight","65","65","58550","57260"
"In post","2023","Finance","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","G6/G7","Unknown","35","35","55230","53540"
"In post","2023","Finance","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","SEO/HEO","Heterosexual / straight","185","175","38440","36800"
"In post","2023","Finance","Scotland","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","SEO/HEO","Undeclared","20","15","[c]","[c]"
"In post","2023","Finance","Scotland","SEO/HEO","Unknown","60","60","39950","40030"
"In post","2023","Finance","South East (England)","AA/AO","Heterosexual / straight","155","140","24070","24220"
"In post","2023","Finance","South East (England)","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","AA/AO","Unknown","85","75","23490","22520"
"In post","2023","Finance","South East (England)","EO","Heterosexual / straight","215","205","28030","27890"
"In post","2023","Finance","South East (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","EO","Undeclared","25","20","[c]","[c]"
"In post","2023","Finance","South East (England)","EO","Unknown","45","40","28400","28130"
"In post","2023","Finance","South East (England)","G6/G7","Heterosexual / straight","135","135","58380","57970"
"In post","2023","Finance","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","G6/G7","Undeclared","20","15","[c]","[c]"
"In post","2023","Finance","South East (England)","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","South East (England)","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Finance","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","SEO/HEO","Heterosexual / straight","390","375","38930","37230"
"In post","2023","Finance","South East (England)","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","SEO/HEO","Undeclared","65","60","39730","39090"
"In post","2023","Finance","South East (England)","SEO/HEO","Unknown","60","55","37940","35990"
"In post","2023","Finance","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","AA/AO","Heterosexual / straight","105","100","21780","21390"
"In post","2023","Finance","South West (England)","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","South West (England)","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","South West (England)","AA/AO","Unknown","30","30","22470","22220"
"In post","2023","Finance","South West (England)","EO","Heterosexual / straight","155","145","26850","27140"
"In post","2023","Finance","South West (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","South West (England)","EO","Undeclared","20","15","[c]","[c]"
"In post","2023","Finance","South West (England)","EO","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","South West (England)","G6/G7","Heterosexual / straight","240","235","59120","58110"
"In post","2023","Finance","South West (England)","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","South West (England)","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2023","Finance","South West (England)","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","South West (England)","SCS level","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Finance","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","SEO/HEO","Heterosexual / straight","570","545","38830","37710"
"In post","2023","Finance","South West (England)","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","South West (England)","SEO/HEO","Undeclared","65","60","40240","39470"
"In post","2023","Finance","South West (England)","SEO/HEO","Unknown","40","40","38270","37720"
"In post","2023","Finance","South West (England)","Unknown","Heterosexual / straight","50","45","56690","54510"
"In post","2023","Finance","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","AA/AO","Heterosexual / straight","55","50","21930","21750"
"In post","2023","Finance","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","Wales","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","Wales","EO","Heterosexual / straight","70","65","27320","27180"
"In post","2023","Finance","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","Wales","G6/G7","Heterosexual / straight","65","65","57700","56650"
"In post","2023","Finance","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","Wales","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Finance","Wales","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Finance","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","SEO/HEO","Heterosexual / straight","160","150","37560","37680"
"In post","2023","Finance","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2023","Finance","Wales","SEO/HEO","Unknown","30","30","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","EO","Heterosexual / straight","90","85","26830","26940"
"In post","2023","Finance","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","G6/G7","Heterosexual / straight","95","95","57250","55170"
"In post","2023","Finance","West Midlands (England)","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","SEO/HEO","Heterosexual / straight","235","225","38110","37680"
"In post","2023","Finance","West Midlands (England)","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","SEO/HEO","Unknown","35","35","38240","37680"
"In post","2023","Finance","Yorkshire and The Humber","AA/AO","Heterosexual / straight","150","125","22360","22520"
"In post","2023","Finance","Yorkshire and The Humber","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","AA/AO","Undeclared","45","40","22330","22520"
"In post","2023","Finance","Yorkshire and The Humber","AA/AO","Unknown","150","120","22480","22520"
"In post","2023","Finance","Yorkshire and The Humber","EO","Heterosexual / straight","145","135","27540","28120"
"In post","2023","Finance","Yorkshire and The Humber","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","EO","Unknown","50","45","27840","28120"
"In post","2023","Finance","Yorkshire and The Humber","G6/G7","Heterosexual / straight","270","260","56630","53810"
"In post","2023","Finance","Yorkshire and The Humber","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","G6/G7","Unknown","35","35","60080","56670"
"In post","2023","Finance","Yorkshire and The Humber","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","460","435","36550","37680"
"In post","2023","Finance","Yorkshire and The Humber","SEO/HEO","LGBO","30","30","37530","37680"
"In post","2023","Finance","Yorkshire and The Humber","SEO/HEO","Undeclared","50","50","37080","38120"
"In post","2023","Finance","Yorkshire and The Humber","SEO/HEO","Unknown","85","80","37340","37680"
"In post","2023","Grants Management","East Midlands (England)","AA/AO","Heterosexual / straight","35","30","22150","22150"
"In post","2023","Grants Management","East Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East of England","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Grants Management","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East of England","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East of England","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Grants Management","East of England","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Grants Management","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East of England","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","London","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Grants Management","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","London","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Grants Management","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","London","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Grants Management","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North East (England)","AA/AO","Heterosexual / straight","185","170","22140","22150"
"In post","2023","Grants Management","North East (England)","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2023","Grants Management","North East (England)","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Grants Management","North East (England)","AA/AO","Unknown","45","45","22150","22150"
"In post","2023","Grants Management","North East (England)","EO","Heterosexual / straight","80","75","26010","25920"
"In post","2023","Grants Management","North East (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Grants Management","North East (England)","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Grants Management","North East (England)","EO","Unknown","20","20","[c]","[c]"
"In post","2023","Grants Management","North East (England)","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Grants Management","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North East (England)","SEO/HEO","Heterosexual / straight","40","40","32810","30930"
"In post","2023","Grants Management","North East (England)","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Grants Management","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North East (England)","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Grants Management","North West (England)","AA/AO","Heterosexual / straight","395","345","22130","22150"
"In post","2023","Grants Management","North West (England)","AA/AO","LGBO","35","35","22150","22150"
"In post","2023","Grants Management","North West (England)","AA/AO","Undeclared","50","45","22100","22150"
"In post","2023","Grants Management","North West (England)","AA/AO","Unknown","150","130","22080","22150"
"In post","2023","Grants Management","North West (England)","EO","Heterosexual / straight","160","150","26040","25920"
"In post","2023","Grants Management","North West (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Grants Management","North West (England)","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Grants Management","North West (England)","EO","Unknown","35","30","26240","25920"
"In post","2023","Grants Management","North West (England)","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Grants Management","North West (England)","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Grants Management","North West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","North West (England)","SEO/HEO","Heterosexual / straight","85","80","32470","30320"
"In post","2023","Grants Management","North West (England)","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Grants Management","North West (England)","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Grants Management","North West (England)","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Grants Management","South East (England)","AA/AO","Heterosexual / straight","45","45","22150","22150"
"In post","2023","Grants Management","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South East (England)","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Grants Management","South East (England)","AA/AO","Unknown","35","30","22150","22150"
"In post","2023","Grants Management","South East (England)","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Grants Management","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South East (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Grants Management","South East (England)","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Grants Management","South East (England)","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Grants Management","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South East (England)","SEO/HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Grants Management","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South East (England)","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Grants Management","South West (England)","AA/AO","Heterosexual / straight","85","75","22150","22150"
"In post","2023","Grants Management","South West (England)","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Grants Management","South West (England)","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Grants Management","South West (England)","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2023","Grants Management","South West (England)","EO","Heterosexual / straight","50","50","26290","26070"
"In post","2023","Grants Management","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South West (England)","EO","Undeclared","20","15","[c]","[c]"
"In post","2023","Grants Management","South West (England)","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Grants Management","South West (England)","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Grants Management","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South West (England)","SEO/HEO","Heterosexual / straight","35","35","33100","31590"
"In post","2023","Grants Management","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","South West (England)","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Grants Management","South West (England)","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Grants Management","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","West Midlands (England)","AA/AO","Heterosexual / straight","65","60","22120","22150"
"In post","2023","Grants Management","West Midlands (England)","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Grants Management","West Midlands (England)","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Grants Management","West Midlands (England)","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","Grants Management","West Midlands (England)","EO","Heterosexual / straight","45","40","26050","25920"
