"Status","Year","Ethnicity","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Property","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Cabinet Office","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Black","Security","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Transport","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","Security","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department of Health and Social Care","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Security","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Foreign, Commonwealth and Development Office","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Black","Security","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Home Office","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Black","Security","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Ministry of Defence","Heterosexual / straight","50","50","29710","24380"
"In post","2023","Black","Security","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Ministry of Defence","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Security","Ministry of Justice","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","Security","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","National Crime Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Security","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Cabinet Office","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Cabinet Office","Unknown","20","20","[c]","[c]"
"In post","2023","Black","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for Work and Pensions","Heterosexual / straight","60","60","38440","39150"
"In post","2023","Black","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department for Work and Pensions","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Unknown","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Foreign, Commonwealth and Development Office","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Unknown","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Ministry of Defence","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Scottish Government","Heterosexual / straight","70","70","38830","33520"
"In post","2023","Black","Unknown","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Welsh Government","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Black","Unknown","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Chancellor's other departments","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Digital, Culture, Media and Sport","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Education","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Environment, Food and Rural Affairs","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Environment, Food and Rural Affairs","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for International Trade","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Levelling Up, Housing and Communities","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Transport","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Work and Pensions","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department of Health and Social Care","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","HM Revenue and Customs","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Mixed","Analysis","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Home Office","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Ministry of Defence","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Mixed","Analysis","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Ministry of Justice","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Mixed","Analysis","Ministry of Justice","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
