"Status","Year","Parent_department","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Female","Unknown","120","100","42240","35000"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Male","Heterosexual / straight","235","230","44890","49050"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Male","Unknown","75","75","48280","53750"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Female","Heterosexual / straight","30","30","50630","46440"
"In post","2023","Cabinet Office","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Female","Heterosexual / straight","85","75","47030","40620"
"In post","2023","Cabinet Office","East of England","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Female","Undeclared","10","5","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Female","Unknown","25","25","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Male","Heterosexual / straight","90","90","49750","40620"
"In post","2023","Cabinet Office","East of England","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Female","Heterosexual / straight","1680","1635","52900","56030"
"In post","2023","Cabinet Office","London","Female","LGBO","160","160","49210","43560"
"In post","2023","Cabinet Office","London","Female","Undeclared","185","180","50950","56000"
"In post","2023","Cabinet Office","London","Female","Unknown","935","925","42200","30130"
"In post","2023","Cabinet Office","London","Male","Heterosexual / straight","1470","1455","59000","56430"
"In post","2023","Cabinet Office","London","Male","LGBO","205","205","51130","56000"
"In post","2023","Cabinet Office","London","Male","Undeclared","180","180","57260","56430"
"In post","2023","Cabinet Office","London","Male","Unknown","765","760","47300","35650"
"In post","2023","Cabinet Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Female","Heterosexual / straight","205","185","31040","26300"
"In post","2023","Cabinet Office","North East (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Female","Unknown","30","30","34520","28840"
"In post","2023","Cabinet Office","North East (England)","Male","Heterosexual / straight","115","115","34700","32960"
"In post","2023","Cabinet Office","North East (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Male","Unknown","25","25","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Female","Heterosexual / straight","425","410","46090","40620"
"In post","2023","Cabinet Office","North West (England)","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Female","Unknown","125","120","40860","32350"
"In post","2023","Cabinet Office","North West (England)","Male","Heterosexual / straight","300","300","49710","42550"
"In post","2023","Cabinet Office","North West (England)","Male","LGBO","30","30","42660","39860"
"In post","2023","Cabinet Office","North West (England)","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Male","Unknown","120","120","44720","38050"
"In post","2023","Cabinet Office","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Female","Heterosexual / straight","185","180","40350","33020"
"In post","2023","Cabinet Office","Scotland","Female","LGBO","30","30","33100","32640"
"In post","2023","Cabinet Office","Scotland","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Female","Unknown","45","45","43670","32990"
"In post","2023","Cabinet Office","Scotland","Male","Heterosexual / straight","155","155","43270","33020"
"In post","2023","Cabinet Office","Scotland","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Male","Unknown","45","45","42930","32640"
"In post","2023","Cabinet Office","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Female","Heterosexual / straight","70","65","46560","37300"
"In post","2023","Cabinet Office","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Female","Unknown","40","40","38440","34320"
"In post","2023","Cabinet Office","South East (England)","Male","Heterosexual / straight","85","80","57860","56000"
"In post","2023","Cabinet Office","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Female","Heterosexual / straight","110","105","56700","52870"
"In post","2023","Cabinet Office","South West (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Female","Unknown","30","30","46190","34170"
"In post","2023","Cabinet Office","South West (England)","Male","Heterosexual / straight","110","110","60210","56000"
"In post","2023","Cabinet Office","South West (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Male","Unknown","55","55","56850","56000"
"In post","2023","Cabinet Office","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Female","Heterosexual / straight","45","45","44540","38050"
"In post","2023","Cabinet Office","Unknown","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Female","Unknown","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Male","Heterosexual / straight","30","30","43840","38460"
"In post","2023","Cabinet Office","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Male","Unknown","45","45","34220","24610"
"In post","2023","Cabinet Office","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Wales","Female","Heterosexual / straight","90","85","39310","34750"
"In post","2023","Cabinet Office","Wales","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Wales","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Wales","Female","Unknown","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Wales","Male","Heterosexual / straight","70","65","44610","40450"
"In post","2023","Cabinet Office","Wales","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Wales","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Wales","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Female","Heterosexual / straight","100","100","50710","40000"
"In post","2023","Cabinet Office","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Female","Unknown","50","50","49520","34170"
"In post","2023","Cabinet Office","West Midlands (England)","Male","Heterosexual / straight","105","105","61410","56000"
"In post","2023","Cabinet Office","West Midlands (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Male","Unknown","40","40","57410","55500"
"In post","2023","Cabinet Office","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Female","Heterosexual / straight","380","360","42040","38420"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Female","LGBO","35","30","34420","32960"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Female","Undeclared","30","30","47120","51290"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Female","Unknown","115","110","36960","30130"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Male","Heterosexual / straight","275","265","45160","38420"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Male","LGBO","30","30","41000","37490"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Male","Undeclared","40","40","41740","35740"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Male","Unknown","120","115","39100","30130"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","London","Female","Heterosexual / straight","120","110","58540","50040"
"In post","2023","Chancellor's other departments","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","London","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Chancellor's other departments","London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","London","Male","Heterosexual / straight","135","135","67950","58970"
"In post","2023","Chancellor's other departments","London","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","London","Male","Undeclared","40","40","64110","54770"
"In post","2023","Chancellor's other departments","London","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Chancellor's other departments","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Charity Commission","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Charity Commission","London","Male","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Charity Commission","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Charity Commission","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","Female","Heterosexual / straight","125","115","33750","30170"
"In post","2023","Charity Commission","North West (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","Female","Unknown","80","75","33490","30170"
"In post","2023","Charity Commission","North West (England)","Male","Heterosexual / straight","85","85","35840","30170"
"In post","2023","Charity Commission","North West (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","Male","Unknown","55","55","32430","30170"
"In post","2023","Charity Commission","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
