"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Bristol, City of","SEO/HEO","Female","75","70","38020","40230"
"In post","2023","Analysis","Bristol, City of","SEO/HEO","Male","55","55","37510","38210"
"In post","2023","Analysis","Bromley","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Bromley","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Buckinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Buckinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Buckinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Buckinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Buckinghamshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Buckinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Calderdale and Kirklees","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Calderdale and Kirklees","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cambridgeshire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cambridgeshire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cambridgeshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cambridgeshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cambridgeshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cambridgeshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cambridgeshire CC","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Cambridgeshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Camden and City of London","EO","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Camden and City of London","EO","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Camden and City of London","G6/G7","Female","45","35","86070","81290"
"In post","2023","Analysis","Camden and City of London","G6/G7","Male","65","60","91410","86930"
"In post","2023","Analysis","Camden and City of London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Camden and City of London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Camden and City of London","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Analysis","Camden and City of London","SEO/HEO","Male","35","35","41650","37890"
"In post","2023","Analysis","Cardiff and Vale of Glamorgan","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Cardiff and Vale of Glamorgan","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cardiff and Vale of Glamorgan","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cardiff and Vale of Glamorgan","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cardiff and Vale of Glamorgan","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Analysis","Cardiff and Vale of Glamorgan","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Central Bedfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Central Bedfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Central Bedfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Central Bedfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Central Hampshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Central Hampshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Central Hampshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Central Hampshire","EO","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Central Hampshire","G6/G7","Female","65","60","53500","49260"
"In post","2023","Analysis","Central Hampshire","G6/G7","Male","230","220","54240","49260"
"In post","2023","Analysis","Central Hampshire","SEO/HEO","Female","80","75","35120","36270"
"In post","2023","Analysis","Central Hampshire","SEO/HEO","Male","165","165","35990","39890"
"In post","2023","Analysis","Central Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Central Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Central Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Central Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cheshire East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cheshire East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cheshire East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cheshire East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","City of Edinburgh","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","City of Edinburgh","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","City of Edinburgh","G6/G7","Female","15","10","[c]","[c]"
"In post","2023","Analysis","City of Edinburgh","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Analysis","City of Edinburgh","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","City of Edinburgh","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","City of Edinburgh","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Analysis","City of Edinburgh","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Conwy and Denbighshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Conwy and Denbighshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Conwy and Denbighshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Conwy and Denbighshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Coventry","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Coventry","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Coventry","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Coventry","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Coventry","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Coventry","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Coventry","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Coventry","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Croydon","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Croydon","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Croydon","EO","Female","15","15","[c]","[c]"
"In post","2023","Analysis","Croydon","EO","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Croydon","G6/G7","Female","30","25","[c]","[c]"
"In post","2023","Analysis","Croydon","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Analysis","Croydon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Croydon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Croydon","SEO/HEO","Female","50","45","41430","42120"
"In post","2023","Analysis","Croydon","SEO/HEO","Male","40","40","41030","40730"
"In post","2023","Analysis","Darlington","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Darlington","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Darlington","EO","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Darlington","EO","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Darlington","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Analysis","Darlington","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Analysis","Darlington","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Darlington","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Darlington","SEO/HEO","Female","50","45","35520","31560"
"In post","2023","Analysis","Darlington","SEO/HEO","Male","45","45","35750","34140"
"In post","2023","Analysis","Derby","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Derby","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Devon CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Devon CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Devon CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Devon CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Devon CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Devon CC","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Dorset","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Dorset","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Dorset","EO","Female","20","20","[c]","[c]"
"In post","2023","Analysis","Dorset","EO","Male","20","15","[c]","[c]"
"In post","2023","Analysis","Dorset","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Dorset","G6/G7","Male","15","10","[c]","[c]"
"In post","2023","Analysis","Dorset","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Dorset","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Dorset","SEO/HEO","Female","40","40","33010","30820"
"In post","2023","Analysis","Dorset","SEO/HEO","Male","30","30","33840","30820"
"In post","2023","Analysis","Dudley","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Dudley","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Durham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Durham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Ayrshire and North Ayrshire mainland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Ayrshire and North Ayrshire mainland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Ayrshire and North Ayrshire mainland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Ayrshire and North Ayrshire mainland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Cumbria","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Analysis","East Derbyshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Derbyshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Kent","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Kent","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Lothian and Midlothian","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Lothian and Midlothian","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Lothian and Midlothian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Lothian and Midlothian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Riding of Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Riding of Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Sussex CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Sussex CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Sussex CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Sussex CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Sussex CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Sussex CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Essex Thames Gateway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Essex Thames Gateway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Falkirk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Falkirk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Fermanagh and Omagh","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Fermanagh and Omagh","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Flintshire and Wrexham","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Flintshire and Wrexham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Flintshire and Wrexham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Flintshire and Wrexham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Glasgow City","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Glasgow City","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Glasgow City","EO","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Glasgow City","EO","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Glasgow City","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Glasgow City","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Analysis","Glasgow City","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Analysis","Glasgow City","SEO/HEO","Male","35","35","35480","34170"
"In post","2023","Analysis","Gloucestershire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Gloucestershire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Greater Manchester North East","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Greater Manchester North East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Greater Manchester North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Greater Manchester North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Greater Manchester South West","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Greater Manchester South West","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Greater Manchester South West","EO","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Greater Manchester South West","EO","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Greater Manchester South West","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","Analysis","Greater Manchester South West","G6/G7","Male","40","40","60660","57970"
"In post","2023","Analysis","Greater Manchester South West","SEO/HEO","Female","60","55","38330","39750"
"In post","2023","Analysis","Greater Manchester South West","SEO/HEO","Male","85","85","37760","35000"
"In post","2023","Analysis","Gwent Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Gwent Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Gwynedd","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Gwynedd","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Hackney and Newham","EO","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Hackney and Newham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Hackney and Newham","G6/G7","Female","30","25","[c]","[c]"
"In post","2023","Analysis","Hackney and Newham","G6/G7","Male","30","30","[c]","[c]"
"In post","2023","Analysis","Hackney and Newham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Hackney and Newham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Hackney and Newham","SEO/HEO","Female","50","45","41930","39790"
"In post","2023","Analysis","Hackney and Newham","SEO/HEO","Male","85","85","41840","39790"
"In post","2023","Analysis","Haringey and Islington","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Haringey and Islington","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Harrow and Hillingdon","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Harrow and Hillingdon","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Harrow and Hillingdon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Harrow and Hillingdon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Heart of Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Heart of Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Herefordshire, County of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Herefordshire, County of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Hertfordshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Hertfordshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Hertfordshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Hertfordshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Hertfordshire CC","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Hertfordshire CC","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Isle of Anglesey","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Isle of Anglesey","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Kent Thames Gateway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Kent Thames Gateway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Kingston upon Hull, City of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Kingston upon Hull, City of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Lambeth","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Lambeth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
