"Status","Year","Age","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Other ethnicity","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Work and Pensions","London","10","10","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department for Work and Pensions","Outside London","40","30","30350","28120"
"In post","2023","60-64","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department of Health and Social Care","London","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","HM Revenue and Customs","London","10","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","HM Revenue and Customs","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Home Office","London","10","10","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Home Office","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Ministry of Justice","London","20","20","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Ministry of Justice","Outside London","30","25","31040","29050"
"In post","2023","60-64","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Scottish Government","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Attorney General's Departments","London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Attorney General's Departments","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office","London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","London","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education","London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education","Outside London","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","40","35","31330","25920"
"In post","2023","60-64","Undeclared","Department for International Trade","London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","London","20","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","Outside London","95","80","31390","28590"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","London","115","95","33700","32520"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","Outside London","505","390","28710","28120"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department of Health and Social Care","London","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Department of Health and Social Care","Outside London","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office","London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Land Registry","Outside London","45","30","34590","34850"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","London","80","65","44690","42060"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","Outside London","250","190","35060","34700"
"In post","2023","60-64","Undeclared","HM Treasury","London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","London","75","65","37620","31590"
"In post","2023","60-64","Undeclared","Home Office","Outside London","125","90","29980","27650"
"In post","2023","60-64","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Defence","London","30","30","40870","34990"
"In post","2023","60-64","Undeclared","Ministry of Defence","Outside London","355","320","35610","34300"
"In post","2023","60-64","Undeclared","Ministry of Defence","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Justice","London","60","55","36190","32970"
"In post","2023","60-64","Undeclared","Ministry of Justice","Outside London","195","165","28490","25340"
"In post","2023","60-64","Undeclared","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Crime Agency","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Scottish Government","Outside London","65","50","44240","37940"
"In post","2023","60-64","Undeclared","UK Statistics Authority","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Welsh Government","Outside London","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Attorney General's Departments","London","35","35","66170","63800"
"In post","2023","60-64","Unknown","Attorney General's Departments","Outside London","35","30","47580","56450"
"In post","2023","60-64","Unknown","Cabinet Office","London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Cabinet Office","Outside London","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","70","60","33460","30180"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Education","London","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Education","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","Outside London","70","60","31580","26850"
"In post","2023","60-64","Unknown","Department for International Trade","London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Department for International Trade","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Transport","London","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Transport","Outside London","120","105","27560","27190"
"In post","2023","60-64","Unknown","Department for Work and Pensions","London","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Work and Pensions","Outside London","280","235","29370","28120"
"In post","2023","60-64","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department of Health and Social Care","London","30","30","56730","58160"
"In post","2023","60-64","Unknown","Department of Health and Social Care","Outside London","20","15","[c]","[c]"
"In post","2023","60-64","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Food Standards Agency","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Foreign, Commonwealth and Development Office","London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Foreign, Commonwealth and Development Office","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Foreign, Commonwealth and Development Office","Overseas","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","HM Land Registry","Outside London","50","40","28900","23390"
"In post","2023","60-64","Unknown","HM Revenue and Customs","London","145","125","42210","39790"
"In post","2023","60-64","Unknown","HM Revenue and Customs","Outside London","850","685","28610","22520"
"In post","2023","60-64","Unknown","Home Office","London","60","60","31910","29750"
"In post","2023","60-64","Unknown","Home Office","Outside London","190","160","26580","22900"
"In post","2023","60-64","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Home Office","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","London","30","30","34960","30920"
"In post","2023","60-64","Unknown","Ministry of Defence","Outside London","255","240","35600","30650"
"In post","2023","60-64","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","Unknown","135","135","45030","40810"
"In post","2023","60-64","Unknown","Ministry of Justice","London","100","90","35420","30840"
"In post","2023","60-64","Unknown","Ministry of Justice","Outside London","455","385","28470","28480"
"In post","2023","60-64","Unknown","National Crime Agency","London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","National Crime Agency","Outside London","30","25","39570","38310"
"In post","2023","60-64","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Scottish Government","Outside London","550","440","35290","31970"
"In post","2023","60-64","Unknown","The National Archives","London","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","UK Statistics Authority","Outside London","60","45","23380","21200"
"In post","2023","60-64","Unknown","Welsh Government","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","White","Attorney General's Departments","London","155","135","58980","63500"
"In post","2023","60-64","White","Attorney General's Departments","Outside London","290","235","44630","45130"
"In post","2023","60-64","White","Cabinet Office","London","115","105","68520","60900"
"In post","2023","60-64","White","Cabinet Office","Outside London","175","155","44410","38460"
"In post","2023","60-64","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Chancellor's other departments","London","10","10","[c]","[c]"
"In post","2023","60-64","White","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Charity Commission","Outside London","35","30","33730","30170"
"In post","2023","60-64","White","Competition and Markets Authority","London","20","20","[c]","[c]"
"In post","2023","60-64","White","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","London","125","110","53460","46930"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","Outside London","435","360","35840","32740"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Department for Digital, Culture, Media and Sport","London","35","30","57470","53460"
"In post","2023","60-64","White","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Department for Education","London","50","45","56870","58770"
"In post","2023","60-64","White","Department for Education","Outside London","190","170","46880","41510"
"In post","2023","60-64","White","Department for Environment, Food and Rural Affairs","London","60","60","46690","42920"
"In post","2023","60-64","White","Department for Environment, Food and Rural Affairs","Outside London","570","500","34380","30320"
"In post","2023","60-64","White","Department for International Trade","London","40","40","52350","46440"
"In post","2023","60-64","White","Department for International Trade","Outside London","35","35","45150","43020"
"In post","2023","60-64","White","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Department for Levelling Up, Housing and Communities","London","45","45","54200","54630"
"In post","2023","60-64","White","Department for Levelling Up, Housing and Communities","Outside London","95","85","48920","44100"
"In post","2023","60-64","White","Department for Transport","London","100","95","47530","38040"
"In post","2023","60-64","White","Department for Transport","Outside London","1125","910","29230","27450"
"In post","2023","60-64","White","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Department for Work and Pensions","London","375","320","37890","32520"
"In post","2023","60-64","White","Department for Work and Pensions","Outside London","8110","6205","28070","28120"
"In post","2023","60-64","White","Department for Work and Pensions","Unknown","25","25","[c]","[c]"
"In post","2023","60-64","White","Department of Health and Social Care","London","135","120","61920","53920"
"In post","2023","60-64","White","Department of Health and Social Care","Outside London","230","205","50150","42480"
"In post","2023","60-64","White","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Estyn","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","White","Food Standards Agency","London","10","10","[c]","[c]"
"In post","2023","60-64","White","Food Standards Agency","Outside London","100","90","34170","29430"
"In post","2023","60-64","White","Foreign, Commonwealth and Development Office","London","135","130","52940","48650"
"In post","2023","60-64","White","Foreign, Commonwealth and Development Office","Outside London","130","115","42820","40200"
"In post","2023","60-64","White","Foreign, Commonwealth and Development Office","Overseas","55","55","68590","66680"
"In post","2023","60-64","White","HM Land Registry","London","25","20","[c]","[c]"
"In post","2023","60-64","White","HM Land Registry","Outside London","460","320","33090","34850"
"In post","2023","60-64","White","HM Revenue and Customs","London","490","410","47370","42060"
"In post","2023","60-64","White","HM Revenue and Customs","Outside London","3630","2770","32150","28130"
"In post","2023","60-64","White","HM Treasury","London","40","35","50950","50260"
"In post","2023","60-64","White","HM Treasury","Outside London","40","30","44660","44000"
"In post","2023","60-64","White","HM Treasury","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","White","Home Office","London","475","405","43210","36180"
"In post","2023","60-64","White","Home Office","Outside London","1300","1025","28120","26110"
"In post","2023","60-64","White","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Home Office","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","White","Ministry of Defence","London","255","235","42190","38270"
"In post","2023","60-64","White","Ministry of Defence","Outside London","4875","4485","33590","29570"
"In post","2023","60-64","White","Ministry of Defence","Overseas","50","50","56680","48690"
"In post","2023","60-64","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Ministry of Justice","London","585","515","37630","32110"
"In post","2023","60-64","White","Ministry of Justice","Outside London","5040","4050","29840","27170"
"In post","2023","60-64","White","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","White","National Crime Agency","London","55","55","49280","49200"
"In post","2023","60-64","White","National Crime Agency","Outside London","205","190","41350","40140"
"In post","2023","60-64","White","National Crime Agency","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","White","National Crime Agency","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","White","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Office for Standards in Education, Children's Services and Skills","London","10","10","[c]","[c]"
"In post","2023","60-64","White","Office for Standards in Education, Children's Services and Skills","Outside London","110","95","56520","52750"
"In post","2023","60-64","White","Office of Gas and Electricity Markets","London","15","15","[c]","[c]"
"In post","2023","60-64","White","Office of Gas and Electricity Markets","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","White","Office of Qualifications and Examinations Regulation","Outside London","15","15","[c]","[c]"
"In post","2023","60-64","White","Office of Rail and Road","London","10","10","[c]","[c]"
"In post","2023","60-64","White","Office of Rail and Road","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","White","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Scottish Government","Outside London","1115","935","40830","37060"
"In post","2023","60-64","White","The National Archives","London","25","25","[c]","[c]"
"In post","2023","60-64","White","UK Export Finance","London","15","15","[c]","[c]"
"In post","2023","60-64","White","UK Export Finance","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","White","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","UK Statistics Authority","Outside London","415","315","28350","21200"
"In post","2023","60-64","White","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Water Services Regulation Authority","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","White","Welsh Government","Outside London","445","385","44160","39690"
"In post","2023","65+","Asian","Attorney General's Departments","London","15","15","[c]","[c]"
"In post","2023","65+","Asian","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Cabinet Office","London","5","5","[c]","[c]"
"In post","2023","65+","Asian","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department for Business, Energy and Industrial Strategy","London","5","5","[c]","[c]"
"In post","2023","65+","Asian","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department for Environment, Food and Rural Affairs","London","5","5","[c]","[c]"
"In post","2023","65+","Asian","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department for Transport","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department for Work and Pensions","London","130","90","29920","32520"
"In post","2023","65+","Asian","Department for Work and Pensions","Outside London","100","70","26280","25610"
"In post","2023","65+","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Department of Health and Social Care","London","15","15","[c]","[c]"
"In post","2023","65+","Asian","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
