"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Inner London - East","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Inner London - East","AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Inner London - East","EO","35","35","32280","32520"
"In post","2023","Declared disabled","Undeclared","Inner London - East","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Inner London - East","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Inner London - East","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Inner London - East","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Inner London - West","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Inner London - West","AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Inner London - West","EO","40","40","30500","30100"
"In post","2023","Declared disabled","Undeclared","Inner London - West","G6","25","25","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Inner London - West","G7","40","40","59060","56070"
"In post","2023","Declared disabled","Undeclared","Inner London - West","HEO","35","35","37870","36620"
"In post","2023","Declared disabled","Undeclared","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Inner London - West","SEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Kent","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Kent","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Kent","EO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Kent","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Kent","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lancashire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lancashire","AO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lancashire","EO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lancashire","HEO","10","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lancashire","SEO","10","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lancashire","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","AO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lincolnshire","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Merseyside","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Merseyside","AO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Merseyside","EO","40","35","27650","28120"
"In post","2023","Declared disabled","Undeclared","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Merseyside","HEO","10","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Yorkshire","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Yorkshire","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Yorkshire","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northumberland, and Tyne and Wear","AO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northumberland, and Tyne and Wear","EO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northumberland, and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northumberland, and Tyne and Wear","HEO","15","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northumberland, and Tyne and Wear","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - East and North East","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - East and North East","EO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - East and North East","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - South","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - South","AO","15","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - South","EO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - South","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - South","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - West and North West","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - West and North West","EO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - West and North West","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Overseas","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Shropshire and Staffordshire","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Shropshire and Staffordshire","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Shropshire and Staffordshire","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","South Yorkshire","AO","15","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","South Yorkshire","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","South Yorkshire","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","South Yorkshire","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Southern Scotland","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","EO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Tees Valley and Durham","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Tees Valley and Durham","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Central Scotland","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Central Scotland","AO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Central Scotland","EO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Central Scotland","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Central Scotland","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Midlands","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Midlands","AO","30","25","21800","21690"
"In post","2023","Declared disabled","Undeclared","West Midlands","EO","40","40","27580","28120"
"In post","2023","Declared disabled","Undeclared","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Midlands","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Midlands","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Midlands","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Wales and The Valleys","AO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Wales and The Valleys","EO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Wales and The Valleys","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Wales and The Valleys","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Yorkshire","AO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Yorkshire","EO","35","30","27940","28120"
"In post","2023","Declared disabled","Undeclared","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Yorkshire","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Yorkshire","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","15","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cheshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cheshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
