"Status","Year","Age","Ethnicity","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Other ethnicity","Wales","EO","5","5","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","30-39","Other ethnicity","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2023","30-39","Other ethnicity","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Other ethnicity","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","West Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2023","30-39","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Yorkshire and The Humber","AA/AO","15","15","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Yorkshire and The Humber","SEO/HEO","10","10","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","East Midlands (England)","AA/AO","35","30","24560","21780"
"In post","2023","30-39","Undeclared","East Midlands (England)","EO","30","30","28760","28120"
"In post","2023","30-39","Undeclared","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Undeclared","East Midlands (England)","SEO/HEO","40","40","35890","34700"
"In post","2023","30-39","Undeclared","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Undeclared","East of England","AA/AO","45","45","27310","25610"
"In post","2023","30-39","Undeclared","East of England","EO","35","35","30120","28480"
"In post","2023","30-39","Undeclared","East of England","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Undeclared","East of England","SEO/HEO","35","35","36620","34300"
"In post","2023","30-39","Undeclared","East of England","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Undeclared","London","AA/AO","60","60","28200","25610"
"In post","2023","30-39","Undeclared","London","EO","125","115","31670","32090"
"In post","2023","30-39","Undeclared","London","G6/G7","345","340","61760","59560"
"In post","2023","30-39","Undeclared","London","SCS level","15","15","[c]","[c]"
"In post","2023","30-39","Undeclared","London","SEO/HEO","275","270","41000","40880"
"In post","2023","30-39","Undeclared","London","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","North East (England)","AA/AO","50","45","22700","22400"
"In post","2023","30-39","Undeclared","North East (England)","EO","35","30","27970","28120"
"In post","2023","30-39","Undeclared","North East (England)","G6/G7","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","North East (England)","SEO/HEO","45","45","37050","34720"
"In post","2023","30-39","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","North West (England)","AA/AO","75","70","23470","22150"
"In post","2023","30-39","Undeclared","North West (England)","EO","95","90","28120","28120"
"In post","2023","30-39","Undeclared","North West (England)","G6/G7","50","50","56510","55080"
"In post","2023","30-39","Undeclared","North West (England)","SEO/HEO","110","110","37010","35000"
"In post","2023","30-39","Undeclared","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Undeclared","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","30-39","Undeclared","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Undeclared","Overseas","G6/G7","15","15","[c]","[c]"
"In post","2023","30-39","Undeclared","Overseas","SEO/HEO","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Scotland","AA/AO","65","55","26270","22920"
"In post","2023","30-39","Undeclared","Scotland","EO","105","100","31580","29450"
"In post","2023","30-39","Undeclared","Scotland","G6/G7","35","35","60630","58410"
"In post","2023","30-39","Undeclared","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Scotland","SEO/HEO","85","80","39040","38330"
"In post","2023","30-39","Undeclared","South East (England)","AA/AO","50","50","27540","25610"
"In post","2023","30-39","Undeclared","South East (England)","EO","75","70","30780","28120"
"In post","2023","30-39","Undeclared","South East (England)","G6/G7","50","50","52640","49260"
"In post","2023","30-39","Undeclared","South East (England)","SEO/HEO","100","100","37600","37680"
"In post","2023","30-39","Undeclared","South East (England)","Unknown","15","15","[c]","[c]"
"In post","2023","30-39","Undeclared","South West (England)","AA/AO","45","40","24120","22150"
"In post","2023","30-39","Undeclared","South West (England)","EO","55","50","28240","28070"
"In post","2023","30-39","Undeclared","South West (England)","G6/G7","80","80","53350","51190"
"In post","2023","30-39","Undeclared","South West (England)","SEO/HEO","170","165","37570","37300"
"In post","2023","30-39","Undeclared","South West (England)","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Wales","AA/AO","55","50","23390","22500"
"In post","2023","30-39","Undeclared","Wales","EO","80","75","27900","28120"
"In post","2023","30-39","Undeclared","Wales","G6/G7","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Wales","SEO/HEO","85","85","38210","37700"
"In post","2023","30-39","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","West Midlands (England)","AA/AO","60","55","23380","21780"
"In post","2023","30-39","Undeclared","West Midlands (England)","EO","70","65","28360","28120"
"In post","2023","30-39","Undeclared","West Midlands (England)","G6/G7","20","20","[c]","[c]"
"In post","2023","30-39","Undeclared","West Midlands (England)","SEO/HEO","55","55","37150","35000"
"In post","2023","30-39","Undeclared","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Undeclared","Yorkshire and The Humber","AA/AO","55","55","24210","22400"
"In post","2023","30-39","Undeclared","Yorkshire and The Humber","EO","75","70","28080","28120"
"In post","2023","30-39","Undeclared","Yorkshire and The Humber","G6/G7","35","35","54140","51640"
"In post","2023","30-39","Undeclared","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Yorkshire and The Humber","SEO/HEO","75","75","36500","37300"
"In post","2023","30-39","Undeclared","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","East Midlands (England)","AA/AO","340","315","25100","22520"
"In post","2023","30-39","Unknown","East Midlands (England)","EO","195","190","28050","28080"
"In post","2023","30-39","Unknown","East Midlands (England)","G6/G7","40","40","56290","55520"
"In post","2023","30-39","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","East Midlands (England)","SEO/HEO","190","185","36200","35000"
"In post","2023","30-39","Unknown","East Midlands (England)","Unknown","65","60","27990","26840"
"In post","2023","30-39","Unknown","East of England","AA/AO","220","210","26340","24410"
"In post","2023","30-39","Unknown","East of England","EO","140","135","28550","27650"
"In post","2023","30-39","Unknown","East of England","G6/G7","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","East of England","SEO/HEO","70","65","37700","37300"
"In post","2023","30-39","Unknown","East of England","Unknown","95","80","26690","26840"
"In post","2023","30-39","Unknown","London","AA/AO","440","425","29340","26760"
"In post","2023","30-39","Unknown","London","EO","705","690","31130","29890"
"In post","2023","30-39","Unknown","London","G6/G7","1680","1650","60860","59290"
"In post","2023","30-39","Unknown","London","SCS level","130","130","82530","77050"
"In post","2023","30-39","Unknown","London","SEO/HEO","1515","1495","40520","40830"
"In post","2023","30-39","Unknown","London","Unknown","75","70","31780","29300"
"In post","2023","30-39","Unknown","North East (England)","AA/AO","515","465","23720","22520"
"In post","2023","30-39","Unknown","North East (England)","EO","360","340","27620","28080"
"In post","2023","30-39","Unknown","North East (England)","G6/G7","90","85","57640","56870"
"In post","2023","30-39","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","North East (England)","SEO/HEO","300","295","36580","35000"
"In post","2023","30-39","Unknown","North East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","North West (England)","AA/AO","960","885","23660","22520"
"In post","2023","30-39","Unknown","North West (England)","EO","795","765","27470","27890"
"In post","2023","30-39","Unknown","North West (England)","G6/G7","180","175","56510","55780"
"In post","2023","30-39","Unknown","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","North West (England)","SEO/HEO","615","605","36140","35000"
"In post","2023","30-39","Unknown","North West (England)","Unknown","165","150","27460","26840"
"In post","2023","30-39","Unknown","Northern Ireland","AA/AO","120","110","22480","22520"
"In post","2023","30-39","Unknown","Northern Ireland","EO","100","100","27070","27890"
"In post","2023","30-39","Unknown","Northern Ireland","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Northern Ireland","SEO/HEO","60","60","35280","35000"
"In post","2023","30-39","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Overseas","EO","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Overseas","G6/G7","120","120","57910","55220"
"In post","2023","30-39","Unknown","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Overseas","SEO/HEO","95","95","44170","41330"
"In post","2023","30-39","Unknown","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Scotland","AA/AO","1335","1260","24750","23340"
"In post","2023","30-39","Unknown","Scotland","EO","1075","1040","31570","30570"
"In post","2023","30-39","Unknown","Scotland","G6/G7","315","305","58750","57260"
"In post","2023","30-39","Unknown","Scotland","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Scotland","SEO/HEO","925","900","39480","38330"
"In post","2023","30-39","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","South East (England)","AA/AO","405","380","27870","25610"
"In post","2023","30-39","Unknown","South East (England)","EO","370","360","28630","27140"
"In post","2023","30-39","Unknown","South East (England)","G6/G7","70","65","58930","55580"
"In post","2023","30-39","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","South East (England)","SEO/HEO","220","210","37680","37760"
"In post","2023","30-39","Unknown","South East (England)","Unknown","100","85","28470","26840"
"In post","2023","30-39","Unknown","South West (England)","AA/AO","310","290","24830","22890"
"In post","2023","30-39","Unknown","South West (England)","EO","215","200","27770","27650"
"In post","2023","30-39","Unknown","South West (England)","G6/G7","170","160","56440","55110"
"In post","2023","30-39","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","South West (England)","SEO/HEO","465","445","37000","35570"
"In post","2023","30-39","Unknown","South West (England)","Unknown","110","100","31540","26840"
"In post","2023","30-39","Unknown","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","EO","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Unknown","380","380","42050","40870"
"In post","2023","30-39","Unknown","Wales","AA/AO","465","420","23210","22500"
"In post","2023","30-39","Unknown","Wales","EO","410","395","27690","28080"
"In post","2023","30-39","Unknown","Wales","G6/G7","135","130","57460","56190"
"In post","2023","30-39","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Wales","SEO/HEO","395","380","36950","35000"
"In post","2023","30-39","Unknown","Wales","Unknown","70","65","26840","24940"
"In post","2023","30-39","Unknown","West Midlands (England)","AA/AO","425","400","24170","22490"
"In post","2023","30-39","Unknown","West Midlands (England)","EO","355","340","27760","27890"
"In post","2023","30-39","Unknown","West Midlands (England)","G6/G7","85","80","56980","55540"
"In post","2023","30-39","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","West Midlands (England)","SEO/HEO","350","340","36470","35000"
"In post","2023","30-39","Unknown","West Midlands (England)","Unknown","70","65","25710","24570"
"In post","2023","30-39","Unknown","Yorkshire and The Humber","AA/AO","520","490","24780","22520"
"In post","2023","30-39","Unknown","Yorkshire and The Humber","EO","515","495","27400","27650"
"In post","2023","30-39","Unknown","Yorkshire and The Humber","G6/G7","150","145","56880","54130"
"In post","2023","30-39","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Yorkshire and The Humber","SEO/HEO","370","360","36510","35000"
"In post","2023","30-39","Unknown","Yorkshire and The Humber","Unknown","75","65","27160","26070"
"In post","2023","30-39","White","East Midlands (England)","AA/AO","890","815","26160","24070"
"In post","2023","30-39","White","East Midlands (England)","EO","790","755","28900","28120"
"In post","2023","30-39","White","East Midlands (England)","G6/G7","230","225","56670","56110"
"In post","2023","30-39","White","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","White","East Midlands (England)","SEO/HEO","925","895","37260","35000"
"In post","2023","30-39","White","East Midlands (England)","Unknown","275","260","30410","30810"
"In post","2023","30-39","White","East of England","AA/AO","860","800","27630","28560"
"In post","2023","30-39","White","East of England","EO","735","685","29280","28120"
"In post","2023","30-39","White","East of England","G6/G7","195","185","57640","55170"
"In post","2023","30-39","White","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","East of England","SEO/HEO","820","795","37200","37300"
"In post","2023","30-39","White","East of England","Unknown","300","275","29890","29050"
"In post","2023","30-39","White","London","AA/AO","530","500","30020","27830"
"In post","2023","30-39","White","London","EO","1130","1095","32140","31310"
"In post","2023","30-39","White","London","G6/G7","6500","6330","60940","59290"
"In post","2023","30-39","White","London","SCS level","550","535","81480","77520"
"In post","2023","30-39","White","London","SEO/HEO","3920","3840","40960","41360"
"In post","2023","30-39","White","London","Unknown","170","165","36410","36050"
"In post","2023","30-39","White","North East (England)","AA/AO","1640","1475","23830","22520"
"In post","2023","30-39","White","North East (England)","EO","1440","1360","28070","28120"
"In post","2023","30-39","White","North East (England)","G6/G7","545","535","56590","55780"
"In post","2023","30-39","White","North East (England)","SCS level","10","10","[c]","[c]"
"In post","2023","30-39","White","North East (England)","SEO/HEO","1650","1600","36740","35000"
"In post","2023","30-39","White","North East (England)","Unknown","240","235","28700","26840"
"In post","2023","30-39","White","North West (England)","AA/AO","2320","2140","23910","22400"
"In post","2023","30-39","White","North West (England)","EO","2890","2755","28030","28120"
"In post","2023","30-39","White","North West (England)","G6/G7","1090","1065","56930","56000"
"In post","2023","30-39","White","North West (England)","SCS level","15","15","[c]","[c]"
"In post","2023","30-39","White","North West (England)","SEO/HEO","3060","2985","36680","35000"
"In post","2023","30-39","White","North West (England)","Unknown","685","655","30120","27530"
"In post","2023","30-39","White","Northern Ireland","AA/AO","210","195","22450","22520"
"In post","2023","30-39","White","Northern Ireland","EO","210","200","28020","27890"
"In post","2023","30-39","White","Northern Ireland","G6/G7","85","80","56940","56870"
"In post","2023","30-39","White","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Northern Ireland","SEO/HEO","300","290","36490","35000"
"In post","2023","30-39","White","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","White","Overseas","EO","30","30","[c]","[c]"
"In post","2023","30-39","White","Overseas","G6/G7","270","270","58940","56100"
"In post","2023","30-39","White","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","30-39","White","Overseas","SEO/HEO","280","280","40420","35810"
"In post","2023","30-39","White","Overseas","Unknown","20","20","[c]","[c]"
"In post","2023","30-39","White","Scotland","AA/AO","1895","1775","24320","22520"
"In post","2023","30-39","White","Scotland","EO","2190","2100","29690","28130"
"In post","2023","30-39","White","Scotland","G6/G7","1235","1195","60020","57970"
"In post","2023","30-39","White","Scotland","SCS level","25","20","[c]","[c]"
"In post","2023","30-39","White","Scotland","SEO/HEO","2930","2845","39190","38330"
"In post","2023","30-39","White","Scotland","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","White","South East (England)","AA/AO","1555","1455","28180","27410"
"In post","2023","30-39","White","South East (England)","EO","1515","1435","29430","28120"
"In post","2023","30-39","White","South East (England)","G6/G7","550","530","55800","54100"
"In post","2023","30-39","White","South East (England)","SCS level","10","10","[c]","[c]"
"In post","2023","30-39","White","South East (England)","SEO/HEO","1660","1605","37580","37520"
"In post","2023","30-39","White","South East (England)","Unknown","440","405","31290","31410"
"In post","2023","30-39","White","South West (England)","AA/AO","1220","1115","24910","22520"
"In post","2023","30-39","White","South West (England)","EO","1220","1135","28310","28120"
"In post","2023","30-39","White","South West (England)","G6/G7","1340","1290","54270","52500"
"In post","2023","30-39","White","South West (England)","SCS level","15","15","[c]","[c]"
"In post","2023","30-39","White","South West (England)","SEO/HEO","3580","3440","37460","37420"
"In post","2023","30-39","White","South West (England)","Unknown","605","570","36530","34940"
"In post","2023","30-39","White","Unknown","AA/AO","20","20","[c]","[c]"
"In post","2023","30-39","White","Unknown","EO","50","45","27710","28120"
"In post","2023","30-39","White","Unknown","G6/G7","20","20","[c]","[c]"
"In post","2023","30-39","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Unknown","SEO/HEO","20","20","[c]","[c]"
"In post","2023","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Wales","AA/AO","1930","1745","23250","22500"
"In post","2023","30-39","White","Wales","EO","1870","1780","28030","28120"
"In post","2023","30-39","White","Wales","G6/G7","720","695","57170","56450"
"In post","2023","30-39","White","Wales","SCS level","20","20","[c]","[c]"
"In post","2023","30-39","White","Wales","SEO/HEO","2365","2290","37660","37690"
"In post","2023","30-39","White","Wales","Unknown","345","330","29110","29050"
"In post","2023","30-39","White","West Midlands (England)","AA/AO","1030","955","25340","22520"
"In post","2023","30-39","White","West Midlands (England)","EO","985","935","28750","28120"
"In post","2023","30-39","White","West Midlands (England)","G6/G7","430","420","56350","54930"
"In post","2023","30-39","White","West Midlands (England)","SCS level","20","20","[c]","[c]"
"In post","2023","30-39","White","West Midlands (England)","SEO/HEO","1155","1125","37510","37370"
"In post","2023","30-39","White","West Midlands (England)","Unknown","250","230","29950","29050"
"In post","2023","30-39","White","Yorkshire and The Humber","AA/AO","1295","1190","26210","24070"
"In post","2023","30-39","White","Yorkshire and The Humber","EO","1300","1225","28680","28120"
"In post","2023","30-39","White","Yorkshire and The Humber","G6/G7","820","790","56750","54260"
"In post","2023","30-39","White","Yorkshire and The Humber","SCS level","35","30","82820","77020"
"In post","2023","30-39","White","Yorkshire and The Humber","SEO/HEO","1975","1905","36690","37300"
"In post","2023","30-39","White","Yorkshire and The Humber","Unknown","410","380","29790","29050"
"In post","2023","40-49","Asian","East Midlands (England)","AA/AO","195","165","22620","21780"
"In post","2023","40-49","Asian","East Midlands (England)","EO","150","135","27720","28120"
"In post","2023","40-49","Asian","East Midlands (England)","G6/G7","45","40","60180","57970"
"In post","2023","40-49","Asian","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","East Midlands (England)","SEO/HEO","125","120","37700","35000"
"In post","2023","40-49","Asian","East Midlands (England)","Unknown","30","25","[c]","[c]"
"In post","2023","40-49","Asian","East of England","AA/AO","95","80","23540","22400"
"In post","2023","40-49","Asian","East of England","EO","120","105","28640","28120"
"In post","2023","40-49","Asian","East of England","G6/G7","35","35","62970","61390"
"In post","2023","40-49","Asian","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","East of England","SEO/HEO","75","70","39230","38100"
"In post","2023","40-49","Asian","East of England","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Asian","London","AA/AO","520","440","26420","25610"
"In post","2023","40-49","Asian","London","EO","1015","930","31190","30680"
"In post","2023","40-49","Asian","London","G6/G7","920","890","62430","61190"
"In post","2023","40-49","Asian","London","SCS level","115","115","91300","85940"
"In post","2023","40-49","Asian","London","SEO/HEO","1340","1305","40560","39790"
"In post","2023","40-49","Asian","London","Unknown","55","55","37920","39030"
"In post","2023","40-49","Asian","North East (England)","AA/AO","50","45","22140","22400"
"In post","2023","40-49","Asian","North East (England)","EO","50","45","27890","28120"
"In post","2023","40-49","Asian","North East (England)","G6/G7","30","30","59170","57970"
"In post","2023","40-49","Asian","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","North East (England)","SEO/HEO","50","50","38790","38470"
"In post","2023","40-49","Asian","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Asian","North West (England)","AA/AO","325","270","22180","21690"
"In post","2023","40-49","Asian","North West (England)","EO","260","240","27710","28120"
"In post","2023","40-49","Asian","North West (England)","G6/G7","80","80","57330","55780"
"In post","2023","40-49","Asian","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","North West (England)","SEO/HEO","265","255","37340","35000"
"In post","2023","40-49","Asian","North West (England)","Unknown","35","30","32250","29050"
"In post","2023","40-49","Asian","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Overseas","EO","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Overseas","G6/G7","30","30","62600","59920"
"In post","2023","40-49","Asian","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Overseas","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Asian","Scotland","AA/AO","70","60","23530","22520"
"In post","2023","40-49","Asian","Scotland","EO","65","60","28390","28120"
"In post","2023","40-49","Asian","Scotland","G6/G7","35","35","63770","65280"
"In post","2023","40-49","Asian","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Scotland","SEO/HEO","75","75","42870","39390"
"In post","2023","40-49","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","South East (England)","AA/AO","140","120","25010","23230"
"In post","2023","40-49","Asian","South East (England)","EO","135","125","29500","28730"
"In post","2023","40-49","Asian","South East (England)","G6/G7","45","40","60110","57600"
"In post","2023","40-49","Asian","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Asian","South East (England)","SEO/HEO","100","95","37910","36990"
"In post","2023","40-49","Asian","South East (England)","Unknown","20","15","[c]","[c]"
"In post","2023","40-49","Asian","South West (England)","AA/AO","45","40","22730","21780"
"In post","2023","40-49","Asian","South West (England)","EO","40","35","27810","28120"
"In post","2023","40-49","Asian","South West (England)","G6/G7","40","40","58550","56180"
"In post","2023","40-49","Asian","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Asian","South West (England)","SEO/HEO","125","120","37960","37490"
"In post","2023","40-49","Asian","South West (England)","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Asian","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Unknown","EO","15","10","[c]","[c]"
"In post","2023","40-49","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Wales","AA/AO","45","40","22400","22450"
"In post","2023","40-49","Asian","Wales","EO","40","40","28170","28120"
"In post","2023","40-49","Asian","Wales","G6/G7","30","25","[c]","[c]"
"In post","2023","40-49","Asian","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Wales","SEO/HEO","50","50","38460","38330"
"In post","2023","40-49","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","West Midlands (England)","AA/AO","395","335","22280","21780"
"In post","2023","40-49","Asian","West Midlands (England)","EO","440","405","27790","28120"
"In post","2023","40-49","Asian","West Midlands (England)","G6/G7","145","140","55560","53730"
"In post","2023","40-49","Asian","West Midlands (England)","SCS level","10","10","[c]","[c]"
"In post","2023","40-49","Asian","West Midlands (England)","SEO/HEO","395","380","37590","36990"
"In post","2023","40-49","Asian","West Midlands (England)","Unknown","65","60","30630","29050"
"In post","2023","40-49","Asian","Yorkshire and The Humber","AA/AO","225","180","22340","22400"
"In post","2023","40-49","Asian","Yorkshire and The Humber","EO","265","240","27690","28120"
"In post","2023","40-49","Asian","Yorkshire and The Humber","G6/G7","85","80","57620","55540"
"In post","2023","40-49","Asian","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Yorkshire and The Humber","SEO/HEO","235","225","37290","35000"
"In post","2023","40-49","Asian","Yorkshire and The Humber","Unknown","35","30","30170","29050"
"In post","2023","40-49","Black","East Midlands (England)","AA/AO","45","45","23260","22520"
"In post","2023","40-49","Black","East Midlands (England)","EO","65","60","27750","28120"
"In post","2023","40-49","Black","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","East Midlands (England)","SEO/HEO","35","35","35590","34550"
"In post","2023","40-49","Black","East Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Black","East of England","AA/AO","50","45","26480","25610"
"In post","2023","40-49","Black","East of England","EO","50","45","30670","31280"
"In post","2023","40-49","Black","East of England","G6/G7","15","15","[c]","[c]"
"In post","2023","40-49","Black","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","East of England","SEO/HEO","15","15","[c]","[c]"
"In post","2023","40-49","Black","East of England","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Black","London","AA/AO","370","335","28210","26400"
"In post","2023","40-49","Black","London","EO","570","545","31610","32520"
"In post","2023","40-49","Black","London","G6/G7","325","320","61060","59290"
"In post","2023","40-49","Black","London","SCS level","20","20","[c]","[c]"
"In post","2023","40-49","Black","London","SEO/HEO","635","630","40430","39790"
"In post","2023","40-49","Black","London","Unknown","130","125","35950","34010"
"In post","2023","40-49","Black","North East (England)","AA/AO","25","20","[c]","[c]"
"In post","2023","40-49","Black","North East (England)","EO","20","20","[c]","[c]"
"In post","2023","40-49","Black","North East (England)","G6/G7","10","10","[c]","[c]"
