"Status","Year","Disability","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Eastern Scotland","Heterosexual / straight","100","[c]","34610","28120"
"Leaver CS","2023","Declared disabled","Scotland","Eastern Scotland","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Eastern Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Eastern Scotland","Unknown","50","[c]","33210","37060"
"Leaver CS","2023","Declared disabled","Scotland","Highlands and Islands","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","North Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Southern Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Southern Scotland","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","West Central Scotland","Heterosexual / straight","100","[c]","30430","27160"
"Leaver CS","2023","Declared disabled","Scotland","West Central Scotland","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","West Central Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","West Central Scotland","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","100","[c]","35500","29290"
"Leaver CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","145","[c]","30270","27570"
"Leaver CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Kent","Heterosexual / straight","60","[c]","28150","26750"
"Leaver CS","2023","Declared disabled","South East (England)","Kent","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Kent","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Kent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","80","[c]","30000","27570"
"Leaver CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Devon","Heterosexual / straight","85","[c]","28350","22490"
"Leaver CS","2023","Declared disabled","South West (England)","Devon","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Devon","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Devon","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Dorset and Somerset","Heterosexual / straight","60","[c]","29030","27570"
"Leaver CS","2023","Declared disabled","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Dorset and Somerset","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","205","[c]","33970","29590"
"Leaver CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","East Wales","Heterosexual / straight","115","[c]","32440","26750"
"Leaver CS","2023","Declared disabled","Wales","East Wales","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","East Wales","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","East Wales","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","West Wales and The Valleys","Heterosexual / straight","100","[c]","27640","22500"
"Leaver CS","2023","Declared disabled","Wales","West Wales and The Valleys","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","West Wales and The Valleys","Undeclared","35","[c]","24040","21760"
"Leaver CS","2023","Declared disabled","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","110","[c]","27220","27570"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","West Midlands","Heterosexual / straight","150","[c]","28560","27250"
"Leaver CS","2023","Declared disabled","West Midlands (England)","West Midlands","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","West Midlands","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","West Midlands","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","40","[c]","28400","26220"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","75","[c]","29940","27570"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","115","[c]","29130","28120"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","490","[c]","31750","27570"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","175","[c]","31020","28080"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","385","[c]","28290","27130"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Lincolnshire","Heterosexual / straight","185","[c]","29860","27570"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Lincolnshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Lincolnshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","290","[c]","32570","29290"
"Leaver CS","2023","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East of England","East Anglia","Heterosexual / straight","650","[c]","31500","27570"
"Leaver CS","2023","Declared non-disabled","East of England","East Anglia","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East of England","East Anglia","Undeclared","65","[c]","31450","26890"
"Leaver CS","2023","Declared non-disabled","East of England","East Anglia","Unknown","75","[c]","31160","27570"
"Leaver CS","2023","Declared non-disabled","East of England","Essex","Heterosexual / straight","245","[c]","32010","29290"
"Leaver CS","2023","Declared non-disabled","East of England","Essex","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East of England","Essex","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East of England","Essex","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Inner London - East","Heterosexual / straight","855","[c]","45180","37180"
"Leaver CS","2023","Declared non-disabled","London","Inner London - East","LGBO","90","[c]","44510","37660"
"Leaver CS","2023","Declared non-disabled","London","Inner London - East","Undeclared","80","[c]","42980","34110"
"Leaver CS","2023","Declared non-disabled","London","Inner London - East","Unknown","265","[c]","46950","39270"
"Leaver CS","2023","Declared non-disabled","London","Inner London - West","Heterosexual / straight","2475","[c]","47120","43090"
"Leaver CS","2023","Declared non-disabled","London","Inner London - West","LGBO","255","[c]","46510","43210"
"Leaver CS","2023","Declared non-disabled","London","Inner London - West","Undeclared","220","[c]","44860","41030"
"Leaver CS","2023","Declared non-disabled","London","Inner London - West","Unknown","130","[c]","52110","42570"
"Leaver CS","2023","Declared non-disabled","London","Outer London - East and North East","Heterosexual / straight","245","[c]","31210","31060"
"Leaver CS","2023","Declared non-disabled","London","Outer London - East and North East","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Outer London - East and North East","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Outer London - East and North East","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Outer London - South","Heterosexual / straight","340","[c]","38130","32520"
"Leaver CS","2023","Declared non-disabled","London","Outer London - South","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Outer London - South","Undeclared","40","[c]","39180","34730"
"Leaver CS","2023","Declared non-disabled","London","Outer London - South","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Outer London - West and North West","Heterosexual / straight","510","[c]","33210","31060"
"Leaver CS","2023","Declared non-disabled","London","Outer London - West and North West","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Outer London - West and North West","Undeclared","45","[c]","34500","31580"
"Leaver CS","2023","Declared non-disabled","London","Outer London - West and North West","Unknown","40","[c]","34090","32100"
"Leaver CS","2023","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","445","[c]","30820","25900"
"Leaver CS","2023","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","LGBO","35","[c]","27490","21840"
"Leaver CS","2023","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","Undeclared","45","[c]","29980","26780"
"Leaver CS","2023","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","Unknown","425","[c]","27750","21780"
"Leaver CS","2023","Declared non-disabled","North East (England)","Tees Valley and Durham","Heterosexual / straight","365","[c]","28350","22870"
"Leaver CS","2023","Declared non-disabled","North East (England)","Tees Valley and Durham","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North East (England)","Tees Valley and Durham","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North East (England)","Tees Valley and Durham","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North West (England)","Cheshire","Heterosexual / straight","160","[c]","32540","27570"
"Leaver CS","2023","Declared non-disabled","North West (England)","Cheshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North West (England)","Cheshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North West (England)","Cheshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North West (England)","Cumbria","Heterosexual / straight","100","[c]","31760","27480"
"Leaver CS","2023","Declared non-disabled","North West (England)","Cumbria","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North West (England)","Cumbria","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North West (England)","Cumbria","Unknown","40","[c]","24860","22150"
"Leaver CS","2023","Declared non-disabled","North West (England)","Greater Manchester","Heterosexual / straight","665","[c]","31960","27570"
"Leaver CS","2023","Declared non-disabled","North West (England)","Greater Manchester","LGBO","55","[c]","32560","27840"
"Leaver CS","2023","Declared non-disabled","North West (England)","Greater Manchester","Undeclared","65","[c]","27880","23390"
"Leaver CS","2023","Declared non-disabled","North West (England)","Greater Manchester","Unknown","340","[c]","28200","21690"
"Leaver CS","2023","Declared non-disabled","North West (England)","Lancashire","Heterosexual / straight","495","[c]","30170","27070"
"Leaver CS","2023","Declared non-disabled","North West (England)","Lancashire","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North West (England)","Lancashire","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North West (England)","Lancashire","Unknown","130","[c]","29110","23390"
"Leaver CS","2023","Declared non-disabled","North West (England)","Merseyside","Heterosexual / straight","495","[c]","30070","27490"
"Leaver CS","2023","Declared non-disabled","North West (England)","Merseyside","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North West (England)","Merseyside","Undeclared","45","[c]","29940","27570"
"Leaver CS","2023","Declared non-disabled","North West (England)","Merseyside","Unknown","250","[c]","27660","27130"
"Leaver CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","Heterosexual / straight","70","[c]","32220","22970"
"Leaver CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Overseas","Heterosexual / straight","40","[c]","53000","43750"
"Leaver CS","2023","Declared non-disabled","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scotland","Eastern Scotland","Heterosexual / straight","470","[c]","34660","28120"
"Leaver CS","2023","Declared non-disabled","Scotland","Eastern Scotland","LGBO","30","[c]","34430","29450"
"Leaver CS","2023","Declared non-disabled","Scotland","Eastern Scotland","Undeclared","40","[c]","36340","28120"
"Leaver CS","2023","Declared non-disabled","Scotland","Eastern Scotland","Unknown","225","[c]","34960","28840"
"Leaver CS","2023","Declared non-disabled","Scotland","Highlands and Islands","Heterosexual / straight","80","[c]","27200","26220"
"Leaver CS","2023","Declared non-disabled","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scotland","Highlands and Islands","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scotland","Highlands and Islands","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scotland","North Eastern Scotland","Heterosexual / straight","65","[c]","35870","29450"
"Leaver CS","2023","Declared non-disabled","Scotland","North Eastern Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scotland","North Eastern Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scotland","North Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scotland","Southern Scotland","Heterosexual / straight","110","[c]","30650","27570"
"Leaver CS","2023","Declared non-disabled","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scotland","Southern Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scotland","Southern Scotland","Unknown","120","[c]","27180","25060"
"Leaver CS","2023","Declared non-disabled","Scotland","West Central Scotland","Heterosexual / straight","520","[c]","31470","27140"
"Leaver CS","2023","Declared non-disabled","Scotland","West Central Scotland","LGBO","35","[c]","31110","27160"
"Leaver CS","2023","Declared non-disabled","Scotland","West Central Scotland","Undeclared","40","[c]","32210","28610"
"Leaver CS","2023","Declared non-disabled","Scotland","West Central Scotland","Unknown","175","[c]","30830","27570"
"Leaver CS","2023","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","525","[c]","34520","29290"
"Leaver CS","2023","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","735","[c]","31750","27190"
"Leaver CS","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Undeclared","75","[c]","31700","26960"
"Leaver CS","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Unknown","95","[c]","29510","26350"
"Leaver CS","2023","Declared non-disabled","South East (England)","Kent","Heterosexual / straight","375","[c]","29900","29290"
"Leaver CS","2023","Declared non-disabled","South East (England)","Kent","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South East (England)","Kent","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South East (England)","Kent","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","475","[c]","30730","27570"
"Leaver CS","2023","Declared non-disabled","South East (England)","Surrey, East and West Sussex","LGBO","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","100","[c]","30080","27570"
"Leaver CS","2023","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South West (England)","Devon","Heterosexual / straight","440","[c]","33440","28120"
"Leaver CS","2023","Declared non-disabled","South West (England)","Devon","LGBO","40","[c]","27820","24390"
"Leaver CS","2023","Declared non-disabled","South West (England)","Devon","Undeclared","55","[c]","35960","33640"
"Leaver CS","2023","Declared non-disabled","South West (England)","Devon","Unknown","45","[c]","27640","23390"
"Leaver CS","2023","Declared non-disabled","South West (England)","Dorset and Somerset","Heterosexual / straight","285","[c]","30510","27570"
"Leaver CS","2023","Declared non-disabled","South West (England)","Dorset and Somerset","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South West (England)","Dorset and Somerset","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South West (England)","Dorset and Somerset","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","1390","[c]","36710","32910"
"Leaver CS","2023","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","95","[c]","33400","28590"
"Leaver CS","2023","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","115","[c]","37780","36650"
"Leaver CS","2023","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","120","[c]","30690","28120"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","55","[c]","32560","28120"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Wales","East Wales","Heterosexual / straight","600","[c]","34090","28120"
"Leaver CS","2023","Declared non-disabled","Wales","East Wales","LGBO","50","[c]","35500","30320"
"Leaver CS","2023","Declared non-disabled","Wales","East Wales","Undeclared","55","[c]","32870","28090"
"Leaver CS","2023","Declared non-disabled","Wales","East Wales","Unknown","190","[c]","36040","28740"
"Leaver CS","2023","Declared non-disabled","Wales","West Wales and The Valleys","Heterosexual / straight","620","[c]","28210","22500"
"Leaver CS","2023","Declared non-disabled","Wales","West Wales and The Valleys","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Wales","West Wales and The Valleys","Undeclared","85","[c]","28790","22500"
"Leaver CS","2023","Declared non-disabled","Wales","West Wales and The Valleys","Unknown","80","[c]","23870","21690"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","245","[c]","29770","27570"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","450","[c]","28600","27570"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","LGBO","25","[c]","[c]","[c]"
