"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Security","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North East (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North East (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","West Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East of England","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East of England","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East of England","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South East (England)","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South East (England)","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Yorkshire and The Humber","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Yorkshire and The Humber","AO","Male","10","[c]","[c]","[c]"
