"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","London","Heterosexual / straight","85","85","49550","44310"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","London","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","Heterosexual / straight","40","40","38500","33810"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","East Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","East of England","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","London","Heterosexual / straight","70","65","38220","31640"
"In post","2023","Attorney General's Departments","Finance","London","LGBO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","London","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Yorkshire and The Humber","Heterosexual / straight","40","35","32130","27440"
"In post","2023","Attorney General's Departments","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","London","Heterosexual / straight","100","95","42760","35280"
"In post","2023","Attorney General's Departments","Human Resources","London","LGBO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","London","Unknown","30","30","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","North West (England)","Heterosexual / straight","40","40","35410","31590"
"In post","2023","Attorney General's Departments","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Yorkshire and The Humber","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Intelligence Analysis","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Intelligence Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","London","Heterosexual / straight","40","35","45090","40540"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Yorkshire and The Humber","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","Heterosexual / straight","170","155","52780","51270"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","Unknown","50","45","54180","54910"
"In post","2023","Attorney General's Departments","Legal","East of England","Heterosexual / straight","200","185","55450","55170"
"In post","2023","Attorney General's Departments","Legal","East of England","LGBO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East of England","Undeclared","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East of England","Unknown","55","50","60630","63370"
"In post","2023","Attorney General's Departments","Legal","London","Heterosexual / straight","1900","1785","59570","57590"
"In post","2023","Attorney General's Departments","Legal","London","LGBO","160","155","60800","57910"
"In post","2023","Attorney General's Departments","Legal","London","Undeclared","185","180","60200","63280"
"In post","2023","Attorney General's Departments","Legal","London","Unknown","565","510","64980","65750"
"In post","2023","Attorney General's Departments","Legal","North East (England)","Heterosexual / straight","125","120","52990","52420"
"In post","2023","Attorney General's Departments","Legal","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North East (England)","Unknown","35","30","56060","56450"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Heterosexual / straight","360","340","53070","51270"
"In post","2023","Attorney General's Departments","Legal","North West (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Unknown","95","90","56490","56450"
"In post","2023","Attorney General's Departments","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","Heterosexual / straight","275","260","56960","55170"
"In post","2023","Attorney General's Departments","Legal","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","Unknown","70","65","60750","63390"
"In post","2023","Attorney General's Departments","Legal","South West (England)","Heterosexual / straight","165","155","54690","52980"
"In post","2023","Attorney General's Departments","Legal","South West (England)","LGBO","15","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South West (England)","Unknown","50","45","57430","56450"
"In post","2023","Attorney General's Departments","Legal","Wales","Heterosexual / straight","150","140","52470","51270"
"In post","2023","Attorney General's Departments","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Wales","Undeclared","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Wales","Unknown","45","40","54830","56450"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Heterosexual / straight","230","220","52880","52980"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Unknown","75","65","57290","56450"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","Heterosexual / straight","345","325","54490","52060"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","LGBO","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","Undeclared","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","Unknown","110","100","56870","56450"
"In post","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","Heterosexual / straight","180","170","25650","23650"
"In post","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","Unknown","30","25","26540","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","East of England","Heterosexual / straight","195","175","28310","25600"
"In post","2023","Attorney General's Departments","Operational Delivery","East of England","LGBO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East of England","Undeclared","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East of England","Unknown","30","25","28170","28850"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Heterosexual / straight","780","745","30580","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","London","LGBO","65","60","31840","28540"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Undeclared","50","50","28640","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Unknown","195","180","31010","29900"
"In post","2023","Attorney General's Departments","Operational Delivery","North East (England)","Heterosexual / straight","130","115","26390","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","North East (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","North East (England)","Unknown","35","30","25640","22870"
"In post","2023","Attorney General's Departments","Operational Delivery","North West (England)","Heterosexual / straight","370","350","27180","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","North West (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","North West (England)","Unknown","80","75","27430","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","South East (England)","Heterosexual / straight","270","255","28660","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","South East (England)","LGBO","30","30","27950","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","South East (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","South East (England)","Unknown","50","50","28690","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","South West (England)","Heterosexual / straight","120","115","26720","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Wales","Heterosexual / straight","130","120","27830","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Wales","LGBO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Wales","Unknown","30","25","27390","27290"
"In post","2023","Attorney General's Departments","Operational Delivery","West Midlands (England)","Heterosexual / straight","200","190","27570","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","West Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","West Midlands (England)","Unknown","50","45","25950","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","270","250","27780","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","LGBO","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","Undeclared","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","Unknown","75","60","26370","26790"
"In post","2023","Attorney General's Departments","Other","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","London","Heterosexual / straight","35","35","44170","30610"
"In post","2023","Attorney General's Departments","Other","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","North West (England)","LGBO","[c]","[c]","[c]","[c]"
