"Status","Year","Organisation","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Advisory, Conciliation and Arbitration Service","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","East Anglia","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","East Wales","Outside London","Heterosexual / straight","55","50","32910","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","East Wales","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","East Wales","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","East Wales","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","35","35","34700","32200"
"In post","2023","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Greater Manchester","Outside London","Heterosexual / straight","100","95","33450","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Greater Manchester","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Greater Manchester","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Greater Manchester","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Inner London - West","London","Heterosexual / straight","125","120","44180","39360"
"In post","2023","Advisory, Conciliation and Arbitration Service","Inner London - West","London","LGBO","10","10","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Inner London - West","London","Undeclared","25","25","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Inner London - West","London","Unknown","15","15","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","95","85","31570","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Shropshire and Staffordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Tees Valley and Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Central Scotland","Outside London","Heterosexual / straight","70","65","33650","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Central Scotland","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Central Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Midlands","Outside London","Heterosexual / straight","50","45","33940","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Midlands","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Midlands","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Yorkshire","Outside London","Heterosexual / straight","50","40","35710","33150"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Yorkshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Yorkshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Yorkshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cheshire","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","50","45","31650","26850"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","Outside London","Heterosexual / straight","140","135","26440","22150"
"In post","2023","Animal and Plant Health Agency","Cumbria","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","35","35","30490","30320"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","Outside London","Heterosexual / straight","160","150","28160","22150"
"In post","2023","Animal and Plant Health Agency","Devon","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset and Somerset","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset and Somerset","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","Outside London","Heterosexual / straight","80","75","32950","30320"
"In post","2023","Animal and Plant Health Agency","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Wales","Outside London","Heterosexual / straight","85","80","31680","25920"
"In post","2023","Animal and Plant Health Agency","East Wales","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Wales","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Wales","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","Outside London","Heterosexual / straight","40","40","31320","26650"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex","Outside London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","110","105","29220","25920"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hampshire and Isle of Wight","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","125","115","30530","26850"
"In post","2023","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Highlands and Islands","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Highlands and Islands","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Inner London - East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Inner London - West","London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Inner London - West","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Kent","Outside London","Heterosexual / straight","45","45","30350","29150"
"In post","2023","Animal and Plant Health Agency","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Kent","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lancashire","Outside London","Heterosexual / straight","75","70","29910","25920"
"In post","2023","Animal and Plant Health Agency","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lancashire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lancashire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North Eastern Scotland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North Yorkshire","Outside London","Heterosexual / straight","190","180","29860","25920"
"In post","2023","Animal and Plant Health Agency","North Yorkshire","Outside London","LGBO","25","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North Yorkshire","Outside London","Undeclared","35","30","32530","28280"
"In post","2023","Animal and Plant Health Agency","North Yorkshire","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","40","35","32480","27380"
"In post","2023","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Outer London - East and North East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Outer London - West and North West","London","Heterosexual / straight","45","40","36030","32720"
"In post","2023","Animal and Plant Health Agency","Outer London - West and North West","London","LGBO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Outer London - West and North West","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","Heterosexual / straight","95","90","29960","25920"
"In post","2023","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","Unknown","20","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Southern Scotland","Outside London","Heterosexual / straight","45","45","34420","30320"
"In post","2023","Animal and Plant Health Agency","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Southern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","Heterosexual / straight","485","470","34130","30220"
"In post","2023","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","LGBO","45","45","29270","29080"
"In post","2023","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","Undeclared","90","80","37540","33830"
"In post","2023","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","Unknown","60","60","32760","29080"
"In post","2023","Animal and Plant Health Agency","West Midlands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","Heterosexual / straight","165","150","29110","25920"
"In post","2023","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","Unknown","35","30","26740","22150"
"In post","2023","Animal and Plant Health Agency","West Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Inner London - West","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Attorney General's Office","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Inner London - West","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Inner London - West","London","Unknown","30","30","58870","56290"
"In post","2023","Building Digital UK","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
