"Status","Year","Function_of_post","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Communications","UK Space Agency","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Space Agency","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Statistics Authority","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Statistics Authority","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Supreme Court","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Supreme Court","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Supreme Court","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Water Services Regulation Authority","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Water Services Regulation Authority","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Water Services Regulation Authority","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Building Digital UK","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Companies House","Counter Fraud","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Companies House","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport (excl. agencies)","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Counter Fraud","AO","110","[c]","22860","21690"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Counter Fraud","EO","200","[c]","28770","28120"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Counter Fraud","HEO","30","[c]","35540","34290"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Counter Fraud","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Other","AO","25","[c]","22950","21690"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Other","EO","15","[c]","29040","28120"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Driver and Vehicle Standards Agency","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Food Standards Agency","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Food Standards Agency","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Counter Fraud","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Counter Fraud","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Counter Fraud","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","EO","65","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","EO","50","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Ministry of Defence (excl. agencies)","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","National Savings and Investments","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","Counter Fraud","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","Counter Fraud","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","Counter Fraud","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","Counter Fraud","SEO","15","[c]","42440","42010"
"Leaver CS","2023","Counter Fraud","The Insolvency Service","Counter Fraud","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","The Insolvency Service","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","AO","295","[c]","21730","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","EO","25","[c]","28270","28120"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","HEO","10","[c]","34070","34170"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","AO","375","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","EO","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Tax","AO","75","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Animal and Plant Health Agency","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","AO","20","[c]","18780","18300"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","G6","25","[c]","67290","66530"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","G7","85","[c]","56410","56430"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","HEO","15","[c]","34510","34550"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","SEO","20","[c]","40750","40600"
"Leaver CS","2023","Digital, Data & Technology","Central Civil Service Fast Stream","Digital, Data and Technology","HEO","15","[c]","30370","30130"
"Leaver CS","2023","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Companies House","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Companies House","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Companies House","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Companies House","Digital, Data and Technology","HEO","10","[c]","36120","36030"
"Leaver CS","2023","Digital, Data & Technology","Companies House","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Crown Prosecution Service","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Crown Prosecution Service","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Crown Prosecution Service","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Crown Prosecution Service","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Defence Equipment and Support","Digital, Data and Technology","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Defence Equipment and Support","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Defence Equipment and Support","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Defence Equipment and Support","Digital, Data and Technology","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Defence Equipment and Support","Digital, Data and Technology","HEO","10","[c]","31710","32500"
"Leaver CS","2023","Digital, Data & Technology","Defence Equipment and Support","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Defence Equipment and Support","Digital, Data and Technology","SEO","10","[c]","42200","42980"
"Leaver CS","2023","Digital, Data & Technology","Defence Science and Technology Laboratory","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Defence Science and Technology Laboratory","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Defence Science and Technology Laboratory","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Defence Science and Technology Laboratory","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education (excl. agencies)","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education (excl. agencies)","Digital, Data and Technology","EO","10","[c]","23430","25000"
"Leaver CS","2023","Digital, Data & Technology","Department for Education (excl. agencies)","Digital, Data and Technology","G6","10","[c]","65190","62540"
"Leaver CS","2023","Digital, Data & Technology","Department for Education (excl. agencies)","Digital, Data and Technology","G7","30","[c]","53310","51360"
"Leaver CS","2023","Digital, Data & Technology","Department for Education (excl. agencies)","Digital, Data and Technology","HEO","20","[c]","31440","30330"
"Leaver CS","2023","Digital, Data & Technology","Department for Education (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education (excl. agencies)","Digital, Data and Technology","SEO","30","[c]","38990","37590"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","G7","35","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","G7","15","[c]","54830","55450"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","AO","10","[c]","21940","21690"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","EO","50","[c]","28030","28120"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","G6","35","[c]","71750","72580"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","G7","90","[c]","55940","55900"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","HEO","40","[c]","34090","34170"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","SEO","95","[c]","40910","39910"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Digital, Data and Technology","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Digital, Data and Technology","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Education and Skills Funding Agency","Digital, Data and Technology","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Education and Skills Funding Agency","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Education and Skills Funding Agency","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","FCDO Services","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","FCDO Services","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","FCDO Services","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","FCDO Services","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","FCDO Services","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","FCDO Services","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
