"Status","Year","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","East of England","AA/AO","AA","Heterosexual / straight","945","860","21940","23230"
"In post","2023","East of England","AA/AO","AA","LGBO","55","55","22770","23230"
"In post","2023","East of England","AA/AO","AA","Undeclared","110","100","21830","21380"
"In post","2023","East of England","AA/AO","AA","Unknown","235","210","22220","23230"
"In post","2023","East of England","AA/AO","AO","Heterosexual / straight","4105","3785","26540","25340"
"In post","2023","East of England","AA/AO","AO","LGBO","235","225","27050","25610"
"In post","2023","East of England","AA/AO","AO","Undeclared","495","445","26050","23850"
"In post","2023","East of England","AA/AO","AO","Unknown","1100","990","25760","23500"
"In post","2023","East of England","EO","EO","Heterosexual / straight","4465","4105","29420","28120"
"In post","2023","East of England","EO","EO","LGBO","230","220","29170","28120"
"In post","2023","East of England","EO","EO","Undeclared","625","565","29410","28120"
"In post","2023","East of England","EO","EO","Unknown","1075","975","29060","28120"
"In post","2023","East of England","G6/G7","G6","Heterosexual / straight","300","290","70780","68610"
"In post","2023","East of England","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","G6/G7","G6","Undeclared","35","30","70230","67160"
"In post","2023","East of England","G6/G7","G6","Unknown","55","55","71100","70310"
"In post","2023","East of England","G6/G7","G7","Heterosexual / straight","825","795","57260","55170"
"In post","2023","East of England","G6/G7","G7","LGBO","35","35","58980","55850"
"In post","2023","East of England","G6/G7","G7","Undeclared","100","100","56170","55110"
"In post","2023","East of England","G6/G7","G7","Unknown","200","185","56290","54800"
"In post","2023","East of England","SCS level","SCS level","Heterosexual / straight","95","95","97390","96320"
"In post","2023","East of England","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","SCS level","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","East of England","SCS level","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","East of England","SEO/HEO","HEO","Heterosexual / straight","2295","2195","34990","34300"
"In post","2023","East of England","SEO/HEO","HEO","LGBO","110","105","35020","34240"
"In post","2023","East of England","SEO/HEO","HEO","Undeclared","315","300","35300","34440"
"In post","2023","East of England","SEO/HEO","HEO","Unknown","370","350","34450","33990"
"In post","2023","East of England","SEO/HEO","SEO","Heterosexual / straight","1465","1405","43460","41800"
"In post","2023","East of England","SEO/HEO","SEO","LGBO","70","70","43510","41510"
"In post","2023","East of England","SEO/HEO","SEO","Undeclared","225","210","43950","42570"
"In post","2023","East of England","SEO/HEO","SEO","Unknown","255","245","41690","41000"
"In post","2023","East of England","Unknown","Unknown","Heterosexual / straight","1410","1305","30030","29050"
"In post","2023","East of England","Unknown","Unknown","LGBO","90","90","28550","25300"
"In post","2023","East of England","Unknown","Unknown","Undeclared","100","90","31050","29050"
"In post","2023","East of England","Unknown","Unknown","Unknown","335","295","26920","26840"
"In post","2023","London","AA/AO","AA","Heterosexual / straight","960","885","24590","23500"
"In post","2023","London","AA/AO","AA","LGBO","45","40","24730","23670"
"In post","2023","London","AA/AO","AA","Undeclared","125","115","24000","23500"
"In post","2023","London","AA/AO","AA","Unknown","420","390","25020","23670"
"In post","2023","London","AA/AO","AO","Heterosexual / straight","6330","5860","27790","26400"
"In post","2023","London","AA/AO","AO","LGBO","340","330","28820","26450"
"In post","2023","London","AA/AO","AO","Undeclared","860","775","26810","25610"
"In post","2023","London","AA/AO","AO","Unknown","2725","2545","28180","26400"
"In post","2023","London","EO","EO","Heterosexual / straight","12925","12220","31520","31330"
"In post","2023","London","EO","EO","LGBO","755","735","31280","30950"
"In post","2023","London","EO","EO","Undeclared","1805","1680","31350","31000"
"In post","2023","London","EO","EO","Unknown","4325","4110","31310","31060"
"In post","2023","London","G6/G7","G6","Heterosexual / straight","6380","6130","71220","69990"
"In post","2023","London","G6/G7","G6","LGBO","555","545","70340","68650"
"In post","2023","London","G6/G7","G6","Undeclared","865","830","71800","70630"
"In post","2023","London","G6/G7","G6","Unknown","1565","1500","71240","69550"
"In post","2023","London","G6/G7","G7","Heterosexual / straight","13880","13460","58300","56500"
"In post","2023","London","G6/G7","G7","LGBO","1385","1365","57460","55800"
"In post","2023","London","G6/G7","G7","Undeclared","1865","1815","58300","56430"
"In post","2023","London","G6/G7","G7","Unknown","3475","3375","58580","57220"
"In post","2023","London","SCS level","SCS level","Heterosexual / straight","3145","3030","92110","83030"
"In post","2023","London","SCS level","SCS level","LGBO","275","270","90020","80500"
"In post","2023","London","SCS level","SCS level","Undeclared","315","305","91920","84150"
"In post","2023","London","SCS level","SCS level","Unknown","680","655","96470","86700"
"In post","2023","London","SEO/HEO","HEO","Heterosexual / straight","12090","11800","37160","36310"
"In post","2023","London","SEO/HEO","HEO","LGBO","1170","1155","36250","35620"
"In post","2023","London","SEO/HEO","HEO","Undeclared","1555","1510","37050","36220"
"In post","2023","London","SEO/HEO","HEO","Unknown","4665","4585","36140","36000"
"In post","2023","London","SEO/HEO","SEO","Heterosexual / straight","10425","10175","44480","43650"
"In post","2023","London","SEO/HEO","SEO","LGBO","975","965","43650","43210"
"In post","2023","London","SEO/HEO","SEO","Undeclared","1490","1445","44470","43650"
"In post","2023","London","SEO/HEO","SEO","Unknown","2910","2855","44370","43650"
"In post","2023","London","Unknown","Unknown","Heterosexual / straight","1760","1680","35630","33820"
"In post","2023","London","Unknown","Unknown","LGBO","125","125","37120","34820"
"In post","2023","London","Unknown","Unknown","Undeclared","180","170","37610","34210"
"In post","2023","London","Unknown","Unknown","Unknown","395","360","31870","29300"
"In post","2023","North East (England)","AA/AO","AA","Heterosexual / straight","595","505","22100","22520"
"In post","2023","North East (England)","AA/AO","AA","LGBO","40","40","22750","23230"
"In post","2023","North East (England)","AA/AO","AA","Undeclared","55","45","22210","22520"
"In post","2023","North East (England)","AA/AO","AA","Unknown","300","230","22600","22520"
"In post","2023","North East (England)","AA/AO","AO","Heterosexual / straight","7475","6510","23370","22400"
"In post","2023","North East (England)","AA/AO","AO","LGBO","490","465","23510","22520"
"In post","2023","North East (England)","AA/AO","AO","Undeclared","835","705","22930","22400"
"In post","2023","North East (England)","AA/AO","AO","Unknown","3175","2720","23290","22520"
"In post","2023","North East (England)","EO","EO","Heterosexual / straight","5850","5320","28130","28120"
"In post","2023","North East (England)","EO","EO","LGBO","350","340","27990","28120"
"In post","2023","North East (England)","EO","EO","Undeclared","560","510","28060","28120"
"In post","2023","North East (England)","EO","EO","Unknown","1715","1575","27930","28120"
"In post","2023","North East (England)","G6/G7","G6","Heterosexual / straight","550","540","68790","68610"
"In post","2023","North East (England)","G6/G7","G6","LGBO","30","30","[c]","[c]"
"In post","2023","North East (England)","G6/G7","G6","Undeclared","50","50","70590","71300"
"In post","2023","North East (England)","G6/G7","G6","Unknown","100","95","69540","69940"
"In post","2023","North East (England)","G6/G7","G7","Heterosexual / straight","1765","1710","54900","54680"
"In post","2023","North East (England)","G6/G7","G7","LGBO","115","110","54190","54130"
"In post","2023","North East (England)","G6/G7","G7","Undeclared","165","160","54940","55550"
"In post","2023","North East (England)","G6/G7","G7","Unknown","330","320","55420","56450"
"In post","2023","North East (England)","SCS level","SCS level","Heterosexual / straight","125","120","89760","80300"
"In post","2023","North East (England)","SCS level","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","North East (England)","SCS level","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","North East (England)","SCS level","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","North East (England)","SEO/HEO","HEO","Heterosexual / straight","3510","3330","34070","34400"
"In post","2023","North East (England)","SEO/HEO","HEO","LGBO","280","275","33760","34170"
"In post","2023","North East (England)","SEO/HEO","HEO","Undeclared","305","285","34160","34400"
"In post","2023","North East (England)","SEO/HEO","HEO","Unknown","825","795","34120","34700"
"In post","2023","North East (England)","SEO/HEO","SEO","Heterosexual / straight","2460","2355","41380","41780"
"In post","2023","North East (England)","SEO/HEO","SEO","LGBO","130","130","40830","40420"
"In post","2023","North East (England)","SEO/HEO","SEO","Undeclared","240","225","42330","42140"
"In post","2023","North East (England)","SEO/HEO","SEO","Unknown","505","490","41590","42140"
"In post","2023","North East (England)","Unknown","Unknown","Heterosexual / straight","1100","1035","30070","29050"
"In post","2023","North East (England)","Unknown","Unknown","LGBO","70","65","28220","25300"
"In post","2023","North East (England)","Unknown","Unknown","Undeclared","65","60","32820","32700"
"In post","2023","North East (England)","Unknown","Unknown","Unknown","80","70","27470","24570"
"In post","2023","North West (England)","AA/AO","AA","Heterosexual / straight","1035","920","21610","21380"
"In post","2023","North West (England)","AA/AO","AA","LGBO","75","70","22080","23230"
"In post","2023","North West (England)","AA/AO","AA","Undeclared","110","95","21300","19930"
"In post","2023","North West (England)","AA/AO","AA","Unknown","380","330","22200","22520"
"In post","2023","North West (England)","AA/AO","AO","Heterosexual / straight","11615","10425","23280","22330"
"In post","2023","North West (England)","AA/AO","AO","LGBO","820","790","23940","22400"
"In post","2023","North West (England)","AA/AO","AO","Undeclared","1295","1135","23090","21780"
"In post","2023","North West (England)","AA/AO","AO","Unknown","5535","4980","23360","22400"
"In post","2023","North West (England)","EO","EO","Heterosexual / straight","12665","11700","28060","28120"
"In post","2023","North West (England)","EO","EO","LGBO","870","840","28010","28120"
"In post","2023","North West (England)","EO","EO","Undeclared","1420","1285","28150","28120"
"In post","2023","North West (England)","EO","EO","Unknown","4010","3725","27740","28120"
"In post","2023","North West (England)","G6/G7","G6","Heterosexual / straight","1125","1095","69830","69060"
"In post","2023","North West (England)","G6/G7","G6","LGBO","75","75","68200","68480"
"In post","2023","North West (England)","G6/G7","G6","Undeclared","110","105","69740","69940"
"In post","2023","North West (England)","G6/G7","G6","Unknown","185","175","69770","69470"
"In post","2023","North West (England)","G6/G7","G7","Heterosexual / straight","3615","3495","55380","54930"
"In post","2023","North West (England)","G6/G7","G7","LGBO","225","220","54810","54240"
"In post","2023","North West (England)","G6/G7","G7","Undeclared","345","335","55360","55180"
"In post","2023","North West (England)","G6/G7","G7","Unknown","705","675","55690","56000"
"In post","2023","North West (England)","SCS level","SCS level","Heterosexual / straight","250","245","90440","82500"
"In post","2023","North West (England)","SCS level","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","North West (England)","SCS level","SCS level","Undeclared","20","15","[c]","[c]"
"In post","2023","North West (England)","SCS level","SCS level","Unknown","45","40","97200","91800"
"In post","2023","North West (England)","SEO/HEO","HEO","Heterosexual / straight","6945","6630","34130","34170"
"In post","2023","North West (England)","SEO/HEO","HEO","LGBO","535","525","33850","34170"
"In post","2023","North West (England)","SEO/HEO","HEO","Undeclared","740","705","34460","34300"
"In post","2023","North West (England)","SEO/HEO","HEO","Unknown","1830","1775","34160","34700"
"In post","2023","North West (England)","SEO/HEO","SEO","Heterosexual / straight","4985","4810","41650","41260"
"In post","2023","North West (England)","SEO/HEO","SEO","LGBO","325","315","40970","40790"
"In post","2023","North West (England)","SEO/HEO","SEO","Undeclared","505","480","41950","41680"
"In post","2023","North West (England)","SEO/HEO","SEO","Unknown","900","870","41450","41780"
"In post","2023","North West (England)","Unknown","Unknown","Heterosexual / straight","2735","2595","30840","29050"
"In post","2023","North West (England)","Unknown","Unknown","LGBO","270","260","29620","26840"
"In post","2023","North West (England)","Unknown","Unknown","Undeclared","210","195","32290","29050"
"In post","2023","North West (England)","Unknown","Unknown","Unknown","605","555","27870","26840"
"In post","2023","Northern Ireland","AA/AO","AA","Heterosexual / straight","375","365","21610","22130"
"In post","2023","Northern Ireland","AA/AO","AA","LGBO","5","5","[c]","[c]"
"In post","2023","Northern Ireland","AA/AO","AA","Undeclared","30","30","[c]","[c]"
"In post","2023","Northern Ireland","AA/AO","AA","Unknown","50","45","21940","22130"
"In post","2023","Northern Ireland","AA/AO","AO","Heterosexual / straight","720","660","22670","22520"
"In post","2023","Northern Ireland","AA/AO","AO","LGBO","50","50","22520","22520"
"In post","2023","Northern Ireland","AA/AO","AO","Undeclared","55","50","22600","22520"
"In post","2023","Northern Ireland","AA/AO","AO","Unknown","435","395","22520","22520"
"In post","2023","Northern Ireland","EO","EO","Heterosexual / straight","740","705","28280","27890"
"In post","2023","Northern Ireland","EO","EO","LGBO","50","45","27830","27890"
"In post","2023","Northern Ireland","EO","EO","Undeclared","50","45","28420","28090"
"In post","2023","Northern Ireland","EO","EO","Unknown","335","320","27470","27890"
"In post","2023","Northern Ireland","G6/G7","G6","Heterosexual / straight","55","50","72060","71300"
"In post","2023","Northern Ireland","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","G6/G7","G6","Unknown","15","15","[c]","[c]"
"In post","2023","Northern Ireland","G6/G7","G7","Heterosexual / straight","215","210","56500","56870"
"In post","2023","Northern Ireland","G6/G7","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Northern Ireland","G6/G7","G7","Undeclared","25","20","[c]","[c]"
"In post","2023","Northern Ireland","G6/G7","G7","Unknown","35","35","56660","56870"
"In post","2023","Northern Ireland","SCS level","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Northern Ireland","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","SEO/HEO","HEO","Heterosexual / straight","610","590","35010","34700"
"In post","2023","Northern Ireland","SEO/HEO","HEO","LGBO","35","35","34400","34700"
"In post","2023","Northern Ireland","SEO/HEO","HEO","Undeclared","60","60","35060","34700"
"In post","2023","Northern Ireland","SEO/HEO","HEO","Unknown","155","155","34540","34700"
"In post","2023","Northern Ireland","SEO/HEO","SEO","Heterosexual / straight","330","315","41680","42140"
"In post","2023","Northern Ireland","SEO/HEO","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Northern Ireland","SEO/HEO","SEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Northern Ireland","SEO/HEO","SEO","Unknown","70","70","41140","42140"
"In post","2023","Overseas","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Overseas","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Overseas","AA/AO","AO","Heterosexual / straight","40","40","28420","24150"
"In post","2023","Overseas","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Overseas","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Overseas","AA/AO","AO","Unknown","5","5","[c]","[c]"
"In post","2023","Overseas","EO","EO","Heterosexual / straight","140","140","35510","33870"
"In post","2023","Overseas","EO","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Overseas","EO","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Overseas","EO","EO","Unknown","35","35","33000","28760"
"In post","2023","Overseas","G6/G7","G6","Heterosexual / straight","290","285","70230","67160"
"In post","2023","Overseas","G6/G7","G6","LGBO","20","20","[c]","[c]"
"In post","2023","Overseas","G6/G7","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Overseas","G6/G7","G6","Unknown","120","120","67980","66330"
"In post","2023","Overseas","G6/G7","G7","Heterosexual / straight","510","505","57770","56100"
"In post","2023","Overseas","G6/G7","G7","LGBO","55","55","56450","55220"
"In post","2023","Overseas","G6/G7","G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Overseas","G6/G7","G7","Unknown","280","280","57310","56100"
"In post","2023","Overseas","SCS level","SCS level","Heterosexual / straight","195","195","88820","78550"
"In post","2023","Overseas","SCS level","SCS level","LGBO","20","20","[c]","[c]"
"In post","2023","Overseas","SCS level","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Overseas","SCS level","SCS level","Unknown","70","70","83170","75960"
"In post","2023","Overseas","SEO/HEO","HEO","Heterosexual / straight","645","645","37450","35250"
"In post","2023","Overseas","SEO/HEO","HEO","LGBO","45","45","35970","35140"
"In post","2023","Overseas","SEO/HEO","HEO","Undeclared","30","30","43120","41820"
"In post","2023","Overseas","SEO/HEO","HEO","Unknown","315","315","46500","41570"
"In post","2023","Overseas","SEO/HEO","SEO","Heterosexual / straight","325","325","49830","47380"
"In post","2023","Overseas","SEO/HEO","SEO","LGBO","20","20","[c]","[c]"
"In post","2023","Overseas","SEO/HEO","SEO","Undeclared","30","30","[c]","[c]"
"In post","2023","Overseas","SEO/HEO","SEO","Unknown","100","100","45690","43340"
"In post","2023","Overseas","Unknown","Unknown","Heterosexual / straight","110","110","[c]","[c]"
"In post","2023","Overseas","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Overseas","Unknown","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2023","Overseas","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Scotland","AA/AO","AA","Heterosexual / straight","1480","1365","22790","22520"
"In post","2023","Scotland","AA/AO","AA","LGBO","135","125","23140","23340"
"In post","2023","Scotland","AA/AO","AA","Undeclared","105","95","22390","22180"
"In post","2023","Scotland","AA/AO","AA","Unknown","1770","1625","23030","22180"
"In post","2023","Scotland","AA/AO","AO","Heterosexual / straight","7510","6795","23990","22520"
"In post","2023","Scotland","AA/AO","AO","LGBO","525","505","23480","22520"
"In post","2023","Scotland","AA/AO","AO","Undeclared","825","735","23860","22220"
"In post","2023","Scotland","AA/AO","AO","Unknown","4835","4455","24950","24600"
"In post","2023","Scotland","EO","EO","Heterosexual / straight","8640","8005","29630","28130"
"In post","2023","Scotland","EO","EO","LGBO","695","675","29100","28130"
"In post","2023","Scotland","EO","EO","Undeclared","780","705","28920","28120"
"In post","2023","Scotland","EO","EO","Unknown","4630","4335","31330","29900"
"In post","2023","Scotland","G6/G7","G6","Heterosexual / straight","1460","1400","74240","74000"
"In post","2023","Scotland","G6/G7","G6","LGBO","85","85","73500","74000"
"In post","2023","Scotland","G6/G7","G6","Undeclared","110","100","76080","74000"
"In post","2023","Scotland","G6/G7","G6","Unknown","440","425","74040","74000"
"In post","2023","Scotland","G6/G7","G7","Heterosexual / straight","2945","2830","58530","57970"
"In post","2023","Scotland","G6/G7","G7","LGBO","210","210","57000","55780"
"In post","2023","Scotland","G6/G7","G7","Undeclared","230","220","59400","57970"
"In post","2023","Scotland","G6/G7","G7","Unknown","960","920","57980","57260"
"In post","2023","Scotland","SCS level","SCS level","Heterosexual / straight","275","270","89830","85200"
"In post","2023","Scotland","SCS level","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","Scotland","SCS level","SCS level","Undeclared","20","15","[c]","[c]"
"In post","2023","Scotland","SCS level","SCS level","Unknown","110","105","90430","85200"
"In post","2023","Scotland","SEO/HEO","HEO","Heterosexual / straight","5645","5400","35990","34730"
"In post","2023","Scotland","SEO/HEO","HEO","LGBO","465","460","35360","34730"
"In post","2023","Scotland","SEO/HEO","HEO","Undeclared","495","470","35720","34730"
"In post","2023","Scotland","SEO/HEO","HEO","Unknown","2190","2090","36500","35000"
"In post","2023","Scotland","SEO/HEO","SEO","Heterosexual / straight","3860","3710","45880","43440"
"In post","2023","Scotland","SEO/HEO","SEO","LGBO","265","260","44880","42860"
"In post","2023","Scotland","SEO/HEO","SEO","Undeclared","325","315","45740","42860"
"In post","2023","Scotland","SEO/HEO","SEO","Unknown","1345","1270","46140","45990"
"In post","2023","Scotland","Unknown","Unknown","Heterosexual / straight","95","95","43220","43800"
"In post","2023","Scotland","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Scotland","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","South East (England)","AA/AO","AA","Heterosexual / straight","1670","1490","22020","21380"
"In post","2023","South East (England)","AA/AO","AA","LGBO","100","95","22700","23230"
"In post","2023","South East (England)","AA/AO","AA","Undeclared","165","150","21920","21380"
"In post","2023","South East (England)","AA/AO","AA","Unknown","490","425","22480","22970"
"In post","2023","South East (England)","AA/AO","AO","Heterosexual / straight","7110","6465","26700","25100"
"In post","2023","South East (England)","AA/AO","AO","LGBO","485","460","27710","25610"
"In post","2023","South East (England)","AA/AO","AO","Undeclared","820","740","26720","23920"
"In post","2023","South East (England)","AA/AO","AO","Unknown","2105","1915","26310","23460"
"In post","2023","South East (England)","EO","EO","Heterosexual / straight","8345","7730","29240","28120"
"In post","2023","South East (England)","EO","EO","LGBO","525","505","29310","28120"
"In post","2023","South East (England)","EO","EO","Undeclared","1185","1070","29780","28120"
"In post","2023","South East (England)","EO","EO","Unknown","2100","1945","28960","28120"
"In post","2023","South East (England)","G6/G7","G6","Heterosexual / straight","670","640","71380","68140"
"In post","2023","South East (England)","G6/G7","G6","LGBO","25","25","[c]","[c]"
"In post","2023","South East (England)","G6/G7","G6","Undeclared","95","90","71900","68560"
"In post","2023","South East (England)","G6/G7","G6","Unknown","125","115","72030","70550"
"In post","2023","South East (England)","G6/G7","G7","Heterosexual / straight","2350","2245","56130","55110"
"In post","2023","South East (England)","G6/G7","G7","LGBO","90","90","56810","55000"
"In post","2023","South East (England)","G6/G7","G7","Undeclared","250","235","56440","55170"
"In post","2023","South East (England)","G6/G7","G7","Unknown","520","500","56450","55170"
"In post","2023","South East (England)","SCS level","SCS level","Heterosexual / straight","180","170","93910","90820"
"In post","2023","South East (England)","SCS level","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","South East (England)","SCS level","SCS level","Undeclared","25","20","[c]","[c]"
"In post","2023","South East (England)","SCS level","SCS level","Unknown","40","35","102010","97350"
"In post","2023","South East (England)","SEO/HEO","HEO","Heterosexual / straight","4645","4450","34850","34170"
"In post","2023","South East (England)","SEO/HEO","HEO","LGBO","320","310","34450","33830"
"In post","2023","South East (England)","SEO/HEO","HEO","Undeclared","725","690","35160","34300"
"In post","2023","South East (England)","SEO/HEO","HEO","Unknown","805","765","34560","33990"
"In post","2023","South East (England)","SEO/HEO","SEO","Heterosexual / straight","3345","3220","42920","41500"
"In post","2023","South East (England)","SEO/HEO","SEO","LGBO","145","140","41940","40400"
"In post","2023","South East (England)","SEO/HEO","SEO","Undeclared","475","455","43310","41800"
"In post","2023","South East (England)","SEO/HEO","SEO","Unknown","565","540","42000","41000"
"In post","2023","South East (England)","Unknown","Unknown","Heterosexual / straight","1805","1665","30880","29050"
"In post","2023","South East (England)","Unknown","Unknown","LGBO","165","165","30490","26840"
"In post","2023","South East (England)","Unknown","Unknown","Undeclared","140","125","32410","29170"
"In post","2023","South East (England)","Unknown","Unknown","Unknown","445","405","27840","26290"
"In post","2023","South West (England)","AA/AO","AA","Heterosexual / straight","1115","1040","21670","21380"
"In post","2023","South West (England)","AA/AO","AA","LGBO","70","65","21850","21380"
"In post","2023","South West (England)","AA/AO","AA","Undeclared","120","115","21280","21380"
"In post","2023","South West (England)","AA/AO","AA","Unknown","320","295","22450","21380"
"In post","2023","South West (England)","AA/AO","AO","Heterosexual / straight","5400","4935","24420","22220"
"In post","2023","South West (England)","AA/AO","AO","LGBO","375","365","24790","22500"
"In post","2023","South West (England)","AA/AO","AO","Undeclared","660","600","24390","22220"
"In post","2023","South West (England)","AA/AO","AO","Unknown","1650","1520","24110","22500"
"In post","2023","South West (England)","EO","EO","Heterosexual / straight","6090","5615","28180","28120"
"In post","2023","South West (England)","EO","EO","LGBO","385","370","28100","28120"
"In post","2023","South West (England)","EO","EO","Undeclared","880","795","28250","28120"
"In post","2023","South West (England)","EO","EO","Unknown","1415","1270","28020","28080"
"In post","2023","South West (England)","G6/G7","G6","Heterosexual / straight","1380","1325","69040","68160"
"In post","2023","South West (England)","G6/G7","G6","LGBO","40","40","68060","66860"
"In post","2023","South West (England)","G6/G7","G6","Undeclared","180","170","68740","67060"
"In post","2023","South West (England)","G6/G7","G6","Unknown","200","185","69690","70100"
"In post","2023","South West (England)","G6/G7","G7","Heterosexual / straight","4395","4235","53730","52960"
"In post","2023","South West (England)","G6/G7","G7","LGBO","200","195","52800","51560"
"In post","2023","South West (England)","G6/G7","G7","Undeclared","495","470","53450","54260"
"In post","2023","South West (England)","G6/G7","G7","Unknown","760","720","54030","53740"
"In post","2023","South West (England)","SCS level","SCS level","Heterosexual / straight","290","285","96900","90580"
"In post","2023","South West (England)","SCS level","SCS level","LGBO","15","10","[c]","[c]"
"In post","2023","South West (England)","SCS level","SCS level","Undeclared","35","35","92860","82830"
"In post","2023","South West (England)","SCS level","SCS level","Unknown","45","40","110060","112210"
