"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Corporate Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Corporate Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Corporate Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Corporate Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Corporate Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Corporate Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Corporate Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Corporate Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Corporate Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Corporate Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Geography","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Geography","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Geography","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Geography","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Geography","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Geography","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Geography","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Geography","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inspector of Education and Training","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inspector of Education and Training","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inspector of Education and Training","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inspector of Education and Training","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inspector of Education and Training","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inspector of Education and Training","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inspector of Education and Training","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inspector of Education and Training","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inspector of Education and Training","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inspector of Education and Training","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intelligence Analysis","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intelligence Analysis","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intelligence Analysis","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intelligence Analysis","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intelligence Analysis","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intelligence Analysis","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intelligence Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intelligence Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicine","AA","Female","[c]","[c]","[c]","[c]"
