"Status","Year","Disability","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","540","515","41500","40420"
"In post","2023","Undeclared","Undeclared","Greater Manchester","Outside London","310","290","37390","35000"
"In post","2023","Undeclared","Undeclared","Hampshire and Isle of Wight","Outside London","240","230","35660","34300"
"In post","2023","Undeclared","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","60","55","33800","32080"
"In post","2023","Undeclared","Undeclared","Highlands and Islands","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Inner London - East","London","270","260","45780","39790"
"In post","2023","Undeclared","Undeclared","Inner London - West","London","815","800","51060","49790"
"In post","2023","Undeclared","Undeclared","Kent","Outside London","180","165","31130","29730"
"In post","2023","Undeclared","Undeclared","Lancashire","Outside London","185","170","34150","29570"
"In post","2023","Undeclared","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","80","75","30060","28120"
"In post","2023","Undeclared","Undeclared","Lincolnshire","Outside London","50","45","33680","30460"
"In post","2023","Undeclared","Undeclared","Merseyside","Outside London","250","235","35060","29730"
"In post","2023","Undeclared","Undeclared","North Eastern Scotland","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Undeclared","North Yorkshire","Outside London","95","95","36160","34170"
"In post","2023","Undeclared","Undeclared","Northern Ireland","Outside London","45","45","32270","33100"
"In post","2023","Undeclared","Undeclared","Northumberland, and Tyne and Wear","Outside London","350","325","34320","29730"
"In post","2023","Undeclared","Undeclared","Outer London - East and North East","London","55","50","32280","32030"
"In post","2023","Undeclared","Undeclared","Outer London - South","London","230","220","44100","39140"
"In post","2023","Undeclared","Undeclared","Outer London - West and North West","London","210","195","41040","36000"
"In post","2023","Undeclared","Undeclared","Overseas","Overseas","65","65","53500","55070"
"In post","2023","Undeclared","Undeclared","Shropshire and Staffordshire","Outside London","125","115","34780","32060"
"In post","2023","Undeclared","Undeclared","South Yorkshire","Outside London","135","130","36820","33870"
"In post","2023","Undeclared","Undeclared","Southern Scotland","Outside London","45","40","32530","27890"
"In post","2023","Undeclared","Undeclared","Surrey, East and West Sussex","Outside London","170","155","37740","34240"
"In post","2023","Undeclared","Undeclared","Tees Valley and Durham","Outside London","95","90","32200","28120"
"In post","2023","Undeclared","Undeclared","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Undeclared","West Central Scotland","Outside London","180","170","34000","28130"
"In post","2023","Undeclared","Undeclared","West Midlands","Outside London","245","230","35250","29730"
"In post","2023","Undeclared","Undeclared","West Wales and The Valleys","Outside London","230","220","34030","30610"
"In post","2023","Undeclared","Undeclared","West Yorkshire","Outside London","240","225","35610","34170"
"In post","2023","Undeclared","Unknown","Bedfordshire and Hertfordshire","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Cheshire","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Derbyshire and Nottinghamshire","Outside London","45","40","31630","30500"
"In post","2023","Undeclared","Unknown","Devon","Outside London","25","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Dorset and Somerset","Outside London","25","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","East Anglia","Outside London","40","35","38830","32930"
"In post","2023","Undeclared","Unknown","East Wales","Outside London","45","40","32510","28960"
"In post","2023","Undeclared","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","Eastern Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","Essex","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","60","39610","39100"
"In post","2023","Undeclared","Unknown","Greater Manchester","Outside London","55","50","34480","32920"
"In post","2023","Undeclared","Unknown","Hampshire and Isle of Wight","Outside London","40","35","34290","32210"
"In post","2023","Undeclared","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","20","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Inner London - East","London","55","50","37000","34210"
"In post","2023","Undeclared","Unknown","Inner London - West","London","255","250","50670","47270"
"In post","2023","Undeclared","Unknown","Kent","Outside London","25","25","[c]","[c]"
"In post","2023","Undeclared","Unknown","Lancashire","Outside London","55","55","33710","32920"
"In post","2023","Undeclared","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Merseyside","Outside London","35","35","34390","30300"
"In post","2023","Undeclared","Unknown","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","North Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Northumberland, and Tyne and Wear","Outside London","30","30","33390","28130"
"In post","2023","Undeclared","Unknown","Outer London - East and North East","London","20","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Outer London - South","London","35","30","42910","36990"
"In post","2023","Undeclared","Unknown","Outer London - West and North West","London","25","25","[c]","[c]"
"In post","2023","Undeclared","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Shropshire and Staffordshire","Outside London","35","35","36410","32920"
"In post","2023","Undeclared","Unknown","South Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Southern Scotland","Outside London","10","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Surrey, East and West Sussex","Outside London","30","30","39350","36020"
"In post","2023","Undeclared","Unknown","Tees Valley and Durham","Outside London","40","30","30870","31990"
"In post","2023","Undeclared","Unknown","West Central Scotland","Outside London","35","35","32760","29450"
"In post","2023","Undeclared","Unknown","West Midlands","Outside London","35","30","31680","28120"
"In post","2023","Undeclared","Unknown","West Wales and The Valleys","Outside London","30","25","[c]","[c]"
"In post","2023","Undeclared","Unknown","West Yorkshire","Outside London","80","75","40820","37920"
"In post","2023","Undeclared","White","Bedfordshire and Hertfordshire","Outside London","120","115","34490","32150"
"In post","2023","Undeclared","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","500","465","38390","35970"
"In post","2023","Undeclared","White","Cheshire","Outside London","190","180","32460","31920"
"In post","2023","Undeclared","White","Cornwall and Isles of Scilly","Outside London","65","60","29670","28120"
"In post","2023","Undeclared","White","Cumbria","Outside London","85","75","27600","25420"
"In post","2023","Undeclared","White","Derbyshire and Nottinghamshire","Outside London","475","440","33110","30410"
"In post","2023","Undeclared","White","Devon","Outside London","295","270","31650","28480"
"In post","2023","Undeclared","White","Dorset and Somerset","Outside London","245","225","32120","29880"
"In post","2023","Undeclared","White","East Anglia","Outside London","680","620","33190","32420"
"In post","2023","Undeclared","White","East Wales","Outside London","585","550","33060","30060"
"In post","2023","Undeclared","White","East Yorkshire and Northern Lincolnshire","Outside London","270","240","32500","32920"
"In post","2023","Undeclared","White","Eastern Scotland","Outside London","390","365","34960","29100"
"In post","2023","Undeclared","White","Essex","Outside London","125","120","31460","30340"
"In post","2023","Undeclared","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1095","1030","40640","37510"
"In post","2023","Undeclared","White","Greater Manchester","Outside London","740","695","33200","30790"
"In post","2023","Undeclared","White","Hampshire and Isle of Wight","Outside London","605","550","32830","30940"
"In post","2023","Undeclared","White","Herefordshire, Worcestershire and Warwickshire","Outside London","280","255","31480","30410"
"In post","2023","Undeclared","White","Highlands and Islands","Outside London","30","25","28400","25510"
"In post","2023","Undeclared","White","Inner London - East","London","400","385","49400","43760"
"In post","2023","Undeclared","White","Inner London - West","London","1380","1340","51520","51420"
"In post","2023","Undeclared","White","Kent","Outside London","415","380","32320","31280"
"In post","2023","Undeclared","White","Lancashire","Outside London","645","575","30930","28120"
"In post","2023","Undeclared","White","Leicestershire, Rutland and Northamptonshire","Outside London","255","235","30910","28970"
"In post","2023","Undeclared","White","Lincolnshire","Outside London","175","165","30480","29050"
"In post","2023","Undeclared","White","Merseyside","Outside London","575","530","31930","28120"
"In post","2023","Undeclared","White","North Eastern Scotland","Outside London","25","25","[c]","[c]"
"In post","2023","Undeclared","White","North Yorkshire","Outside London","215","205","35200","31860"
"In post","2023","Undeclared","White","Northern Ireland","Outside London","155","145","30690","27990"
"In post","2023","Undeclared","White","Northumberland, and Tyne and Wear","Outside London","635","580","31410","28120"
"In post","2023","Undeclared","White","Outer London - East and North East","London","130","120","34260","35150"
"In post","2023","Undeclared","White","Outer London - South","London","175","165","43920","39790"
"In post","2023","Undeclared","White","Outer London - West and North West","London","290","265","44900","38930"
"In post","2023","Undeclared","White","Overseas","Overseas","65","65","54550","53310"
"In post","2023","Undeclared","White","Shropshire and Staffordshire","Outside London","425","395","32920","30410"
"In post","2023","Undeclared","White","South Yorkshire","Outside London","385","360","34260","32160"
"In post","2023","Undeclared","White","Southern Scotland","Outside London","95","85","30670","27740"
"In post","2023","Undeclared","White","Surrey, East and West Sussex","Outside London","365","340","34700","31310"
"In post","2023","Undeclared","White","Tees Valley and Durham","Outside London","575","510","32130","32910"
"In post","2023","Undeclared","White","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","Undeclared","White","West Central Scotland","Outside London","510","475","32700","28120"
"In post","2023","Undeclared","White","West Midlands","Outside London","430","400","33840","28120"
"In post","2023","Undeclared","White","West Wales and The Valleys","Outside London","665","585","29180","26960"
"In post","2023","Undeclared","White","West Yorkshire","Outside London","595","550","35140","32920"
"In post","2023","Unknown","Asian","Bedfordshire and Hertfordshire","Outside London","60","60","41190","38020"
"In post","2023","Unknown","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","65","65","32830","27350"
"In post","2023","Unknown","Asian","Cheshire","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Derbyshire and Nottinghamshire","Outside London","90","85","33750","30330"
"In post","2023","Unknown","Asian","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","East Anglia","Outside London","35","35","28780","24040"
"In post","2023","Unknown","Asian","East Wales","Outside London","80","80","33290","31060"
"In post","2023","Unknown","Asian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Eastern Scotland","Outside London","40","40","38720","33980"
"In post","2023","Unknown","Asian","Essex","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","115","115","35710","32000"
"In post","2023","Unknown","Asian","Greater Manchester","Outside London","205","200","33070","30330"
"In post","2023","Unknown","Asian","Hampshire and Isle of Wight","Outside London","90","80","30910","27500"
"In post","2023","Unknown","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Asian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Inner London - East","London","520","505","40490","36140"
"In post","2023","Unknown","Asian","Inner London - West","London","855","835","43760","40570"
"In post","2023","Unknown","Asian","Kent","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Asian","Lancashire","Outside London","45","40","28620","25220"
"In post","2023","Unknown","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","45","45","29520","23390"
"In post","2023","Unknown","Asian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Merseyside","Outside London","40","40","32970","30270"
"In post","2023","Unknown","Asian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Northumberland, and Tyne and Wear","Outside London","35","30","31940","27890"
"In post","2023","Unknown","Asian","Outer London - East and North East","London","10","10","[c]","[c]"
"In post","2023","Unknown","Asian","Outer London - South","London","160","155","39780","36180"
"In post","2023","Unknown","Asian","Outer London - West and North West","London","105","100","31610","29750"
"In post","2023","Unknown","Asian","Overseas","Overseas","50","50","57950","58410"
"In post","2023","Unknown","Asian","Shropshire and Staffordshire","Outside London","45","45","35690","30320"
"In post","2023","Unknown","Asian","South Yorkshire","Outside London","65","65","30770","25900"
"In post","2023","Unknown","Asian","Southern Scotland","Outside London","15","10","[c]","[c]"
"In post","2023","Unknown","Asian","Surrey, East and West Sussex","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Asian","Tees Valley and Durham","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","West Central Scotland","Outside London","60","55","35530","29270"
"In post","2023","Unknown","Asian","West Midlands","Outside London","385","370","31840","28920"
"In post","2023","Unknown","Asian","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Asian","West Yorkshire","Outside London","215","205","31050","28130"
"In post","2023","Unknown","Black","Bedfordshire and Hertfordshire","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Black","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Black","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Derbyshire and Nottinghamshire","Outside London","30","25","[c]","[c]"
"In post","2023","Unknown","Black","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","East Anglia","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Black","East Wales","Outside London","30","30","[c]","[c]"
"In post","2023","Unknown","Black","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Eastern Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Black","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","50","32890","32500"
"In post","2023","Unknown","Black","Greater Manchester","Outside London","65","65","32530","30730"
"In post","2023","Unknown","Black","Hampshire and Isle of Wight","Outside London","35","30","28470","27470"
"In post","2023","Unknown","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Inner London - East","London","230","225","37900","34390"
"In post","2023","Unknown","Black","Inner London - West","London","415","410","41420","37680"
"In post","2023","Unknown","Black","Kent","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Black","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Merseyside","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Black","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Northumberland, and Tyne and Wear","Outside London","10","5","[c]","[c]"
"In post","2023","Unknown","Black","Outer London - East and North East","London","20","20","[c]","[c]"
"In post","2023","Unknown","Black","Outer London - South","London","120","120","35100","32540"
"In post","2023","Unknown","Black","Outer London - West and North West","London","25","25","[c]","[c]"
"In post","2023","Unknown","Black","Overseas","Overseas","25","25","[c]","[c]"
"In post","2023","Unknown","Black","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Black","South Yorkshire","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Black","Southern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Black","Surrey, East and West Sussex","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Black","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","West Central Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Black","West Midlands","Outside London","85","85","34230","30330"
"In post","2023","Unknown","Black","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","West Yorkshire","Outside London","45","45","32400","29100"
"In post","2023","Unknown","Mixed","Bedfordshire and Hertfordshire","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Mixed","Cheshire","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Derbyshire and Nottinghamshire","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Mixed","Devon","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","East Anglia","Outside London","15","10","[c]","[c]"
"In post","2023","Unknown","Mixed","East Wales","Outside London","35","35","37830","34700"
"In post","2023","Unknown","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Eastern Scotland","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Mixed","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","65","35050","31320"
"In post","2023","Unknown","Mixed","Greater Manchester","Outside London","30","30","30920","29610"
"In post","2023","Unknown","Mixed","Hampshire and Isle of Wight","Outside London","40","35","36240","31060"
"In post","2023","Unknown","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Inner London - East","London","85","80","41900","39450"
"In post","2023","Unknown","Mixed","Inner London - West","London","300","295","43840","40690"
"In post","2023","Unknown","Mixed","Kent","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Merseyside","Outside London","30","25","[c]","[c]"
"In post","2023","Unknown","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Northumberland, and Tyne and Wear","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Mixed","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Outer London - South","London","35","30","33650","31520"
"In post","2023","Unknown","Mixed","Outer London - West and North West","London","25","25","[c]","[c]"
"In post","2023","Unknown","Mixed","Overseas","Overseas","30","30","58560","54840"
"In post","2023","Unknown","Mixed","Shropshire and Staffordshire","Outside London","15","10","[c]","[c]"
"In post","2023","Unknown","Mixed","South Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Mixed","Southern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","West Central Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","West Midlands","Outside London","45","45","33370","31180"
"In post","2023","Unknown","Mixed","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Mixed","West Yorkshire","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","East Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Inner London - East","London","45","40","52580","42240"
"In post","2023","Unknown","Other ethnicity","Inner London - West","London","125","125","46660","42670"
"In post","2023","Unknown","Other ethnicity","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Outer London - South","London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","South Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Southern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","Bedfordshire and Hertfordshire","Outside London","15","10","[c]","[c]"
"In post","2023","Unknown","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Undeclared","Cheshire","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Undeclared","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Derbyshire and Nottinghamshire","Outside London","35","35","32000","32110"
"In post","2023","Unknown","Undeclared","Devon","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Undeclared","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","East Anglia","Outside London","30","30","36950","34200"
"In post","2023","Unknown","Undeclared","East Wales","Outside London","110","105","43600","41270"
"In post","2023","Unknown","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Eastern Scotland","Outside London","200","185","40010","37060"
"In post","2023","Unknown","Undeclared","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","195","190","43550","41000"
"In post","2023","Unknown","Undeclared","Greater Manchester","Outside London","65","60","36570","35000"
"In post","2023","Unknown","Undeclared","Hampshire and Isle of Wight","Outside London","140","130","41360","40790"
"In post","2023","Unknown","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","Highlands and Islands","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Undeclared","Inner London - East","London","125","125","46830","42240"
"In post","2023","Unknown","Undeclared","Inner London - West","London","295","290","56230","54110"
"In post","2023","Unknown","Undeclared","Kent","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Undeclared","Lancashire","Outside London","10","10","[c]","[c]"
