"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","London","EO","60","[c]","30010","29660"
"Leaver Dept.","2023","Declared disabled","White","London","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","London","G7","65","[c]","54910","54700"
"Leaver Dept.","2023","Declared disabled","White","London","HEO","95","[c]","35430","35410"
"Leaver Dept.","2023","Declared disabled","White","London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","London","SEO","65","[c]","41520","41300"
"Leaver Dept.","2023","Declared disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Outside London","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Outside London","AO","200","[c]","21850","21690"
"Leaver Dept.","2023","Declared disabled","White","Outside London","EO","225","[c]","27410","27570"
"Leaver Dept.","2023","Declared disabled","White","Outside London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Outside London","G7","55","[c]","53430","52400"
"Leaver Dept.","2023","Declared disabled","White","Outside London","HEO","130","[c]","32700","32160"
"Leaver Dept.","2023","Declared disabled","White","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Outside London","SEO","85","[c]","39760","38470"
"Leaver Dept.","2023","Declared disabled","White","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","London","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","London","EO","150","[c]","30590","31060"
"Leaver Dept.","2023","Declared non-disabled","Asian","London","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","London","G7","75","[c]","56650","55510"
"Leaver Dept.","2023","Declared non-disabled","Asian","London","HEO","160","[c]","35100","35040"
"Leaver Dept.","2023","Declared non-disabled","Asian","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","London","SEO","70","[c]","42520","42630"
"Leaver Dept.","2023","Declared non-disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Outside London","AO","135","[c]","21660","21690"
"Leaver Dept.","2023","Declared non-disabled","Asian","Outside London","EO","185","[c]","27540","27910"
"Leaver Dept.","2023","Declared non-disabled","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Outside London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Outside London","HEO","55","[c]","32870","32910"
"Leaver Dept.","2023","Declared non-disabled","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Outside London","SEO","45","[c]","40090","39200"
"Leaver Dept.","2023","Declared non-disabled","Asian","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","London","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","London","EO","75","[c]","30760","31060"
"Leaver Dept.","2023","Declared non-disabled","Black","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","London","HEO","75","[c]","35010","35050"
"Leaver Dept.","2023","Declared non-disabled","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","London","SEO","50","[c]","42950","43210"
"Leaver Dept.","2023","Declared non-disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Outside London","AO","45","[c]","21850","21690"
"Leaver Dept.","2023","Declared non-disabled","Black","Outside London","EO","70","[c]","27880","28120"
"Leaver Dept.","2023","Declared non-disabled","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Outside London","HEO","35","[c]","31710","31660"
"Leaver Dept.","2023","Declared non-disabled","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","London","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","London","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","London","HEO","45","[c]","34870","35040"
"Leaver Dept.","2023","Declared non-disabled","Mixed","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","London","SEO","45","[c]","42710","42030"
"Leaver Dept.","2023","Declared non-disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Outside London","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Outside London","EO","45","[c]","27720","28120"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Outside London","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outside London","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outside London","EO","40","[c]","28150","27570"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","London","EO","10","[c]","[c]","[c]"
