"Status","Year","Parent_department","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office","East Midlands (England)","Outside London","Female","45","40","47840","40450"
"In post","2023","Cabinet Office","East Midlands (England)","Outside London","Male","40","40","52540","54130"
"In post","2023","Cabinet Office","East of England","Outside London","Female","125","110","46440","40620"
"In post","2023","Cabinet Office","East of England","Outside London","Male","125","125","48940","40620"
"In post","2023","Cabinet Office","London","London","Female","2965","2895","49210","41870"
"In post","2023","Cabinet Office","London","London","Male","2620","2600","54850","56200"
"In post","2023","Cabinet Office","North East (England)","Outside London","Female","255","235","31320","26420"
"In post","2023","Cabinet Office","North East (England)","Outside London","Male","160","155","34630","32640"
"In post","2023","Cabinet Office","North West (England)","Outside London","Female","580","565","44860","40450"
"In post","2023","Cabinet Office","North West (England)","Outside London","Male","480","475","47870","40750"
"In post","2023","Cabinet Office","Northern Ireland","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Outside London","Female","265","260","39920","33020"
"In post","2023","Cabinet Office","Scotland","Outside London","Male","230","230","42460","33020"
"In post","2023","Cabinet Office","South East (England)","Outside London","Female","120","115","43850","35650"
"In post","2023","Cabinet Office","South East (England)","Outside London","Male","110","105","55090","41640"
"In post","2023","Cabinet Office","South West (England)","Outside London","Female","165","160","53450","51290"
"In post","2023","Cabinet Office","South West (England)","Outside London","Male","185","180","58360","56000"
"In post","2023","Cabinet Office","Unknown","Unknown","Female","85","85","47110","38460"
"In post","2023","Cabinet Office","Unknown","Unknown","Male","90","85","38950","33020"
"In post","2023","Cabinet Office","Wales","Outside London","Female","125","120","38570","33400"
"In post","2023","Cabinet Office","Wales","Outside London","Male","105","105","43740","39860"
"In post","2023","Cabinet Office","West Midlands (England)","Outside London","Female","160","160","50300","40450"
"In post","2023","Cabinet Office","West Midlands (England)","Outside London","Male","160","160","59480","54410"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Outside London","Female","560","530","40830","34320"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Outside London","Male","465","455","43030","35680"
"In post","2023","Chancellor's other departments","London","London","Female","150","140","58000","50010"
"In post","2023","Chancellor's other departments","London","London","Male","200","195","65970","58170"
"In post","2023","Chancellor's other departments","North East (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Outside London","Female","15","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Charity Commission","London","London","Female","50","45","47360","42880"
"In post","2023","Charity Commission","London","London","Male","35","30","43320","38800"
"In post","2023","Charity Commission","North West (England)","Outside London","Female","230","215","33770","30170"
"In post","2023","Charity Commission","North West (England)","Outside London","Male","150","150","33910","30170"
"In post","2023","Charity Commission","South West (England)","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Charity Commission","Wales","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Charity Commission","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","London","Female","395","375","60630","57540"
"In post","2023","Competition and Markets Authority","London","London","Male","400","390","65120","60850"
"In post","2023","Competition and Markets Authority","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Northern Ireland","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Scotland","Outside London","Female","35","35","60670","57540"
"In post","2023","Competition and Markets Authority","Scotland","Outside London","Male","35","35","57440","55130"
"In post","2023","Competition and Markets Authority","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Wales","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","Female","135","125","32640","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","Male","100","95","35110","33910"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Outside London","Female","85","80","34060","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Outside London","Male","55","55","35230","34150"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","London","Female","2880","2775","49950","50080"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","London","Male","2855","2825","52320","54710"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","Female","170","155","34040","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","Male","130","125","38400","34870"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","Female","460","440","38160","35190"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","Male","375","365","40170","37470"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","Male","30","30","30960","31380"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Female","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Male","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","Female","220","205","37000","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","Male","265","255","38990","35230"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","Female","140","130","35470","35400"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","Male","100","95","37850","35190"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","Female","930","865","38240","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","Male","1290","1255","40990","39750"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","Female","1610","1460","34050","29070"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","Male","1485","1445","40590","38360"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","Female","470","445","36080","32200"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","Male","380","370","37910","35220"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","Female","105","95","35670","34450"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","Male","100","90","35210","32110"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","London","Female","920","890","49500","52760"
"In post","2023","Department for Digital, Culture, Media and Sport","London","London","Male","725","720","51050","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","Female","70","70","39850","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","Male","90","90","44320","39610"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","Outside London","Female","230","215","41890","37590"
"In post","2023","Department for Education","East Midlands (England)","Outside London","Male","155","150","44800","43250"
"In post","2023","Department for Education","East of England","Outside London","Female","60","60","50100","51360"
"In post","2023","Department for Education","East of England","Outside London","Male","35","35","54220","52210"
"In post","2023","Department for Education","London","London","Female","1520","1440","51550","55020"
"In post","2023","Department for Education","London","London","Male","880","870","53370","55020"
"In post","2023","Department for Education","North East (England)","Outside London","Female","595","560","39210","37590"
"In post","2023","Department for Education","North East (England)","Outside London","Male","345","340","42300","37880"
"In post","2023","Department for Education","North West (England)","Outside London","Female","725","700","41670","37590"
"In post","2023","Department for Education","North West (England)","Outside London","Male","515","510","42930","37880"
"In post","2023","Department for Education","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","South East (England)","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Department for Education","South East (England)","Outside London","Male","30","30","62250","64000"
"In post","2023","Department for Education","South West (England)","Outside London","Female","220","215","45430","43250"
"In post","2023","Department for Education","South West (England)","Outside London","Male","155","150","48460","51360"
"In post","2023","Department for Education","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Wales","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Education","West Midlands (England)","Outside London","Female","770","740","41380","37710"
"In post","2023","Department for Education","West Midlands (England)","Outside London","Male","530","525","44290","38210"
"In post","2023","Department for Education","Yorkshire and The Humber","Outside London","Female","955","890","41770","37590"
"In post","2023","Department for Education","Yorkshire and The Humber","Outside London","Male","725","710","44070","38210"
"In post","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","Female","180","175","34330","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","Male","140","140","33970","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","East of England","Outside London","Female","465","430","35050","30820"
"In post","2023","Department for Environment, Food and Rural Affairs","East of England","Outside London","Male","425","420","37160","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","London","London","Female","1420","1365","45860","40260"
"In post","2023","Department for Environment, Food and Rural Affairs","London","London","Male","1225","1210","46500","40710"
"In post","2023","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","Female","485","445","32170","27210"
"In post","2023","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","Male","410","400","32530","26810"
"In post","2023","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","Female","1175","1050","29730","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","Male","725","710","31730","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Scotland","Outside London","Female","125","120","33310","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","Scotland","Outside London","Male","80","80","36360","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","Female","895","840","35440","31630"
"In post","2023","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","Male","670","655","38660","34110"
"In post","2023","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","Female","1200","1115","35640","31000"
"In post","2023","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","Male","905","880","37880","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Wales","Outside London","Female","260","240","29680","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Wales","Outside London","Male","145","140","33160","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","Female","475","440","31910","26850"
"In post","2023","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","Male","295","285","35290","30370"
"In post","2023","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","Female","700","660","35840","30840"
"In post","2023","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","Male","655","645","35290","30640"
"In post","2023","Department for International Trade","East Midlands (England)","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Department for International Trade","East Midlands (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Department for International Trade","East of England","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Department for International Trade","East of England","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Department for International Trade","London","London","Female","1340","1320","48300","42460"
"In post","2023","Department for International Trade","London","London","Male","1350","1340","50220","44520"
"In post","2023","Department for International Trade","North East (England)","Outside London","Female","110","105","40560","35220"
"In post","2023","Department for International Trade","North East (England)","Outside London","Male","85","85","39450","38050"
"In post","2023","Department for International Trade","North West (England)","Outside London","Female","40","40","45400","42030"
"In post","2023","Department for International Trade","North West (England)","Outside London","Male","30","30","41770","39400"
"In post","2023","Department for International Trade","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Northern Ireland","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","Overseas","Female","50","50","55940","54040"
"In post","2023","Department for International Trade","Overseas","Overseas","Male","125","125","58140","56140"
"In post","2023","Department for International Trade","Scotland","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Department for International Trade","Scotland","Outside London","Male","30","30","[c]","[c]"
"In post","2023","Department for International Trade","South East (England)","Outside London","Female","15","10","[c]","[c]"
"In post","2023","Department for International Trade","South East (England)","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for International Trade","South West (England)","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Department for International Trade","South West (England)","Outside London","Male","30","30","[c]","[c]"
"In post","2023","Department for International Trade","Wales","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Department for International Trade","Wales","Outside London","Male","35","35","52260","52200"
"In post","2023","Department for International Trade","West Midlands (England)","Outside London","Female","35","35","40770","39270"
"In post","2023","Department for International Trade","West Midlands (England)","Outside London","Male","40","40","42550","38580"
"In post","2023","Department for International Trade","Yorkshire and The Humber","Outside London","Female","35","35","41330","43540"
"In post","2023","Department for International Trade","Yorkshire and The Humber","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","Female","55","50","47540","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","Male","55","50","55250","52100"
"In post","2023","Department for Levelling Up, Housing and Communities","East of England","Outside London","Female","70","65","47880","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","East of England","Outside London","Male","65","60","47250","41840"
"In post","2023","Department for Levelling Up, Housing and Communities","London","London","Female","1110","1070","50960","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","London","London","Male","1075","1060","51240","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","Female","55","55","47910","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","Male","85","85","46920","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","Female","130","125","43050","41840"
"In post","2023","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","Male","120","115","46460","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Northern Ireland","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Scotland","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Scotland","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South East (England)","Outside London","Female","30","25","50040","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","South East (England)","Outside London","Male","35","35","56470","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","Female","355","320","36070","33450"
"In post","2023","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","Male","300","290","42230","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Wales","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Wales","Outside London","Male","40","35","54710","58950"
"In post","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","Female","205","195","41060","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","Male","150","145","41480","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","Female","90","85","47760","44100"
"In post","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","Male","80","75","51710","49700"
"In post","2023","Department for Transport","East Midlands (England)","Outside London","Female","225","210","33990","31510"
"In post","2023","Department for Transport","East Midlands (England)","Outside London","Male","400","390","34490","28590"
"In post","2023","Department for Transport","East of England","Outside London","Female","90","80","29450","27450"
"In post","2023","Department for Transport","East of England","Outside London","Male","310","290","30700","28460"
"In post","2023","Department for Transport","London","London","Female","1415","1365","50320","45180"
"In post","2023","Department for Transport","London","London","Male","1970","1930","49960","45180"
"In post","2023","Department for Transport","North East (England)","Outside London","Female","185","165","26530","22500"
"In post","2023","Department for Transport","North East (England)","Outside London","Male","225","220","28980","27450"
"In post","2023","Department for Transport","North West (England)","Outside London","Female","140","130","28980","27400"
"In post","2023","Department for Transport","North West (England)","Outside London","Male","380","360","30700","27490"
"In post","2023","Department for Transport","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Northern Ireland","Outside London","Male","30","30","34120","31350"
"In post","2023","Department for Transport","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Overseas","Overseas","Male","15","15","[c]","[c]"
"In post","2023","Department for Transport","Scotland","Outside London","Female","130","120","29180","27400"
"In post","2023","Department for Transport","Scotland","Outside London","Male","335","320","32120","28590"
"In post","2023","Department for Transport","South East (England)","Outside London","Female","535","500","34430","31350"
"In post","2023","Department for Transport","South East (England)","Outside London","Male","900","875","37880","31660"
"In post","2023","Department for Transport","South West (England)","Outside London","Female","250","225","33210","27520"
"In post","2023","Department for Transport","South West (England)","Outside London","Male","500","480","32850","29220"
"In post","2023","Department for Transport","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Wales","Outside London","Female","3940","3325","25920","22500"
"In post","2023","Department for Transport","Wales","Outside London","Male","2850","2750","30690","26780"
"In post","2023","Department for Transport","West Midlands (England)","Outside London","Female","260","245","31970","27450"
"In post","2023","Department for Transport","West Midlands (England)","Outside London","Male","495","480","31380","27490"
"In post","2023","Department for Transport","Yorkshire and The Humber","Outside London","Female","290","265","32500","27450"
"In post","2023","Department for Transport","Yorkshire and The Humber","Outside London","Male","495","475","34270","28590"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Outside London","Female","2925","2485","27650","28120"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Outside London","Male","1570","1490","29760","28120"
"In post","2023","Department for Work and Pensions","East of England","Outside London","Female","2845","2420","29530","28120"
"In post","2023","Department for Work and Pensions","East of England","Outside London","Male","1330","1270","30820","28120"
"In post","2023","Department for Work and Pensions","London","London","Female","5850","5265","35500","32520"
"In post","2023","Department for Work and Pensions","London","London","Male","3340","3245","37920","32520"
"In post","2023","Department for Work and Pensions","North East (England)","Outside London","Female","5915","5045","28250","28120"
"In post","2023","Department for Work and Pensions","North East (England)","Outside London","Male","3935","3765","32000","28120"
"In post","2023","Department for Work and Pensions","North West (England)","Outside London","Female","11440","9935","28570","28120"
"In post","2023","Department for Work and Pensions","North West (England)","Outside London","Male","7105","6835","31060","28120"
"In post","2023","Department for Work and Pensions","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Scotland","Outside London","Female","5335","4530","26780","28120"
"In post","2023","Department for Work and Pensions","Scotland","Outside London","Male","2760","2615","28890","28120"
"In post","2023","Department for Work and Pensions","South East (England)","Outside London","Female","3895","3360","29090","28120"
"In post","2023","Department for Work and Pensions","South East (England)","Outside London","Male","1865","1785","29470","28120"
"In post","2023","Department for Work and Pensions","South West (England)","Outside London","Female","3335","2755","27510","28120"
"In post","2023","Department for Work and Pensions","South West (England)","Outside London","Male","1665","1570","28500","28120"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","Female","190","180","33660","28120"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","Male","150","145","34450","28120"
"In post","2023","Department for Work and Pensions","Wales","Outside London","Female","3630","3160","27330","28120"
"In post","2023","Department for Work and Pensions","Wales","Outside London","Male","1940","1865","28070","28120"
"In post","2023","Department for Work and Pensions","West Midlands (England)","Outside London","Female","4755","4025","27360","28120"
"In post","2023","Department for Work and Pensions","West Midlands (England)","Outside London","Male","2455","2330","28070","28120"
"In post","2023","Department for Work and Pensions","Yorkshire and The Humber","Outside London","Female","5905","5050","30730","28120"
"In post","2023","Department for Work and Pensions","Yorkshire and The Humber","Outside London","Male","3635","3475","33550","28120"
"In post","2023","Department of Health and Social Care","East Midlands (England)","Outside London","Female","120","115","49270","49100"
"In post","2023","Department of Health and Social Care","East Midlands (England)","Outside London","Male","55","50","52380","50830"
"In post","2023","Department of Health and Social Care","East of England","Outside London","Female","365","340","45600","41890"
"In post","2023","Department of Health and Social Care","East of England","Outside London","Male","220","220","49710","42800"
"In post","2023","Department of Health and Social Care","London","London","Female","3530","3375","48840","41950"
"In post","2023","Department of Health and Social Care","London","London","Male","1920","1875","52370","51050"
"In post","2023","Department of Health and Social Care","North East (England)","Outside London","Female","75","70","48000","45120"
"In post","2023","Department of Health and Social Care","North East (England)","Outside London","Male","50","50","55110","49590"
"In post","2023","Department of Health and Social Care","North West (England)","Outside London","Female","320","300","40040","36680"
"In post","2023","Department of Health and Social Care","North West (England)","Outside London","Male","200","195","44280","38120"
"In post","2023","Department of Health and Social Care","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Outside London","Female","40","35","39730","37060"
"In post","2023","Department of Health and Social Care","Scotland","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Outside London","Female","340","310","47870","41720"
"In post","2023","Department of Health and Social Care","South East (England)","Outside London","Male","195","190","53020","51050"
"In post","2023","Department of Health and Social Care","South West (England)","Outside London","Female","715","670","39610","37060"
"In post","2023","Department of Health and Social Care","South West (England)","Outside London","Male","365","360","46140","39340"
"In post","2023","Department of Health and Social Care","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Wales","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Department of Health and Social Care","Wales","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department of Health and Social Care","West Midlands (England)","Outside London","Female","270","245","42320","37060"
"In post","2023","Department of Health and Social Care","West Midlands (England)","Outside London","Male","115","110","51710","39920"
"In post","2023","Department of Health and Social Care","Yorkshire and The Humber","Outside London","Female","770","735","44670","39750"
"In post","2023","Department of Health and Social Care","Yorkshire and The Humber","Outside London","Male","500","490","46980","43520"
"In post","2023","Estyn","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","Outside London","Female","70","65","54630","56450"
"In post","2023","Estyn","Wales","Outside London","Male","50","50","66550","78500"
"In post","2023","Estyn","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
