"Status","Year","Disability","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Finance","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Merseyside","Heterosexual / straight","185","175","35650","32160"
"In post","2023","Declared non-disabled","Finance","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Merseyside","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Merseyside","Unknown","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North Yorkshire","Heterosexual / straight","80","75","39110","37710"
"In post","2023","Declared non-disabled","Finance","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Northern Ireland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Northumberland, and Tyne and Wear","Heterosexual / straight","455","430","40800","38470"
"In post","2023","Declared non-disabled","Finance","Northumberland, and Tyne and Wear","LGBO","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Northumberland, and Tyne and Wear","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Northumberland, and Tyne and Wear","Unknown","55","50","36110","34170"
"In post","2023","Declared non-disabled","Finance","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Outer London - South","Heterosexual / straight","150","145","50520","45960"
"In post","2023","Declared non-disabled","Finance","Outer London - South","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Outer London - South","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Outer London - South","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Outer London - West and North West","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Shropshire and Staffordshire","Heterosexual / straight","115","110","41200","40310"
"In post","2023","Declared non-disabled","Finance","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Shropshire and Staffordshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","South Yorkshire","Heterosexual / straight","275","260","41200","38470"
"In post","2023","Declared non-disabled","Finance","South Yorkshire","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","South Yorkshire","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","South Yorkshire","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Southern Scotland","Heterosexual / straight","40","35","32340","28130"
"In post","2023","Declared non-disabled","Finance","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Southern Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Southern Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Surrey, East and West Sussex","Heterosexual / straight","165","155","37170","34700"
"In post","2023","Declared non-disabled","Finance","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Surrey, East and West Sussex","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Surrey, East and West Sussex","Unknown","45","35","27820","28130"
"In post","2023","Declared non-disabled","Finance","Tees Valley and Durham","Heterosexual / straight","90","85","44540","41440"
"In post","2023","Declared non-disabled","Finance","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Central Scotland","Heterosexual / straight","390","335","28600","22520"
"In post","2023","Declared non-disabled","Finance","West Central Scotland","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Central Scotland","Undeclared","40","30","25730","22520"
"In post","2023","Declared non-disabled","Finance","West Central Scotland","Unknown","35","30","34500","27650"
"In post","2023","Declared non-disabled","Finance","West Midlands","Heterosexual / straight","215","210","41210","37880"
"In post","2023","Declared non-disabled","Finance","West Midlands","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Midlands","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Midlands","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Wales and The Valleys","Heterosexual / straight","140","135","35920","32950"
"In post","2023","Declared non-disabled","Finance","West Wales and The Valleys","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Wales and The Valleys","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Yorkshire","Heterosexual / straight","435","405","38820","34990"
"In post","2023","Declared non-disabled","Finance","West Yorkshire","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Yorkshire","Undeclared","45","40","31620","28010"
"In post","2023","Declared non-disabled","Finance","West Yorkshire","Unknown","95","80","31570","27770"
"In post","2023","Declared non-disabled","Grants Management","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","70","65","27890","22150"
"In post","2023","Declared non-disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Cheshire","Heterosexual / straight","70","65","25090","22150"
"In post","2023","Declared non-disabled","Grants Management","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Cheshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Cumbria","Heterosexual / straight","390","350","25480","22150"
"In post","2023","Declared non-disabled","Grants Management","Cumbria","LGBO","35","35","26640","22150"
"In post","2023","Declared non-disabled","Grants Management","Cumbria","Undeclared","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Derbyshire and Nottinghamshire","Heterosexual / straight","45","45","26600","25920"
"In post","2023","Declared non-disabled","Grants Management","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Devon","Heterosexual / straight","95","85","27990","25920"
"In post","2023","Declared non-disabled","Grants Management","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Devon","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Dorset and Somerset","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","East Anglia","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","80","75","25850","25920"
"In post","2023","Declared non-disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Inner London - West","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","North Yorkshire","Heterosexual / straight","105","95","27800","25920"
"In post","2023","Declared non-disabled","Grants Management","North Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","North Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Northumberland, and Tyne and Wear","Heterosexual / straight","230","215","25580","22150"
"In post","2023","Declared non-disabled","Grants Management","Northumberland, and Tyne and Wear","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Northumberland, and Tyne and Wear","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","West Yorkshire","Heterosexual / straight","35","30","27600","25920"
"In post","2023","Declared non-disabled","Grants Management","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Bedfordshire and Hertfordshire","Heterosexual / straight","75","75","38920","35020"
"In post","2023","Declared non-disabled","Human Resources","Bedfordshire and Hertfordshire","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Bedfordshire and Hertfordshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Bedfordshire and Hertfordshire","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","245","235","36720","34300"
"In post","2023","Declared non-disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cheshire","Heterosexual / straight","55","55","39520","38640"
"In post","2023","Declared non-disabled","Human Resources","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cornwall and Isles of Scilly","Heterosexual / straight","45","45","32580","29570"
"In post","2023","Declared non-disabled","Human Resources","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cumbria","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Derbyshire and Nottinghamshire","Heterosexual / straight","280","265","42490","39820"
"In post","2023","Declared non-disabled","Human Resources","Derbyshire and Nottinghamshire","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Derbyshire and Nottinghamshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Derbyshire and Nottinghamshire","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Devon","Heterosexual / straight","130","120","37630","34170"
"In post","2023","Declared non-disabled","Human Resources","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Devon","Undeclared","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Dorset and Somerset","Heterosexual / straight","135","135","34730","33470"
"In post","2023","Declared non-disabled","Human Resources","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Dorset and Somerset","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Anglia","Heterosexual / straight","175","165","35160","32200"
"In post","2023","Declared non-disabled","Human Resources","East Anglia","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Anglia","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Anglia","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Wales","Heterosexual / straight","360","335","37660","33290"
"In post","2023","Declared non-disabled","Human Resources","East Wales","LGBO","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Wales","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Wales","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","205","190","28540","27470"
"In post","2023","Declared non-disabled","Human Resources","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Yorkshire and Northern Lincolnshire","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Yorkshire and Northern Lincolnshire","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Eastern Scotland","Heterosexual / straight","180","170","37840","34400"
"In post","2023","Declared non-disabled","Human Resources","Eastern Scotland","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Eastern Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Eastern Scotland","Unknown","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Essex","Heterosexual / straight","30","30","32580","31270"
"In post","2023","Declared non-disabled","Human Resources","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","645","610","39950","36990"
"In post","2023","Declared non-disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","30","30","37650","34670"
"In post","2023","Declared non-disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","35","35","38300","34650"
"In post","2023","Declared non-disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Greater Manchester","Heterosexual / straight","365","350","40340","36990"
