"Status","Year","Age","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","16-19","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Wakefield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Wakefield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Wandsworth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Westminster","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Westminster","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Aberdeen City and Aberdeenshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Aberdeen City and Aberdeenshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Angus and Dundee City","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Angus and Dundee City","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Barking & Dagenham and Havering","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Barking & Dagenham and Havering","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Barnet","Female","75","[c]","29880","27960"
"Leaver CS","2023","20-29","Barnet","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Barnsley, Doncaster and Rotherham","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Barnsley, Doncaster and Rotherham","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","140","[c]","28760","29140"
"Leaver CS","2023","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","200","[c]","30160","31920"
"Leaver CS","2023","20-29","Bedford","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bedford","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Belfast","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Belfast","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Berkshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Berkshire","Male","50","[c]","28990","28410"
"Leaver CS","2023","20-29","Bexley and Greenwich","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bexley and Greenwich","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Birmingham","Female","225","[c]","25100","22360"
"Leaver CS","2023","20-29","Birmingham","Male","140","[c]","25840","22500"
"Leaver CS","2023","20-29","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Blackpool","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Blackpool","Male","35","[c]","26790","21690"
"Leaver CS","2023","20-29","Bournemouth, Christchurch and Poole","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bradford","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bradford","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Breckland and South Norfolk","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Brent","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Brent","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Brighton and Hove","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bristol, City of","Female","125","[c]","25780","22500"
"Leaver CS","2023","20-29","Bristol, City of","Male","90","[c]","24420","21960"
"Leaver CS","2023","20-29","Bromley","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Buckinghamshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Buckinghamshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Calderdale and Kirklees","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Calderdale and Kirklees","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cambridgeshire CC","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cambridgeshire CC","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Camden and City of London","Female","55","[c]","28620","25480"
"Leaver CS","2023","20-29","Camden and City of London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cardiff and Vale of Glamorgan","Female","100","[c]","26190","24570"
"Leaver CS","2023","20-29","Cardiff and Vale of Glamorgan","Male","115","[c]","27170","25840"
"Leaver CS","2023","20-29","Central Bedfordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Central Hampshire","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Central Hampshire","Male","45","[c]","28790","30650"
"Leaver CS","2023","20-29","Central Valleys","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Central Valleys","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cheshire East","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cheshire East","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cheshire West and Chester","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Chorley and West Lancashire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Chorley and West Lancashire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","City of Edinburgh","Female","140","[c]","28610","26600"
"Leaver CS","2023","20-29","City of Edinburgh","Male","90","[c]","28120","25710"
"Leaver CS","2023","20-29","Clackmannanshire and Fife","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Clackmannanshire and Fife","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cornwall and Isles of Scilly","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cornwall and Isles of Scilly","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Coventry","Female","30","[c]","27310","25200"
"Leaver CS","2023","20-29","Coventry","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Croydon","Female","100","[c]","31870","29890"
"Leaver CS","2023","20-29","Croydon","Male","85","[c]","34270","32520"
"Leaver CS","2023","20-29","Darlington","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Darlington","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Derby","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Derby","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Devon CC","Female","60","[c]","25080","23770"
"Leaver CS","2023","20-29","Devon CC","Male","55","[c]","25590","22150"
"Leaver CS","2023","20-29","Dorset","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dorset","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dudley","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dudley","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Durham","Female","60","[c]","23740","22400"
"Leaver CS","2023","20-29","Durham","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ealing","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Ayrshire and North Ayrshire mainland","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Cumbria","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Kent","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Kent","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Merseyside","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Riding of Yorkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Riding of Yorkshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Surrey","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Surrey","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Sussex CC","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Sussex CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Enfield","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Enfield","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex Haven Gateway","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex Thames Gateway","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex Thames Gateway","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Falkirk","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Falkirk","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Flintshire and Wrexham","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Flintshire and Wrexham","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Glasgow City","Female","125","[c]","26850","24710"
"Leaver CS","2023","20-29","Glasgow City","Male","125","[c]","26980","24740"
"Leaver CS","2023","20-29","Gloucestershire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Gloucestershire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Greater Manchester North East","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Greater Manchester North East","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Greater Manchester North West","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Greater Manchester North West","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Greater Manchester South East","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Greater Manchester South East","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Greater Manchester South West","Female","120","[c]","26240","22090"
"Leaver CS","2023","20-29","Greater Manchester South West","Male","105","[c]","25270","21780"
"Leaver CS","2023","20-29","Gwent Valleys","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Gwynedd","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hackney and Newham","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hackney and Newham","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Haringey and Islington","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Haringey and Islington","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Harrow and Hillingdon","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Harrow and Hillingdon","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hartlepool and Stockton-on-Tees","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hartlepool and Stockton-on-Tees","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Heart of Essex","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Heart of Essex","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, County of","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hertfordshire CC","Female","45","[c]","29550","29290"
"Leaver CS","2023","20-29","Hertfordshire CC","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hounslow and Richmond upon Thames","Female","70","[c]","26910","25480"
"Leaver CS","2023","20-29","Hounslow and Richmond upon Thames","Male","50","[c]","27460","25500"
"Leaver CS","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Isle of Wight","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent Thames Gateway","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent Thames Gateway","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kingston upon Hull, City of","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kingston upon Hull, City of","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lambeth","Female","80","[c]","35130","33330"
"Leaver CS","2023","20-29","Lambeth","Male","40","[c]","34450","33430"
"Leaver CS","2023","20-29","Lancaster and Wyre","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancaster and Wyre","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Leeds","Female","180","[c]","27860","25830"
"Leaver CS","2023","20-29","Leeds","Male","175","[c]","27610","25880"
"Leaver CS","2023","20-29","Leicester","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Leicester","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Leicestershire CC and Rutland","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Leicestershire CC and Rutland","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lewisham and Southwark","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lewisham and Southwark","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lincolnshire CC","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lincolnshire CC","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Liverpool","Female","120","[c]","24170","22400"
"Leaver CS","2023","20-29","Liverpool","Male","100","[c]","25380","22400"
"Leaver CS","2023","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Luton","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Luton","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Manchester","Female","115","[c]","25920","24100"
"Leaver CS","2023","20-29","Manchester","Male","85","[c]","27910","25900"
"Leaver CS","2023","20-29","Medway","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medway","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Merton, Kingston upon Thames and Sutton","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Merton, Kingston upon Thames and Sutton","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mid Kent","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mid Kent","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mid Lancashire","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mid Lancashire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Milton Keynes","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Milton Keynes","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Monmouthshire and Newport","Female","75","[c]","24750","21790"
"Leaver CS","2023","20-29","Monmouthshire and Newport","Male","90","[c]","26240","22110"
"Leaver CS","2023","20-29","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Hampshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Lanarkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Lanarkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Northamptonshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Nottinghamshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Nottinghamshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Yorkshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Yorkshire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North and North East Lincolnshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Norwich and East Norfolk","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Norwich and East Norfolk","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Nottingham","Female","130","[c]","25300","23390"
"Leaver CS","2023","20-29","Nottingham","Male","70","[c]","26900","26430"
"Leaver CS","2023","20-29","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Oxfordshire CC","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Oxfordshire CC","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Perth and Kinross, and Stirling","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Perth and Kinross, and Stirling","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Peterborough","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Peterborough","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Plymouth","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Plymouth","Male","30","[c]","29310","27500"
"Leaver CS","2023","20-29","Portsmouth","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Portsmouth","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Redbridge and Waltham Forest","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Redbridge and Waltham Forest","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Sandwell","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Borders","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Sefton","Female","40","[c]","24720","22400"
"Leaver CS","2023","20-29","Sefton","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Sheffield","Female","55","[c]","27370","22400"
"Leaver CS","2023","20-29","Sheffield","Male","50","[c]","24750","22400"
"Leaver CS","2023","20-29","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Shropshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Shropshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Solihull","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Solihull","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Somerset CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Somerset CC","Male","35","[c]","27830","27420"
"Leaver CS","2023","20-29","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South Hampshire","Female","50","[c]","23760","21490"
"Leaver CS","2023","20-29","South Hampshire","Male","45","[c]","24320","24840"
"Leaver CS","2023","20-29","South Lanarkshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South Lanarkshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South Nottinghamshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South Teesside","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South and West Derbyshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South and West Derbyshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Southampton","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Southampton","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Southend-on-Sea","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Staffordshire CC","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Staffordshire CC","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Stoke-on-Trent","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Stoke-on-Trent","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Suffolk CC","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Suffolk CC","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Sunderland","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Sunderland","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Swansea","Female","100","[c]","22060","21840"
"Leaver CS","2023","20-29","Swansea","Male","95","[c]","23250","22500"
"Leaver CS","2023","20-29","Swindon","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Telford and Wrekin","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Telford and Wrekin","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Torbay","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Torbay","Male","[c]","[c]","[c]","[c]"
