"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Department for Education","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","North East (England)","SEO/HEO","115","110","35610","37590"
"In post","2023","30-39","Department for Education","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","North West (England)","EO","20","15","26650","25900"
"In post","2023","30-39","Department for Education","North West (England)","G6/G7","155","150","53910","51410"
"In post","2023","30-39","Department for Education","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","North West (England)","SEO/HEO","205","200","35930","37590"
"In post","2023","30-39","Department for Education","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","South West (England)","G6/G7","65","60","54190","51360"
"In post","2023","30-39","Department for Education","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","South West (England)","SEO/HEO","55","55","37890","37590"
"In post","2023","30-39","Department for Education","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","West Midlands (England)","EO","40","40","26390","25900"
"In post","2023","30-39","Department for Education","West Midlands (England)","G6/G7","105","100","53350","51460"
"In post","2023","30-39","Department for Education","West Midlands (England)","SEO/HEO","195","195","34980","37590"
"In post","2023","30-39","Department for Education","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","Yorkshire and The Humber","EO","30","30","26560","25900"
"In post","2023","30-39","Department for Education","Yorkshire and The Humber","G6/G7","145","140","55050","51640"
"In post","2023","30-39","Department for Education","Yorkshire and The Humber","SCS level","10","10","80280","76510"
"In post","2023","30-39","Department for Education","Yorkshire and The Humber","SEO/HEO","285","270","36390","37590"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East Midlands (England)","AA/AO","10","10","22150","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","15","15","25720","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","40","40","34370","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East of England","AA/AO","15","15","22150","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East of England","EO","30","30","25940","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East of England","G6/G7","30","25","51110","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East of England","SEO/HEO","135","130","34410","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","London","EO","30","30","29800","29080"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","London","G6/G7","350","340","57120","54330"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","London","SCS level","20","20","79590","75950"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","London","SEO/HEO","280","275","38450","40260"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North East (England)","AA/AO","55","50","22150","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North East (England)","EO","35","35","25830","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North East (England)","G6/G7","35","35","50270","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North East (England)","SEO/HEO","75","75","34180","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North West (England)","AA/AO","145","135","22210","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North West (England)","EO","70","70","25970","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North West (England)","G6/G7","50","50","52550","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North West (England)","SEO/HEO","105","100","34100","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Scotland","AA/AO","10","10","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Scotland","EO","10","5","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Scotland","G6/G7","15","15","52310","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Scotland","SEO/HEO","25","25","34390","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South East (England)","AA/AO","45","40","24450","25340"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South East (England)","EO","55","55","28380","29080"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South East (England)","G6/G7","45","45","54540","54330"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South East (England)","SEO/HEO","135","130","36610","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South West (England)","AA/AO","55","50","22150","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South West (England)","EO","65","65","25950","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South West (England)","G6/G7","155","150","51770","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South West (England)","SEO/HEO","235","225","35150","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Wales","AA/AO","30","30","22190","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Wales","EO","25","25","25920","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Wales","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Wales","SEO/HEO","45","40","34810","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","AA/AO","45","45","22280","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","30","30","25930","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6/G7","20","20","51950","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO/HEO","55","50","33960","34070"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AA/AO","60","55","22530","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","55","55","26130","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6/G7","75","75","50730","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO/HEO","160","155","34870","37300"
"In post","2023","30-39","Department for International Trade","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","London","EO","25","25","29550","29280"
"In post","2023","30-39","Department for International Trade","London","G6/G7","425","420","59600","55660"
"In post","2023","30-39","Department for International Trade","London","SCS level","45","45","79270","75240"
"In post","2023","30-39","Department for International Trade","London","SEO/HEO","285","280","40160","41550"
"In post","2023","30-39","Department for International Trade","North East (England)","EO","10","10","[c]","[c]"
"In post","2023","30-39","Department for International Trade","North East (England)","G6/G7","25","25","57150","53170"
"In post","2023","30-39","Department for International Trade","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","North East (England)","SEO/HEO","25","25","35230","33100"
"In post","2023","30-39","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Northern Ireland","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Overseas","G6/G7","45","45","57890","56190"
"In post","2023","30-39","Department for International Trade","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Overseas","SEO/HEO","20","20","38960","37630"
"In post","2023","30-39","Department for International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Wales","G6/G7","10","10","57160","52130"
"In post","2023","30-39","Department for International Trade","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Yorkshire and The Humber","SEO/HEO","15","15","37920","38680"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East Midlands (England)","G6/G7","15","15","55850","49700"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East of England","G6/G7","10","10","56420","54630"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","London","EO","20","20","29510","28850"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","London","G6/G7","420","410","58850","55260"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","London","SCS level","35","35","80080","75360"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","London","SEO/HEO","175","175","39000","40390"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","North East (England)","G6/G7","20","20","51520","49700"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","North East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","North West (England)","G6/G7","35","30","51490","49700"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","North West (England)","SEO/HEO","30","25","34730","34240"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","South West (England)","AA/AO","30","25","22370","21960"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","South West (England)","EO","15","15","26530","26590"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","South West (England)","G6/G7","50","45","55150","51020"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","South West (England)","SEO/HEO","60","60","35990","33450"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Wales","G6/G7","10","10","55080","56770"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","West Midlands (England)","EO","10","10","26260","25830"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","West Midlands (England)","G6/G7","40","35","52590","49700"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","West Midlands (England)","SEO/HEO","45","45","35040","37060"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","G6/G7","15","15","55090","49700"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","SEO/HEO","20","20","37010","37540"
"In post","2023","30-39","Department for Transport","East Midlands (England)","AA/AO","10","10","24380","22500"
"In post","2023","30-39","Department for Transport","East Midlands (England)","EO","30","30","27870","27260"
"In post","2023","30-39","Department for Transport","East Midlands (England)","G6/G7","10","10","60960","59790"
"In post","2023","30-39","Department for Transport","East Midlands (England)","SEO/HEO","40","40","38440","38050"
"In post","2023","30-39","Department for Transport","East of England","AA/AO","10","10","28630","28590"
"In post","2023","30-39","Department for Transport","East of England","EO","20","20","28160","27220"
"In post","2023","30-39","Department for Transport","East of England","SEO/HEO","10","10","34450","33240"
"In post","2023","30-39","Department for Transport","London","AA/AO","10","10","31370","31490"
"In post","2023","30-39","Department for Transport","London","EO","60","60","31720","31210"
"In post","2023","30-39","Department for Transport","London","G6/G7","495","485","60420","56340"
"In post","2023","30-39","Department for Transport","London","SCS level","50","50","78920","75660"
"In post","2023","30-39","Department for Transport","London","SEO/HEO","255","255","41230","43650"
"In post","2023","30-39","Department for Transport","North East (England)","AA/AO","35","35","23250","22500"
"In post","2023","30-39","Department for Transport","North East (England)","EO","30","30","27430","26960"
"In post","2023","30-39","Department for Transport","North East (England)","SEO/HEO","10","10","37020","39430"
"In post","2023","30-39","Department for Transport","North West (England)","AA/AO","20","20","25320","24900"
"In post","2023","30-39","Department for Transport","North West (England)","EO","40","40","27490","27190"
"In post","2023","30-39","Department for Transport","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Transport","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for Transport","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Transport","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Transport","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Transport","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Transport","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Transport","Scotland","AA/AO","15","15","24970","22500"
"In post","2023","30-39","Department for Transport","Scotland","EO","20","20","28120","27260"
"In post","2023","30-39","Department for Transport","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for Transport","Scotland","SEO/HEO","20","20","38350","32950"
"In post","2023","30-39","Department for Transport","South East (England)","AA/AO","35","30","23300","22500"
"In post","2023","30-39","Department for Transport","South East (England)","EO","95","90","28680","27190"
"In post","2023","30-39","Department for Transport","South East (England)","G6/G7","30","30","58860","57570"
"In post","2023","30-39","Department for Transport","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Transport","South East (England)","SEO/HEO","130","130","36160","33850"
"In post","2023","30-39","Department for Transport","South West (England)","AA/AO","30","30","24040","22500"
"In post","2023","30-39","Department for Transport","South West (England)","EO","40","40","28060","27260"
"In post","2023","30-39","Department for Transport","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for Transport","South West (England)","SEO/HEO","65","65","36830","34970"
"In post","2023","30-39","Department for Transport","Wales","AA/AO","990","855","22010","22500"
"In post","2023","30-39","Department for Transport","Wales","EO","315","300","27320","26960"
"In post","2023","30-39","Department for Transport","Wales","G6/G7","60","55","62800","57490"
"In post","2023","30-39","Department for Transport","Wales","SEO/HEO","340","340","36720","33580"
"In post","2023","30-39","Department for Transport","West Midlands (England)","AA/AO","40","40","23900","22500"
"In post","2023","30-39","Department for Transport","West Midlands (England)","EO","50","50","28190","27190"
"In post","2023","30-39","Department for Transport","West Midlands (England)","G6/G7","25","25","53130","51040"
"In post","2023","30-39","Department for Transport","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Transport","West Midlands (England)","SEO/HEO","40","40","35740","32670"
"In post","2023","30-39","Department for Transport","Yorkshire and The Humber","AA/AO","40","40","23200","22500"
"In post","2023","30-39","Department for Transport","Yorkshire and The Humber","EO","30","30","27170","26960"
"In post","2023","30-39","Department for Transport","Yorkshire and The Humber","G6/G7","40","40","55820","53360"
"In post","2023","30-39","Department for Transport","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Transport","Yorkshire and The Humber","SEO/HEO","55","55","38070","39430"
"In post","2023","30-39","Department for Work and Pensions","East Midlands (England)","AA/AO","205","170","21690","21690"
"In post","2023","30-39","Department for Work and Pensions","East Midlands (England)","EO","380","355","28120","28120"
"In post","2023","30-39","Department for Work and Pensions","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","East Midlands (England)","SEO/HEO","105","100","35540","34170"
"In post","2023","30-39","Department for Work and Pensions","East of England","AA/AO","100","90","24430","25610"
"In post","2023","30-39","Department for Work and Pensions","East of England","EO","375","340","29720","30450"
"In post","2023","30-39","Department for Work and Pensions","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","East of England","SEO/HEO","55","50","37720","37520"
"In post","2023","30-39","Department for Work and Pensions","London","AA/AO","105","90","25540","25610"
"In post","2023","30-39","Department for Work and Pensions","London","EO","930","880","32480","32520"
"In post","2023","30-39","Department for Work and Pensions","London","G6/G7","185","180","61690","58370"
"In post","2023","30-39","Department for Work and Pensions","London","SCS level","15","15","81270","77100"
"In post","2023","30-39","Department for Work and Pensions","London","SEO/HEO","340","330","40930","39150"
"In post","2023","30-39","Department for Work and Pensions","North East (England)","AA/AO","585","520","21600","21690"
"In post","2023","30-39","Department for Work and Pensions","North East (England)","EO","700","650","28120","28120"
"In post","2023","30-39","Department for Work and Pensions","North East (England)","G6/G7","155","155","56840","53720"
"In post","2023","30-39","Department for Work and Pensions","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","North East (England)","SEO/HEO","395","385","36620","34170"
"In post","2023","30-39","Department for Work and Pensions","North West (England)","AA/AO","820","745","21690","21690"
"In post","2023","30-39","Department for Work and Pensions","North West (England)","EO","1405","1325","28100","28120"
"In post","2023","30-39","Department for Work and Pensions","North West (England)","G6/G7","140","140","56310","55250"
"In post","2023","30-39","Department for Work and Pensions","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","North West (England)","SEO/HEO","555","545","36350","34170"
"In post","2023","30-39","Department for Work and Pensions","Scotland","AA/AO","485","425","21690","21690"
"In post","2023","30-39","Department for Work and Pensions","Scotland","EO","595","555","28110","28120"
"In post","2023","30-39","Department for Work and Pensions","Scotland","G6/G7","15","15","56280","50160"
"In post","2023","30-39","Department for Work and Pensions","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","Scotland","SEO/HEO","135","130","37700","34170"
"In post","2023","30-39","Department for Work and Pensions","South East (England)","AA/AO","175","150","23470","21690"
"In post","2023","30-39","Department for Work and Pensions","South East (England)","EO","590","535","29500","28120"
"In post","2023","30-39","Department for Work and Pensions","South East (England)","G6/G7","10","10","54580","53560"
"In post","2023","30-39","Department for Work and Pensions","South East (England)","SEO/HEO","75","70","38310","37520"
"In post","2023","30-39","Department for Work and Pensions","South West (England)","AA/AO","200","170","21680","21690"
"In post","2023","30-39","Department for Work and Pensions","South West (England)","EO","455","405","28120","28120"
"In post","2023","30-39","Department for Work and Pensions","South West (England)","G6/G7","10","10","62040","63820"
"In post","2023","30-39","Department for Work and Pensions","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","South West (England)","SEO/HEO","95","90","35780","34170"
"In post","2023","30-39","Department for Work and Pensions","Unknown","AA/AO","10","10","21430","21690"
"In post","2023","30-39","Department for Work and Pensions","Unknown","EO","35","35","28240","28120"
"In post","2023","30-39","Department for Work and Pensions","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","Wales","AA/AO","310","280","21680","21690"
"In post","2023","30-39","Department for Work and Pensions","Wales","EO","660","620","28110","28120"
"In post","2023","30-39","Department for Work and Pensions","Wales","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","Wales","SEO/HEO","140","135","35290","34170"
"In post","2023","30-39","Department for Work and Pensions","West Midlands (England)","AA/AO","285","240","21680","21690"
"In post","2023","30-39","Department for Work and Pensions","West Midlands (England)","EO","720","660","28120","28120"
"In post","2023","30-39","Department for Work and Pensions","West Midlands (England)","G6/G7","25","25","54690","55250"
"In post","2023","30-39","Department for Work and Pensions","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","West Midlands (England)","SEO/HEO","135","130","35530","34170"
"In post","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","AA/AO","305","260","21680","21690"
"In post","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","EO","720","665","28110","28120"
"In post","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","G6/G7","125","125","56910","53190"
"In post","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","SEO/HEO","395","375","36750","34170"
"In post","2023","30-39","Department of Health and Social Care","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department of Health and Social Care","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department of Health and Social Care","East Midlands (England)","G6/G7","15","15","52300","50470"
"In post","2023","30-39","Department of Health and Social Care","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department of Health and Social Care","East Midlands (England)","SEO/HEO","10","10","35810","37060"
"In post","2023","30-39","Department of Health and Social Care","East of England","AA/AO","10","10","22860","22820"
"In post","2023","30-39","Department of Health and Social Care","East of England","EO","20","20","27050","27060"
"In post","2023","30-39","Department of Health and Social Care","East of England","G6/G7","35","35","56940","54460"
"In post","2023","30-39","Department of Health and Social Care","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department of Health and Social Care","East of England","SEO/HEO","55","50","38270","38970"
"In post","2023","30-39","Department of Health and Social Care","London","AA/AO","35","30","24750","24780"
"In post","2023","30-39","Department of Health and Social Care","London","EO","125","120","28730","28620"
"In post","2023","30-39","Department of Health and Social Care","London","G6/G7","710","690","60100","54690"
"In post","2023","30-39","Department of Health and Social Care","London","SCS level","80","75","81500","76950"
"In post","2023","30-39","Department of Health and Social Care","London","SEO/HEO","595","580","39240","41190"
"In post","2023","30-39","Department of Health and Social Care","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department of Health and Social Care","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department of Health and Social Care","North East (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Department of Health and Social Care","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department of Health and Social Care","North East (England)","SEO/HEO","15","10","38340","40060"
"In post","2023","30-39","Department of Health and Social Care","North West (England)","AA/AO","25","25","21200","20880"
"In post","2023","30-39","Department of Health and Social Care","North West (England)","EO","20","20","25950","25070"
"In post","2023","30-39","Department of Health and Social Care","North West (England)","G6/G7","30","30","56890","52600"
"In post","2023","30-39","Department of Health and Social Care","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department of Health and Social Care","North West (England)","SEO/HEO","60","55","36130","37060"
