"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","West Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","AO","Heterosexual / straight","30","30","24850","22400"
"In post","2023","Other ethnicity","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","AA","Undeclared","20","15","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","AO","Heterosexual / straight","45","40","23610","21780"
"In post","2023","Undeclared","East Midlands (England)","AO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","AO","Undeclared","150","140","23910","22220"
"In post","2023","Undeclared","East Midlands (England)","AO","Unknown","40","35","21900","21690"
"In post","2023","Undeclared","East Midlands (England)","EO","Heterosexual / straight","50","45","28250","28120"
"In post","2023","Undeclared","East Midlands (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","EO","Undeclared","150","135","28650","28120"
"In post","2023","Undeclared","East Midlands (England)","EO","Unknown","40","35","28460","28120"
"In post","2023","Undeclared","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","G6","Undeclared","15","10","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","G7","Undeclared","40","35","57510","57970"
"In post","2023","Undeclared","East Midlands (England)","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","HEO","Undeclared","120","115","34620","34700"
"In post","2023","Undeclared","East Midlands (England)","HEO","Unknown","25","20","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","SEO","Undeclared","70","70","43620","42510"
"In post","2023","Undeclared","East Midlands (England)","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Unknown","Undeclared","35","35","32550","32700"
"In post","2023","Undeclared","East of England","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","AA","Undeclared","25","20","[c]","[c]"
"In post","2023","Undeclared","East of England","AO","Heterosexual / straight","50","45","25610","25340"
"In post","2023","Undeclared","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","AO","Undeclared","150","140","26830","25340"
"In post","2023","Undeclared","East of England","AO","Unknown","40","35","23870","23460"
"In post","2023","Undeclared","East of England","EO","Heterosexual / straight","50","50","30250","29120"
"In post","2023","Undeclared","East of England","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","East of England","EO","Undeclared","200","180","29110","28120"
"In post","2023","Undeclared","East of England","EO","Unknown","55","50","30070","29970"
"In post","2023","Undeclared","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","G7","Undeclared","35","35","55780","55060"
"In post","2023","Undeclared","East of England","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","East of England","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","HEO","Undeclared","140","135","35210","34300"
"In post","2023","Undeclared","East of England","HEO","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","SEO","Undeclared","90","85","43040","41970"
"In post","2023","Undeclared","East of England","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","East of England","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","Unknown","Undeclared","30","25","[c]","[c]"
"In post","2023","Undeclared","London","AA","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Undeclared","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","London","AA","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","London","AA","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","London","AO","Heterosexual / straight","120","110","26920","25610"
"In post","2023","Undeclared","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","London","AO","Undeclared","245","230","27020","25840"
"In post","2023","Undeclared","London","AO","Unknown","90","80","25640","25610"
"In post","2023","Undeclared","London","EO","Heterosexual / straight","275","255","31430","31450"
"In post","2023","Undeclared","London","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","London","EO","Undeclared","545","505","31610","31230"
"In post","2023","Undeclared","London","EO","Unknown","215","190","32060","32520"
"In post","2023","Undeclared","London","G6","Heterosexual / straight","60","55","71610","70840"
"In post","2023","Undeclared","London","G6","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","London","G6","Undeclared","260","255","71880","70900"
"In post","2023","Undeclared","London","G6","Unknown","90","90","75920","71740"
"In post","2023","Undeclared","London","G7","Heterosexual / straight","130","130","59550","59000"
"In post","2023","Undeclared","London","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","London","G7","Undeclared","560","550","59670","59290"
"In post","2023","Undeclared","London","G7","Unknown","140","135","61630","60070"
"In post","2023","Undeclared","London","HEO","Heterosexual / straight","145","140","37390","36620"
"In post","2023","Undeclared","London","HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","London","HEO","Undeclared","430","415","37940","37720"
"In post","2023","Undeclared","London","HEO","Unknown","165","155","38240","39150"
"In post","2023","Undeclared","London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","London","SCS level","Undeclared","75","75","94080","84150"
"In post","2023","Undeclared","London","SCS level","Unknown","25","20","[c]","[c]"
"In post","2023","Undeclared","London","SEO","Heterosexual / straight","100","100","45150","44510"
"In post","2023","Undeclared","London","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","London","SEO","Undeclared","445","430","45060","44220"
"In post","2023","Undeclared","London","SEO","Unknown","95","90","45960","45220"
"In post","2023","Undeclared","London","Unknown","Heterosexual / straight","45","40","34040","33050"
"In post","2023","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","London","Unknown","Undeclared","60","55","38290","33820"
"In post","2023","Undeclared","North East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","AA","Undeclared","15","10","[c]","[c]"
"In post","2023","Undeclared","North East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","AO","Heterosexual / straight","45","40","22960","21780"
"In post","2023","Undeclared","North East (England)","AO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","North East (England)","AO","Undeclared","220","190","22530","22500"
"In post","2023","Undeclared","North East (England)","AO","Unknown","80","65","22100","21690"
"In post","2023","Undeclared","North East (England)","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Undeclared","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","EO","Undeclared","165","155","27960","28120"
"In post","2023","Undeclared","North East (England)","EO","Unknown","50","40","28180","28120"
"In post","2023","Undeclared","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","G6","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","G7","Undeclared","75","70","55030","56190"
"In post","2023","Undeclared","North East (England)","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","North East (England)","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","HEO","Undeclared","105","100","34170","34700"
"In post","2023","Undeclared","North East (England)","HEO","Unknown","25","25","[c]","[c]"
"In post","2023","Undeclared","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","SEO","Undeclared","95","90","42910","42140"
"In post","2023","Undeclared","North East (England)","SEO","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","North West (England)","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","AA","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","North West (England)","AA","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","North West (England)","AO","Heterosexual / straight","80","70","23240","22150"
"In post","2023","Undeclared","North West (England)","AO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","North West (England)","AO","Undeclared","320","290","22840","22150"
"In post","2023","Undeclared","North West (England)","AO","Unknown","135","115","21970","21690"
"In post","2023","Undeclared","North West (England)","EO","Heterosexual / straight","85","80","27970","28120"
"In post","2023","Undeclared","North West (England)","EO","LGBO","10","5","[c]","[c]"
"In post","2023","Undeclared","North West (England)","EO","Undeclared","405","370","28360","28120"
"In post","2023","Undeclared","North West (England)","EO","Unknown","135","115","27970","28120"
"In post","2023","Undeclared","North West (England)","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","G6","Undeclared","50","45","69110","71300"
"In post","2023","Undeclared","North West (England)","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","North West (England)","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","G7","Undeclared","135","130","55660","55780"
"In post","2023","Undeclared","North West (England)","G7","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","North West (England)","HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Undeclared","North West (England)","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","North West (England)","HEO","Undeclared","235","225","34750","34700"
"In post","2023","Undeclared","North West (England)","HEO","Unknown","60","55","34630","34970"
"In post","2023","Undeclared","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","SEO","Heterosexual / straight","35","35","40830","39520"
"In post","2023","Undeclared","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","SEO","Undeclared","200","190","42860","42140"
"In post","2023","Undeclared","North West (England)","SEO","Unknown","30","25","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Unknown","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Unknown","Undeclared","65","60","32820","30810"
"In post","2023","Undeclared","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AA","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","G7","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Overseas","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Overseas","HEO","Unknown","25","25","[c]","[c]"
"In post","2023","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","AA","Undeclared","30","25","[c]","[c]"
"In post","2023","Undeclared","Scotland","AA","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","AO","Heterosexual / straight","55","50","25280","22520"
"In post","2023","Undeclared","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","AO","Undeclared","210","195","24380","22220"
"In post","2023","Undeclared","Scotland","AO","Unknown","115","100","24570","22520"
"In post","2023","Undeclared","Scotland","EO","Heterosexual / straight","95","85","33590","37060"
"In post","2023","Undeclared","Scotland","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","EO","Undeclared","230","210","29120","28120"
"In post","2023","Undeclared","Scotland","EO","Unknown","180","165","33870","37060"
"In post","2023","Undeclared","Scotland","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","G6","Undeclared","40","35","77380","74000"
"In post","2023","Undeclared","Scotland","G6","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","G7","Undeclared","75","75","60630","57970"
"In post","2023","Undeclared","Scotland","G7","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Scotland","HEO","Heterosexual / straight","40","40","38910","39360"
"In post","2023","Undeclared","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","HEO","Undeclared","155","145","36500","35000"
"In post","2023","Undeclared","Scotland","HEO","Unknown","55","55","38310","38330"
"In post","2023","Undeclared","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
