"Status","Year","Function_of_post","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","HM Revenue and Customs","Outside London","Heterosexual / straight","125","120","46430","42510"
"In post","2023","Communications","HM Revenue and Customs","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Outside London","Unknown","35","35","41140","41780"
"In post","2023","Communications","HM Treasury","London","Heterosexual / straight","35","35","46820","39980"
"In post","2023","Communications","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","HM Treasury","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","London","Heterosexual / straight","60","60","54030","59290"
"In post","2023","Communications","Home Office","London","LGBO","5","5","[c]","[c]"
"In post","2023","Communications","Home Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","London","Unknown","40","40","44610","43580"
"In post","2023","Communications","Home Office","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","London","Heterosexual / straight","60","60","49390","48750"
"In post","2023","Communications","Ministry of Defence","London","LGBO","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","London","Unknown","35","35","46240","41020"
"In post","2023","Communications","Ministry of Defence","Outside London","Heterosexual / straight","375","360","35120","33990"
"In post","2023","Communications","Ministry of Defence","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Outside London","Undeclared","55","50","34190","30250"
"In post","2023","Communications","Ministry of Defence","Outside London","Unknown","55","55","37140","34300"
"In post","2023","Communications","Ministry of Defence","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","London","Heterosexual / straight","85","85","48270","43650"
"In post","2023","Communications","Ministry of Justice","London","LGBO","15","15","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","London","Unknown","50","50","45890","43650"
"In post","2023","Communications","Ministry of Justice","Outside London","Heterosexual / straight","50","50","41940","37680"
"In post","2023","Communications","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Communications","National Crime Agency","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Communications","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Communications","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","London","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Government","Outside London","Heterosexual / straight","35","35","42690","39590"
"In post","2023","Communications","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","London","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","UK Export Finance","London","Heterosexual / straight","60","60","58530","54000"
"In post","2023","Communications","UK Export Finance","London","LGBO","5","5","[c]","[c]"
"In post","2023","Communications","UK Export Finance","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Communications","UK Export Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Export Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Outside London","Heterosexual / straight","45","40","40240","37760"
"In post","2023","Communications","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","London","Heterosexual / straight","175","170","47160","41400"
"In post","2023","Counter Fraud","Attorney General's Departments","London","LGBO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","London","Unknown","35","35","50090","41400"
"In post","2023","Counter Fraud","Cabinet Office","London","Heterosexual / straight","40","40","56630","56430"
"In post","2023","Counter Fraud","Cabinet Office","London","LGBO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","London","Unknown","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Outside London","Heterosexual / straight","45","45","44860","38820"
"In post","2023","Counter Fraud","Cabinet Office","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Chancellor's other departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","30","30","43200","43290"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","Unknown","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","245","230","33260","31620"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","95","90","34400","36270"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Levelling Up, Housing and Communities","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","London","Heterosexual / straight","725","675","31960","32520"
"In post","2023","Counter Fraud","Department for Work and Pensions","London","LGBO","40","35","32840","32520"
"In post","2023","Counter Fraud","Department for Work and Pensions","London","Undeclared","95","80","31930","32520"
"In post","2023","Counter Fraud","Department for Work and Pensions","London","Unknown","200","175","31700","32520"
"In post","2023","Counter Fraud","Department for Work and Pensions","Outside London","Heterosexual / straight","3900","3535","28930","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Outside London","LGBO","265","255","29030","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Outside London","Undeclared","500","440","27970","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Outside London","Unknown","825","710","28770","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Outside London","Heterosexual / straight","35","35","38470","35020"
"In post","2023","Counter Fraud","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Land Registry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","London","Heterosexual / straight","1280","1230","42270","39790"
"In post","2023","Counter Fraud","HM Revenue and Customs","London","LGBO","70","70","40570","39450"
"In post","2023","Counter Fraud","HM Revenue and Customs","London","Undeclared","210","200","41680","39790"
"In post","2023","Counter Fraud","HM Revenue and Customs","London","Unknown","605","580","38080","35240"
"In post","2023","Counter Fraud","HM Revenue and Customs","Outside London","Heterosexual / straight","4795","4510","36000","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs","Outside London","LGBO","270","265","35180","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs","Outside London","Undeclared","625","575","37620","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs","Outside London","Unknown","1785","1680","33190","29730"
"In post","2023","Counter Fraud","Home Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Home Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Outside London","Heterosexual / straight","1885","1620","23430","21690"
"In post","2023","Debt","Department for Work and Pensions","Outside London","LGBO","120","115","23390","21690"
"In post","2023","Debt","Department for Work and Pensions","Outside London","Undeclared","210","180","22950","21690"
"In post","2023","Debt","Department for Work and Pensions","Outside London","Unknown","395","340","23000","21690"
"In post","2023","Debt","Department for Work and Pensions","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","London","Heterosexual / straight","325","295","30240","26920"
"In post","2023","Debt","HM Revenue and Customs","London","LGBO","10","10","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","London","Undeclared","50","45","29450","26920"
"In post","2023","Debt","HM Revenue and Customs","London","Unknown","235","210","28790","26920"
"In post","2023","Debt","HM Revenue and Customs","Outside London","Heterosexual / straight","2420","2215","25380","22520"
"In post","2023","Debt","HM Revenue and Customs","Outside London","LGBO","230","220","25110","22520"
"In post","2023","Debt","HM Revenue and Customs","Outside London","Undeclared","230","205","24900","22520"
"In post","2023","Debt","HM Revenue and Customs","Outside London","Unknown","1620","1495","23910","22520"
"In post","2023","Debt","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","London","Heterosexual / straight","110","105","47360","41580"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","London","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","London","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Outside London","Heterosexual / straight","135","130","39490","38940"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","London","Heterosexual / straight","570","565","54700","56430"
"In post","2023","Digital, Data & Technology","Cabinet Office","London","LGBO","80","80","52660","56430"
"In post","2023","Digital, Data & Technology","Cabinet Office","London","Undeclared","80","75","54090","56430"
"In post","2023","Digital, Data & Technology","Cabinet Office","London","Unknown","170","165","46220","36430"
"In post","2023","Digital, Data & Technology","Cabinet Office","Outside London","Heterosexual / straight","335","330","46350","50560"
"In post","2023","Digital, Data & Technology","Cabinet Office","Outside London","LGBO","35","35","41660","38460"
"In post","2023","Digital, Data & Technology","Cabinet Office","Outside London","Undeclared","35","35","47490","50690"
"In post","2023","Digital, Data & Technology","Cabinet Office","Outside London","Unknown","100","100","38930","31290"
"In post","2023","Digital, Data & Technology","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","Outside London","Heterosexual / straight","30","30","39830","38800"
"In post","2023","Digital, Data & Technology","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","London","Heterosexual / straight","50","50","56850","55130"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","London","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","140","135","48310","45420"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","LGBO","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","Undeclared","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","1455","1395","40580","39650"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","115","110","34980","35230"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","345","325","40180","39650"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","150","150","43560","39540"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","Undeclared","[c]","[c]","[c]","[c]"
