"Status","Year","Age","Disability","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Declared disabled","Inner London - West","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Kent","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Lancashire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - South","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","AO","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cheshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cumbria","AO","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","AO","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Devon","AA","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Devon","AO","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Anglia","AA","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Anglia","AO","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Wales","AA","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Wales","AO","30","30","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Yorkshire and Northern Lincolnshire","AO","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Eastern Scotland","AO","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Essex","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Essex","AO","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AO","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester","AO","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hampshire and Isle of Wight","AO","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - West","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - West","AO","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - West","EO","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Kent","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lancashire","AA","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lancashire","AO","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AO","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Merseyside","AO","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","AO","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","EO","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - South","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Shropshire and Staffordshire","AA","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Shropshire and Staffordshire","AO","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South Yorkshire","AO","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Southern Scotland","AA","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Southern Scotland","AO","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Surrey, East and West Sussex","AO","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Tees Valley and Durham","AO","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Central Scotland","AA","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Central Scotland","AO","15","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Midlands","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Midlands","AO","20","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Midlands","EO","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Wales and The Valleys","AA","20","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Wales and The Valleys","AO","35","35","22380","22500"
"In post","2023","16-19","Declared non-disabled","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Yorkshire","AA","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Yorkshire","AO","35","35","23350","22520"
"In post","2023","16-19","Declared non-disabled","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","East Anglia","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AO","5","5","[c]","[c]"
