"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Project Delivery","Department for International Trade","London","HEO","10","10","35230","35010"
"In post","2023","Project Delivery","Department for International Trade","London","SCS level","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","London","SEO","10","10","42260","41550"
"In post","2023","Project Delivery","Department for International Trade","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities","London","EO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities","London","G6","10","10","66750","64970"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities","London","G7","35","35","55700","54630"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities","London","HEO","25","25","37110","36610"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities","London","SEO","20","20","41830","40800"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","G6","15","15","61440","58950"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","G7","35","35","51420","49700"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","HEO","15","15","31860","31290"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","SEO","25","25","38560","37540"
"In post","2023","Project Delivery","Department for Transport","London","EO","10","10","31510","30920"
"In post","2023","Project Delivery","Department for Transport","London","G6","80","75","68760","68020"
"In post","2023","Project Delivery","Department for Transport","London","G7","130","130","56460","55740"
"In post","2023","Project Delivery","Department for Transport","London","HEO","50","50","36740","35760"
"In post","2023","Project Delivery","Department for Transport","London","SCS level","40","35","89900","82710"
"In post","2023","Project Delivery","Department for Transport","London","SEO","60","60","44440","43750"
"In post","2023","Project Delivery","Department for Transport","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport","Outside London","EO","50","50","27460","26960"
"In post","2023","Project Delivery","Department for Transport","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport","Outside London","G7","40","40","54630","50740"
"In post","2023","Project Delivery","Department for Transport","Outside London","HEO","35","35","32820","31660"
"In post","2023","Project Delivery","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport","Outside London","SEO","35","30","42710","40570"
"In post","2023","Project Delivery","Department for Work and Pensions","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions","London","EO","35","35","32050","32520"
"In post","2023","Project Delivery","Department for Work and Pensions","London","G6","15","15","74860","72550"
"In post","2023","Project Delivery","Department for Work and Pensions","London","G7","35","35","55660","55150"
"In post","2023","Project Delivery","Department for Work and Pensions","London","HEO","80","75","39230","39150"
"In post","2023","Project Delivery","Department for Work and Pensions","London","SCS level","15","15","94220","88190"
"In post","2023","Project Delivery","Department for Work and Pensions","London","SEO","40","40","44290","43760"
"In post","2023","Project Delivery","Department for Work and Pensions","Outside London","AO","35","30","21870","21690"
"In post","2023","Project Delivery","Department for Work and Pensions","Outside London","EO","195","175","28160","28120"
"In post","2023","Project Delivery","Department for Work and Pensions","Outside London","G6","65","60","67290","66860"
"In post","2023","Project Delivery","Department for Work and Pensions","Outside London","G7","165","150","51210","50160"
"In post","2023","Project Delivery","Department for Work and Pensions","Outside London","HEO","475","425","34460","34170"
"In post","2023","Project Delivery","Department for Work and Pensions","Outside London","SCS level","20","20","85800","79480"
"In post","2023","Project Delivery","Department for Work and Pensions","Outside London","SEO","285","265","39110","38470"
"In post","2023","Project Delivery","Department for Work and Pensions","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care","London","EO","45","45","28550","28220"
"In post","2023","Project Delivery","Department of Health and Social Care","London","G6","60","60","69060","68260"
"In post","2023","Project Delivery","Department of Health and Social Care","London","G7","85","80","54880","54690"
"In post","2023","Project Delivery","Department of Health and Social Care","London","HEO","75","70","34130","33940"
"In post","2023","Project Delivery","Department of Health and Social Care","London","SCS level","85","80","86980","83600"
"In post","2023","Project Delivery","Department of Health and Social Care","London","SEO","95","95","42050","41480"
"In post","2023","Project Delivery","Department of Health and Social Care","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care","Outside London","EO","20","20","28170","28610"
"In post","2023","Project Delivery","Department of Health and Social Care","Outside London","G6","25","25","71670","68820"
"In post","2023","Project Delivery","Department of Health and Social Care","Outside London","G7","65","60","54670","55000"
"In post","2023","Project Delivery","Department of Health and Social Care","Outside London","HEO","35","35","34510","33940"
"In post","2023","Project Delivery","Department of Health and Social Care","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care","Outside London","SEO","60","60","42910","42060"
"In post","2023","Project Delivery","Estyn","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","Outside London","EO","15","15","29850","30610"
"In post","2023","Project Delivery","Estyn","Outside London","G6","70","65","78150","78500"
"In post","2023","Project Delivery","Estyn","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Outside London","G7","10","10","53460","52330"
"In post","2023","Project Delivery","Food Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Outside London","SEO","10","10","38800","38100"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","London","AO","15","15","28920","28950"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","London","EO","45","45","31870","31990"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","London","G6","145","135","69960","69970"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","London","G7","295","280","57850","57120"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","London","HEO","160","160","37690","37910"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","London","SCS level","35","35","83540","79000"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","London","SEO","100","95","45340","44450"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","AO","15","15","24870","23950"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","EO","45","45","27180","26900"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","G6","20","20","67650","67650"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","G7","60","55","54550","52400"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","HEO","60","55","34390","34950"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","SEO","35","30","42610","40750"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","G6","15","15","65040","64790"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","G7","25","25","55920","56100"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","HEO","20","20","36460","35460"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","London","EO","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","London","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","Outside London","AO","30","30","23390","23390"
"In post","2023","Project Delivery","HM Land Registry","Outside London","EO","15","15","28080","28080"
"In post","2023","Project Delivery","HM Land Registry","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","Outside London","G7","20","20","56320","57830"
"In post","2023","Project Delivery","HM Land Registry","Outside London","HEO","25","25","35660","34850"
"In post","2023","Project Delivery","HM Land Registry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","Outside London","SEO","85","80","40560","39520"
"In post","2023","Project Delivery","HM Revenue and Customs","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Revenue and Customs","London","AO","10","10","26920","26920"
"In post","2023","Project Delivery","HM Revenue and Customs","London","EO","120","110","33150","32540"
"In post","2023","Project Delivery","HM Revenue and Customs","London","G6","250","240","78100","78600"
"In post","2023","Project Delivery","HM Revenue and Customs","London","G7","410","395","64650","65230"
"In post","2023","Project Delivery","HM Revenue and Customs","London","HEO","260","245","39960","39790"
"In post","2023","Project Delivery","HM Revenue and Customs","London","SCS level","90","85","87940","84160"
"In post","2023","Project Delivery","HM Revenue and Customs","London","SEO","300","285","46180","45960"
"In post","2023","Project Delivery","HM Revenue and Customs","Outside London","AO","65","55","22520","22520"
"In post","2023","Project Delivery","HM Revenue and Customs","Outside London","EO","405","370","28500","28130"
"In post","2023","Project Delivery","HM Revenue and Customs","Outside London","G6","305","300","70540","71300"
"In post","2023","Project Delivery","HM Revenue and Customs","Outside London","G7","910","890","57220","57970"
"In post","2023","Project Delivery","HM Revenue and Customs","Outside London","HEO","1055","995","35010","35000"
"In post","2023","Project Delivery","HM Revenue and Customs","Outside London","SCS level","65","60","84820","78430"
"In post","2023","Project Delivery","HM Revenue and Customs","Outside London","SEO","1255","1210","42440","42510"
"In post","2023","Project Delivery","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury","London","G6","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury","London","G7","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury","London","HEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury","London","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Home Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Home Office","London","G6","10","10","[c]","[c]"
"In post","2023","Project Delivery","Home Office","London","G7","5","5","[c]","[c]"
"In post","2023","Project Delivery","Home Office","London","HEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Home Office","London","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Home Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Home Office","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Project Delivery","Home Office","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Home Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Home Office","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence","London","EO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence","London","G6","40","40","70030","70470"
"In post","2023","Project Delivery","Ministry of Defence","London","G7","75","75","58850","60220"
"In post","2023","Project Delivery","Ministry of Defence","London","HEO","40","40","37540","38020"
"In post","2023","Project Delivery","Ministry of Defence","London","SCS level","30","25","87150","83000"
"In post","2023","Project Delivery","Ministry of Defence","London","SEO","120","115","45700","45750"
"In post","2023","Project Delivery","Ministry of Defence","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence","Outside London","AO","140","140","22370","22220"
"In post","2023","Project Delivery","Ministry of Defence","Outside London","EO","375","355","26470","27080"
"In post","2023","Project Delivery","Ministry of Defence","Outside London","G6","370","360","67470","66140"
"In post","2023","Project Delivery","Ministry of Defence","Outside London","G7","1370","1330","53420","54440"
"In post","2023","Project Delivery","Ministry of Defence","Outside London","HEO","1425","1370","32910","33770"
"In post","2023","Project Delivery","Ministry of Defence","Outside London","SCS level","85","85","89530","85000"
"In post","2023","Project Delivery","Ministry of Defence","Outside London","SEO","2015","1950","41170","41200"
"In post","2023","Project Delivery","Ministry of Defence","Outside London","Unknown","1685","1645","43140","41170"
"In post","2023","Project Delivery","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence","Overseas","G7","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence","Overseas","HEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence","Overseas","SEO","25","25","66080","65890"
"In post","2023","Project Delivery","Ministry of Defence","Overseas","Unknown","25","25","52350","43590"
"In post","2023","Project Delivery","Ministry of Defence","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice","London","EO","20","20","29800","29660"
"In post","2023","Project Delivery","Ministry of Justice","London","G6","15","15","68810","68600"
"In post","2023","Project Delivery","Ministry of Justice","London","G7","45","45","56920","56260"
"In post","2023","Project Delivery","Ministry of Justice","London","HEO","45","40","35620","35410"
"In post","2023","Project Delivery","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice","London","SEO","70","65","43750","43650"
"In post","2023","Project Delivery","Ministry of Justice","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice","Outside London","EO","25","25","25970","25830"
"In post","2023","Project Delivery","Ministry of Justice","Outside London","G6","20","20","64760","63190"
"In post","2023","Project Delivery","Ministry of Justice","Outside London","G7","50","50","52240","51770"
"In post","2023","Project Delivery","Ministry of Justice","Outside London","HEO","45","45","31490","31270"
"In post","2023","Project Delivery","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice","Outside London","SEO","60","60","37910","37680"
"In post","2023","Project Delivery","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","London","SEO","15","15","50570","50980"
"In post","2023","Project Delivery","National Crime Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","Outside London","EO","15","15","31210","30740"
"In post","2023","Project Delivery","National Crime Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","Outside London","HEO","25","25","39230","38640"
"In post","2023","Project Delivery","National Crime Agency","Outside London","SEO","25","25","47620","47380"
"In post","2023","Project Delivery","Northern Ireland Office","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","London","EO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","London","G6","5","5","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","London","G7","15","15","53310","53100"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","London","HEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Office of Qualifications and Examinations Regulation","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Scottish Government","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Scottish Government","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Scottish Government","Outside London","G7","10","10","57980","57260"
"In post","2023","Project Delivery","Scottish Government","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Scottish Government","Outside London","SEO","10","10","49660","49870"
"In post","2023","Project Delivery","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Export Finance","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Export Finance","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","London","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","Outside London","EO","10","10","25160","24840"
"In post","2023","Project Delivery","UK Statistics Authority","Outside London","G6","20","20","62690","61240"
"In post","2023","Project Delivery","UK Statistics Authority","Outside London","G7","80","75","51920","51460"
"In post","2023","Project Delivery","UK Statistics Authority","Outside London","HEO","70","65","31260","31060"
"In post","2023","Project Delivery","UK Statistics Authority","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","Outside London","SEO","85","85","38050","37760"
"In post","2023","Project Delivery","Water Services Regulation Authority","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Water Services Regulation Authority","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Water Services Regulation Authority","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Water Services Regulation Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Water Services Regulation Authority","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Water Services Regulation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Welsh Government","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Welsh Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Attorney General's Departments","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Attorney General's Departments","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Attorney General's Departments","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Attorney General's Departments","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Attorney General's Departments","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Attorney General's Departments","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Attorney General's Departments","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Attorney General's Departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office","London","EO","15","15","28850","28780"
"In post","2023","Property","Cabinet Office","London","G6","30","25","67180","66530"
"In post","2023","Property","Cabinet Office","London","G7","50","50","56050","56150"
"In post","2023","Property","Cabinet Office","London","HEO","30","30","33260","32960"
"In post","2023","Property","Cabinet Office","London","SCS level","15","15","94960","92380"
"In post","2023","Property","Cabinet Office","London","SEO","25","25","41220","41820"
"In post","2023","Property","Cabinet Office","Outside London","EO","15","15","24770","24820"
"In post","2023","Property","Cabinet Office","Outside London","G6","55","55","62230","62070"
"In post","2023","Property","Cabinet Office","Outside London","G7","115","115","52030","51290"
"In post","2023","Property","Cabinet Office","Outside London","HEO","80","80","31950","32480"
"In post","2023","Property","Cabinet Office","Outside London","SCS level","20","20","99310","94000"
"In post","2023","Property","Cabinet Office","Outside London","SEO","65","65","38740","38420"
"In post","2023","Property","Cabinet Office","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Chancellor's other departments","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Chancellor's other departments","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Business, Energy and Industrial Strategy","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Business, Energy and Industrial Strategy","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Business, Energy and Industrial Strategy","London","G7","5","5","[c]","[c]"
"In post","2023","Property","Department for Business, Energy and Industrial Strategy","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Business, Energy and Industrial Strategy","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Business, Energy and Industrial Strategy","Outside London","AO","20","15","22600","23100"
"In post","2023","Property","Department for Business, Energy and Industrial Strategy","Outside London","EO","15","15","26320","25630"
"In post","2023","Property","Department for Business, Energy and Industrial Strategy","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Business, Energy and Industrial Strategy","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Property","Department for Business, Energy and Industrial Strategy","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Business, Energy and Industrial Strategy","Outside London","SEO","10","10","41800","41240"
"In post","2023","Property","Department for Education","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Education","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Education","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Education","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","London","EO","5","5","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","London","HEO","10","10","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","London","SEO","10","10","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Outside London","AO","35","30","21680","22150"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Outside London","EO","75","70","26280","25920"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Outside London","G6","45","45","62440","63150"
