"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA/AO","40","40","25840","23920"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","40","40","28640","28120"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","10","5","[c]","[c]"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA/AO","40","35","24540","22690"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","20","20","[c]","[c]"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire","Cheshire East","AA/AO","20","15","[c]","[c]"
"In post","2023","Asian","Cheshire","Cheshire East","EO","10","10","[c]","[c]"
"In post","2023","Asian","Cheshire","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire","Cheshire East","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Asian","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire","Cheshire West and Chester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire","Warrington","AA/AO","5","5","[c]","[c]"
"In post","2023","Asian","Cheshire","Warrington","EO","15","15","[c]","[c]"
"In post","2023","Asian","Cheshire","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire","Warrington","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Asian","Cheshire","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cumbria","East Cumbria","AA/AO","5","5","[c]","[c]"
"In post","2023","Asian","Cumbria","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cumbria","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cumbria","East Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cumbria","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cumbria","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cumbria","West Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cumbria","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cumbria","West Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cumbria","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cumbria","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","Derby","AA/AO","45","35","22270","21690"
"In post","2023","Asian","Derbyshire and Nottinghamshire","Derby","EO","55","50","28140","28120"
"In post","2023","Asian","Derbyshire and Nottinghamshire","Derby","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","Derby","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","Derby","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","Derby","Unknown","15","15","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","AA/AO","240","215","22840","22520"
"In post","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","EO","215","200","27940","28080"
"In post","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","G6/G7","70","70","58880","57970"
"In post","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","295","285","36920","35000"
"In post","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","Unknown","20","15","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","AA/AO","10","10","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","10","10","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","10","5","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Devon","Devon CC","AA/AO","10","10","[c]","[c]"
"In post","2023","Asian","Devon","Devon CC","EO","10","10","[c]","[c]"
"In post","2023","Asian","Devon","Devon CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Devon","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Devon","Devon CC","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Asian","Devon","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Devon","Plymouth","AA/AO","5","5","[c]","[c]"
"In post","2023","Asian","Devon","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Devon","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Devon","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Devon","Plymouth","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Devon","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Devon","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Devon","Torbay","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Devon","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Devon","Torbay","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Devon","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Devon","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Dorset","AA/AO","5","5","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Dorset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Dorset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Dorset","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Somerset CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Somerset CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Dorset and Somerset","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Cambridgeshire CC","AA/AO","25","25","[c]","[c]"
"In post","2023","Asian","East Anglia","Cambridgeshire CC","EO","20","20","[c]","[c]"
"In post","2023","Asian","East Anglia","Cambridgeshire CC","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","East Anglia","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Cambridgeshire CC","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Asian","East Anglia","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Norwich and East Norfolk","AA/AO","5","5","[c]","[c]"
"In post","2023","Asian","East Anglia","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Norwich and East Norfolk","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","East Anglia","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Peterborough","AA/AO","145","115","22250","22400"
"In post","2023","Asian","East Anglia","Peterborough","EO","45","45","26520","26180"
"In post","2023","Asian","East Anglia","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Peterborough","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Asian","East Anglia","Peterborough","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","East Anglia","Suffolk CC","AA/AO","10","10","[c]","[c]"
"In post","2023","Asian","East Anglia","Suffolk CC","EO","20","20","[c]","[c]"
"In post","2023","Asian","East Anglia","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Anglia","Suffolk CC","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Asian","East Anglia","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","AA/AO","100","95","23000","22520"
"In post","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","EO","85","80","27940","28120"
"In post","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","G6/G7","30","30","61760","59480"
"In post","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","95","90","37430","35000"
"In post","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","East Wales","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Wales","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Wales","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Wales","Flintshire and Wrexham","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","East Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Wales","Monmouthshire and Newport","AA/AO","25","20","[c]","[c]"
"In post","2023","Asian","East Wales","Monmouthshire and Newport","EO","20","20","[c]","[c]"
"In post","2023","Asian","East Wales","Monmouthshire and Newport","G6/G7","30","25","[c]","[c]"
"In post","2023","Asian","East Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Wales","Monmouthshire and Newport","SEO/HEO","65","65","36780","37690"
"In post","2023","Asian","East Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Wales","Powys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Wales","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Wales","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Wales","Powys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Wales","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA/AO","10","5","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Angus and Dundee City","AA/AO","25","20","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Angus and Dundee City","EO","15","10","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Angus and Dundee City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Angus and Dundee City","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","City of Edinburgh","AA/AO","55","50","24140","22520"
"In post","2023","Asian","Eastern Scotland","City of Edinburgh","EO","40","40","29330","28620"
"In post","2023","Asian","Eastern Scotland","City of Edinburgh","G6/G7","30","30","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","City of Edinburgh","SEO/HEO","85","85","40340","39590"
"In post","2023","Asian","Eastern Scotland","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Clackmannanshire and Fife","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","East Lothian and Midlothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","East Lothian and Midlothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","East Lothian and Midlothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Falkirk","AA/AO","10","10","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Perth and Kinross, and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","Essex Haven Gateway","EO","5","5","[c]","[c]"
