"Status","Year","Region_ITL1","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","London","SEO/HEO","Male","Heterosexual / straight","10100","9965","40920","40800"
"In post","2023","London","SEO/HEO","Male","LGBO","1115","1100","39630","39750"
"In post","2023","London","SEO/HEO","Male","Undeclared","1475","1440","41270","41360"
"In post","2023","London","SEO/HEO","Male","Unknown","3620","3575","39790","39790"
"In post","2023","London","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","London","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","London","Unknown","Female","Heterosexual / straight","1305","1235","35400","33820"
"In post","2023","London","Unknown","Female","LGBO","70","70","36840","34820"
"In post","2023","London","Unknown","Female","Undeclared","120","115","36990","34210"
"In post","2023","London","Unknown","Female","Unknown","280","255","31940","29290"
"In post","2023","London","Unknown","Male","Heterosexual / straight","455","445","36300","33820"
"In post","2023","London","Unknown","Male","LGBO","55","55","37460","34820"
"In post","2023","London","Unknown","Male","Undeclared","60","55","38940","36680"
"In post","2023","London","Unknown","Male","Unknown","115","110","31690","29300"
"In post","2023","London","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","London","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","AA/AO","Female","Heterosexual / straight","4915","4060","22710","22400"
"In post","2023","North East (England)","AA/AO","Female","LGBO","295","280","23880","22520"
"In post","2023","North East (England)","AA/AO","Female","Undeclared","525","420","22680","22500"
"In post","2023","North East (England)","AA/AO","Female","Unknown","2125","1690","22810","22520"
"In post","2023","North East (England)","AA/AO","Male","Heterosexual / straight","3150","2960","24150","22520"
"In post","2023","North East (England)","AA/AO","Male","LGBO","240","225","22920","22400"
"In post","2023","North East (England)","AA/AO","Male","Undeclared","360","335","23180","22500"
"In post","2023","North East (England)","AA/AO","Male","Unknown","1350","1260","23910","22520"
"In post","2023","North East (England)","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","EO","Female","Heterosexual / straight","3630","3200","27930","28120"
"In post","2023","North East (England)","EO","Female","LGBO","175","170","28170","28120"
"In post","2023","North East (England)","EO","Female","Undeclared","285","250","27840","28120"
"In post","2023","North East (England)","EO","Female","Unknown","960","855","27800","28120"
"In post","2023","North East (England)","EO","Male","Heterosexual / straight","2215","2125","28450","28120"
"In post","2023","North East (England)","EO","Male","LGBO","175","170","27800","28120"
"In post","2023","North East (England)","EO","Male","Undeclared","275","260","28290","28120"
"In post","2023","North East (England)","EO","Male","Unknown","755","720","28100","28120"
"In post","2023","North East (England)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","G6/G7","Female","Heterosexual / straight","1090","1045","57770","56870"
"In post","2023","North East (England)","G6/G7","Female","LGBO","55","55","55550","54130"
"In post","2023","North East (England)","G6/G7","Female","Undeclared","85","80","57550","56060"
"In post","2023","North East (England)","G6/G7","Female","Unknown","185","175","57770","56870"
"In post","2023","North East (England)","G6/G7","Male","Heterosexual / straight","1230","1210","58590","57970"
"In post","2023","North East (England)","G6/G7","Male","LGBO","85","85","57700","56870"
"In post","2023","North East (England)","G6/G7","Male","Undeclared","135","130","59190","57970"
"In post","2023","North East (England)","G6/G7","Male","Unknown","245","240","59360","57970"
"In post","2023","North East (England)","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","SCS level","Female","Heterosexual / straight","70","65","86610","78750"
"In post","2023","North East (England)","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","SCS level","Female","Unknown","5","5","[c]","[c]"
"In post","2023","North East (England)","SCS level","Male","Heterosexual / straight","55","50","93920","85510"
"In post","2023","North East (England)","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2023","North East (England)","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","SCS level","Male","Unknown","10","10","[c]","[c]"
"In post","2023","North East (England)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","SEO/HEO","Female","Heterosexual / straight","3360","3150","36820","35000"
"In post","2023","North East (England)","SEO/HEO","Female","LGBO","210","205","35830","34700"
"In post","2023","North East (England)","SEO/HEO","Female","Undeclared","245","230","37510","36990"
"In post","2023","North East (England)","SEO/HEO","Female","Unknown","615","585","36570","35000"
"In post","2023","North East (England)","SEO/HEO","Male","Heterosexual / straight","2610","2540","37420","35000"
"In post","2023","North East (England)","SEO/HEO","Male","LGBO","195","195","36210","35000"
"In post","2023","North East (England)","SEO/HEO","Male","Undeclared","295","285","37960","35200"
"In post","2023","North East (England)","SEO/HEO","Male","Unknown","715","700","37290","35000"
"In post","2023","North East (England)","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","Unknown","Female","Heterosexual / straight","845","795","29800","29050"
"In post","2023","North East (England)","Unknown","Female","LGBO","50","50","28290","24930"
"In post","2023","North East (England)","Unknown","Female","Undeclared","45","40","32660","32700"
"In post","2023","North East (England)","Unknown","Female","Unknown","60","55","27100","24570"
"In post","2023","North East (England)","Unknown","Male","Heterosexual / straight","250","240","31000","29050"
"In post","2023","North East (England)","Unknown","Male","LGBO","20","20","[c]","[c]"
"In post","2023","North East (England)","Unknown","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","North East (England)","Unknown","Male","Unknown","20","15","[c]","[c]"
"In post","2023","North East (England)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","North East (England)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North West (England)","AA/AO","Female","Heterosexual / straight","7450","6375","22590","22150"
"In post","2023","North West (England)","AA/AO","Female","LGBO","495","470","24520","22520"
"In post","2023","North West (England)","AA/AO","Female","Undeclared","825","690","22590","21780"
"In post","2023","North West (England)","AA/AO","Female","Unknown","3440","2955","22820","22400"
"In post","2023","North West (England)","AA/AO","Male","Heterosexual / straight","5200","4975","23920","22400"
"In post","2023","North West (England)","AA/AO","Male","LGBO","400","390","22870","22150"
"In post","2023","North West (England)","AA/AO","Male","Undeclared","575","540","23460","22150"
"In post","2023","North West (England)","AA/AO","Male","Unknown","2475","2355","23940","22520"
"In post","2023","North West (England)","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","North West (England)","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North West (England)","EO","Female","Heterosexual / straight","7675","6875","27860","28120"
"In post","2023","North West (England)","EO","Female","LGBO","420","405","28240","28120"
"In post","2023","North West (England)","EO","Female","Undeclared","790","695","27860","28120"
"In post","2023","North West (England)","EO","Female","Unknown","2220","2005","27570","28120"
"In post","2023","North West (England)","EO","Male","Heterosexual / straight","4990","4830","28380","28120"
"In post","2023","North West (England)","EO","Male","LGBO","445","435","27800","28120"
"In post","2023","North West (England)","EO","Male","Undeclared","630","590","28520","28120"
"In post","2023","North West (England)","EO","Male","Unknown","1790","1720","27950","28120"
"In post","2023","North West (England)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","North West (England)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North West (England)","G6/G7","Female","Heterosexual / straight","2505","2400","58050","56450"
"In post","2023","North West (England)","G6/G7","Female","LGBO","130","125","57030","55550"
"In post","2023","North West (England)","G6/G7","Female","Undeclared","175","165","58250","56870"
"In post","2023","North West (England)","G6/G7","Female","Unknown","385","365","58060","56500"
"In post","2023","North West (England)","G6/G7","Male","Heterosexual / straight","2240","2195","59670","57970"
"In post","2023","North West (England)","G6/G7","Male","LGBO","170","165","58990","57890"
"In post","2023","North West (England)","G6/G7","Male","Undeclared","280","275","59180","57970"
"In post","2023","North West (England)","G6/G7","Male","Unknown","505","490","59030","57970"
"In post","2023","North West (England)","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","North West (England)","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North West (England)","SCS level","Female","Heterosexual / straight","130","130","88360","80290"
"In post","2023","North West (England)","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2023","North West (England)","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","North West (England)","SCS level","Female","Unknown","15","15","[c]","[c]"
"In post","2023","North West (England)","SCS level","Male","Heterosexual / straight","120","115","92750","86250"
"In post","2023","North West (England)","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2023","North West (England)","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","North West (England)","SCS level","Male","Unknown","25","25","[c]","[c]"
"In post","2023","North West (England)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","North West (England)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North West (England)","SEO/HEO","Female","Heterosexual / straight","6655","6295","36870","35000"
"In post","2023","North West (England)","SEO/HEO","Female","LGBO","380","370","36750","35000"
"In post","2023","North West (England)","SEO/HEO","Female","Undeclared","635","595","37150","35200"
"In post","2023","North West (England)","SEO/HEO","Female","Unknown","1320","1260","36280","35000"
"In post","2023","North West (England)","SEO/HEO","Male","Heterosexual / straight","5270","5145","37780","36480"
"In post","2023","North West (England)","SEO/HEO","Male","LGBO","480","470","36360","34970"
"In post","2023","North West (England)","SEO/HEO","Male","Undeclared","610","590","37850","35330"
"In post","2023","North West (England)","SEO/HEO","Male","Unknown","1415","1385","36840","35000"
"In post","2023","North West (England)","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","North West (England)","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North West (England)","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","North West (England)","Unknown","Female","Heterosexual / straight","2070","1955","29990","26840"
"In post","2023","North West (England)","Unknown","Female","LGBO","175","170","29300","26840"
"In post","2023","North West (England)","Unknown","Female","Undeclared","130","120","31470","29050"
"In post","2023","North West (England)","Unknown","Female","Unknown","430","395","27530","25220"
"In post","2023","North West (England)","Unknown","Male","Heterosexual / straight","665","640","33460","29050"
"In post","2023","North West (England)","Unknown","Male","LGBO","95","90","30210","26840"
"In post","2023","North West (England)","Unknown","Male","Undeclared","80","75","33670","33340"
"In post","2023","North West (England)","Unknown","Male","Unknown","175","160","28730","26840"
"In post","2023","North West (England)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","North West (England)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","AA/AO","Female","Heterosexual / straight","425","375","22510","22520"
"In post","2023","Northern Ireland","AA/AO","Female","LGBO","30","25","[c]","[c]"
"In post","2023","Northern Ireland","AA/AO","Female","Undeclared","35","30","22400","22520"
"In post","2023","Northern Ireland","AA/AO","Female","Unknown","240","205","22510","22520"
"In post","2023","Northern Ireland","AA/AO","Male","Heterosexual / straight","670","655","22170","22280"
"In post","2023","Northern Ireland","AA/AO","Male","LGBO","30","25","[c]","[c]"
"In post","2023","Northern Ireland","AA/AO","Male","Undeclared","50","45","22200","22400"
"In post","2023","Northern Ireland","AA/AO","Male","Unknown","240","235","22410","22520"
"In post","2023","Northern Ireland","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","EO","Female","Heterosexual / straight","380","355","28210","27890"
"In post","2023","Northern Ireland","EO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Northern Ireland","EO","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Northern Ireland","EO","Female","Unknown","165","150","27340","27890"
"In post","2023","Northern Ireland","EO","Male","Heterosexual / straight","355","350","28360","27890"
"In post","2023","Northern Ireland","EO","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Northern Ireland","EO","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Northern Ireland","EO","Male","Unknown","175","170","27590","27890"
"In post","2023","Northern Ireland","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","G6/G7","Female","Heterosexual / straight","135","125","59800","57970"
"In post","2023","Northern Ireland","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","G6/G7","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Northern Ireland","G6/G7","Female","Unknown","25","25","[c]","[c]"
"In post","2023","Northern Ireland","G6/G7","Male","Heterosexual / straight","140","135","59590","57970"
"In post","2023","Northern Ireland","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","G6/G7","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Northern Ireland","G6/G7","Male","Unknown","30","25","[c]","[c]"
"In post","2023","Northern Ireland","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","SCS level","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Northern Ireland","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
