"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Economics","Bedford","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Berkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Berkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Birmingham","G6","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Birmingham","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Birmingham","HEO","15","15","35980","35330"
"In post","2023","Analysis","Economics","Birmingham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Bristol, City of","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","City of Edinburgh","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Coventry","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Croydon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Croydon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Croydon","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Croydon","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Darlington","AO","10","10","21710","21200"
"In post","2023","Analysis","Economics","Darlington","EO","10","10","[c]","[c]"
"In post","2023","Analysis","Economics","Darlington","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Darlington","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Darlington","HEO","15","15","32410","31560"
"In post","2023","Analysis","Economics","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Darlington","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","East Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","East Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Glasgow City","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Glasgow City","G7","10","10","[c]","[c]"
"In post","2023","Analysis","Economics","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Greater Manchester South West","EO","10","10","26750","27650"
"In post","2023","Analysis","Economics","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Greater Manchester South West","G7","10","10","[c]","[c]"
"In post","2023","Analysis","Economics","Greater Manchester South West","HEO","25","25","34420","34700"
"In post","2023","Analysis","Economics","Greater Manchester South West","SEO","10","10","[c]","[c]"
"In post","2023","Analysis","Economics","Hackney and Newham","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Hackney and Newham","HEO","20","20","39250","39110"
"In post","2023","Analysis","Economics","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Leeds","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Leeds","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Leeds","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Leeds","HEO","10","10","[c]","[c]"
"In post","2023","Analysis","Economics","Leeds","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Liverpool","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Liverpool","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Liverpool","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Liverpool","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Luton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Manchester","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Manchester","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Manchester","HEO","10","10","35120","34170"
"In post","2023","Analysis","Economics","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Manchester","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Merton, Kingston upon Thames and Sutton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Monmouthshire and Newport","AO","20","20","21390","21200"
"In post","2023","Analysis","Economics","Monmouthshire and Newport","EO","10","10","24840","24840"
"In post","2023","Analysis","Economics","Monmouthshire and Newport","G6","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Monmouthshire and Newport","G7","20","20","53560","52490"
"In post","2023","Analysis","Economics","Monmouthshire and Newport","HEO","40","40","31810","31560"
"In post","2023","Analysis","Economics","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Monmouthshire and Newport","SEO","15","15","40100","39300"
"In post","2023","Analysis","Economics","Nottingham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Nottingham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Sefton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Sefton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Sheffield","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Sheffield","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Sheffield","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Sheffield","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","South Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","South Hampshire","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","South Hampshire","HEO","15","15","31450","31560"
"In post","2023","Analysis","Economics","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","South Lanarkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","South Lanarkshire","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","South West Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Swindon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Torbay","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Tower Hamlets","AO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Tower Hamlets","EO","20","20","29340","29000"
"In post","2023","Analysis","Economics","Tower Hamlets","G6","45","40","76940","75290"
"In post","2023","Analysis","Economics","Tower Hamlets","G7","65","60","60010","57540"
"In post","2023","Analysis","Economics","Tower Hamlets","HEO","50","45","36590","35410"
"In post","2023","Analysis","Economics","Tower Hamlets","SCS level","25","20","109070","101830"
"In post","2023","Analysis","Economics","Tower Hamlets","SEO","20","20","46050","43650"
"In post","2023","Analysis","Economics","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Tyneside","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Tyneside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Tyneside","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Wakefield","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Westminster","AO","20","20","25330","23740"
"In post","2023","Analysis","Economics","Westminster","EO","90","90","28670","28850"
"In post","2023","Analysis","Economics","Westminster","G6","120","115","69260","67990"
"In post","2023","Analysis","Economics","Westminster","G7","375","370","57400","55790"
"In post","2023","Analysis","Economics","Westminster","HEO","335","330","35880","35140"
"In post","2023","Analysis","Economics","Westminster","SCS level","50","50","86030","80150"
"In post","2023","Analysis","Economics","Westminster","SEO","85","85","44290","44170"
"In post","2023","Analysis","Economics","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","York","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","York","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","York","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Coventry","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Coventry","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Croydon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Croydon","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Leeds","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Leicester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Nottingham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Nottingham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Peterborough","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Plymouth","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Plymouth","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Sheffield","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Wirral","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Wirral","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Wirral","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Westminster","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Westminster","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Birmingham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Birmingham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Central Bedfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Croydon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Dorset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Gwent Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Kent Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Mid Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Milton Keynes","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Monmouthshire and Newport","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Monmouthshire and Newport","EO","10","10","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Monmouthshire and Newport","HEO","10","10","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Monmouthshire and Newport","SEO","10","10","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Nottingham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Nottingham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Nottingham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Powys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Sefton","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Sefton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Somerset CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","South Teesside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Tower Hamlets","G7","10","10","57800","58050"
"In post","2023","Analysis","Intelligence Analysis","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Tower Hamlets","SEO","10","10","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Tyneside","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Westminster","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Wiltshire","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Wiltshire","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","York","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","York","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","York","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","International Trade","Westminster","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","International Trade","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Bournemouth, Christchurch and Poole","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Conwy and Denbighshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Devon CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Dudley","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Leeds","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Leicester","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Plymouth","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Plymouth","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","South Teesside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Swansea","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Tower Hamlets","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Westminster","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Westminster","G7","10","5","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Westminster","SCS level","[c]","[c]","[c]","[c]"
