"Status","Year","Age","Ethnicity","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Surrey, East and West Sussex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Cheshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","East Wales","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Inner London - East","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Inner London - West","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Northumberland, and Tyne and Wear","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Surrey, East and West Sussex","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Midlands","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Wales and The Valleys","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Bedfordshire and Hertfordshire","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","80","[c]","26640","27350"
"Leaver CS","2023","20-29","Unknown","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Cheshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Cumbria","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Derbyshire and Nottinghamshire","Unknown","90","[c]","24610","21780"
"Leaver CS","2023","20-29","Unknown","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Devon","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Devon","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Dorset and Somerset","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","East Anglia","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","East Wales","Unknown","110","[c]","26160","24030"
"Leaver CS","2023","20-29","Unknown","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Eastern Scotland","Unknown","150","[c]","26770","24710"
"Leaver CS","2023","20-29","Unknown","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Essex","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","160","[c]","26700","23490"
"Leaver CS","2023","20-29","Unknown","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Greater Manchester","Unknown","135","[c]","24380","21780"
"Leaver CS","2023","20-29","Unknown","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Hampshire and Isle of Wight","Unknown","85","[c]","24700","22220"
"Leaver CS","2023","20-29","Unknown","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Inner London - East","Unknown","110","[c]","31240","29660"
"Leaver CS","2023","20-29","Unknown","Inner London - West","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Inner London - West","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Inner London - West","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Inner London - West","Unknown","660","[c]","32740","30130"
"Leaver CS","2023","20-29","Unknown","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Kent","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Lancashire","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
