"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","SEO/HEO","20","20","40410","38410"
"In post","2023","Communications","HM Revenue and Customs","AA/AO","10","10","23430","22520"
"In post","2023","Communications","HM Revenue and Customs","EO","25","20","30580","29730"
"In post","2023","Communications","HM Revenue and Customs","G6/G7","85","80","64080","65230"
"In post","2023","Communications","HM Revenue and Customs","SCS level","10","10","79100","78320"
"In post","2023","Communications","HM Revenue and Customs","SEO/HEO","155","150","40160","41780"
"In post","2023","Communications","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury","G6/G7","20","20","58220","55460"
"In post","2023","Communications","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury","SEO/HEO","25","25","35110","33630"
"In post","2023","Communications","Home Office","AA/AO","5","5","[c]","[c]"
"In post","2023","Communications","Home Office","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","G6/G7","45","45","62920","59510"
"In post","2023","Communications","Home Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","SEO/HEO","65","65","41740","42710"
"In post","2023","Communications","Ministry of Defence","AA/AO","75","75","22770","22220"
"In post","2023","Communications","Ministry of Defence","EO","140","135","28440","27470"
"In post","2023","Communications","Ministry of Defence","G6/G7","80","80","59330","59040"
"In post","2023","Communications","Ministry of Defence","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","SEO/HEO","295","285","39060","38680"
"In post","2023","Communications","Ministry of Defence","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","EO","10","10","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","G6/G7","60","55","60180","59100"
"In post","2023","Communications","Ministry of Justice","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","SEO/HEO","145","140","40690","41510"
"In post","2023","Communications","Ministry of Justice","Unknown","15","15","33640","33340"
"In post","2023","Communications","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","National Crime Agency","SEO/HEO","25","25","46240","47380"
"In post","2023","Communications","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","SEO/HEO","25","25","39760","40650"
"In post","2023","Communications","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","EO","10","10","27950","26960"
"In post","2023","Communications","Office of Gas and Electricity Markets","G6/G7","30","25","57960","53870"
"In post","2023","Communications","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","SEO/HEO","25","25","36060","34720"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","EO","5","5","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Government","EO","5","5","[c]","[c]"
"In post","2023","Communications","Scottish Government","G6/G7","10","5","[c]","[c]"
"In post","2023","Communications","Scottish Government","SEO/HEO","25","25","38900","39590"
"In post","2023","Communications","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","The National Archives","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Communications","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Export Finance","G6/G7","30","30","65190","64400"
"In post","2023","Communications","UK Export Finance","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","UK Export Finance","SEO/HEO","35","35","41470","42000"
"In post","2023","Communications","UK Statistics Authority","EO","5","5","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","G6/G7","25","25","55780","51750"
"In post","2023","Communications","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","SEO/HEO","45","40","35060","37690"
"In post","2023","Communications","UK Supreme Court","EO","5","5","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","EO","45","45","27920","27010"
"In post","2023","Counter Fraud","Attorney General's Departments","G6/G7","75","75","66690","67530"
"In post","2023","Counter Fraud","Attorney General's Departments","SCS level","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","SEO/HEO","105","100","39740","40000"
"In post","2023","Counter Fraud","Cabinet Office","EO","10","10","26960","27810"
"In post","2023","Counter Fraud","Cabinet Office","G6/G7","65","60","58850","57650"
"In post","2023","Counter Fraud","Cabinet Office","SCS level","10","10","83330","79730"
"In post","2023","Counter Fraud","Cabinet Office","SEO/HEO","60","60","36470","35650"
"In post","2023","Counter Fraud","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","AA/AO","95","80","22620","23240"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","EO","70","65","26500","25610"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","G6/G7","20","20","56380","54180"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","SEO/HEO","250","240","39370","39670"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","EO","25","25","28150","27450"
"In post","2023","Counter Fraud","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","SEO/HEO","20","20","33750","31800"
"In post","2023","Counter Fraud","Department for Work and Pensions","AA/AO","1400","1210","23180","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","EO","3830","3450","29100","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","G6/G7","40","40","55530","53190"
"In post","2023","Counter Fraud","Department for Work and Pensions","SEO/HEO","1270","1205","35920","34170"
"In post","2023","Counter Fraud","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","SEO/HEO","40","40","35870","35280"
"In post","2023","Counter Fraud","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Land Registry","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","AA/AO","785","690","23230","22520"
"In post","2023","Counter Fraud","HM Revenue and Customs","EO","3445","3255","29310","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs","G6/G7","1070","1010","62320","57970"
"In post","2023","Counter Fraud","HM Revenue and Customs","SCS level","25","25","84240","81690"
"In post","2023","Counter Fraud","HM Revenue and Customs","SEO/HEO","4315","4120","38380","36470"
"In post","2023","Counter Fraud","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
